,title,rating,date_of_stay,review,resort_name
38,Memorable start... 🙌,50,January 2019,"It has been a wonderful stay 3 nights for our honeymoon. The service is good. Breakfast option is limited but very nice. Location is good n close to seminiyak market area (about 3kms).
All over a beautiful place to stay and relax.
Must visit 😁",Bali Rich Luxury Villa
39,"Warmth, Luxury and Style",50,January 2019,"Our every need was catered for and service was first class. Own swimming pool was wonderful. Everything was clean and convenient. Breakfast was scrummy and good variety. Dining room was very good too. Interesting walks alongside endless streams of young and not-so-young scooter riders to shops, sea and lovely restaurants. Fabulous place to stay. Even during severe winds when shower roof was blown away staff came to my rescue immediately.",Bali Rich Luxury Villa
40,Really lovely villa,40,March 2019,"Recently stayed here for 10 days & had a really good stay. Spacious yard area & lovely gardens. Bed was very comfortable & our bathroom was huge with a double sink. Lovely outdoor kitchen & lounge area by the pool with a decent size fridge. Staff were lovely & very helpful. No aircon in the bathroom so it was rather hot getting ready & when the bedroom door to the bathroom was left open to let the aircon in, the bedroom warmed up. Also there wasn't a full length mirror in the villa. Other than that it was gorgeous.",Bali Rich Luxury Villa
41,Absolutely loved it!,50,February 2019,Our villa was beautiful! The staff were amazing and very accommodating! Food there was awesome as well. We did a half day tour and our driver was great! Took us to places we didn’t even think of and they were well worth it! Overall amazing experience!,Bali Rich Luxury Villa
42,Dated but value for money at discounted rate.,30,February 2019,"Helpful staff, excellent transport. Accommodation is dated and we had issue with taps working and gate lock getting stuck. Clean linen and generally clean although much of the routine maintenance seemed to be slipping. At discounted rate per night it was good value for money, close enough to good shops etc.",Bali Rich Luxury Villa
43,Huge private pool villa,30,February 2019,"Huge villa with private pool. The room and premises were kept very clean.

Staff were pleasant and very accommodating.

Location is nice and quiet, only a short walk to Seminyak Square, or approx. 12,000IDR ($1.30 AUD) for a metered cab. Restaurants nearby are super cheap in comparison to the busy / main Seminyak.

Our key negatives to share are the very old, nasty stained towels & a spa bath in the bathroom that we wouldn’t dare touch - both WELL overdue for replacement. Definitely not 4 star for these. Seems general maintenance could do with a little more attention.

Despite the few negatives, we’d still recommend this place mostly due to private pool, staff & location.",Bali Rich Luxury Villa
44,Awesome space!,50,February 2019,"A huge outdoor space and the pool was wonderful!
So much space inside although maybe the tv could be a bit bigger to match the size of everything else. Staff kept the villa and pool clean for us every day and were always helpful! Nice and close to main streets of Seminyak and lovely restaurants close by. Was treated to lovely rose petals set up for our honeymoon! Was lovely and quiet but we were visitors during off season ☺️ somewhere I would come back to value for money was great!",Bali Rich Luxury Villa
45,Amazing!,50,January 2019,"My boyfriend and I recently stayed at Bali Rich Villas and loved every minute of it! Our villa itself was beautiful and the private pool was great. The constant aircon kept us cool at night too. The staff were friendly and helpful and cleaned our room daily. Great location, only a 5 min scooter ride down to the main square of Seminyak! Highly recommend!",Bali Rich Luxury Villa
46,Very lovely stay,40,January 2019,"Stay here was very relaxing. Bed was comfortable, facilities were great, staff amazing, food was lovely, grounds were beautiful. Place a little run down eg leaking shower rose, broken tiles in and around pool, our sliding door wouldn’t securely lock I called staff around midnight they came straight away to try fix the problem. Door needed new rollers they weren’t able to fix during our stay. I managed to somehow lift door into a certain position in the end to keep the door locked at night. Everything else was amazing and thoroughly enjoyed our stay. Walking distance to Naughty Nuris has amazing food. Easy to get taxi in Street. Mini mart close by and massage. All in all a great experience so thank you Bali Rich Villas",Bali Rich Luxury Villa
47,Ok ok resort,20,January 2019,"I vusured6the resort and stayed there for 3 nights and rang in my new year at the resort
Firstly the ac not working properly inspite of being the monsoon season
The breakfast was not a buffet but fixed menu
That was nothing good to write about
All in all a very very average experience
Which could have been avoided",Bali Rich Luxury Villa
48,Great location and wonderful stay at Bali Rich villas,40,November 2018,"I just returned from a 6 night stay at Bali Rich Villas. Traveled with a girlfriend and we stayed in 2 bedroom villa. Before leaving i saw very mixed reviews about the villas so my expectations were pretty much managed. Upon arrival we saw that some reviews were correct and some did not apply to our villa. For example, bed lined and bath towels were really dated like a lot dated but they smelt and felt quite clean. Cleaning of the rooms while was good yet was not perfect with floors still retaining some dust and debri after a room clean. Pool and day beds are fantastic. Water in the pool clean and at great temperature. Rooms and bathroom are huge. Air con working really well and whilst being a bit noisy I had it on 24/7 while my girlfriend used to switch it off in the mornings and just open the door to the garden area. Room service menu is great and food is very tasty at very good prices. We like our wine so discovered that buying good Aussie wine from South Australia is best done at the mini mart located a few doors down from the villas. For $28 Aussie dollars we had an excellent bottle of wine to sip on by the pool. Staff are amazing and get out of their way to help guests. Very friendly! I asked for an extended check out as my flight was not until 10:20PM so I was offered to pay $90 extra and this included transfer to the airport, which i think was very reasonable. Overall, i have to say that Bali rich charges extremely reasonably for what they have to offer. Its not luxury luxury but a good place to stay if you want to spend your money elsewhere say on dining and entertainment rather than accommodation. Pool are is great and this is what was important to us. I would recommend going there with a bunch of friends as its well located and reasonably priced.

I cannot leave out mentioning restaurants that are nearby and are walking distance (about 10-15 mins) to La Favela and Ku De Ta. We usually like to plan but this time round decided to drop planning and just discover places nearby by just strolling. Lots of great little restaurants around.several times we had breakfast at Duck Duck Goose located a few shops away, had an amazing dinner at ingka restaurant (must visit!) frequented by expats - very reasonably priced and food was so fresh, had breakfast at SOUQ (great long black coffee just like we like it in Australia). Shelter Bali (just google it) is an amazing cafe with fresh and organic food - also a must visit.",Bali Rich Luxury Villa
49,Happy,40,November 2018,It has very good service there with also good food but a bit expensive I would recommend for solo people traveling as it would get expensive to stay with a family or a group. The rooms were well furniture too.,Bali Rich Luxury Villa
50,One week stay,10,October 2018,"Cons:
-water nozzle mold and old, water dispenser. We didn't use it for health reasons
-airconditioning doenst cool de room.
-room stays at 24 degrees celsius
-the name of the villa doesnt come true
-maintenance of the villas is really bad
-maybe in 2012 it was superb,but since then, is hasnt been maintained
-first we got the wrong room. After half an hour we needed to move out,that was disappointing

Pros:
-fast service by the reception
-24 hour security",Bali Rich Luxury Villa
51,Great,40,October 2018,"Great location, awesome food, and cordial staff. The rooms and bathrooms are huge. The pool is great but should have been heated.
One major problem in this property is that the rooms don't have any fan. So you ll need to use the ac all night. Besides the AC isn't effective enough during the day. So you end up feeling hot. Also, certain lights and pool fountain weren't working. But, the staff fixed them instantly when reported.
Moreover, it's a great place to chill, very good location, away from the hustle and bustle of Seminyak. Loads of privacy. Nice stay.",Bali Rich Luxury Villa
52,Not so rich luxury villas,20,October 2018,"Here it is:
1. I ask for ""happy anniversary"", but it seems like they dont know how to spell it. ""Happy universar"", thats not even a word! Thanks for ruining my anniversary.

2. We ask to move to other rooms because our villa are facing a hotel/dormitory building. They gave us villa no 217, which is not better than the previous one. The AC isnt compatible for the room size! So the temperature inside the villa is so hot! we thru 2 night in this hell! We ended up asking to move to others villa, and they gave us the first villa we've been to.

To be honest this is the worst villa I ever booked in bali.",Bali Rich Luxury Villa
53,"Great villa, excellent service",50,October 2018,"Really lovely, helpful people & clean villa - we stayed for our honeymoon and were made to feel very welcome. Room was decorated beautifully. Room service was quick. Room had all that we could have needed/wanted. Thanks so much!",Bali Rich Luxury Villa
54,Great service all round,50,September 2018,"We stayed here for one week mid-September and loved it all.

From the moment we arrived staff were courteous and helpful, offering drinks and taking our bags. The room and pool were clean and had everything we needed. Staff gave good suggestions and sorted a car without any hassle at a good price.

At one point the boiler started leaking but they fixed it and cleaned the bathroom within an hour without any hassle.

Cocktails are standard price and great to have them brought to the room. Breakfast was included with our room and well worth it. However we decided to eat out or get Street food and bring it back.

Thanks to Bali Rich for all your help and kindness.",Bali Rich Luxury Villa
55,Great time in Bali rich villa,50,September 2018,"My friend and I stayed for 1 week in Bali rich villa and we had a peaceful and cool time there.

People at the réception are really nice and always listening to us. I wanted to thanks Ari at réception, she was always helping us and really nice with us. Thanks also to Suchi for her kindness and her help.

The breakfast was really good too, many choices for the breakfast and really good taste. The staff of thé restaurant is also really good and professional.

Housekeeping was perfect,when we needed them, they always come to clean the room. Thanks to them.

On short we had à great time there
Thanks to all staff

Sofia and Mounia :)",Bali Rich Luxury Villa
56,Pleasant villa,40,September 2018,"We stayed here for 7 nights. I requested a new villa and it was very nice and tidy. I loved the layout and the pool, although we could not tell if it was saltwater or chlorine as it did not smell/taste like either. We had breakfast in our villa every morning which was great, they were very prompt but some were a little impatient ringing the doorbell more than once....let us walk out of the villa first...
It’s a rough 10 min walk to some main areas of Seminyak, 20-25 min to Seminyak square. There’s a Circle K about 5 min walk away. A few restaurants on that road, no shopping. Constantly hearing motorbikes during the day from the villa.
The toilet flush system wasn’t that great, sometimes it wouldn’t flush entirely or would have to wait 15 mins to flush again.
There was one night we wanted extra towels as we were in the villa all day and didn’t have cleaning service. They had no fresh towels left, which we found odd. Should have more than enough towels in this sort of industry.
We had lunch and dinner a few times - mie goreng was really good. My partner loved the Greek salad.
My partner was really sick one night and day from another restaurant in Seminyak. We had a tour booked the following day with a driver picking us up, but we couldn’t get a hold of the company via email to ask about rescheduling. The lady at the front desk rang them for us and rescheduled, which took some stress off our shoulders. We really appreciated that.
One thing we weren’t happy about was on a Sunday morning for a few hours, the use of the Glory Room was incredibly loud. We couldn’t hear our own music in our villa. We were really unhappy we weren’t told this would be happening, otherwise we would’ve gone out for the day. All we wanted to do was relax by our pool, but it really ruined the first half of our day. Please let guests know when this will be happening in future, especially the villas right next to it which we were. I respect religion but I didn’t enjoy the music.
Thank you for a great stay. I recommend Bali Rich Villas.",Bali Rich Luxury Villa
57,"Misleading photos, far from reality",10,August 2018,"We arrived at the hotel and the room wasn't ready at 2pm as advertised, we had to wait. Once we got into the room we realised that the bed sheets hadn't been cleaned from the previous guests and had to ask the reception staff for a cleaner to give us some clean sheets. The walls were covered in mould, the bathtub was black, a smell of sewage was coming from the bathroom. The swimming pool was not clean but at this point we were not even bothered about it. We had a non refundable room and couldn't stay another night in such a dirty run down so called luxury 4 star hotel. We complained to the hotel manager who took us to another room (bad damp on the walls and broken mirror in the bathroom which he was very embarrassed about). I understand that this a non refundable room, I am a hotel owner myself but if i advertise false images to my customers and they wish to leave due to me misleading them, i would refund them the room straight away!! There is no point for Bali Rich Villas to respond to this comment by saying ""we are sorry to hear that...."" because I don't want to hear it after them not being bothered to refund us! Also we paid for breakfast but it was not offered to us! NEVER GO THERE, this hotel is a huge rip off and does not deserve 4 stars! we ended up staying at 5 star hotel L Seminyak which was in a better location and far more affordable. Real luxury, clean and staff on demand. For anyone that encounters the same problem with these crooks not wanting to refund them, I suggest you ask your bank to cancel the charge for the room and get your money back via your bank.",Bali Rich Luxury Villa
58,Would recommend !!,40,August 2018,"Overall experience:
We stayed here for 7 nights. we booked a double room(basic package) however on arrival it appeared we were upgraded to a nicer room (room 215) with an outdoor setting we weren’t meant to get which was a nice surprise and would’ve costed a lot more had we booked it originally. All staff were very helpful and always friendly. They were happy to accomodate with transfers and assistance with bookings. The villas are a bit out of the way from the hustle of Seminyak, which is a bit annoying when trying to book a taxi. We ended up hiring our own bike from a store only a few shops from the villas which was much cheaper and more convenient. There was a couple of issues staying there:
- bathroom smelt like mould and the bath was unusable as the taps smelt disgusting like off water or something. I was excited to utilise the bath but quickly discovered it was a no go.
- our villa yard wasn’t private as there was a big block of units next door looking in.
-on our last day we experienced an earthquake which shook our beds, no info was provided to us about the situation other than what we found on Google.
-rain nonstop first two days

Aside from that, good included:
-gianormous bed!
-daily room cleaning, always provided with fresh towels
-nice pool
-water filter in kitchen area which saved us buying water
-nice vibe/villa experience
All in all, it was a really good holiday. Great value for money and would stay here again. Main let down was the bathroom which needed maintainence.
Thanks for having us Bali Rich.",Bali Rich Luxury Villa
59,2 Bedroom Villa With Private Pool,40,July 2018,"We stayed 5 nights at Bali Rich and absolutely loved it. My family loved being able to congregate in the outdoor kitchen/living room area and also having our own pool to use. The rooms were really large, especially the bathrooms. Yes, some guests would not be totally happy that some of the fixtures, cabinetry is a bit old, but we didn't mind at all.

The breakfasts were amazing and spread out for us each morning with a huge fruit platter. We also really appreciated the unlimited cold drinking water.

The only negative was the location. We found it more difficult than expected to cross the roads to get into 'downtown Seminyak'. There were also a few dogs around (not in Bali Rich, bit outside on the street) that we had to be careful of. Still, there was a grocery store and a small yoga studio close by so we were happy.

A great place to relax!",Bali Rich Luxury Villa
60,Cozy despite located in the busiest area of Bali,40,November 2017,"Checked in at 4pm on our last day at Bali.
Extremely spacious Villa rooms. The attached pool though didn't look as appealing & hence avoided.. made up for some nice insta pics though.
The spa sadly wasn't functional, something that was a big letdown.
86$ for a private pool villa wasn't a bad deal in hindsight",Bali Rich Luxury Villa
61,Please avoid. Filthy dirty place - villa number 217,10,June 2018,"After 3 days in a beautiful villa in Ubud we were looking forward to our stay in our 'Bali Rich Luxury Villa'.
We arrived in the evening and we were warmly greeted with a drink in the lovely reception area and promptly taken to our one bedroom villa.
First impressions were favourable. The villa was large with a kitchen area.
We left our suitcases and had a meal then returned to retire for the night.
I used the loo and on the tiled wall it looked like someone had smeared some blood or faeces down the tiles.
The villa is very dark and poorly lit and it wasn't until we went to bed that we started to notice more unpleasant things...
The mosquito canopy had holes in it. There was smears of blood? all over it and insects rotting on it.
The pillows were filthy as was the duvet. The air conditioning worked but was extremely noisy and ineffective due to the large size of the room.
Next morning in the light of day things looked so much worse.
The bedding was stained. The towels were no better than rags. The veneer on the furnishings was extensively chipped, door handles were missing, tiles cracked, the ceilings and walls were stained, every surface was uncleaned. The list is endless.
I have attached photos to give you some idea.
Breakfast was good but I couldn't enjoy it because I wondered how clean the kitchen was.
I asked for two sheets for myself and husband so that we could wrap ourselves in these to protect us from the filthy duvet pillows and mosquitos due to the holes in the canopy and these were promptly delivered.
The sun loungers had no cushions and were extremely uncomfortable.
There was no hairdryer so I asked where it was as it was listed in the amenities and was told it was broken and there wasn't a replacement. After much wrangling one was delivered to my room. It was only good for the bin.
At this point I did express my feelings at the awful state of the villa.
The next day a man greeted us both by name. I felt he was part of the management team but was so disgusted I could not look at him in the eye.
An iron and ironing board is available upon request. We requested use of this and at the agreed time it was brought to our room. However, like the hairdryer, it should be binned. Please see the photos.
On our last morning, the smell around the villas was disgusting. Probably effluence.
On checking out, I was asked if we had enjoyed our stay by the very pleasant receptionist. I told her we hadn't and we would be leaving an unfavourable review and writing to the management. She was extremely apologetic.
While we were waiting a gentleman came to reception complaining about the smell and was showing the same receptionist photos from his phone.i can only guess what this was.
As we were leaving the man who had greeted us a couple of days earlier came to us and apologised profusely saying that the villas are old and seemed embarrassed. Rightly so. Old is acceptable, the level of squalor isn't.
Please, I have never left a review on tripadvisor before. I myself usually think that between the 5 star review and the 1 star review lies the truth. In this case 1 star is better than the truth.
I note that on other poor reviews, in the replies the management refers to all the awards. I am sure that once the villas were once award worthy. They are not now.",Bali Rich Luxury Villa
62,Next trip to Bali I'll stay here again,40,April 2018,"I was very pleased with the quality to price ratio. The location is great and it's a ride away from the centre.

The pool and lounge chairs get sun almost all day and the outside its very spacious. The staff is very keen to help in any way possible. I also really like the outside restaurant and the possibility to have breakfast at your villa or the restaurant.

The bed is high and so comfortable! The area around the villa is so quiet you can get a great night rest. I also enjoy the indoors kitchen - not very common in Bali :)

The only downside I see is the pool. The water could've been clearer and there were a few small frogs around the grass (not a problem at all for us, they were so cute - but may be a problem to more picky guests).",Bali Rich Luxury Villa
63,Tired villas in need of some TLC,20,May 2018,"Recently stayed at the villas with our family and some other families. The Villas were a good size and the outside kitchen handy, however didn’t look like the pictures and there is NO communal pool.

The staff were kind and the daily breakfast was tasty, complimentary shuttle to Seminyak was great, room service good, however for the price we paid per night for the accomodation after having incurred the below seems excessive...

We stayed in a 2 bedroom Villa with our children (Villa 210) and noted the following:
Multiple broken tiles in the pool
Plate missing from the fountain
Cracked shower head pipe in bedroom that didn’t work correctly and leaked
No cushions for the sunlounges
Wardrobes poorly installed and didn’t shut properly
Door from bedroom to bathroom didn’t shut properly / door was too big for wardrobe frame
Towels stained and in need of a a good bleach
Multiple broken timber blinds in both bedrooms that let in lots of light
Pool fence we hired from the Villa had broken hinges on the gate and dangerous for our small children
Blood at the top of our mosquito net on the bed
Spa leaked
Water pressure went in and out in showers

Nice villas in need of some serious maintenance.",Bali Rich Luxury Villa
64,Very bad,10,May 2018,"Don't recommended ,bad management,unhelpful,they stolen my money, am so upset from that hotel and the way of dealing with the guests,don't ever think to reserve from booking site or at bali rich villas",Bali Rich Luxury Villa
65,Comfy and quiet,40,April 2018,"I could definitely come back again , the space is big ,clean ,the bathroom is very big ,the staff are very friendly ,helpful and smiling ,but the air conditioner is not cold and its not spreads over the room ,for girlz unfortunately mirror only in the bathroom ,the villa is ver quite relax privacy,",Bali Rich Luxury Villa
66,Bali holiday,50,February 2018,Thank Bali Rich Villa for an amazing stay. Staff were great and alway obliging and respectful. Would definitely recommend.. private deluxe pool villas were great .. The room was cleaned daily we we asked and nothing was an issue. Than you admin and see you next time 👍,Bali Rich Luxury Villa
67,Staff are Amazing,50,February 2018,"The staff at Bali Rich are fantastic, from the greeting at the front door to making your stay the best it can possibly be - it feels like you are part of the family! Welcome Back is the greeting every time you step into the driveway.

The villas are good but are getting a little tired - Management acknowledge this and are now starting to do renovations.

All in all this is a great place to stay and nothing is too much trouble.",Bali Rich Luxury Villa
68,Very Welcoming & Great Hospitality,50,February 2018,"Stayed here for 3 days, the villa was great with private pool. Overall great time had a spa day and the hotel called in people for us. Also had a lot of room service food and staff were great. 5 Stars",Bali Rich Luxury Villa
69,Unforgettable,50,October 2017,"Highly recommend, staff would wait on you hand and foot so professional and helpful , pool always cleaned villa spotless everyday , food brilliant, great location , amazing WiFi. Defiantly worth the money , would stay again! Amazing value.",Bali Rich Luxury Villa
70,SHOCKING!!!,10,January 2018,"We have stayed in Bali many times at many beautiful hotels, never have we seen a place so dirty and unkempt. Peeling mouldy walls, filthy bed linen and towels and a Manager who doesn't care. This place needs a major overhaul and to meet its responsibilities to unhappy guests. FIND ANOTHER VILLA!!!!",Bali Rich Luxury Villa
71,APPALLING!!!!,10,January 2018,"Filthy place! Mouldy walls, revolting stains on the bed linen, grey thin towels, an absolute health hazard. Don’t believe any of the replies the manager makes to complaints - he is missing in action and refuses to address the property’s problems. The staff are apologetic about how bad it is, but they are powerless! I have posted so many great reviews on TripAdvisor so I am not a serial whinger - THIS PLACE IS BAD",Bali Rich Luxury Villa
72,Bali rich villas,30,December 2017,For the price only thing was having own pool.Breakfast not included .No crispy clean white sheets as you would expect and not good value for money overall wouldn't go there again quite dirty we went back to our original hotel should never have left Sol House.,Bali Rich Luxury Villa
73,Mixed feelings here,30,December 2017,"I have mixed feelings about this place as there were some good bits. The staff were all really lovely that we encountered and even though some were not so good at English they tried hard to understand us. We asked for a taxi to take us into the town one day as the place we wanted to go to was about an hours walk but they took us in a hotel car and did not charge us so that was great. The villas are really spacious and the best bit is the garden which is private and not overlooked at all. Spa treatments can be given at the villa or in the spa room and very cheap. Mosquito treatments are carried out each week which is good. The not so good bit though is that the furniture looks very tired and the photos on the website are far better than the real thing! The towels are appalling, they are so old and stained and I would only use them at home on my dog! The paintwork is slapped on the ceilings and has dripped down the walls. The bed was a good size but mattress hard. The plug got stick in the sink in the bathroom and took 24 hours before anyone sorted it out. There were no toilet rolls and I had to ask 3 times for more. We ran out of tea bags twice and not replaced. The air conditioning unit was leaking in the lounge and I had to put a towel on the floor to soak the water or risk slipping up. Pool has chipped tiles not cleaned. The porridge was fab but the other breakfasts we had were disappointing. The kitchen units are really old and tired and need replacing. Having said that the villa next door was being gutted and presumably renovated so hopefully there will be improvements soon. 30 minute walk to beach at least but we like walking so not a problem for us and taxi's are cheap. Seminyak itself is a bit disappointing but the village square nice and a trip to Ubud worth doing.",Bali Rich Luxury Villa
74,Worst accommodation in Bali,10,November 2017,"I can't imagine that there are many places worse than this place. From the disgusting dirty room, to the leathery looking eggs for breakfast and service to match. To add insult to injury they actually charged more than US$160 per night!!! They need to close this place down and start all over again. DO NOT STAY HERE!",Bali Rich Luxury Villa
75,"Very average, tired, dirty and full of mozzies!",20,November 2017,"We paid more money than we should have for what we got.
Staff are great and friendly. Villa were a good size... But that is all the good things I can say about the place.

The towels are filthy, all were stained, bed sheets stained, hair all over the place. Curtains were falling off the rails, Air Conditioner struggled to cool the room. Mozzie's all over the place, they even fogged for them but all that done was pushed them inside. We had to buy insect spray and used half a large can in 5 days.

Water pressure is weak, the toilet seat was not fastened properly, the bidet part of the toilet kept sticking. We had to often flush the toilet three or four times to flush the contents.

Pool pump stopped and had to be replaced, but the pool was filthy the entire stay. We swam as we were hot but had to shower straight after.

No information or compendium to tell us what the hotel offered, so we never asked for anything. We were down the very back on the right, we often found staff hiding in front of our villa (as it's away from cameras) smoking and chatting, and scrambling when we come down to our villa. The majority of our stay we think we were the only people there. Didn't eat at the restaurant because we read the reviews after we booked.

I could go on, but I will just say, we would not return here. It needs a major overhaul.",Bali Rich Luxury Villa
76,Great Staff but dated villas,40,November 2017,"Me and my boyfriend stayed here for the first 4 nights of our 14 day holiday. This by far was the most comfortable stay out of the 3 places we have now been to. Upon flying in late we were greeted at the airport by the villas driver, we requested to be taken to a local warung on the way to the villas which he was very happy to do and helped us pay as we were a bit rusty with the currency. Happy reception and workers greeted us, the first villa we were placed in had stained sheets, I called front desk and they were quick to swap us villas to villa 205. The villa’s themselves are quite dated with cracks in the walls and some of the skirting boards were rotting. As well as the bath was stained from age. Never the less, the staff were the stand out for us. Nothing was too much for them to assist with, they treat us like royalty and are so friendly. We were really sad to leave them! We will definitely be staying at Bali Rich for all future Bali trips and would recommend to family and friends",Bali Rich Luxury Villa
77,The dirty place,10,October 2017,V. Dirty place not clean at all have a lot of brokdown things and have a lot of bugs. Really bad place and so dirty. Actually the tried to do them best but it still dirty .............. it’s really horrible to came from a triviling to have rest and find it horrible like this,Bali Rich Luxury Villa
78,"Quiet place, good service and nice villas",50,October 2017,"Visiting Bali Rich with my family in September - October. Good service ( even breakfast at the villa ). Great staff ! They do everything to make your stay perfect.

Termiah Kasih Banya !!

Family from Belanda.",Bali Rich Luxury Villa
79,A pleasant place to visit for break from City Hassle,50,January 2017,"It was a pleasant experience staying here for 2 days.

Well maintained private pool and very peaceful villa. Great for a break..

There are quite a good number of restaurants available surrounding this place to explore from American to Indian cuisines.",Bali Rich Luxury Villa
