,title,rating,date_of_stay,review,resort_name
69,Great value for money,40,July 2015,Great location just off the main restaurant street. Villas are little tired but great value for money. Loved having breakfast cooked every morning in our own villa kitchen. Courtyard didn't get much sun which meant the private pool was pretty cold most of the time. Staff were amazing. Would highly recommend staying here.,Bhavana Private Villas
70,Its a bargain!,50,February 2016,"The staff is just simply amazing. All of them are very friendly, helping and extremely positive! The atmosphere is just stunning.
The villa itself it exceeds expectations. It is very clean, quiet, it has all that you need inside. For breakfast they will come and cook for you, which is extraordinary and fresh ! The pool is exactly what you need, with a good depth, clean water, beautiful waterfall with a relaxing atmosphere.
The villa also has a ""book"", i call it that way because it has a lot of pages, where you will find anything about everything in Bali.

In closure, they offer an amazing deal for a fair price! I recommend it for couples as well as for family / friends.",Bhavana Private Villas
71,"Good, but....",30,February 2016,"My boyfriend and I stayed here in February 2016 in a one bedroom villa. The layout and appearance of the villa was very nice but there was some problems. We arrived in the evening and were informed that there were no towels available until the next day as they were being laundered. The pool did not appear clean and we only used it once as it was murky and didn't look inviting. It was also a little disappointing that a venue of this price didn't provide shampoo, conditioner and soap either. It rained during our stay and there were some serious water leaks over the kitchen which I thought was dangerous as it was running through the light fitting and made the floor very slippery. On the positives time villas are in an excellent location, being about 5mins walk from Seminyak square and the staff were lovely and accommodating. I think it is a good venue, but maybe we were there at a time when most of the staff were on holidays so it wasn't as good as it could have been.",Bhavana Private Villas
72,One bedroom pool villa,30,February 2016,"We stayed in a one bedroom pool villa and was disappointed with the cleanliness of it. The pool is in need of big clean, scale and slim build up, leaves and dirt in the pool and the surrounding pathways. The fridge/freezer was not clean and the freezer had not been defrosted for sometime. The bed dipped in the middle, so you rolled while trying to sleep. Unfortunately even the bathroom gets a negative mention! One bath & pool towel each but no bath mat, hand towel or face washers. We were told that the pump soap dispenser doubled up as shampoo, lucky we had our own. On a positive note the staff were very nice and helpful. The villas are in a fantastic position and walking distance to 'eat street'. But it's in urgent need of 'spring cleaning'",Bhavana Private Villas
73,Great Villa,40,February 2016,"We were picked up from the airport and got a wonderful welcoming reception. We were a bit disappointed at first with the villa, as the pool pump wasn't working and some of the lights weren't. However, once we rung them and asked them to sort it and they were there straight away ensuring everything was fixed. They were great at cleaning the room but we did have to constantly ask for refills of the coffee and sugar. Don't get me wrong here it was a great villa and we will stay there again. They were really great when we asked for something to be refilled. Very helpful and caring. Plus checkout is at 1pm but we didn't want to leave until 3pm and so they let us stay in the villa for the extra two hours with no charge. The beds were so comfortable and the air-conditioning was great. The Pool - well it just fabulous!",Bhavana Private Villas
74,Great staff.,30,January 2016,"As coming from a hotelier, I think service should be on the top followed by the amenities in the villa. N I would rate 5/5 for the excellent service they have given me during my stay. A very quiet villa. Breakfast was okay. Not too bad. The chef will drop by your villa to cook the breakfast for you. The living room is pretty hot during the afternoon sun as there's only 1 ceiling fan which is not that useful. I guess they need to install more fans. But there's a lot of mosquitoes here. So don't forget your repellent. Other than that I don't see any faulty issues. Abit far from the tourist spot.

Thank you for your service.",Bhavana Private Villas
75,Our amazing mini moon,40,December 2015,"I got married 3 weeks ago and my husband I were looking for a nearby relaxing holiday destination (we live in Singapore) and we finally decided on Bali. It was our first time staying in a villa so naturally we were a little apprehensive as we did not know what to expect. However, the staff at Bhavana private villas went all out to make sure that they cleaned the rooms well and to place mosquito coils and bug spray around the villa. The rooms were clean and spacious and the staff very attentive and they had a quick response when we called for anything we needed. We were greeted with a smile every morning and the staff helped us with any enquiries we had. The location is good as it's near seminyak nightlife and bars and restaurants. I would recommend this place to couples and families alike.",Bhavana Private Villas
76,Lovely staff and lots of potential but.....,20,October 2015,"So much was broken or didn't work or was not quite adequate. The place needs maintenance and some attention to detail. The aircon in the bedroom was good, but the fan in the living area was inadequate, especially in the afternoon when the sun filled the entire living area... some blinds would be very useful!

The toiletries were inadequate despite being wrapped up prettily. There was no shampoo! There were insufficient mosquito coils. The hairdryer was useless... The nespresso machine didn't work, there was only powdered milk to use, and the ""fully functional"" kitchen was grotty and pretty useless as there were no pots or pans. Even the plants appeared under loved.
A bit of TLC and the place would be very nice.

The staff made a fuss of my birthday, and that was greatly appreciated. A lovely surprise!",Bhavana Private Villas
77,With refurbishment could be great,30,October 2015,"Good location. Lovely staff. The overall layout of the villa was pleasant, particularly the outdoor area by the pool. However aspects of the villa need some serious refurbishment, notably the kitchen and bathroom areas. With refurbishment Bhavana could be great",Bhavana Private Villas
78,Highly recommended,40,October 2015,"Had a lovely stay here. Great staff. Great location. Couldn't have been happier. Exceeded expectations. Would definitely stay here again.
We stayed in a one bedroom villa and found it very comfortable. Breakfast cooked daily in villa and the complimentary in villa dinner was wonderful.",Bhavana Private Villas
79,"You can get better value for money, not great!",20,October 2015,"Arrived to a 2 bedroom villa expecting it to look as good as it did in the pictures. Place is tired and a little run down. The bathroom not so clean with black grime around shower edge of the floor. Kitchen we didn't use as we felt it was grubby and the smell from u der the kitchen sink cupboard was disgusting. We had to ask for new towels and in a 6 day stay they did it once. No DVD player as cable was missing upon staff checking. Mozzies really bad preventing you from swimming in the pool and sitting outside. Breakfast is bad bad bad! Cold and yuk. We were promised a late check out and never got it but the offered to look after our luggage until we left.
Bed was comfortable, blinds in bedroom broken needing a fix up.
I've been to Bali 4 times now and would not choose to stay here again and I agree you can do better for your money.
Wifi hopeless!
Staff are nice but service a little crappy.
Upon reading the not so great reviews I'd have to say that they are all pretty much spot on. And also reDing the GM response it appears to be pretty much a standard response to every review.
Next time I will look elsewhere but all the same not to bad but not good",Bhavana Private Villas
80,Mostly fine but a wonky start,30,September 2015,"We waited at the airport for an hour for our transfer to the Villas, despite then having our flight number and saying they would be there. The hotel clerk lied to us twice on the phone saying the driver was already at the airport when he clearly hadn't left yet. Eventually on the third phone call he came clean and said it would be another 15 mins. We were really annoyed not so much at the late pick up but at the lack of honesty.

The Villa was beautiful and exactly as you would want for a luxury break. The service for breakfast was great and that ingredients were mostly great (the ham for the eggs benedict was interesting). My bath robe was dirty and had on it what I hoped was a chocolate stain. I put this out of be washed but it was not replaced. Then when my partner's bath robe also went to be washed we were left without either. Some days we would have new towels, some days there were none, though the old ones were taken. The complimentary bottles of water for brushing your teeth often did not turn up either and we had to buy our own.

The only other sticking point was the tile cutter being used each day (for our whole 4 night stay) from around 8am in the Villa next to ours. Not exactly relaxing.

Overall it was good value for money because we got it at a discount, however the lack of organisation in the background was a bit out of keeping with the beautiful Villas. We would use again if we couldn't find other decently priced luxury Villas in Seminyak, but then there are a lot about!",Bhavana Private Villas
81,Come On Bhavana You Can Do It!!,30,September 2015,"We stayed in a two bedroom villa for 7 nights. The location was really good, walking distance to just about anywhere you'd want to go in Seminyak Oberoi.
We interacted mainly with front desk girl Sisca and Pak Bangbang who are FANTASTIC!
The villa has potential, it was good but it could be great! There were ALOT of little things that are being overlooked that would make a huge difference to the guest experience!",Bhavana Private Villas
82,Nice place,40,September 2015,"Stayed for a weekend. The villa was nice. Good pool. Nice bedroom, sitting room and bathroom. The staff were extremely friendly and helpful. It is a bit of a walk from the main street, but it was not a problem. Only downside was the quality of the food. It was not very good. Breakfast was cooked for us in our villa every morning. There was no central restaurant. Lovely idea, but then the cooking facilities were limited and the result often poor. Tried room service and it was poor too.",Bhavana Private Villas
83,Two bedroom villa.,40,September 2015,"We stayed at the Bhavana Private Villas for four nights in September. We took our 11 month old and stayed with two other friends in a two bedroom villa. We got a great deal, through another website, that included breakfast, so it pays to shop around. Wifi and shuttle service included but I think if we had paid the rack rate then a few more luxuries would have been expected.
We stayed in Villa number 10 and it was fine for what we needed. Didn't get too much sun and the phones didn't work, but this was something out of their control and it was nothing to potter down to reception. Not the most pushchair friendly entrance as there were a couple of stairs and once inside our villa there were stepping stones to get to the main area. This was ok as we just left the stroller by the door and staff helped me up if I flying solo with the stroller.

VILLA;
• Bedrooms both have aircon, a TV, a wardrobe, a safe and a make up/dresser mirror so that you could put your make up on in the aircon! A four poster canopy bed, but if you're fussy with your pillows then take your own! They were too high/firm for me but my partner thought they were fine. We also requested a baby cot in our room which came with a mosquito net too. You get two shower towels and two pool towels in each room but we really needed more because of the baby and had to ask a couple of times for extra dry ones. It was never a problem and they were replaced each day.

• Ensuite bathroom is all open so if Mosquitos love you, take repellant. There is an outdoor rain shower, a normal shower, a vanity with a sink and a bath. The bathrooms could do with a little loving attention, as one of our lights flickered on and off, the plug in the sink wouldn't come out and the corners of the shower door could have done with a scrub. These weren't big enough issues that we thought needed to be fixed whilst we were there, and I'm sure if we had mentioned it, staff at Bhavana would have happily fixed everything. There is a hairdryer (in a drawer in the wardrobe) but minimal toiletries and only a soap dispenser in the shower and a bar of soap. Two daily complimentary bottles of water a day were also provided.

• Main living area consists of a small kitchen and living/dining area and leads into the pool.
The kitchen had a sink, fridge, gas hotplate, kettle, cutlery, crockery, glassware and a water fountain. There were a few pans and other bits in there but we never used them. No microwave, which would have been handy for heating baby food, but we hired what we needed (steriliser, bottle warmer) from Bali Baby Hire.
Dining/living area had a day bed, sofa, TV (with movies and children's channels), 6 seat dining table, Dolche Gusto coffee machine and pods, tea and coffee and music dock with Bluetooth to link to your smartphone.
Pool led straight off the living room and was an ok size. A little too cold for our little one, but perfect for us to jump into after a day out. Clean, well kept and two sunbeds off to one side. Just be careful of the tiled floor (most villas we've stayed at have the same issue) as it gets a little treacherous when wet!! We just kept our towels and sandals on the edge to mop up the splashes. Ceiling fan in the main room is strong enough to keep you cool and as it is all open, it is beautiful to sit outside of a morning and hear all the birds.

FOOD;
Breakfast was included and plentiful. Lots of options to choose from. Eggs (however you like) bacon, sausage, tomato, mashed potato(?), toast, croissants, fruit, pancakes, eggs benedict... Coffee we had from the Nespresso (or Sisterfeilds) and you also get fruit juice. All cooked in your villa at whatever time you choose! No complaints with food whatsoever!

STAFF;
The staff at Bhavana were fantastic. Any requests we had they did as much as they could to fulfil them, they were all so friendly and absolutely terrific with our little girl. They even involved her in feeding the fishes, knew her name and made her laugh all the time and made us feel so welcome. Each night they came to spray the rooms and light mosquito coils. Housekeeping was always done whilst we were out.
We would like to say a huge thank you to all the staff at Bhavana!

LOCATION;
Great location! Off the main strip in Seminyak, so it was nice and quiet but still central. Next door to K Villas, about an eight minute walk to Sisterfeilds, a slow 10 minute walk to Ultimos, slow 15 minute walk to Seminyak square and about 15-20 minute walk to Potato Head. A mini mart is two minutes down the road, a great laundry was just one minute away, really cheap and quick. They even repaired my shorts that ripped five minutes before we left for the airport!!

Overall we were very happy with the Bhavana Villas. Maybe a little TLC needed in some areas but that certainly wouldn't put us off staying there again!

Hope that helps you with your decision! Happy holidays!",Bhavana Private Villas
84,Best place for us in seminyak,50,August 2015,"We loved Bhavana from start to finish. Stayed 4 days and enjoyed every minute. All Staff were excellent. Polite and hard working and helpful. The villas are a gorgeous retreat from the heat and bustle. Short walk to JL seminyak if we wanted to shop or buy produce. Handy to great restaurants and services. Adored the private pools, the 2 large TVs and sound system. Nice and generous breakfasts- we tried everything. Nespresso coffee machine was a treat. Good aircon in bedroom and choice of bath and 2 showers indoor or outdoor. We'll be back for sure and recommend as value for money.",Bhavana Private Villas
85,Average experience,30,August 2015,"The villa itself was good. The location great, 2min walk to the Main Street and the staff always friendly and smiling. That's where our positive experience ends. The breakfast was average at best and the Indonesian breakfast the worst - it was cold. When it says cook in your room, they mean the eggs only. It was also the little things like staff coming in to clean your room every day whilst you are there, our bar fridge never being re-filled, three days worth of cans/ rubbish recyclables not picked up (even though we put them in a plastic bag next to the bin) and room service dishes left on the bench on more than one occasion for two days. We got this room at a discount price, and even at this price the room is not worth what we paid.",Bhavana Private Villas
86,We didn't want to leave,40,July 2015,"We stayed here 9 nights as a couple- very relaxing, well priced, nice villas, the cooked breakfast was good,but was way too much food at times (if thats a complaint?!) Enjoyed going out and coming back to a clean place.The location was really good- few minutes walk to eatstreet and shops and was a cheap cab to other areas. The staff are very friendly and helpful and quick to respond to a request.It was our first trip to Bali and we will be going back.
Could do with a few minor maintenance fix ups but not enough to complain about.",Bhavana Private Villas
87,Rod prestia,50,June 2015,"Fantastic place to stay very Central the villas are awesome and the staff are all first class and helpful.

Breakfast is above average and have them cook it in your villa is a nice touch

The thing that makes this place are the staff forever helpful and always smiling. Just a short stroll to all that Seminyak has to offer its great value and we really enjoying it will definitely boom here again",Bhavana Private Villas
88,Great place,40,June 2015,"We have just spent the last 5 nights here. We thought the villas were well laid out and had everything we needed for our stay.
The customer service was great - initially we were told we couldn't have a late checkout as the villas were fully booked but luckily the day before departing they could offer us a late checkout. Definitely needed when you have an 11pm flight that is delayed!
Breakfast was included in our package - the omelettes and scrambled eggs or Nasi goreng were the best out of the options available.
Great location - close to restaurants, bars or very easy to get a cab to wherever you want to go.
Will return!",Bhavana Private Villas
89,Nice but not great,30,June 2015,"Spent a few days with my adult daughter. The villas are a bit tired. Our toilet didn't flush and we called reception 3 times. Only once did a person come to fix it. Bedroom extremely comfortable. Bathroom has shower and bath. Private pool cool, so refreshing when you're hot! Funny deal with the 'American breakfast'. A lady turns up and cooks the breakky in the villa. Eggs, omelette, pancakes on offer. Croissants and other pastries provided. We couldn't eat the 'bacon' and 'sausages' - not much meat in either. Coffee plunger in room, but only dry instant coffee (2 satchets) and 2 tea bags!
Plunger used by breakky lady if you order Java coffee. Not to my taste, but might suit others. Room service unbelievably dreadful! Got (cooked) frozen peas,corn, carrot mixture with pork ribs last night. We tried room service twice and dreadful both times.",Bhavana Private Villas
90,Excellent location,40,May 2015,"I really liked Bhavana Private Villas, they are in a great location and walking distance to all the restaurants and shops in Seminyak. The Villas are nicely laid out with an open air kitchen, lounge and an airconditioned bedroom. This was my second stay there and they do need some work on them again to get them up to date. The general cleaning of the villas was good but the whole place needed painting and general maintenance, especially the pool area. I could see the workmen in other villas so I realise this is being done. Another suggestion for the staff would be to perhaps ring on the phone each villa 5 minutes before they bring you breakfast, that way you have time to be at the door of the villa when your breakfast arrives. This will save the staff having to bang on the door and disturb the neighbours as it is hard to hear in the bedroom if someone as at the front gate. I really enjoyed our stay and hope to return again in the future.",Bhavana Private Villas
91,Honest and kind staff,50,April 2015,"I did not stay at this resort but wish I could have! We stopped there to ask for help in directions after my taxi driver couldn't find my accommodation. The staff, who speak excellent English, did not question helping me and even called my accommodation to get directions to give to the taxi driver. Because I wanted to look at 2 options they even kept my huge suitcase and the delivered it to me by motorbike after dropping me off as the road my hotel was on was too small for a taxi! This type of genuine kindness shows the true lovely Balinese people which is great in a place where you are often ripped off by taxi drivers taking extra long routes, and every other person quoting you silly high tourist prices! The villas look lovely also, and though he villa is away from the busy streets and beach the peace and quiet is worth it. I wish I'd had the budget to stay myself!",Bhavana Private Villas
92,Had a nice time!,40,April 2015,I was very apprehensive about my stay here as I had read quite a lot negative reviews about the villa. So the villa is about a 30 mins drive from the airport and Mr.Bang Bang came to pick us up. He is a gem of a person. You can take all the guidance from him about Bali and its exotic locations and he will give you genuine opinions. The villa is located a little bit inside of seminyak but you can easily get a taxi which are cheap and safe. The villa is really a private home away from home. The staff is highly helpful and is always ready to solve any issues. The breakfast tastes average but enjoyable. The villa was kept clean throughout my stay which was satisfying for me. The beaches and restaurants are at a walking distance. Overall my experience with bhavana private villa was good. Just go with an open and free mind and enjoy.,Bhavana Private Villas
93,Best customer serivce!,50,April 2015,"We just spent 6 days at Bhavana Villa's as a family of 4 with 2 children ages 3 and 1 and stayed in the 2 bedroom villa. We were met at the airport for our free transfer by one of the most accommodating people I have met in my life and his name was ""Bang Bang"". I had contacted him by email even prior to our stay and he was very helpful to help us plan our stay even before we arrived. Throughout our entire stay he always had a positive attitude and quickly became my 3 year olds best friend because he let him feed the fishes every morning. The villa itself I felt was located in a nice part of seminyak that could have been easy to walk but since we had 2 children we took a taxi everywhere we went and from seminyak to kuta it was only $4 USD so the taxi's are VERY cheap. The Villa is all outdoors except for the bedroom, the bedroom is the only part that has air conditioning. I have a read a few negative reviews of this villa, but before you stay in this villa or any other villa for that matter rather than staying in a hotel you need to be aware that your living room and bathroom although they are private they are outdoors so yes there will be bugs. Knowing this information the bhavana staff comes to your room once every night to spray for bugs and set candles for mosquito repellant. Mr. Bang Bang helped us make reservations for Bali Zoo and and also our favorite was Waterbom which was a water park that my children loved. I would highly recommend staying at bhavana villas a for a private getaway. If you have kids they will also place a pool fence around the private pool, they have a baby crib and also a baby high chair will be provided in your villa. Bhavana also offers 24hour room service and includes sending someone to your villa to cook you a FULL breakfast every morning, we actually ended up only ordering 3 meals instead of 4 because it was so much food that we could never finish it all but my kids loved the waffles and french toast.",Bhavana Private Villas
94,So disappointed we checked out early!,10,February 2015,"UNLOVED! This can be the only way I could describe this accommodation. As a fairly even minded traveller it takes a bit for me to move hotels once I'm in. This is probably the first occasion I have experienced a $300 per night hotel which was of lesser quality than the $120 per night hotel we moved to. From the lack of signposting externally (I actually walked past the entry and missed it - twice) to the cleanliness of the unit: it felt as if they didn't care whether anyone stayed there or not. Not one cab driver knew the property and we used 4 taxis over the three days we stayed. We had to direct the cabbies. We had booked (and paid) for 5 nights but couldn't bear more than 3. Issues: on arrival we were impressed by the quality of the reception but nearly got taken out by low hanging branches on the way to our villa. Front gated entry lock to our villa was broken and the doorbell did not work -didn't need to I suppose as we couldn't lock the gates😉 Kitchen was grotty and plunge pool was surrounded by trees which looked as if they had not been pruned in years - result was constant falling of leaf litter into an already grimy pool and bird droppings on silly me sitting in the shade! After pointing out the former to the staff they did attend to repairs to the lock, and swept up leaf litter so we could actually use pool lounges. Next morning when the cleaners came we asked could they do a bit of extra cleaning in the bathroom as the shower and the basin were really disgusting. To our dismay it appeared no better after they finished. The straw that broke the camels's back? The lack of a shuttle as the 'driver' was sick for the duration of our stay except when we checked out early! The location of the villa meant it was a fair walk to a couple of the nicest restaurants on the beach which we wanted to try, and considering the roads to and from the villa had no footpaths, we were nervous about walking them in the dark. Suffice to say we left a commentary with them, and we hope to receive a response from the email we will send to their GM - which might make it look like they really do want customers. My advice would be: look at something a bit cheaper. You will probably get much better value for money.",Bhavana Private Villas
95,Perfect girls holiday,50,January 2015,"We have just stayed 6 nights at the Bhavana villa. There were 6 of us girls staying in a two bedroom villa, a week getaway leaving the husbands and children behind !
The villas are fabulous ! They are extremely spacious and well thought out ! Each room is ensuited with a big indoor/outdoor style
bathroom. The bedrooms are well set up with continuous air con, big comfortable bed and the roll in bed is a proper bed (not like in Australia !) pool is crystal blue and refreshing! The staff are kind and helpful.
For all those that complain about breakfast, I would suggest you take a look at how they come in and cook breakfast on the 2 ring stove ?! They arrive at your villa with all the ingredients they set your table and then they cook
however many breakfasts you've ordered, they time it so it's all ready together and it's on facilities like we might have for camping ! And the breakfast is fine and plenty ! We found the sweeter options better than the eggs.
Great cleanliness villa was cleaned beautifully everyday and a lovely turn down service at night with a mossie spray ! Which we did not have a problem with either !
If your on your way to Bhavana villas you won't be disappointed ! Enjoy !
Have loved Every minute of our Bali holiday !",Bhavana Private Villas
96,"nice villas , great staff",40,January 2015,"My family just spent 14 days at the villa's, we had a 1 bedroom villa, we found the villa's very comfortable and plenty of room. The bedroom is huge and has a flat screen tv inside, the bed king size bed has a mozzie net all around which is very handy as the mozzies can be frequent, the bathroom is really cool it is attached to the bed room and is semi open, with a bath, shower and and another shower which is open.
the longe room and pool area are fantastic in its design, as the outdoor lounge room opens up to the swimming pool, the pools are a good size and very clean, there is a good stero system in the lounge area and a couple of good size couches.
the villa's are cleaned daily and turned down in the evening.
The staff are great, super friendly and polite nothing is too much troubleand they can organise drivers , food or baby sitters, they will book activities for you also.
we got a baby sitter called Mardi, she was a lovely lady who looked after our girl like she was her own, we got her through the villas, i can highly recommend her if you want a baby sitter.
The villas are close to the main road about 400mt walk, where there are more resturants, bars, shops than you could ever need, so the location is great.
The only critical point i could bring up, is Bhavana villas you really must improve your breakfast, it is average, it will not take much to improve it, but use real bacon, and fresh fruit juice not cordial, cook everything fresh, as the sausages are precooked and so is the hash Brown's, if you can fix this and you really should you will have alot better place.
but all in all, very good vills, well worth going and staying there, lovely staff, well priced and fantastic rooms, the staff love kids and are beautiful people, Radit is a champion and all the staff are a credit to the villas.",Bhavana Private Villas
97,great location,40,December 2014,"My husband,myself and our daughter and her partner stayed in the 2 brm pool Villa for 3 nights for the xmas period.
Everything from the airport transfers to checking in and out went very smoothly.
Good size villas with a large cool pool.
We stayed in villa 10 so no road noise.
Breakfast was cooked in the room each morning and was a good standard.
Large clean bathrooms and comfortable beds.
The staff assisted us in bookings to restaurants and also boat transfers over to Lembonan Island.
We loved the location with only a 5 min walk to eat street and our favourite restaurant Ultimo's.
Only gripe would be the bedrooms got quite warm at night as the aircon was behind the beds on the rear walls so no cool blowing air directly on you.
For this time of year with prices up we found Bhavana Villas good value for money.",Bhavana Private Villas
98,Perfect stay,50,December 2014,"Me and my beautiful girlfriend stayed in this beautiful villa for 6 nights in December..The position of this villa was perfect, it was just a little walk to the main street of seminyak, but at the same time not to close, which meant a nice quiet location. The set up of these villas were very modern and immaculate.the staff were great, they were very polite and went out of their way to make sure our stay was perfect, often giving us lifts to places we wanted to go. The breakfast could have been better, but in saying that its only a 5 minute walk to the many nice and cheap restaurants in seminyak.The rooms were made up in the morning, pool cleaned, and of an evening the boys returned to spray the rooms for bugs and mosquitos, which was great as we never had a issue with bugs.also the wi fi reception was great, never had a issue connecting.. we also stayed at ubud for 2 nights which was a disaster. We both wished we had stayed at this great place for the entire trip.",Bhavana Private Villas
99,Nice but only average nice,20,December 2014,"We booked this villa for a two weeks period and we have just completed our first week here.
Firstly the position of the villa is a little far from everything although you can walk but it is about 15-20 minutes to seminyak square. I would have preferred a villa closer to something either shopping/restaurant/square or beach. Overall this group of villas is dated and showing signs of age. Big box tv in the lounge area which shows the age. The staff are nice and ok but the attention to detail just is not there. The bed linen had holes in it in some places. The mosquitos can be bad although they do a half hearted attempt at spraying in the evening. The only problem is they make up the room and leave the door open so mosquitos get in and the air conditioner then had to catch up. Also they spray for mosquitos after 7pm and the mosquitos are already going crazy. The breakfast which is cooked in your villa has got to be pretty much the worst breakfast that I have ever had.The sausages/muchrooms always look like they have been cooked days ago and are cold - go figure they cook in you villa and the breakfast is cold! There is such a lack of attention to details with the breakfast. Making up the room is always a mission. Sometimes well after 2pm and then they come back at after 7pm for a turn down. The reception is very reluctant to use their courtesy car just to drop you off at the square which is only 5 minutes away.
The free Wi-Fi is poor and comes and goes pretty much like the tummy cramps you get when you come to Bali.
We have another week to go so will make the best of it but doubt very much whether we will stay here again.
Even the cleaning of the room sometimes need much to be desired. The phone did not work and had to be repaired but it was covered in dust and had not been wiped clean for a long time.
Summary
The villa we stayed in which was #14 was old with tiles missing in the pool/old tv and the list goes on. We unfortunately made the mistake to book two weeks so we are stuck but you learn everytime you come to bali.
As I write this I have the dreaded BALI BELLY - We have come to bali 7 times and without fail I can write off 2 days of my holiday being ill. The in house dining is average but well priced
Overall I can honestly say this villa is ok but that is all - You would expect just a little more for a $400 to $500 per night villa.",Bhavana Private Villas
100,Great value,40,December 2014,"Stayed here with another couple in a 2 bedroom villa. This is perfect for that, maybe a little to far back to walk with family but we had dcooters. would not stay in a resort again, the staff were amazing and the villa was so private and quiet!
Will be back for sure",Bhavana Private Villas
101,Great location. Villas very private.,30,October 2014,"Bhavana Villas are in a great location, very private and great for couples getting away from the city hype. Getting a little tierd and old - needing a bit of an upgrade Disappointing though that housekeeping is very poor and for that I would not give it a 4 star rating. They need to up their game if they want to compete in the very competitive villa markets in Bali. First morning breakfast OK but when we returned to our villa at 3pm, still all breakfast half eaten food on our outside table and housekeeping where only just starting room. They did a very poor clean of room, benches and tables were not properly wiped, still food smears on table, toothpaste remnants on bathroom bench. No towels ( they are only tiny towels and a little worn). Part of being on holidays is that you don't want to cook, clean or look at mess, that's why you pay the money, $200 per night is not cheap. We smashed a bottle of drink on the Wed afternoon, they cleaned up the glass for us a gave a quick wipe with mop, for the next days there was still big chunk of glass under table and you could see the smears on tiles - so they don't mop or sweep the floors. Engineers came to our room after we left one afternoon to fix lights, when we got back later that afternoon, the villa door wide open and our bedroom door unlocked and open, my husband spoke to front reception he came had a look and said "" you sure you closed them when you went out"" how rude - they were last in the room. No apologies or anything. This is my second stay at this villas but will be the last unfortunately.",Bhavana Private Villas
102,nice quiet and central to shops and restraunts,50,October 2014,"very nice villas and at a good price. We only stayed a few days but it was very quiet and peaceful. The villas have an outside kitchen and a seating area overlooking the private pool. The outside bathroom was very spacious with both a rainwater shower and a large hot shower. Huge bathtub and plenty of bench space with mirror.
The pool was warm enough to swim in and had a nice water feature to it. The staff were lovely and friendly and we had our breakfast made for us in our villa every morning.
It is in walking distance (3 mins) of the busy eat street.
We had free transport arranged by the hotel and they were on time.
I would definitely stay here again.",Bhavana Private Villas
103,Relaxing time with privacy,40,June 2014,"The staff was great
The villa is close to shops but the relaxing time and privacy was what we were looking for and got in spades, our villa was very clean and was cleaned daily if we wished.
We would recommend staying here to anyone and look forward to staying there again.",Bhavana Private Villas
104,Excellent,50,September 2014,"I stayed there with 3 other friends, the staff where so friendly especially Radet he was a real gentlemen and agus was also very vell mannered. Positives it was always clean day in day out, relaxing and fairly cheap for the paradise it was. Negatives: mosquitos at night time which cant really be helped they try there best to put mosquito fragrances around. The rooms where never a problem. I thank them all and I will be recommended it to others and eventually going back! :)",Bhavana Private Villas
105,You can relax,40,September 2014,"Totally great and we could enjoy Bali’s life.
Staffs ware so friendly with good services and once I order something then their action/answer ware delicate. Thank you for your hospitality.
But there were some minor things I’m concerned about.
-Some room lights went out.
-Toilet roll, Beers in mini bar, soap was not replenished during stay.",Bhavana Private Villas
106,What a haven! Book this one!!!,50,July 2014,"We booked a 2Bd Villa for myself/partner and friend which was just perfect, very spacious and private. Could not have been happier from the moment we arrived. Like most in Bali, the staff were just so amazing and pleasant all the time. Rooms were very clean, pool nice temperature, breakfast good selection and quality, rooms service tasty (lunch & dinner). Location is quiet but close to the local strip with some of Bali's best restaurants. This is the place we will go back to.",Bhavana Private Villas
107,A perfect private paradise!,50,September 2014,"We spent 8 days at Bhavana Villas and LOVED it! Right from being picked up from the lovely Mr Bang Bang at the airport. Our Villa looked just like the pics on the website - in fact better! The location was great, just a 5 min walk to Eat Street. The staff were absolutely amazing. They even surprised me with a beautiful cake and bunch of flowers from the team at Bhavana for my birthday! Our breakfast was cooked in our villa each morning by 2 staff and was fantastic! We cannot recommend Bhavana more, and will definitely be returning. Thanks team for making our holiday perfect! Vicki & Francesca.",Bhavana Private Villas
108,Value for money,40,September 2014,"Out the 3 villas we stayed at during our holiday Bhavana was the best value for money. The trip started with a hiccup when the arranged transport through the villa was not at the airport. However another employee from Bhavana Mr Bam-Bang quickly took us under his wing and arranged transport to the villa. The villa's are beautifully appointed and I would mark 7/10. The only downsides or suggestions for the owners are that the bathrooms need upgrading (the outdoor shower head is too low at 5'5"" and a few of the pipes needed fixing). There are no amenities in the bathrooms so pack shampoo etc. I would also suggest an iPod Dock. The breakfast cooked in ur villa is convenient and a nice touch, however the quality of food is average. All in all we loved our stay and Siska is an absolute joy. Thank you to your team :-)",Bhavana Private Villas
