,title,rating,date_of_stay,review,resort_name
349,"Perfect stay, wonderful hotel!",50,July 2019,"Me and my girlfriend stayed in the Ramada Encore for ten nights and it was a wonderful experience.

At first I doubted if we would book just a few nights so we could travel a bit through bali and explore different parts of the island.

Eventually we decided to rent a scooter during our complete stay and this was an excellent choice. We went to Kuta, Ubud, the Garuda Wisnu Park and of course out for dinner by scooter and this gives you complete freedom to go wherever you want, when you want.

The hotel offers everything you need, 24 hours a day and the staff does everything they can to make your stay a succes. All staff members speak english and they’re always happy, warm and ready to help out with whatever you need.

We upgraded our room for around 9 euro a night to have a balcony and this was well worth it. It’s really relaxed to be able to hang your swimwear to dry and to have a drink or read a book in the evening on your own balcony.

We went to the beach a few times and out for dinner most of the days but the restaurant and swimmingpool in the hotel are both great.

To the wonderful team of Ramada Encore Seminyak Bali, thank you for everything!

Robin en Veerle",Primera Hotel Seminyak
350,Fantastic,50,July 2019,"We were in bali for 1 week and we stayed at 2 different hotels while in Bali, this is the best stay we had. We spent the day at the hotel by enjoying the swimming pool which is located in front of our room, they also have a gym center near to the pool. The menu for breakfast was various and excellent. The staff are helpful and friendly.",Primera Hotel Seminyak
351,one of the best places I have stayed in Bali,50,July 2019,"Excellent pool, food and of course drinks! The staff go above a beyond with their service. Everyone will remember your name from the moment u walk in, always smiling and making sure your stay is perfect. It’s away from nightlife, restaurants (apart from theirs) and places to shop but a $2 blue taxi will see u there in a few minutes. We will be back again!",Primera Hotel Seminyak
352,Aircon was not working,30,August 2019,"This is our first stay. The room was Ok. Only the aircon was not working. We checked in at 6pm and left the room by 7. But the room is still not cool. So we left with the aircon on, but when we're back still not cool at all so callled the technician to repair it and it's working and cool. But few hours later, not working again. Sigh.

The restaurant is good. Love the ambience and the staff. Food also good and at reasonable price. But we think that this hotel is not recommended for family with children.",Primera Hotel Seminyak
353,Great Value,50,August 2019,"Nice welcome, good checkin, excellent rooms, comfortable beds, great amenities and warm, friendly and welcoming staff. Food and service was good and breakfast great.

This is a great place to stay and highly recommended.",Primera Hotel Seminyak
354,Staff Service A1,50,July 2019,"The staff at this resort are so courteous and helpful. A very special mention to a beautiful lady Dewie, she is a valuable employee and went out of her way to make sure all our needs were met, hope Ramada recognize what a fantastic employee she is. I would also like to thank Tio who greeted us every morning at breakfast with a smile she is also an asset to the resort. I cannot fault Ramada, loved the food, the pool and the accommodation. It may be tucked away in a quiet area, which we loved, but is not to far by transport to Legian, Kuta etc. Would definitely recommend, so much so that we have booked another holiday in September with our family. Again this holiday has been arranged with the amazing Dewie, she is a gem. Looking forward to returning in a couple of weeks.",Primera Hotel Seminyak
355,Think twice,20,August 2019,"After a late arrival I was welcomed... once formalities were over (passport copies etc) I made my own way to my room. I booked a deluxe balcony room with pool view. When I arrived the room was on the ground floor had no balcony and looked out onto a drinks bar blocking the pool view. I could not sit on the sofa due to a large stain which was still slightly damp. The decor was average but ok. No face washer to wash my face. The mini fridge was hot and the gauge did not work. The next morning I requested to be moved. The desk clerk stated that they had upgraded me, I kindly asked to be placed in the balcony room that I booked. I was moved and the balcony room on the 3rd floor although the same layout had a decent balcony with pool view. The breakfast is decent and caters for several nationalities. The coffee is good. Room service is 24 hours and has a varied menu. Overall i rate it a 3 star not the 4 that it is rated on booking .com... will I return? Probably not due to the competitive and vast amount of accomodation throughout Seminyak",Primera Hotel Seminyak
356,Very comfortable and friendly place,50,July 2019,"We had booked 3 double rooms for our family for 6 nights in early July.
Right from the airport pick up arrangements by the hotel with two spacious cars, everything went like clockwork.
The rooms were very large with a good size balcony and pool views, extremely comfortable, well appointed with all standard amenities and great air conditioning.

The breakfast was an absolute delight with such a huge range of hot food as well as freshly made noodles, rice, eggs whatever you want cooked in front of you, a massive range of bakery products, local as well other sweets, fruits, salads, juices, coffee and tea and a pancake/pikelet/waffle stand every day. Barista brewed coffee available at an extra cost. You simply cannot ask for more.

Their menu items for lunch and dinner were extremely nice too and at a very affordable price. The elaborate drinks/cocktails menu too with an excellent happy hour discount on drinks.

The spa had very caring staff, the massages and beauty treatments were value for money. A small extra to pay compared to the cost in the markets but you get what you pay for in a super clean, spacious and nice environment instead of the dingy and dark dodgy looking places out in the streets.

The hotel staff are so warm and friendly, going out of the way to please you and take the effort to know you by name.

It is located a bit inside but quite central. Taxis and cars are available on call in a jiffy with help from the hotel staff and the rates are very reasonable, on par with outside rates without the need to haggle.

Free shuttle is available a few times a day and you pay about $5-7 Aud for a return trip back from the busy central area which is about 3-4 km from the hotel.

The international airport is less than 10 km away and costs about $20 Aud for a spacious 6 seater car.

Overall Ramada Encore is a lovely place and we had a very pleasant stay there.",Primera Hotel Seminyak
357,Thank you,50,July 2019,Very amazing hotel with friendly staff I liked and i like the breakfast but i need some middle east food and the pool is very amazing and the pasta and pizza very yummy 🤤 and the desserts are wonderful thank you for everything 💕,Primera Hotel Seminyak
358,Comfortable stay,50,July 2019,"We stayed at Ramada Encore for two nights. The stay was pleasantly comfortable. I wish we had more time to explore the property. The balcony overlooked the pool area which in particular was beautiful and quite peaceful.

I felt that the rooms could have been a little more spacious but overall very well planned property with courteous and helpful staff.

While there are numerous options of properties with a more scenic view in Bali, if you are looking for a brief stay in Seminyak, would definitely recommend this hotel.",Primera Hotel Seminyak
359,My first stay at ramada encore bali,50,August 2019,"A really nice hotel, warm welcome from the moment we arrived and great services from the staff,nice pool,great location and surprisingly the varieties of breakfast menu,will be back for sure, this hotel is highly recommended",Primera Hotel Seminyak
360,Friendly!,40,July 2019,"location is great, staff is friendly and helpful, and the pool is nice. The only (major) drawback is sound isolation in the rooms. Our little family (a couple with an infant) kept waking up in the night due to casual talks in the floor corridors and from neighbor rooms.",Primera Hotel Seminyak
361,4days stay,40,July 2019,"The pool is nice..the pillows are so comfy. The staff are very helpful and approachable..they got varieties of food for breakfast.
The hotel is quite far from resto and bars. The room that we stayed is quite okay for the price. Will definitely book this hotel again.",Primera Hotel Seminyak
362,Relaxing Holiday,40,August 2019,"Visited Bali many times, seen everything, done almost everything, now we just come to relax and we did just that here at the Remada Encore Seminyak.
The Remada staff are the most accommodating out of all the Resorts and Hotels we have stayed in.
I realised that this was my favourite thing out of my entire 10 day trip!! The beautiful people.
A little far out from civilisation but a cheap taxi ride or free shuttle and you are in the hustle and bustle within 5 minutes.
For the price we paid, we couldn’t ask for more!!",Primera Hotel Seminyak
363,The Bali 8 Crew,50,July 2019,"Arrived on 24th July to be warmly greeted by the lovely “Tita”. our 10 day stay was absolutely sublime, rooms perfect with direct pool access as requested, clean facilities and all amenities on hand. Meals in restaurant second to none. Big shout out to our waiters “Yogi” and “Aku” who were just the best. All receptionists staff and management were so friendly helping us with any enquiry, from scooter hire, laundry service and other info. “vita” your a little gem.

The 8 of us all had the best experience thank you to all the staff at Ramada we will recommend and we will be back soon for another great holiday experience.

From Brent and Tina and the gang (Bali 8)",Primera Hotel Seminyak
364,Great stay!,50,July 2019,Our stay at Ramada Encore was great. Our room was very nice and clean. The personnel of the hotel was very friendly and polite. The breakfast was nice with western choices as well. It is 10 minutes by car from Seminyak Beach.,Primera Hotel Seminyak
365,Fantastic,50,July 2019,"Was absolutely amazing ..., it is a little bit out of Seminyak but a short taxi ride and you are in the heart at Seminyak Square. The staff rooms pool and food is fantastic ... nothing find too much trouble ... would not hesitate to stay again.",Primera Hotel Seminyak
366,Excellent Service and Great Food,50,July 2019,We really enjoyed our stay in this hotel. I love the warm welcome and very passionate staff. There was wide variety of food during breakfast. The only problem is that you cannot book grab to pick you up at the hotel because there’s a local public transport in the area.,Primera Hotel Seminyak
367,Not what we expected...,30,July 2019,"Having arrived for my 28th visit to Bali and only booking 3 days earlier we were extremely disappointed in the location of this property.

This is not a hotel for first time travellers to Bali as you cannot walk out from the hotel and go shopping. You need to use the shuttle service or grab a taxi (organised by hotel) and pay a premium for it.

A big Thank You to Tita, the Guest Relations Officer who came to the rescue and saved this holiday. I can’t praise her enough for going out of her way to sort out our room etc.

Very extensive breakfast which was a huge bonus.

I was surprised to see towels left on sun beds by guests for the entire day without them being removed. A bit unfair for other hotel guests as there is limited area by the pool to begin with.",Primera Hotel Seminyak
368,"Excellent hotel, very friendly and efficient staff, location is great too..Everything was just fine",50,July 2019,"Excellent hotel, very friendly and efficient staff, location is great too..Everything was just fine. The hotel itself is always clean, food and cocktails were great too. We have traveled with our daughter and they have met every request from us very efficiently.",Primera Hotel Seminyak
369,Always an absolute pleasure.,50,July 2019,"This is the second time staying here at the Ramada Encore in Seminyak & I love it. The hotel itself is always clean, food is wonderful with a good variety for the buffet breakfast & the staff always go the extra mile to make your stay wonderful with a smile on their faces! We’ve stayed in the pool access room which is such good value for money. Would recommend this to anyone wanting to stay in Seminyak. Will be back again - thank you!",Primera Hotel Seminyak
370,"Rude staff, poor service",10,July 2019,"Very poor service. Staff is rude, not at all friendly. We ordered food in the restaurant and they say it will take one hour for the preparation. For house keeping also they don't come timely. I have never seen this kind of behaviour in a star property like this.
Rooms are also just OK.",Primera Hotel Seminyak
371,holiday,50,July 2019,"Everything just fine, room just standart, breakfast has alot of selection , for the taste just average. If traveling with family better take family room cause more spacious. Not much time cause staying only one night. but for the price is worth it.",Primera Hotel Seminyak
372,Good place,30,July 2019,Overall the hotel is good as it is priced decently. It is located in seminyak in quite back lane. Staff are good and breakfast is decent. The rooms needs a bit of renovation. Great pool area and staff are excellent. But only draw back is the transport as grab is not allowed to operate,Primera Hotel Seminyak
373,5 stars for 4 star hotel,50,July 2019,"(+) friendly price tag
(+) well designed lobby and pool
(+) havent try their spa, gym and food, but i think it should be good as well
(+) good location that connects Sunset Road and Seminyak
(+) efficient staff and clean room

(-) the room is just okay. in size and design
(-) ordering online based taxi is almost impossible since the hotel located next to local taxi pool. Bluebird might work, but if its not really necessary, dont take the overpriced local taxi booked by the hotel",Primera Hotel Seminyak
374,Average hotel,20,July 2019,"Good value for money if one needs a place to sleep.
- booked a superior room. On arrival, surprised to see there was no balcony
- service was poor. Our room wasn’t made up although we requested for it early morning & arrived at 7 pm.
- food was average so was entertainment (one person singing without a band).
- not close to beach.
Didn’t find any charming aspects to this place.",Primera Hotel Seminyak
375,A fantastic stay,50,July 2019,"This was our first time travelling to Bali, and Ramada encore was the perfect hotel to stay at. Every staff member was so kind and helpful, and always said hello, which really helped make you feel at home. The food was also really great and at a great price. The pool was a great place to relax by and refreshing to swim in. Our room was clean and very comfortable, and falling asleep was very easy. I would definitely recommend staying here and I would definitely want to come back! Thank you for making our first time in Bali a time to remember!",Primera Hotel Seminyak
376,"Great team, great facility...good times!",50,July 2019,Our stay across 10 days was excellent...all the team there at Ramada are fantastic...very in tune with hospitality and we would have no hesitation to recommend and also hopefully to stay again one day :-),Primera Hotel Seminyak
377,Get what you pay for,20,July 2019,"Our room was not thoroughly clean, food was average to good from restaurant, room service horrible. Staff very friendly and kind the atmosphere around bar and restaurant great but definitely not a 4 star hotel would give it 3 stars.",Primera Hotel Seminyak
378,Very big beds were good!,40,July 2019,"I stayed 2 nights with my family there. The hotel room has very nice bed. It was very good for us. Moreover it was very quiet.
And It has a big restaurant. The food was so so. We enjoy the pocket ball near the restaurant.
I cannot walk to go out of the hotels because the shops are a little bit far from the hotel.",Primera Hotel Seminyak
379,Great Stay @ Ramada Encore,50,July 2019,Thank you to all the staff who are tremendously friendly with special recognition to Tita and Tio for active care and courtesy. Recommend for all types of travelers...great shuttle service that was quick and easy to use...very convenient.,Primera Hotel Seminyak
380,Excellent!,50,July 2019,"More than i expect. The hotel is big enough, and thanks to Mrs. Yuni who give us compliment with upgrade our room to deluxe pool access. We like it so much. The pool itself is big for 4 star hotel. We can lay down at pool lounge chair, very relaxing. The food also good. Definetely will be back, thanks Ramada.",Primera Hotel Seminyak
381,Good value for money,40,February 2019,"Enjoyed our stay at Ramada Encore. Very good value, lovely pool, superb cocktails! Really helpful staff and they have a shuttle service into main area of Seminyak. Is quite far from hotel to main Seminyak area. There’s a gorgeous spa down the road called Murano Spa.",Primera Hotel Seminyak
382,First Class Hospitality,50,July 2019,"Our stay at Ramada Encore was most relaxing and enjoyable, from the massive swimming pool, the relaxing lobby area, the restaurant to the accommodation units which featured incredible comfy beds with unbelievable pillows, we experienced hospitality in its true sense. Ramada Encore Seminyak transported us to a world of tranquility, from withing the Resort, you wouldn't guess that you are in the middle of bustling Seminyak. The housekeeping team was outstanding, led by their executive Housekeeper I gede Suriawan, they left nothing to chance making sure that rooms were impeccably clean. The food was superb, and with the restaurant open throughout the day, there was no need to venture outside for food. The Front Office staff are simply amazing, led by assistant FOM, I made Suarsadana, they go above and beyond to make sure that your stay is memorable, they certainly made ours a remarkable stay, from organising transport to booking tours, nothing is too hard for them. If you are around the lobby area you will not miss lovely Tita, the guest relations officer, as she does her rounds looking for anyone to help. The whole team works like a well-oiled machine, credits to the management. After 8 nights we were very sad to leave, but we will definitely coming back. Terima kasih, see you all again soon.",Primera Hotel Seminyak
383,Mr.Raja,50,July 2019,"Stayed at Seminyak Ramada..booked the hotel for brand name and expected standard service..MS.TITA made us feel like we in 5 star hotel and c took care of each requirement like

Buying packing tape and guilding us to hotel services which we availed and enjoyed...

Spa was amazing...her personal care and info abt bali helped us to experience WONDERFUL BALI TRIP..

Just bcas of her services along with ramada ..we are returning back n october..

Sm times u dnt need beach / valley view hotel to stay...Better be in human toucch which is missing now a days @ Star hotels is found here..
Gr8 services God Father Mrs.Tita..long Live..",Primera Hotel Seminyak
384,Pleasant stay,50,June 2019,We had a wonderful time in Ramada. It's a really beautiful hotel with a very good service. Staffs are very friendly and helpful. They make sure to give the best to their guests and in our case 1 of the staff members Tita made special effort to make us feel delighted on our anniversary.,Primera Hotel Seminyak
385,Value for money,30,July 2019,"The rooms are small, breakfast is okay.
That being said its close to the city and if you arent looking for comfort or just a place to crash this is the best place you can find within your budget.
P.S dont waste your money on the spa in the hotel. They arent that good.",Primera Hotel Seminyak
386,A hotel that has everything!,50,June 2019,"This was our 2nd visit to the Encore in Seminyak. It is a little hotel paradise just a few minutes in a taxi from the crazy! The rooms are clean and comfortable, the pool area is gorgeous and the food and drinks are fantastic for the price.
The best part about the hotel though is the staff. I have never stayed anywhere were all members of staff learn your name and genuinely care about you having a brilliant time. Tita helped us out so much throughout our trip - she is amazing!
For the price you won't find a place better to stay in Seminyak. You can book all of your trips from the hotel and they even have fantastic drivers of their own to take you out wherever you want for such a reasonable price.
Having travelled twice to Bali and stayed in 6/7 different places, I can say without a doubt that if we go back to Bali, we wouldn't stay anywhere else!",Primera Hotel Seminyak
387,wonderful,40,January 2019,"its lovely hotel and staff are very friendly
facilities very convenience and i like there a pool
food is amazing .. good housekeeping services
like to recommend for holiday and couple s ...lovely place and",Primera Hotel Seminyak
388,Honeymoon trip,50,June 2019,"I’d like to write out opinion about Ramada encore hotel.
We actually saw the pictures on Expedia and booked it but when reached we found that the hotel is much better that we expected .
Such an amazing staff with great hospitality.
The room is very clean and big.
The breakfast was amazing.
We met there a wonderful lady called Tita , she is very helpful and lovely.
We recommend this hotel to any one who will visit Bali.",Primera Hotel Seminyak
389,Ramada encore,50,June 2019,Such a lovely hotel with the most friendly staff. Felt very welcome from the minute we stepped into the hotel and the hospitality was amazing. The chef deserves a special mention as the breakfast and resteraunt menu were just delicious! Wish we never had to leave.,Primera Hotel Seminyak
390,Fantastic hotel,50,June 2019,"A brilliant hotel with very helpful people. Tita and Vita especially. Food excellent. Rooms very clean. Nothing is too much, they will do anything for you. The nicest people I have every met so genuine. Will stay again the price is so reasonable. A must stay hotel.",Primera Hotel Seminyak
391,Bali - Trip,50,June 2019,"The hotel is little far off from the main city but it is totally value for money. The charges are economical and services are simply superb. Great pool, great breakfast, great place to stay!
Strongly recommended",Primera Hotel Seminyak
392,Friendliest staff,50,June 2019,"Just come back from our 8 night vacation. Stayed at this hotel. The staff are the most friendliest, polite and respectful from any other hotel staff.. In particular, Vita Rosanti(Reception n Guest Relations).. Her pleasant, ever smiling face made our stay all the more awesome! She took the time to chat with us and answered all our touring questions adequately! Lovely buffet breakfast daily, great pool, fantastic ambience and beautiful, clean room! Will def go back to the Ramada Encore, SEMINYAK! Did I mention that I even got a gift from Vita before leaving? 🤣",Primera Hotel Seminyak
393,Bali Trip 2019,40,June 2019,"Property is very good. But updating the stock by housekeeping such as sugar, soap,are not regular. We need to asked them. Breakfast menu is vast but indian section is pathetic. Everyday some pakoras were there but ice cold. Otherwise neat and clean, humble staff and always ever smiling. Thats the best part of entire Bali.",Primera Hotel Seminyak
394,Home base,40,June 2019,"Throughly enjoyed my stay at Ramada Encore. I got the shuttle from the airport to the hotel and even though my flight was delayed they were still there. For those first time to Bali I recommend as you are swamped with taxi drivers calling you.

The hotel has everything you need. The spa on the top floor has a happy hour so I spent some time there. The pool area is large so you can find somewhere hidden away or right by the restaurant area. The gym has everything you need for a good work out. It’s accessible 24hours you just need your room key to get in.

I had a little issue with the pick up of the free shuttle and they were so apologietic to me. They gave me a free trip to the airport on departure, gave me a sarong and kept checking in on me. Great customer service.

I stayed here for 9 days and extended it to 13 in the end. The staff will remember your name and are very attentive. Nothing nicer than been greeted by a smile and your name.

I would recommend, solo, couples, groups or families. It has something for everyone. I’ll be back for sure. Thanks Ramada for a lovely stay.",Primera Hotel Seminyak
395,Awesome/amazing/outstanding service,50,June 2019,"Wow!! What an amazing place to stay for our first time to Bali. Everyone is so friendly and go above and beyond to help you.

Taxi service to anywhere is available right at your door so no worries about transport.

Breakfast buffet was excellent even chocolate cake was available.

I would like to mention Agus our waiter at the restaurant he is awesome!! So helpful and patient when we couldn't decide on what to eat as there is so much to choose from.

Also Santika our ""cleaner boy"" another outstanding employee who was so friendly and kind it was nice chatting to him every morning on our way out.

Overall an outstanding stay and we will definately be back. Thank you to everyone at Ramada Encore x.

Tracey room 1313 :-)",Primera Hotel Seminyak
396,Be careful room deposit money Not Refunded,10,March 2019,"I checked out of the Hotel on the 25th March 2019 and since then I’ve been trying to get my room deposit that everyone pays when checking in with their credit card.
I sent an email about this to the hotel
and here is the polite response from them.

Dear Mr/s. Alan Lilburne,

Warmest Greeting from Ramada Encore Bali Seminyak

Herewith we informed you regarding Deposit Release still processing. It will based on Merchant and Issue Bank (Own Account) agreement for approximately. Otherwise we well sent email to our Merchant Bank to respond quickly to release the Holding Deposit.

For any further information, don’t hesitate to contact us

Thank you and have a good day

Warm Regards,

Dian Purnama Sari
FO Supervisor

RAMADA ENCORE BALI SEMINYAK
Jl. Dewi Saraswati III
Seminyak, Bali 80117
Indonesia

After waiting for a few more weeks since the email, I still didn’t receive the refund.
So then I phoned the Hotel and was very politely told the refund will be sent within 2 weeks

More then 2 weeks have passed since I phoned the Hotel and now about 3 months since I checked out of the hotel and I still haven’t received the refund.",Primera Hotel Seminyak
397,perfect place for us :),50,June 2019,"We decided to stay at Ramada for our short break. We booked last minute thru their website and had a free room upgrade upon arrival, thank you :) The room is spacious for us to share with our son, with a terrace overlooking the pool. The minus is the room is quite faraway, next time we want to stay closer to the elevator with the same view (if the said room does exist lol)

what we didn't expect was they do serve delicious and wide range of food there. We had food delivered to our room within a timely manner, well done. All staffs are friendly and polite, start from arrival, room service attendant and departure.

Just 1 thing that we don't understand. We wanted to play pool but informed that to do so, we must have minimum spend at the restaurant. We said to the waitress that we are in-house guest but didn't change anything. we ended up swimming....

overall, our family won't mind to visit again :)",Primera Hotel Seminyak
398,We did NOT order the food,20,June 2019,"On arrival night while dining we noticed a couple waiting for their food and when it arrived there were 2 mains and a pizza, they said that they did not order pizza but the waiter said they did, ""we don't want it"" ...the waiter said but you ordered it and he just would NOT leave and stood beside this couple for 5 minutes and although upset the couple tried to ignore him and eventually he left, l was imbarrassed for them and l couldn't believe 2 nights later they did the same to us over pasta, by the time the waiter left ... 5 minutes, our 2 other meals were only just warm. It is a misunderstanding on 1 part or the other but no waiter until now has stood there and argued with the customers for 5 minutes over the food, just take the food away. This was twice in 2 days that l saw so it must be very regular in the restaurant and is very bad customer relations and they need talking to. So many lovely workers there and only a few not so good. It is a shame that we probably won't return as many others, upsetting and embarassing!",Primera Hotel Seminyak
399,Best choice,50,June 2019,"I've been stayed here two times. And will definitely go back if I visited Bali again. The room was huge, and the pool is really nice. You can just enjoy the time staying at this hotel. Thanks for the service.",Primera Hotel Seminyak
400,Excellent Services,50,June 2019,"During our 3 days stay, we experienced excellent treatment by each and every members of staff.
My one suggestion is that Tag of Halal foods must be there. If possible Halal Foods' s corner should be separate.",Primera Hotel Seminyak
401,Stay nice with friends,50,June 2019,We enjoy a lot in hotel. The staff was very specialty Ms. Tita. We are happy to stay here. Room was very clean and spacious. Breakfast was great. Pool was also nice.They gave us a treatment like a V.I.P....we recommend this Hotel for our friends.Ms.Tita is a very helpful.,Primera Hotel Seminyak
402,Very recomended for stay,50,June 2019,"All the staf very friendly, food is delicious, room was very clean, best swimming pool thats way our children like to stay here, also thank for the birthday cake surprise for my daugther and also decoration in our room,we are very happy to stay here",Primera Hotel Seminyak
403,Fantastic place to stay.,50,October 2018,"This hotel is not on the coast but the facilities and great food make up for this. The pool area caters for everyone
Need to catch cabs to most areas Seminyak, Kuta etc but very quiet and relaxing place to stay",Primera Hotel Seminyak
404,One of the best family hotel,40,June 2019,"One of the best family hotel in bali. The room is quite spacious. The restaurant foods are good. Nice bfast. One little note. Ask for bacon every morning and sometimes have to wait 30 mins before we get it. Have dinner in the hotel almost every nite, some of the waiter are just strange. Instead of asking for ""table for how many ppl?"" they would ask how can i help u? And when we said we wanna have dinner where can we sit? They just left us to find table ourselves. That happen in the first three nite we were there. My first visit were more enjoyable. But we might still come back for the third visit. Stayed there for 7 nites.",Primera Hotel Seminyak
405,"Excellent , Highly Recommended",50,June 2019,"Certainly a great hotel to stay with your family or friends . Great service and hospitality, excellent breakfast variety , very good comfortable rooms , and in a quite area in Semiyak area . The location of hotel is 10 mins driveable distance from the main area of Seminyak. You need a vehicle to get out . Luckily we had rented a bike which is cheap and the hotel arranged this for us .

Highly recommended !",Primera Hotel Seminyak
406,Lovely stay,40,June 2019,"Stayed here for 7 nights which was considered as a long stay so you receive discounts on F&B and the spa, a late check out for free and a gift at the end! I stayed with my partner in a pool access room which was very nice. I would say it’s more for a family stay as lots of children but this didn’t bother us! Buffet breakfast was amazing and the free shuttle bus was a nice touch as you are a little out of the way of the centres",Primera Hotel Seminyak
407,"Nice place, well priced, stay relaxed !",50,May 2019,"Go for the room with balcony with a view of the meandering swimming pool. The restaurant on the lobby level has some good choice of Balanise fusion cuisine and a wide selection of cocktails. Located at a lonely distance from the Seminyak beach, however, local taxis and UBER taxis are not permitted by the hotel for a pick-up and hence one will need to pay high for the hotel taxi services.",Primera Hotel Seminyak
408,Teribble 2320 and staff didn't help much,10,June 2019,"Teribble 2320 room, I have 2 kids and found the room with the broken tile . I booked for 2 days. I just checked in on 3 june and just drop my luggage. And second day I checked in and found it. Staff FO didn't help much when I asked to change the other room even I want to upgrade the room and pay it",Primera Hotel Seminyak
409,Nice property,40,July 2018,Visited Bali last year and stayed in this hotel for two nights. Good hotel with all modern amenities. I would consider this as value for money option. I would recommend this place for mid budget travellers.,Primera Hotel Seminyak
410,Amazing place and so well priced,50,May 2019,"We stayed here for 1 night on our way back from Lembongan. The rooms were clean and large, the staff were great and the hotel was really nice. We often come to bali and will 100% be staying here again for a longer stay next time. It’s a little bit out of Seminyak but only a few $ in a taxi. Highly recommend.",Primera Hotel Seminyak
411,Crispy Duck. Absolutely magnificent.,50,August 2018,".Enjoyed the meal entirely. Loved the service and the cocktails. M duck was very crispy, juices and tasty. I ordered a beautiful meal and get it. Well done guys. We are staying here but we will be back.",Primera Hotel Seminyak
412,Fantastic !,50,May 2019,"Great hotel with massive pool, yummy restaurant and fast WiFi. What stands out the most for me is the staff, the friendliest bunch you'll ever meet.
The buffet breakfast spread is huge and delicious.
Came here last year for the first time and couldn't wait go come back, just returned from my second visit and feel like part of the family, can't wait to go back again.",Primera Hotel Seminyak
413,Family stay,40,May 2019,Hotel is beautiful. The staff are the best that I have come across with all my stays in Bali. Food is delicious and the breakfast there is amazing. Staff are very good with children. Definitely stay again,Primera Hotel Seminyak
414,Above nu expectation,50,May 2019,"Good food, superb service, amazing approach of the staff ( probably because of the culture), high level of hygiene (rooms, restaurant etc.)
The most amazing people in the restaurant I had to meet are Nanda and Sunar the f&b manager. Also, the others are very kind people but I coildnt remember their names. A great pleasure to stay here.",Primera Hotel Seminyak
415,i had an amazing stay of one month in this hotel,50,May 2019,"i usually go bali for business , since i have trying ramada encore seminyak hotel i always go back there for my long stay , last year i discover this very nice hotel and since 2018 i keep going back , my last trip was in may i stay a month , overall the staff is amazing , a personal thanks to mrs TITA , PR manager she knows her job very well professional , and how to make her guest happy , but like i say they are all wonderful staff and well train ,
location is very good , facilities great pool nice new gym , nice crowd from allover the world stay , and value for money , i strongly suggest this hotel , planning to stay again for my next long trip in august september october , thank you once again to the whole hotel staff !!!",Primera Hotel Seminyak
416,Best breakfast made by Made,50,May 2019,"Made did make us the best noodles and fried vegetables during breakfast. She is also very nice and friendly. Nice pool, especially by night. Also the other staff always wear a smile on their face. I liked my stay.",Primera Hotel Seminyak
417,Could have been better,30,May 2019,"We stayed at this hotel for 5 days recently and found the hotel to be average. The room was good, clean and well furnished. We enjoyed the daily buffet breakfast, which had a wide range to choose from. We also enjoyed the Indonesian food in the restaurant like Nasi Goreng, Mi Goreng and the Sateys, but the rest were just mediocre. The pool also was good, with few loungers placed in its shallow end.

The overall look and feel of the hotel was good, but nothing impressive. One major disappointment was the Wifi signal in the room. It was terrible. While booking the hotel you are also not informed about the IDR 500,000/- refundable deposit, which is to be paid while check in, and they accept only IDR. So be prepared.

Another drawback would be its location. It is located down a dark and quiet alley and could feel a bit intimidating if wandering about alone. To reach any reliable money exchange, there is a fair bit of walk from here.

This area has a “No online taxi” policy, like in many parts of Bali. Online taxis like Grab can only drop passengers here. You are not allowed to book a taxi to pick you up from the hotel. I was once asked to board my grab taxi from outside hotel premises. The taxis booked through the hotel are way too expensive.",Primera Hotel Seminyak
418,"Tremendous hotel, couldn’t recommend enough!",50,May 2019,"Recently checked into the Ramada for 3 nights, however soon extended this to 6 nights! The hotel itself is very well looked after, from the rooms, to the pool and bar/restaurant area.

I would highly recommend adding the breakfast to your booking, it’s exceptional and offers a great variety to suit everyones needs. We also found the food at the restaurant in the evening was of great variety and quality.

The staff (all of them) are marvellous. Super friendly and helpful! I must note a special mention to Tita, her assistance throughout our whole stay was exceptional! She constantly went over and above to assist the guests of the hotel. Tita is a credit to the hotel and I could not thank her enough for all she done.

I note some reviews found the location as a negative, however it’s around £1.50 to Seminyak square and a taxi arrives within minutes. I didn’t find the location a problem at all. In fact, it was quite nice to be away from the lively Seminyak.

This is an honest review and I can guarantee you won’t regret your choice if you decide to book the Ramada.",Primera Hotel Seminyak
419,The most relaxing holiday.......ever,50,May 2019,"We had a pool access room, staying for 10 days and what a great experience.

We had breakfast included which had everything you could possibly wish for, in a good breakfast. If you want a latte or cappuccino it is an extra $2-50 but was definitely worth it as the house coffee was average.

The room was well appointed, with a comfortable bed and the house keeping kept everything clean and replenished. The staff (I mean all the staff) were extremely helpful, polite and attentive. If we needed something, they were quick to deliver it.

They knew our first names within days of us staying there. Their attention to customer service is to be commended.

The couple of draw backs to this place is:

*It is about about a 20 minute walk to the shops which is not a straight walk and crossing roads we found a challenge as a zebra crossing means nothing.

*This place is isolated from everywhere else.... so you either have to walk or catch a taxi

*The dinner menu is so extensive that it is impossible to cook everything well. It would be better to have less and ‘master’ those and make them exceptional. Most dishes were very average with us chiding to eat out every night.

Overall, I would not hesitate in recommending this hotel and will definitely be back, if I have my way.",Primera Hotel Seminyak
