,title,rating,date_of_stay,review,resort_name
90,Location location close to everything,40,September 2017,"We stayed for 9 nights in a 2 bedroom villa. The staff were very obliging and we were spoilt rotten. With breakvfast brought ieach morning and the cleaning service morning and night we could not ask for better service. The rooms are a bit dated and the furniture has the odd scratch but given the age of the complex it is in pretty good shape
Having ou own pool was great for the hot afternoons. We would stay here again",Kanishka Villas
91,"Beautiful, spacious villas",50,August 2017,"My boyfriend and I stayed at Kanishka Villas for 5 nights to wrap up a 3 month trip around Asia in luxury. We definitely were not dissapointed. From the moment we got there the staff were so helpful and lovely and they couldn't do enough for us during our entire stay.
We stayed in the private pool villa which was huge for 2 people. The idea of having a seperate dining/living and bedroom/bathroom areas was great and you could also open up the doors completely in the living area to the pool area.
Breakfast and the room service we ordered was great and surprisingly the room service was actually quite reasonable for such upmarket accomodation.

My only negative through the whole experience is that there was way too much chlorine in the pool. If my boyfriend or I were in the pool for any longer than 15 minutes, it would actually start to burn your skin and we both had sensitive skin for days afterwards. When I saw the pool being serviced I understood why, the guy that cleaned the pool threw about 4 big handfuls of white chemical from a bucket into the pool every morning, way too much for the size of the pool. I would be especially mindful of this if you have kids that are going to be putting their faces under the water or if you have sensitive skin.

Apart from that minor flaw, our stay was great and we would definitely come back.",Kanishka Villas
92,Luxurious Stay in Private Villa,40,November 2016,"Great place for stay, totally Romantic and Luxurious. Booked a Private Villa for 3 days which had a Private Pool as well along with Jacuzzi. Villa's were very beautiful and spacious, rooms were very comfortable. Only thing I think they should work upon is Food. They provide Breakfast exclusively in your Villa but there Menu is very short. On a long holiday I guess Lavish food is something every Traveler would look upto, for which I would rate them Poor.
Apart from that Amenities, Food, Accommodation and Service they are 5/5.",Kanishka Villas
93,"Kanishka villas, may not come again unfortunately.",30,August 2017,"Spent 6 days here. Lovely, friendly staff. We booked full board, but found out on arrival that the menu was not what it seemed and you are limited to only the main dishes, this was not made clear when we were making the bookings. But the staff corrected this quickly. Very pleasant stay.

But would not come here again, lots of problems with the villa, I assume probably all have similar issues, mainly wear and tear. Taps not all always working in the baths (children could not have a bath for the first few days as water was not flowing properly), hot water running out, showers not fully functioning, decor needs significant upgrade. Lots of limescale around taps, baths and showers.

The private pool is why we booked, but lots of chlorine, can be very bad for the skin. My daughter was excited for this part of the villa but ended up with slight burn marks over her face.

Shame, as everything else was great, food, service, location, staff and the privacy.

If you want to enjoy the facilities, best go else where.",Kanishka Villas
94,Secret Gem,50,June 2017,"Secret Gem

Kanishka Villas is a positively fabulous find in Seminyak. Our two bedroomed villa was luxurious with all the state of the art conveniences, free Wifi, cable TV, villa food and drink villa service everything you want for a relaxing stay. The rooms are designed to the highest standard leading onto your own beautiful waterfall pools to enhance the tranquil and restful atmosphere. Fresh tropical fruit is provided every day which I especially like as part of the healthy diet which is theme that runs through the whole organisation. The room service is fabulous providing delicious a la carte standard meals to your own personal Villas for romantic dining. One of main advantages of Kanishka Villa is Seminyak which is a renowned attraction in Bali. Not only does it have a fabulous beach there are many international restaurants providing delicious food from all over the world a great place to try Balinese cuisine which is spicy but not hot, wonderful. The Ultimo, Made's Warung is the place to go to give your taste buds a real treat. There are fashionable boutiques and night clubs that ensure you will have a wonderful time, guaranteed, one of my favourite places. All of this was within an easy walking distance from our Villa so no need to drive, brilliant. Driver and airport transfer is also available, the staff and management have thought of everything to make your stay the best you have ever had.

Derek S Norfolk England",Kanishka Villas
95,We felt like royalty!,50,July 2017,Stunning villas located in Seminyak. We stayed in a 2bedroom pool villa. We never wanted to leave our villa. The breakfast served to us in our villa in the morning were amazing! The only thing which was a bit hard was as we had to young kids the bedrooms were separated by the pool which we didn't feel right leaving the kids in a room on their own so my husband and i had to each stay in a room with 1 of the kids. But these villa's were beautiful! Ideal for families with kids maybe a little older - or 2 couples travelling together!,Kanishka Villas
96,Could be better,30,March 2017,"I had called in advance to ensure the reservation staff block the villa I liked in the pictures, however when arrived at 11PM it was a disappointment. They did move us to the better villa the next day and once there it was a classy 2 days... Staff are very friendly and helpful with all requests, cleanliness is to perfection.
Will surely stay again if the prices drop on a sale time...",Kanishka Villas
97,Amazing stay - Highly recommend,50,June 2017,"Hi all,

I never leave reviews anywhere but I feel the need to do so for this one. I just recently spent a week in Bali at Kanishka Villa and it was an amazing experience.

We had the villa 22 with a private jacuzzi. The room was beautifully decorated, clean, with a beautiful bathroom and a great outdoor space. The breakfast is served in your villa at the time you prefer and you will find a great choice of meals that should please everybody.

We had an issue with the jacuzzi and they took action immediately, repairing it within 15min.
The staff is friendly, helpful and everybody always have a smile on their face.

There is a very convenient shuttle service available as well, for free, drop off only.

This hotel is very well located in Seminyak and most of the taxi drivers were able to find it.

For the price, this is definitely a gem.

I highly recommend to stay in this hotel and I personally will come back.

Thanks a lot for making our stay unforgettable!",Kanishka Villas
98,Great service,30,June 2017,"The villas is clean just a little bit old. The bathroom door a bit loose and there is leakage around the basin area. However the staffs are friendly, able to suggest some nice place for food, place to buy souvenirs and place to visit in Bali.",Kanishka Villas
99,Serenity,50,June 2017,"Tranquility
The villa is lovely, with its rustic setting you feel like your in Bali. Rather than a cement block. It may be a bit worn in areas but so is Bali . Its huge bathrooms two sinks big bath. outside ambiance while showering fun. Wifi works good. Security 24 hours. Right at the door step of everything food shops massages. Breakfast to your room coffee late is the best. The room service is thorough always smiling they will assist you with everything. Pool is a perfect size quite big. Thank you kanishka for a no hassle relaxing holiday. Ps the Balinese ple are warm caring ple and live a simple life. Something us westerners should think about when being to fussy. Gill",Kanishka Villas
100,Blissful Bali,50,May 2017,"Our stay at Kanishka Villas was amazing.
The villas are a quiet oasis amongst the hustle and bustle of Seminyak.
Located a short walk from Bali deli on JL Kunti it is perfectly situated for your Bali experience.",Kanishka Villas
101,Don't listen to negative ppl,50,June 2017,"Omg this place is amazing!!! Service is amazing, the staff are so attentive and caring. Any thing we requested we received and breakfast every morning was superb definitely coming back. Room 9 is def a 5 star",Kanishka Villas
102,Average at best,30,June 2017,"My partner and I stayed for a week in one of their two bedroom villas. We specially ensured to book a villa that had an enclosed lounge/kitchen area as the mosquitoes are terrible in the area. We found the Villa to be comfortable and with some nice features. However the small breakfasts became annoying and the constant interruptions from the hotel staff (they service your room up to four times a day). On a positive note the staff we friendly and the location was really good, but a few changes would need to made for us to consider staying there again.",Kanishka Villas
103,Below average,10,June 2017,We booked in Australia before we left but wished we had looked at the villas first. A waste of money really. Our room wasn't ready on time and when we did get the key we discovered no hot water and half the powere points not working. We told reception we were not happy as the villa was very different to the website photos. The villas are older and not well maintained although they do appear to be building new ones it was disappointing as we were celebrating our wedding anniversary. The girl on reception was not very sympathetic to our situation and refused to give us a refund. Too many good accomodation options to ever consider this one again,Kanishka Villas
104,Wonderful experience!,50,June 2017,"When we first arrived we were both greeted with a warm welcome from Bli Putu. He took our luggage and gave us a tour around our villa. He gave us simple and helpful instructions on how to operate the villa as well. The next day the employees have given us great and wonderful service! Bli Putu have also given us great suggestions to travel around to in Bali. Over all the experience is unforgettable! I will be returning here again for our next holiday!

Thank you!",Kanishka Villas
105,Cant wait to leave.,20,May 2017,"Did much research on this villa and looked at many reviews was very disappointed .
Bed in villa was so bad sleeped on couch for 7 nights with mozzys.
Next to the shower if you like a freeze- burn effect and no water flow this is the one of choice.
Bedroom floors are fantastic if you would like to put a claim in for compensation for breaking bones with it being very slippery in areas.
Must not forget to say asked 7 times for use of the free shuttle offered and not available.
If you like up early with your room cleaned and in evening disturbed all lights switched on whislt relaxing watching a movie, often asking for the simplest thing such as a coffee cup choose this one.
Must not forget to mention no villas have much sun on pools so dont choose if you wish to swim and enjoy.
Many many stays in bali and definitely will not choose again.
Only good thing is not that far to walk to shops and fantastic massage place across the road.",Kanishka Villas
106,Tranquil and totally relaxing villas,40,May 2017,"Lovely rooms, pool area, lounge area and kitchen. Furniture is funky but could be updated bit. The bathrooms are outdoor/indoor. The location is excellent, next to Bali Deli and Seminyak Raya. Overall a great stay.",Kanishka Villas
107,"Nice room , staff but bad breakfast",20,May 2017,"Nice room and very convenient but a bit old
The staff are very helpful and nice
There are free shuttle in Seminyak area till 8 PM
For the second day we ordered American breakfast but it was the worst American breakfast in my life Poor quality of ingredients",Kanishka Villas
108,Great Honeymoon Home,50,April 2017,Stayed here for my honeymoon and I made a great choice. The room was clean and lovely. Breakfast is served to your room which was lovely. They bed was so comfy and romantic as well. Only thing was that i wish the bathrooms had curtains so that the sun doesn't come in at 6am! anyways great location as well!,Kanishka Villas
109,Our little Seminyak home ♥️,50,March 2017,"We just finished our 7 nights stay at Kanishka Villas and we had a lovely time! The staff are always so willing to help, and are all very friendly and courteous. The villa we had was spacious, with a private pool - that was perfect, as we are a Muslim couple, and I wear a headscarf, it was nice to be able to swim with such privacy - with high walls surrounding the pool/courtyard area.

The housekeeping was excellent too, twice a day with good mosquito repellent regimes.

Breakfast was great - you need to order what you'd like either the evening before or in the morning, and it's brought to your villa and set up beautifully on the dining table. Portions were always generous and the pancakes were DELICIOUS and fluffy and literally to die for!

The villas are lovely even for entertaining guests, and we found the staff really helpful when we invited a few friends for dinner.

If you'd like somewhere in the heart of Seminyak, hugely accessible to all the local amenities, while being a private and homely place - kanishka is the one!

Our only criticism - and this is perhaps deserving of a total 4.5 star review - is that the villa needs a little bit of maintenance work - with some creaking floorboards on the decking and we also had a bit of a problem with our kitchen tap one evening whereby the kitchen flooded as the water spurted out uncontrollably from the tap! A bit of maintenance and overall touch ups would for sure restore this place to an epic villa :)

Thanks once again Kanishka for making our stay in Bali so memorable! 😊",Kanishka Villas
110,Lovely place,40,April 2017,"We had a good time when we stay..
i have a combination stay and the villas is very different with Gending Kedis
Kanishka is more modern n located in seminyak which is good for tourist who love to eat and party..
When we stay we also have a fruit basket and snack tea cake..
but kanishka need more improvement.. when we stay, we cant use the bathtub.. the cold water run very slow.. but overall i really have a pleasant stay 😊",Kanishka Villas
111,Great accommodation,50,April 2017,"Great accommodation has all you need, is walking distance to beach, shops, massages and restaurants, rooms are clean and comfy, only one complaint and that is pressure of shower and little noisy, otherwise all perfect.",Kanishka Villas
112,Great Hotel,50,April 2017,"I loved my stay at Kanishka Hotel.
The villa was excellent and the staff amazing: always friendly and helpful.
Strategically close to everywhere in the center of Seminyak, it is the best place to spend an holiday.
Thank you very much :-)",Kanishka Villas
113,First time,20,April 2017,"My husband and I have just returned from our first visit to Bali. We stayed at Kanishka villa 17 and were a bit disappointed. The staff were wonderful, and friendly, but there is so much wrong with the villa. The whole villa needs a good makeover from..... lounge should have been thrown out 5 years ago along with the mouldy stained cushions, bed and pillows were like sleeping on slabs of concrete, pool needs to be drained and fixed up and less chlorine put in (skin felt like it was burning at times) lamps were stained and leaning, no laundry bag or ""do not disturb"" sign as stated in the info file. We went over to relax but found their was no where comfortable to sit/lay, even the banana lounges were made of that hard plastic. So we left feeling more stressed than when we got there. Going somewhere a bit cooler next time 😔",Kanishka Villas
114,Complimentary breakfast is amazing!,40,April 2017,"PROS:
- Lots of room for 2 people
- Gorgeous layout & design
- Aircon is amazing
- Having water filter in kitchen was a life saver
- Great being so close to convenience store & massages
- Butler service was very handy
- Breakfast menu is extensive & was part of our accomodation which was a great way to start each day
- Bed was super comfy & the mosquito net was great
- The shower had good pressure
- Cakes/cookies every night were a nice touch
- Complimentary shuttle bus available into Seminyak Square

CONS:
Day 2: brekky order was wrong
Day 3: only 1 of us could be on the internet at a time
Day 4: they turned our aircon off
Day 5: internet stopped working
Day 6: DVD player stopped working, no turn down service
Day 7: brekky order was wrong

- TV's are old & cannot be connected to laptops + they have bad reception
- Can't hear doorbell from bedroom
- Bathroom floods when it rains heavily
- Laundry service is expensive. 28 items cost us $78 AUD.
- Even the staff admit that the internet is temperamental & fleeting
- Safe is not big enough to store laptops

These Villas are absolutely gorgeous, but a few aspects of the service needs to be fixed up. Very expensive, but nice to have a home away from home.",Kanishka Villas
115,awesome !totally great but check in took time.,40,April 2017,"totally great but check in took time.
so many options for breakfast. nice location in seminyak many restaurants and shop around 15mins by walking to the beach 。基本上很好 只是check in等太久 別墅很大 設備很好 位置也不錯 附近很多餐廳和商店 差不多走15分鍾可以到海灘 應該會再回來住",Kanishka Villas
116,Private paradise,40,September 2016,Everything about kanishka Villa is great in fact it looks better than the pictures posted on its website....near by to semineyak area with couple of good restaurants present near by along with the whole market....the pool was clean but the water was way too chlorinated....bed were cozy....bathroom were nice and big...overall above Average rating..,Kanishka Villas
117,Beautiful villas with easy access to the hustle and bustle,50,March 2017,"We just love this villa. It is so beautiful and really well set out. The two bedrooms have four poster king size beds and the upstairs bedroom was huge. The kitchen is small but does the job. The staff are lovely and look after you really well if you need them. The bathrooms are balinese style so you will find them open to the outside in parts. Don't worry, the staff spray and provide mosquito coils. It was actually nice having a bath (which is huge) while hearing the outside sounds of the birds etc. It is easy to walk into Seminyak Square or down to the beach in Legian - although may take about 20 mins. Easy to get a taxi. There is a Mini Mart next door with Circle K about 50m down the road. Certainly would recommend this villa.",Kanishka Villas
118,Wonderful Villa to stay at in town,50,March 2017,"I like this place to stay at as it is centrally located in Seminyak and walking distance
to shops and restaurants. Staff are very friendly and helpful. Facilities are immaculate
with everything clean and in working order. Great place for a couple to stay at with
lots of things to do and nightlife.",Kanishka Villas
119,little paradise in the heart of seminyak,50,March 2017,"I booked 2 villas with them,
The pool villa was amazing and beautiful, and have huge living room and sweet bedroom that next to the poo.

the Jacuzzi villa,
have you ever imagine have a jacuzzi while stargazing, this is the place,so perfect.

the staff were really friendly and very helpful.

love to recommend this place to everyone!

ps: please fix the door bell at the pool villa,kinda hard to hear people knocking while you stay inside:)",Kanishka Villas
120,Quiet and friendly,40,March 2017,"Lovely property we stayed in a 2 bedroom villa with private pool.
Good location walking distance to the beach 15 minutes, the Villas are well cared for those getting old.
Staff are friendly nothing too hard for them.
Mossier are a big problem, and if you want to have social swimming and drink this is not the place this is more for families or a group of friends to use as a base and to go from here to activities around Bali",Kanishka Villas
121,Amazing holiday!,50,February 2017,"Amazing place to stay. Had two minor issues that were immediately attended to, with full satisfaction. Well done to all staff. Apartment and swimming pool very clean. Close to restaurants and shop. A bit of a hike to the beach, passing a few restaurants if you get tied and in need of a beer:)",Kanishka Villas
122,"Great location, great value for money.",50,January 2017,"My family and I have stayed in many different villas in Bali over the years but we keep coming back to Kanishka Villas because, while they're not the most luxurious villas we've ever stayed in, they're clean and modern,the staff are friendly, breakfast is good (especially the chef's specials) and the room service food is good and reasonably priced. But most of all, it's about location. They're just across the road from Bali Deli, and a very short walk to Warung Mades, Queens Tandoor and Bun & Bo. Additionally, shopping in Seminyak is at your front door. I've given the villas a 5 because of the location and they're great value for the price if you're on a budget. Highly recommended. One tip: if you want to book half a day (so you can relax before going to the airport), make sure you do this early as the villas today are very popular and booked out well in advance.",Kanishka Villas
123,Feels like home,40,December 2016,"For this villa , we got the villa promotion and we are so happy with this villa !!

I love the livingroom, kitchen , pool , bed and bathroom , all of it !!

But i don't like the bed , a bit uncomfortable. But just a bit.

And for the wifi, the connection is not so good but it's ok

I think that this villa need more security lock for the main villa door, because even the villa crew are already told us about the time for the crew visit , but i feel a bit annoyed for sudden visit to our villa , they can just open the door from outside while us stay in the bedroom. And the crew yelled for their announcement :-/",Kanishka Villas
124,Nice villa,50,August 2016,"Nice villa in seminyak area, in the middle of seminyak and legian. Fast responds staff,nice room, nice pool and great services, good foods. Its good for you if your travelling with family, reallg like it! Keep it up!",Kanishka Villas
125,"Great service, and villa set up",50,January 2017,"Really nice breakfasts, and staff are very friendly and helpful.

The Villa is great, and the pool is deep with a really big kitchen area, and the bedroom is lovely with aircon.

However, the wifi needs to be much quicker. I understand the staff said this had been requested, but it is not quick enough to make skype calls etc.

I will definitely visit again. Very good central location right next to restaurants etc",Kanishka Villas
126,Its an amazing villa with all amenities,50,January 2017,"Its a super and best villa to stay here..its give all the facility of your need.its feel like seprate bunglaw with drawing room, dining area ,pool,bed room and kitchen with all things..it has some problem for veg. Breakfast. Its cant give breakfast unlimited and limited choice of bf..its location is also fine..",Kanishka Villas
127,Just lovely ...,50,December 2016,"Lovely place tucked away just off the main drag in Semnyak. Lovely villas, airy, well maintained and well appointed. The vills are showing their age just a tad but we would happily stay there again. Great for living (ooh la la) a-la-naturel!! But as is always the case with resorts like this, the greatest assets of all are the people that greet you with genuine warm smiles and happiness - amazing. The larger sister-resort at Jimbaran is also lovely. Might try that next time?? What a delicious problem to have! Christine and James",Kanishka Villas
128,Modern Villa,40,May 2016,"This villa good service and welcome staff, facilities is complete, enjoy and nice stay here.
if you trip to bali don't forget try stay here and enjoy with fiew, near to the beach doublesix and thank you for all staff, crew for your welcome to us.",Kanishka Villas
129,Expect more for pricy Villa,20,December 2016,"To spend this amount of money on accommodation we where disappointed.
Arrived and room wasnt ready, 30minutes later we went into the villa. Beautiful looking but mosquitoes everywhere inside. They sprayed but the Villa wasn't sealed from outside. We couldn't stop mosquitoes coming in. Then the bedroom stunk of a dead animal, they bought in ladders etc to find what the smell was but couldn't locate it.
After wasting the day we where located to another villa that was sealed from outside.
They have open aired bathrooms which wasn't good, mosquitoes and too hot to put makeup on etc.
Then my son developed rashes which was from the pool water, chlorine was too strong.
Would not recommend.",Kanishka Villas
130,wondrfull stay,50,November 2016,"This is a great place.... quiet , a little hidden, but near to everything including the beach... great price, spotlessly clean and gracious staff. I would recommend it to anyone and everyone.... Seminyak quite busy these days but at Kanishka I found I could escape the streets and relax. It is a quiet but serene establishmen The breakfasts are awesome also. Plus the beds are so comfy....",Kanishka Villas
131,Apathetic staff spoils an otherwise excellent accommodation place,20,December 2016,"We booked a three night stay from 28th Nov to 1st Dec.

Villa 19 had what we desired; a private pool, huge living room area, and a bathtub in a large toilet. The bedroom had a king size bed with aircon in very good condition.

Noise isolation can be an issue tho, as it is an open air concept outside of the bedroom.

Breakfast had a great selection and was mostly done very well (especially the scrambled eggs). However, we cannot say the same for the food served outside of breakfast. You will be better off walking out to get better options.

Room service was alright. The staff was always smiling and were generally well-trained to do their jobs. Though there was that one time when a centipede crawled out of the bathtub drain when it was unplugged, and we did not have the means to remove it without killing the poor guy. We called for assistance, which only arrived a good 20 mins later.

The cream-of-the-crop came on the third day.
We took many blue bird taxis on day 1 and 2, and we only paid a metered fare of between 7-12,000 rupiah for short distance rides. Then our luck ran out.
We flagged down this taxi who drove us to our villa, but the driver insisted for us to pay a minimum fare of 20,000 rupiah, despite the meter showing 13,500 rupiah (which was already higher than what we were supposed to pay for the same distance), which sounded very fishy to us. After a short exchange with the driver, we asked the front desk for assistance, but to no avail. They told us to pay the meter, but upon hearing that the driver is asking for a minimum sum, they advised us to pay him that minimum sum.

We found it very hard to believe that the staff at the receptionist counter had no idea which taxi requires a minimum charge for a flagdown, and which didn't, or whether there was supposed to be a minimum charge in the first place. Only at that point, they told us to just take the Blue Bird taxis, but unfortunately, the one we took wasn't a Blue Bird taxi. Thus, we still had to pay the minimum charge, as demanded by the driver.

It was already a very unpleasant experience to be talking to a local who intended to rip us off (which is the norm there), but it gets worse when we requested for assistance, and we didn't get any. We didn't know yet if he was trying his luck, but it was sad how the staff stayed out of it. It was only after some research and asking other drivers, that we found out it was only for calling taxis that you have a minimum charge.

When it finally gets down to it, customer service isn't simply about just doing your job. It's also about prioritising your customer's welfare in your decisions. We are very disappointed in the way Kanishka handled this incident. It wasn't because we had to pay the extra 5000 rupiah. We were on Kanishka property, and we expected Kanishka to help us, especially since the driver was starting to be aggressive. However, because they took that step back, we no longer felt safe in the Villa.

Despite this, if your requirements are merely good facilities, then this might be the option for you.",Kanishka Villas
132,Great Accommodation,50,November 2016,"Our stay in one of Kanishka's private pool villas was amazing. No matter how hot and busy it was on the streets of Seminyak we new nothing about it once inside our relaxing, luxurious and private retreat. We received excellent customer service from the staff who always made us feel like we were their only customers. Also we found great restaurants, spas, shopping and 24hr convenience store within 5min walking distance.",Kanishka Villas
133,Our favourite part of Seminyak,50,November 2016,"We booked our 7 night stay though Luxury Escapes and were a little worried after reading some less than positive reviews that it may disappoint.
We are 5 nights into our stay and just love our Villa 18. It has everything we could ask for - beautiful pool, comfortable bed, large bathroom and generous living/dining area.
We have complete privacy and the only sounds we hear are birds and the water feature in the pool. We had the in-room massage and would highly recommend it!
Breakfast (included) is simple but lovely. The staff are friendly and helpful. The location is perfect. Great massage salons and eateries all within a very short distance. We will happily stay here again.",Kanishka Villas
134,A place to stay in Seminyak,40,November 2016,"These villas are located in the center of Seminyak which is very handy to the shopping centers and the restaurants in the area. The villas come in different sizes and we chose a one bedroom suite which came with a spar. The room was lovely as was the out door area. The bathroom was a great hit as the shower was the biggest I have encountered. The staff in the reception need a special mention. Nothing was to hard for them to find, help with or organize transport. We had a breakfast each morning (Included in the price) which could included a continental or cook breakfast. The unit we had was upstairs and at the back of the unit complex which was requested as we didn't want the road noise. The only negative is that if the other guests are having a party it could be noisy as the sound travels. The villas are well kept and are serviced every day including changing the linen and towels. The service staff could not be faulted including spraying for Mozzies at night. Great mid price place to stay",Kanishka Villas
135,Is it mosquitoes or bed bug?,30,November 2016,"We supposed to stay in 1 BR with private pool but they gave us 2 BR eventhough we can only use 1 BR which is fine for me but the air conditioning in my bedroom wasn't working well, too hot to be exact compare to the living room (super cool and nice) called the technician to fixed it but still not cold enough, let's just sleep without blanket then but we couldn't slept well either it's too hot or too many mosquitoes. Must be both combo I guess. The staff puts the mosquitoes repellent in villa's area everyday but we still got the mosquitoes bites in the morning after and more bites day by day.
Before I booked this villa I did check all the review about it, there's some bed bug reviews so we got paranoid is it mosquitoes or bed bug? Even now while I am writing this review all the bites still itchy. We told the staff about this issue and they said it's just the mosquitoes. Yeah hopefully it's just mosquitoes, annoying mosquitoes indeed. But despite all those issues, the villa was great and spacious, the pleasant staff, breakfast and room services were wonderful that's why we mostly spent our day time in villa. But I don't think we will come back to stay here, definitely gonna try another villa. Thank you.",Kanishka Villas
136,Kanishka Villas experience,30,October 2016,"Our experience during our stay in this hotel isn't fantastic. Our expectations were not met as the air conditioning was not working well. The room was not as clean as we expected, there were stains on the floor tiles, spa tub and wash basins. However, staff of the villa are courteous and respectful.",Kanishka Villas
137,Comfortable and safe,40,September 2016,"With all the mixed reviews, I was a bit nervous but our 2 bedroom villa was quite lovely. Bed was comfortable in super size bedroom. Tropical open air bathroom took some getting used to (be warned you can hear EVERYTHING villa to villa from the bathrooms). Pool was small but did the job. Kitchen small with minimal provided; however, the fridge is a great size. Service was lovely with any issues quickly dealt with, and the mosquito repellant turndown happening every night. Room service was not bad. We had a party villa across the way and security dealt with them well. There are some good shops, restaurants and spas just around the corner but it is bit away from beaches and the main restaurant and shopping strips- which was actually a plus, and taxis were easily found on the main road.",Kanishka Villas
138,"Great location, great services",40,May 2016,"We've been there for a couple day in may 2016. The services were good enough i think, since it was our first trip together as a married couple..
The location is very strategic which is nearby to any other famous spot in bali. Seems like we're going to visit the villas again at our next trip.. Hhe",Kanishka Villas
139,Beautiful villas and fantastic service,50,October 2016,"The villa was wonderful, lots of room and the pool is superb. The only negative would be the fact that the bathrooms have one open wall which is quite nice but also far too hot for us Kiwis! Didn't want to put make up on in there, just too hot. The staff are fantastic, so lovely and friendly and we had a wonderful holiday. Thank you!",Kanishka Villas
140,Could be better,20,September 2016,We booked a four night stay through Luxury Escapes and in arrival realised this place was not as described. We could not fault the staff but the rooms were shabby and maintenance needs to be carried out more regularly. Doesn't look like the photos,Kanishka Villas
141,Fantastic stay in Seminyak,50,September 2016,"Stay at Kanishka was undoubtedly a wow experience for me and my wife. We had booked a villa with private pool. The villa, with its modern construction, and big toilet, and spacious bedroom and hall, was beautiful, and the pool was so good that we lost interest in checking out places outside. Staffs were polite, and behaved well. The only downside in my observation with the stay was, the wifi connectivity was quite poor. There were construction works happening in the nearby villa, and hence we were not completely happy with our privacy, since we were on a romantic vacation. But keeping minor issues apart, the stay at kanishka was a bliss.",Kanishka Villas
142,Value Stay,30,October 2016,"Based on availability, I stayed in a few upgraded rooms (the 2-bed pool villa and a 1-bed pool villa). The rooms were decently clean and reasonably appointed, but little to no sun around the pool area which made it less appealing. The location is a bit out of the way, there was a shuttle that would take you anywhere is Seminyak, but dependent on availability (not a big deal because taxi fare was very cheap). The staff were reasonably pleasant by Bali standards.",Kanishka Villas
143,Not satisfied really,30,September 2016,"I and my wife have been staying here for honeymoon. I d like to mention some major dissatisfactions about this villa.

First of all, we unfortunately havent had any proper wifi accessibility. It seems connected but due to the very low signal level, it is not possible to go online. Cant even checked the emails.

Secondly and more importantly; jacuzzi ans water-basin are really in a need of mainteance. Both are worn-out and not working properly. We have had 6 nights here in kanishka and unfortunately we werent able to use jacuzzi even one time. Because there is no possibility to fill that jacuzzi with that low level flow. Eventhough the water left open, the jacuzzi can not be filled up.

To sum up, staying in this place does not make me feel that we have been staying in a villa. It was more like renting a flat without no bath.

I am sorry to say that but we are bot satisfied with our room...",Kanishka Villas
144,Lovely villas & fantastic service!,50,September 2016,"My friend and I stayed here for our last 4 nights in Seminyak (We stayed in Gili T for 5 - amazing) and the service we received was exceptional. The villas were always clean and housekeeping came twice a day and left complimentary cakes in the evening. Breakfast is served in your room and the staff go out of their way to help you, including arranging excursions. As a guest at the villas, a shuttle service is also offered for free. My friend and I will be recommending to all of our friends and coming back next year.",Kanishka Villas
145,Bali stay,20,September 2016,"We stayed in the jacuzzi villa. Room was okay - a bit dirty. The jacuzzi took 45minutes to fill and jet holes were full of green mould and slime. Not impressed with $$ and quality of what we received. Breakfast food was not great, however staff and location was great. Wished we stayed in a pool villa or a central hotel with pool.",Kanishka Villas
146,"great service, friendly staff, nice and cozy villa",50,September 2016,"Initially I thought this Villa is not cozy at all.
I red some of the bad review…
However after decide to stay here, here’s what I thought amazing:

1. the staff are very friendly!

2. the environment is quiet and comfy (evethough it is in the central of Seminyak – amazing right?).

3. no mosquito at all… (they do the fogging every evening though)

4. the breakfast for me (Indonesian) are plenty (I choose American bfast), and its goooood hehehhee.

5. the pool is clean, however the wall inside the pool is a bit harsh and keep scratching my toes. You need to wait till the sun really spread well maybe around 10 AM. Otherwise its chilly.

6. room is large, clean, and so is the bathroom. Everything is perfect. And I don’t feel this villa is old at all lol.

Bottomline is, I really enjoy it, and i like staying here. For sure I will come again, and hopefully they still provide the same service with great staff, food etc.

Thanks Kanishka!",Kanishka Villas
147,Homey Villa,40,August 2016,"I went to this place at 8 August until 11 August, there 3 of us, i had 1 baby with 1 year old. At a glance i'm very stunning with this villa, very nice place, cozy and and neat, you will feel like home at first.
They are preparing you to stay long, they give quite complete utensil and very nice kitchen.
In the living room, they give you nice home theater.
The swimming pool is also satisfying.
I get the villa for 2 bedroom, but i cant use the 2nd floor.
The bedroom is good, but the mosquito is the only problem i got so far.
But if you rent a car, it will be quite nuisance because the entrance is quite small",Kanishka Villas
148,Superb Villas,50,January 2016,"The villa we were staying at was amazing.It had a swimming pool , Kitchen inside the villa. Drinks, Fruits, Tea, Coffe everything was available in the villas itself.

It was a lifetime experience staying in such a kind of villa.

The staff was also very warm with us.",Kanishka Villas
149,Cool villas cool place cool staff.,40,August 2016,"This place was real cool ... the staff were cool and the rooms were cool. We loved it. Went to Bali with group of friends to party and we stayed here. Would stay again as not that expensive... was laid back and in a cool area.

Only problem is it is not cool coming back to Aussie and work. Planning a trip again at end of year. Check out the restaurants nearby... if in doubt ask the staff they are the coolest.

All I can say is that it was the coolest place we have stayed in Bali.",Kanishka Villas
