,title,rating,date_of_stay,review,resort_name
958,Best Location,50,November 2020,If you're staying at Seminyak area I suggest this hotel as the location is perfect (close to literally everywhere) and the resort is beautiful. It has lots of facilities and activities that you can indulge yourself to plus the view when the sun sets is magnificent. Enjoy a resort like in Nusa Dua area but in Seminyak!,The Seminyak Beach Resort & Spa
959,Paradise in the heart of Seminyak,50,August 2020,"My first time staying in the Seminyak Beach Resort and Spa, very beautiful and centrally located in the heart of Seminyak. This area is so green, the landscape is perfect and peaceful.
By the time I arrived, I felt staying at home. The best decision for having a weekend break in the beach front villa. The villa is huge and beautiful, complete with safety & healthy kits ( on the table) I love the private pool overlooking green and beach. The bath room is with both shower and bathtub, very nice specially two nice batik kimonos are ready for us.
All staff are professional and very helpful, many times I asked a help for taking pictures. Super love the olympic size pool facing Seminyak beach, amazing. A perfect sunset spot as well.
Breakfast is plentiful...very happy tummy to enjoy various Western and Indonesian menus. I had option to have it at villa or in the restaurant,
Before breakfast I had opportunity to jog around the beach area and used fully equip gym. I felt so happy and healthy staying here. The best decision ever, most perfect vacation and experience I had. And the best sleeping quality, I really like the bed and the ocean wave therapy from the window.
Amazing how I slept like a baby, completely rest and relax here.
Next when coming back to Bali, without no doubt I will be back here and for sure,
this is highly recommended place to stay for enjoying Seminyak area.
Very close to everywhere we want to visit, just walking distance.",The Seminyak Beach Resort & Spa
960,Best Hotel I have ever stayed at,50,September 2019,"The Seminyak Beach Resort & Spa is without a doubt my favourite Hotel till date. It was just the most perfect vacation I ever had. The hotel itself is beautiful and well maintained and the staff is unbelievably kind and welcoming.
I already look forward to my next stay there.
Would definetly recommend this place for couples and Honeymoon.",The Seminyak Beach Resort & Spa
961,Best holiday we’ve ever had,50,September 2019,"My husband and I stayed here for 10 nights. The hotel was beautiful and it was only at 60% capacity so wonderfully quiet. All the staff are lovely and friendly, the Balinese are some of the nicest people on earth. There are two restaurants to choose from, both amazing, one is over a koi carp pond and the other over looking the beach (which was amazing for sunsets). The breakfasts in the morning were so delicious, one had a buffet kind and the offer you order off a menu. Our room was lovely and spacious with a nice balcony, overlooking one of the pools and the bathroom was gorgeous with a huge bathtub. They offer many excursions at decent prices and the hotel is in a good area with hundreds of other restaurants and bars if you fancy a change. I could carry on as I love this hotel so much! I would always come back here if I am able to visit Bali again. A true 5 star hotel.",The Seminyak Beach Resort & Spa
962,extremely awesomely goodly good,50,January 2020,it was very restring good informational knowledge. we went to the horse race and saw some donkeys painted as horses it was very good and awesome. we then ate some crickets and bats. we had an antidisestablishmentarianism kind of time.,The Seminyak Beach Resort & Spa
963,Best Honeymoon!,50,August 2019,"We stayed at the resort for 8 days for our honeymoon. It couldn’t have been better. These were the nicest and most friendly people/staff we have ever experienced. The grounds are beautiful, rooms clean, and they go out of their way to make sure you’re happy. Bottom line, highly recommend this resort.",The Seminyak Beach Resort & Spa
964,Great Customer Service,50,April 2020,"Our trip was cancelled due to Covid-19. After some initial confusion regarding whether or not we would be entitled to a refund the senior management were excellant in assisting us through the process.

Not only did the resort director proactively contact me to inform me of the process but they kept me informed at every step of the way and ensured I received a full refund.

I can't thank the director a nd his team enough for their help and if this is the excellent level of customer service we received then I can only imagine that this must be a first class resort.",The Seminyak Beach Resort & Spa
965,Great hotel!,50,October 2019,"It was our 40th wedding anniversary and We booked a 3 centre holiday which included the first 6 nights here in Sea view suite, (this was our 4th trip to Bali)
The suite was beautiful with a luxurious bathroom, huge bed,beautiful bedding, balcony, mini bar and great choice of in-room tea and coffee.
The breakfast was the best I have ever experienced in any hotel, huge amount of choice, from healthy freshly squeezed juices and buffet to cooked to order a la carte all in a gorgeous restaurant surrounded by a Lilly pond. I knew the next 2 hotels we would be staying in would not be able to match up to this and I was right!
The gardens and pools areas are beautiful, lovely comfy sunbeds with thick mattresses on a wooden deck with infinity pool, bar and food service delivered to your sunbed and in the evening we witnessed the most spectacular sunsets. There is also another pool with a few 2 person day beds right on the edge of the pool, we didn't find this until our last day though.
If you want to walk into the town it's not far to walk and on the way there is a large market selling Balinese handicrafts, clothing, jewellery etc.
Plenty of Restaurant choice in the town and some nice shops. We got a taxi to Kuta one day, it's not that far away but took ages because of the horrendous amount of traffic on all the roads in Bali.
Staff were lovely, friendly and helpful.",The Seminyak Beach Resort & Spa
966,Everything you would want and more,50,January 2020,"Luxury 5 star accommodation just a short step from the centre of Seminyak. You are a few steps from the main mall, and bar streets. Housed in two locations across the street. Quiet, modern , immaculate tendered gardens. Lovely pool area , nice bars , one poolside, one pool bar, and one in the main building that hosts free afternoon tea and cakes at 3pm every day. The welcome and the level of service is the best you would get in any hotel anywhere. Breakfast is served in two different restaurants, one is a buffet style and one on the beach is by order, both options have lots of options and the quality is very good. We ate evening meals on the beach restaurant two or three times, and the food is excellent, I plumped one night for the 1Kg Cowboy steak and was not dissapointed at all. Staff go above and beyond to answer any questions, arrange taxi's or trips or to arrange food to be delivered to the room, if they know one of you is not well. The level of care and attention is lovely. We witnessed two weddings at the hotel during our visit, in the stunning hotel beachside chapel, and witnessed the extremely high level of care and attention the hotel staff put into the wedding prep. The street immediately outside has a number of Supermarkets, restaurants and a local market. I would certainly reccommend Seminyak Beach Resort and Spa to anybody.",The Seminyak Beach Resort & Spa
967,Infernity to Indian Ocean,50,April 2019,"Superb located luxery hotel directly to the ocean. Very good service and kind staff.
Beutiful garden, infernity pool with nice bar. Restaurants with the most fantastic view.
Rooms are large and very well equiped.",The Seminyak Beach Resort & Spa
968,Best Resort Experience Ever!,50,February 2020,"Along with thousands of other people, we were unfortunately stuck in Bali on 24 March trying to get a re-entry visa back into Singapore where we reside. With borders shut, stress levels at max and Nyepi coming up, we decided to book into this hotel as we have previously stayed here and knew it was safe and also familiar. It’s a 5 star resort, the grounds are amazing, the pool is spectacular and the staff phenomenal. From the moment we arrived, Jean Paul the Resort Manager appeared to greet us at reception and was interested in our story and what we were actually doing in Bali as the island was deserted. We explained our predicament, and the kindness and empathy this gentleman showed us, is something we will remember for the rest of our lives. We were in limbo having to wait for a decision on our re-entry visa application and we were stressed and anxious. He could not do enough for us. He upgraded us to a spectacular ocean suite and from there things just got better. We were there for 3 days and there were other guests in the resort stuck in similar situations who literally could not get home. We did not leave the resort at all (due to Nyepi, plus everything is shut) and spent our days by the pool waiting for a response. Jean-Paul would come around and visit every couple of hours, ask if we had any updates and generally make sure we were ok. He constantly asked if we needed anything or if he could help in any way. During this time of madness, his calmness and compassion was what kept us sane. He did this with all the guests who were stuck and trying to get home. So Jean-Paul, we are fans of yours, we are fans of the hotel and we come to Bali 2 or 3 times a year and you now have 2 very loyal customers. We will not stay anywhere else. Now Head Chef Josh, exactly the same. Amongst all this madness, he made us feel relaxed, safe and took time out of his day to see how we were doing. Most importantly, Josh cooked us amazing food... As I said, we did not leave the resort and his food was spectacular. Everything was fresh tasting and light and delicious. We were in Bali for 3 weeks and definetely without a doubt the best food we had. Standout dishes were the bbq prawns, beef, the fish and for breakfast, you cannot go past the bubble and squeak. It was all amazing. So Josh, as soon as the world gets back to normality, we are coming back to Bali to have your seafood bbq extravaganza...",The Seminyak Beach Resort & Spa
969,Sublime,50,March 2020,"We cannot fault this resort hotel ! From start to end of our stay the facilities, the staff, the villa we stayed in ...everything was perfect and way beyond our already high expectations!
Congratulations to jean-Paul Slap and his first class team throughout the hotel, you made our stay truly relaxing and memorable in such luxurious surrounds.
If you’re thinking about what room, don’t hesitate and spoil yourself in the beach villas, pricey but I guarantee you will not regret a penny !!!!",The Seminyak Beach Resort & Spa
970,A Class Act!,50,March 2020,"We had made the mistake of booking a villa via Air BnB for a week near Seminyak Beach. The villa was just awful and we left after one night. My wife and I had been to Bali numerous times and I wanted to check out a few of the hotels on the beach in Seminyak and near La Luciola restaurant. The Seminyak Beach Resort and Spa was the first we tried. We walked in and explained our situation to the desk clerk. While we were speaking with the clerk, one of the managers, Wayan, approached us and spoke with us. My wife and I were a bit stressed out as we were unsure whether Air BnB would assist us with a refund (and still trying to sort that out weeks later!) and that any alternative lodging would impact our travel budget. Wayan offered us a walk-in discount and showed us several rooms types/locations. We chose a Garden view room that also provided a peek of the surf. This was such a good decision to stay at The Seminyak! The room was spacious, well-appointed and comfortable. All sorts of wonderful amenities at The Seminyak; including a sumptuous breakfast and afternoon tea. The Infinity pool was just wonderful and provided plenty of lounges with umbrellas. The restaurants provided tasty Indonesian and Mediterranean cuisine. The staff at The Seminyak were top-notch! They were well-trained and engaging. Our stay at The Seminyak was blissful and we will return the next time we are in Bali. Perhaps a bit more expensive than some others, but we definitely received what we paid for. Terima Kasih!",The Seminyak Beach Resort & Spa
971,A great exclusive Retreat in Seminyak,50,March 2020,"This great property is part of the exclusive worldwide chain “Small luxury hotels of the World” . The property is strategically located in the heart of Seminyak on one side and on the other side right on the beautiful sandy beach. This is a real boutique hotel with super personalized service starting from the welcome until you are checking out. The hosts knows your name and that makes the difference. We had a warm welcome by the Belgian Resort Manager Mr. Slap who was so courteous and also has upgraded our room to the wonderful ocean suite. He was always walking around making sure everything is in perfect condition. The room was huge with direct sea view and a nice jacuzzi with tv and a window overlooking the ocean . His and Hers wash basins are a great idea. Walk in wardrobe, great balcony with comfortable loungers. The spa is a must place to visit , with nice sauna and jacuzzi and also a great array of Balinese spa treatments. High tea is provided complimentary to All guests from 3 to 5 pm . Breakfast is served by the beach and at the main restaurant. By the beach is an ala carte menu with super yummy dishes, healthy bowls and smoothies.
Verdict: a great boutique hotel with super friendly service by all especially from Vivi and Astana. We will definitely be back soon.",The Seminyak Beach Resort & Spa
972,"Awesome stay, beautiful resort, great food and a lovely team of staff",50,February 2020,"We stayed here for only one night, it was our third stay. Everything was fantastic. The service is great and the staff are so courteous and friendly. We drank aperitifs at the Klass & Brass whisky & wine bar and we dined at the hotel's Sanje Restaurant beside the beach, the ambience is romantic, the sea & coastline views are glorious, and the food was delicious. When the staff found out that we were celebrating my partner's birthday, they produced a cake from nowhere, brought it to our table and sang ""Happy Birthday"". In fact the location was so spectacular that we went back to Sanje for a fabulous a la carte breakfast in the morning. Of course one night isn't long enough, but we'll be back!",The Seminyak Beach Resort & Spa
973,Absolute paradise,50,February 2020,"Just returned home from a blissful week staying at the Seminyak Beach Resort and Spa. What can I say, it was heaven on earth. Greeted on arrival with a flower garland and cocktail along with a lovely surprise that we had been upgraded to an ocean side room. The room itself is huge with the most comfortable bed and a beautiful terrace. All the staff were so lovely and welcoming, we were treated like VIPs. The food in the restaurant was delicious, particularly at breakfast where there was an amazing spread alongside a la carte menu selections - highly recommend the eggs benedict! Complimentary afternoon tea was a nice touch. The infinity pool overlooking the beach was just beautiful, particularly at sunset. We tried out the spa too and it was just a heavenly relaxing experience, yes it’s more expensive than the treatments offsite you can find but you get what you pay for! All in all an amazing week in the incredible island of Bali.",The Seminyak Beach Resort & Spa
974,Lovely stay,50,February 2020,"I was stayed for 3 days. And it was awesome, I would thank to the concierge Arif he’s so helpful. The girl at front desk who help me during check in time , sorry i’m forget her name. The housekeeping is amazing, always tidy up my room. And i love the room. The view is beautiful. also thank you to nika at breakfast restaurant, nik and boby, they were amazing and helpful.. meilan and agustine at spa ....",The Seminyak Beach Resort & Spa
975,Big spacious villa,50,February 2020,"Service from check in to check out is really good.
Stayed in the villa facing the beach. Villa is big enough to have a party with outdoor dinning area. Pool is big. Good spacious room with twin sinks in the toilet and separate bathtub and shower.
Comes with breakfast, at either restaurants.
Had breakfast with beach view which is the best choice!",The Seminyak Beach Resort & Spa
976,A must stay whilst in bali,50,January 2020,"On first entering this hotel by car you are met by security to check your car very thorough but quick, once into reception we where treated bu staff giving us garlands and a red flowers for my wife as I informed them it was out 52nd wedding anniversary before arriving. We the had a very cool drink which was very welcoming. Once checked in we where shown our room which was very well laid our and plenty of space, a huge bathroom with glass window looking into the lounge, but can be closed off twitch a blind.
We had breakfast included and an extensive range of food to choose from whether it was a full cooked or just cold meats and cheese as well as cereal.
We did not bother to eat out instead we opted to eat in the hotel twice eating at the beech return to overlooking the sea what a romantic setting and the Greek fish and chips where excellent it was that good we had is twice. We celebrated new year with a buffet meal in the main restaurant a very good meal with all the trimmings and an added bonus was the loin dance display it really enhanced our dinning experience as well as good value for money.
The pool area was well laid out with a large infinity pool as well as a smaller pool with a swim up bar all very clean and well kept.
I cannot pick out one member of staff as all where polite and curteous, from the trainees
In the resturant to the experienced members all made us feel welcomed everybody we passed what ever their job spoke very impressed.
A nice touch was the management drinks for an hour to meet the senior team.
Would I come again like a shot.",The Seminyak Beach Resort & Spa
977,Luxurious resort,50,January 2020,"A luxurious resort with a fabulous infinity pool overlooking the Seminyak beach. We spent many hours just enjoying the pool and the view. The beach wing room was very comfortable and overlooked the central garden area. The bed was super comfortable, which of course is important! The staff were lovely, without exception. The buffet breakfast was great with a large selection of food, and also the a la carte menu at the beachside cafe. This cafe was open for breakfast and dinner (when it was not too windy) and was a fabulous spot to chill.
The Kahyangan Spa was a highlight of our visit, with the hot stone massage and the remedial massage both experienced.
The only disappointment of our visit to the Seminyak Beach Resort and Spa was the restaurant’s nightly meals, with only a few people eating there each night.",The Seminyak Beach Resort & Spa
978,Excellent Hotel Seminyak - very few kids,50,February 2019,"Our second stay at this great hotel in Seminyak. Spacious rooms. Comfy beds. Fantastic linens. CLEAN air in the rooms, The hotel is in a great location in close proximity to spas and restaurants. Great staff. Amazing infinity pool. Will return again and again.",The Seminyak Beach Resort & Spa
979,Wonderful base in Seminyak and for New Years Eve,50,December 2019,"This hotel is beautiful, we had a wonderful driver collect us from the airport and he gave us cold water and refreshing towels in the car which was lovely after an 18 hour journey from London! The hotel staff were amazing, really welcoming and they upgraded our room which was much appreciated as we never get complimentary upgrades! This was special as it was my husband's birthday soon too. The hotel and room was gorgeous, really spacious and the bathroom was lovely. The staff were so friendly and helpful, such brilliant service. The NYE party was fun, and the food was delicious! Great choice for dinner and breakfast was great, they catered to all dietary requirements for us and were so kind and caring. I recommend this hotel which is on the beach, has a fab pool and easy to walk into town. Thank you for an amazing first time in Bali.",The Seminyak Beach Resort & Spa
980,Utterly Phenomenal,50,January 2020,"As soon as we arrived, we were greeted with all-round smiles, welcome garlands and a beautifully decorated reception area. I was amazed that the check in process happened in the room we were staying in! And what a room it was. We booked the beach-view villa and it was incredible, I highly recommend staying in the villas rather than the normal hotel rooms. The villa is stunning, modern and spacious, with your own private infinity pool and butler service. Truly one of the best ""rooms"" I've had the privilege to stay in. Breakfast has a good spread and the two restaurants offer great food. Be sure to try the traditional nasi goreng or mie goreng dishes. We also attended the Fisherman's night, which had a great variety of grilled seafood. The hotel is smaller than others in Bali, but this just means that everything is a bit more personal, private and quiet, which I thoroughly enjoyed. Finally, the hospitality is the best that I have ever experienced from anywhere in the world. The staff are genuinely helpful, always smiling and looking for ways to make sure you are comfortable and happy. You would expect this from a 5 star hotel but they go above and beyond the call of duty. Truly exceptional.",The Seminyak Beach Resort & Spa
981,Not a 5-star resort,20,January 2020,"I won’t consider it as a 5 stars resort, when compare it with other 5 stars resorts that I have stayed before in Bali. I’ll give it 3 or max 4 stars!

Staff are extremely nice and friendly and pool area is good. The afternoon tea is also very thoughtful.

Issues:
There are about 30 rooms across the road from the main building and our room happened to be there (5109), every time in order to get to the main building for breakfast, pool, beach, restaurants, etc, you need to cross a very busy road which is not acceptable. You can also use a golf cart which I have never heard of using them on public roads (anyhow I don’t believe safety is main priority there as even my desk lamp wire had doggy tape on it that is unacceptable by any developed countries standards)
Breakfast is very average and we didn’t enjoy the buffet area especially when flies are all over the place, couple of occasions we went to W hotel for breakfast.
Lobby area is like a 3-star hotel.
Our garden view room didn’t have any view really.
Hotel is located in an extremely busy area, traffic is extremely bad and walking also is very difficult due to many motor bikes driving on the sidewalk ! I personally prefer Nusa Dua better. Overall not value for money.",The Seminyak Beach Resort & Spa
982,Seminyak hotel and Resort,50,January 2020,"What a stunning gorgeous resort.
Spent New yrs eve here.
Food and music wat outstanding
The beach party until 2am was quite amazing and gr8.
Treated like royalty.

The beach facing villas are quite out of this world.
Expensive but worth it esp.ur own private pool
Every penny well spent
Indulge urself
Staff amazing
Simply da BEST.

Breakfast is also gr8
Seafood grill tonight was to die for

Sumptuous to say da least

WOW

Stay here wen u come to Bali

Thank me later",The Seminyak Beach Resort & Spa
983,excellent,50,December 2019,"beautiful stay for our 25th wedding anniversary. staff were exceptional and nothing was too much trouble. pools, bars and restaurants were excellent. we stayed in the garden wing across the road and our room was lovely although smelt a bit mouldy the first couple of days. early December is a quiet time for them so we had many facilities to ourselves. priceless.",The Seminyak Beach Resort & Spa
984,Shocking,10,January 2020,"Walked in off the beach for New Year and paid $10 for a water. Almost collapsed at the price for 700ml of water which costs 20c in the mini market.

Atmosphere was shocking with one token drunk girl on the floor.",The Seminyak Beach Resort & Spa
985,Friendly and totally relaxing,50,July 2019,"Booked a last minute trip to Bali with partner and her 2 20yo children. Stayed in the resort annex across road from main resort and beach side pools. While it could have been nice to have been on main side it was just a 1 minute walk to resort. Cost of annex was significantly less. Rooms very well appointed (a/c, decent sized bathroom, safe, etc), cleaned daily w an early evening refresh. Food was of very high quality and varied. Two pools on the beach side and one at the annex. Cannot fault location and ambiance.",The Seminyak Beach Resort & Spa
986,The best hotel so far,50,November 2019,"The Seminyak Beach Resort & Spa was so far the best hotel I stayed at.

Starting from amazing breakfast with loads of choices for vegetarians and vegans. When I’m away I usually end up eating bread and cheese every day but here we had plenty of plant based delicious products like tofu or tempeh, fresh fruit and juices, delicious bread and cakes and jamu shots which were just amazing.
Swimming pool was always clean, towels were fresh and there was no trouble in finding free sun beds at any time of the day. Gym is very well equipped. Morning yoga class is great, the teacher (I think her name was Citra) was so much better than the one in my local yoga studio.
Our room was spacious and really nice. The air conditioning works without any problems, tv has loads of channels, the bathroom was very big and nice. The room service comes twice a day, so your room is constantly clean and tidy. I loved those little treats they’re leaving for you every evening.
The hotel staff is the best ever. Everyone is so polite and tries to help you with everything. They will order a taxi, bring the iron and even help you cross the street - everything with a big smile on.

From the negatives I would only say that the bar is rather expensive.
Also the spa treatments are definitely very dear, considering that you only have to walk 5 minutes down the road to get the same massage literally five times cheaper.

Overall I’d definitely recommend this place for couples on their honeymoon, it was great!",The Seminyak Beach Resort & Spa
987,Beyond Incredible: Honeymoon,50,December 2019,"This hotel is beyond amazing in every way. The service was incredible. We went on our honeymoon our villa hosts, Oka and Windu were there for everything we needed before we even asked for it. They couldn’t of been better. We had a dinner at the hotel and Dedi our waiter was amazing, so kind and friendly. These people go above and beyond to make sure that you have your best possible stay. Without them the hotel wouldn’t be what it is. I highly recommend staying at this hotel you will not regret it. We were terribly sad to leave this beautiful place filled with beautiful people. The best experience in the service industry I’ve ever had!!",The Seminyak Beach Resort & Spa
988,My review,50,December 2019,"The best hotel ever , location is very good near to the center ,, very clean,, good food and delicious, and staff very helpful and very kind .
my daughter mosquito bite her in the garden
All staff were very concerned about her to help us
If I will go to Bali one more time , sure I will stay on this hotel again
Thank u for this good memory ❤",The Seminyak Beach Resort & Spa
989,Fantastic!,50,September 2019,"We had two wonderful meals here in September 2019, the food was delicious and the setting is unbelievable!
There was beautiful dancers and musicians amidst palm trees and pools all overlooking the sea with the fishing boats all lit up - paradise doesn't get much better that this",The Seminyak Beach Resort & Spa
990,Beautiful!!!,50,December 2019,"From the moment you enter the hotel the staff are exceptional.
They went above and beyond to make sure our stay was simply perfect.
Our ocean view suite was next level amazing!! The spa, amenities and cleanliness of the rooms each day was perfection!
We loved the infinity pool overlooks the beach and is a perfect spot to view the amazing sunsets!
They left a beautiful bouquet of red roses as we were celebrating our wedding anniversary which we though was such a nice touch.
Although everyone we met at the resort were super, our stand out guy was Dedi!!! Such a sweet heart who treated us so well and provided service like no other!
Thanks to all the staff at The Seminyak, we can’t wait to come back with the kids real soon!",The Seminyak Beach Resort & Spa
991,Best hotel ever,50,December 2019,"A truely memorable expierance at this wonderful hotel, fantastic location, the staff was always attentive, delictable food.
The spa, I had the aftersun treatment on my last day along with a massage and it was a great way to finish the holiday.
I stayed in a garden room which was spaciuos and very quiet. Cleaned to a high standard everyday. My first expierance with yoga which is complementry each morning was a nice start to the day.
I cant recommend this hotel highly enough",The Seminyak Beach Resort & Spa
992,Relaxing,50,November 2019,"Stayed here for 3 nights and feels so relaxing.
Check in was fast.
The room is well kept, clean, no complain.
The staffs are friendly, the food is great.
The pool is clean, close to the beach and we loved to spend our time on this spots.

Its one of the list to be back",The Seminyak Beach Resort & Spa
993,Great stay,50,December 2019,"Stayed at this hotel in May...we were not disappointed! Great rooms, lovely pools and right on the beach! We only ate in the hotel a few times, but what we had was excellent! Security crossed us over the road every morning...nothing was too much trouble!",The Seminyak Beach Resort & Spa
994,Blissful holiday,40,November 2019,"Have just come back from 8 days at the Seminyak Beach Resort. What can I say a beautiful resort. From check in to check out the staff couldn’t be more helpful or happy, the smiling was infectious!

Having read previous reviews of the garden Vila’s I was apprehensive about what to expect. I shouldn’t have worried. Yes it’s not within the main hotel area but it’s less than 5 min walk to it where you can use all the facilities. For me the amount of time I spend in the room it really didn’t matter. The room was spacious and clean. We had a problem with the air conditioning not going below 23 degrees but eventually this was sorted but did take a couple of days.

Highlights of the resort:
- The breakfasts at both Santan (buffet) and Sanje (by the beach) were fantastic, particularly our morning juma shot!
- the staff by the infinity pool, regularly asked if you wanted a drink and cleaned your sunglasses. There is free fruit infused water dotted around the pools.
- the infinity pool just stunning with views of the beach
- close proximity to the main streets in Seminyak for bars and restaurants but still feeling like you’re in a quiet oasis
- the spa, I had a Balinese massage which was just wonderful

Improvements for the resort:
I can’t think of any!!

A wonderful place to rest and recharge",The Seminyak Beach Resort & Spa
995,The best experience,50,November 2019,We came to this hotel for our honeymoon and we where not disappointed. Everything was perfect. The staff and service provided was amazing. The staff are ready to help with anything. Would definitely come back and would recommend it to anyone who is coming to Bali.,The Seminyak Beach Resort & Spa
996,A great beachfront resort,50,November 2019,"We knew we were in for a special treat from the moment we arrived, as we were welcomed by the staff who put frangipani bouquets around us. The foyer and reception are really beautiful but wait until you get to your room. Wow, it was so big, airy and clean and a wonderful sea view. There's a jacuzzi in the bathroom and had views of the ocean. Everything in the room was great except the placement of the light switches. Hunting out the correct switch was a daily frustration, especially at night time.
The pool (there are 2 pools but this was the big one) was the best thing. It's an infinity pool and it overlooks the beach, which was also a good and clean beach. The beach was very clean and patrolled by lifesavers. The pool beds are so comfortable and the drink service is very attentive.
We had 4 days there. It was just a relaxing holiday tp rcharge ourselves, and this was the perfect setting.
Breakfast was quite amazing. There is buffet style but not extensive like you find in the big 5-star hotels but was good. The healthy menu is also included and there's a good choice of eggs and fresh juices too.
Very highly recommended.",The Seminyak Beach Resort & Spa
997,Got engaged here!,50,November 2019,"We stayed here 4 nights and was more than amazed about this hotel. We stayed at 4 different five stars hotels during our stay here and this was the best hotel we visited. I was so impressed by this hotel I decided to propose to my girlfriend at this hotel.

We stayed at the beach wing room. I would recommend staying on the main property as the lowest priced room is in a building across the road. Although you can use all the facilities in the main hotel on the beach, staying on the main property gave you that resort feeling. It is a medium sized hotel compared to other hotels but I believe this is what makes it better. The staff has the time to make each guest feel special rather than in a larger hotel where service sometimes gets lost.

I was highly impressed by the check in process. I studied hotel management and have very high standards when it comes to hotels as I notice every single detail. However, the check in process was text book perfect and made us feel immediately on holiday.

The rooms were very beautiful with a mix of modern Balinese. You could see they constantly renovate the rooms and keep them up to date. They were renovating the room next door but we did not notice a thing. But it was good to see they were maintaining the property. Additionally, room service was very clean. He even rolled up our cables, left beautiful towel designs, and hand written notes thanking us for our stay. A nice extra touch.

There are multiple restaurants on the property. But our favorite was the restaurant on the beach. We had breakfast and dinner here. I recommend the burrito for breakfast, best breakfast burrito I’ve ever had. And 3 times a week they serve all you can eat BBQ seafood for dinner. This included lobsters, scallops, prawn, sushi, and many more. Absolutely amazing idea with a competitive price.

The pool is exactly what you look for in a beach hotel. Infinity pool right on the beach that just makes you want to stay at the hotel all day. They were also serving BBQ lunch throughout the day by the pool. What more can you want!

Shoutout to Lina, who served us during our candlelight dinner when I proposed to my girlfriend. She helped made the night perfect. Nonetheless, all the staff were very well trained and showed professionalism and service beyond that what you expect from a five star hotel.

My only critic would be the cocktails which could use some updating. The ingredients seemed a little watered down. I understand alcohol is very expensive in Indonesia but I think this could use some improvement. Other than that, I can only recommend this hotel. I have stayed at many of the beach front hotels in seminyak but this has been my best experience so far. A must book!",The Seminyak Beach Resort & Spa
998,An absolute recommendation,50,November 2019,"We had a fantastic and excellent 7-day stay at The Seminyak Beach Resort &Spa.
Very tasteful and stylish premises, beautiful gardens, the infinity pool area is absolutely unique, we will never forget the view from there, especially the sunsets.
Each and every single one working there was making his/her very best efforts to create an unforgettable experience for us, the Seminyak team easily accomplished that with us by their outstanding friendliness and support.
Further, food and beverage provides excellent variety and quality.
The Seminyak Beach Resort & Spa is an oasis of calmness, beauty and peace right in the middle of busy Seminyak village, we wholeheartedly recommend a stay there.",The Seminyak Beach Resort & Spa
999,Honeymoon,50,October 2019,"We stayed here for 5 nights (Wed 2nd Oct to 7th Oct) for the first part of our honeymoon.

Our stay was exceptional. There are so many aspects that were great. The pool, the views, the cleanliness, the amazing massage, the drinks, the hotel itself and the amazing rooms. This was all made perfect by the fantastic staff. The welcoming smiles and ambience of this place is second to none. My partner and I felt so relaxed. The place also smells great!! This hotel was the closest thing to perfection for us and was the highlight of our honeymoon.

We stayed at the hanging gardens of Bali for a few nights before flying back (it was double the price) but not as good as The Seminyak.

Thank you for making our honeymoon so perfect and sorry we didn't review sooner!! We will definitely be back!!",The Seminyak Beach Resort & Spa
1000,All with a smile,50,November 2019,"I spent two nights on my own at the resort. Before arriving there was a complication with my reservation (my fault). The hotel staff kindly worked with me to re-arrange.
The grounds are perfect and luxurious. I found everything to be very clean. The beach and facilities were also excellent. While the food quality wasn’t quite gourmet it was all very good. You’re also located to one of the main strips in Seminyak so you can easily walk to decent food and bars.
I really enjoyed the Escape to Badung excursion with my wonderfully friendly guide Wira.
I also had a top notch massage before leaving.
While it is pricey it was worth it and I would definitely stay here again. The staff were all very friendly and helpful.",The Seminyak Beach Resort & Spa
1001,What can I say ❤,50,September 2019,"They say that it's not the place but the people....in thi hotel it's both. I have just been in heaven and met the most wonderful people at this fantastic Hotel. I cannot fault it.
Hope to be back next year x",The Seminyak Beach Resort & Spa
