,title,rating,date_of_stay,review,resort_name
567,Great view from the rooftop,50,November 2019,"The food and drinks were great, the rooftop provided a great view across Seminyak. Especially good was the regular bbq buffet cook ups they did on the rooftop three times a week in the evening. The rooms are spacious and the beds were really comfy.",U Paasha Seminyak
568,Nice hotel,40,November 2019,"Great location. Rooms huge and bed comfortable but pillows not comfortable at all. Look lovely and fluffy but they sink and you’re left with no support.
Everything very clean and staff very helpful and friendly.
Pool area is awesome but water very warm, really cool tunes playing as well! No crappy bogan music.
A good mix of sun and shade for day long relaxing.
Good selection of breakfast items.
Quiet from street noise as well.
Absolutely everything you need within walking distance but I used the GRAB app for transport if I needed to go to Kuta or Legian. Much cheaper than any of the taxis and you don’t need cash.
Would stay again.",U Paasha Seminyak
569,"Great Hotel, Great Location shame about the BBQ Buffet",40,November 2019,Hotel was fine but we were talked into going to the BBQ Buffet it was terrible everything was burnt. There was 10 of us & we all could not eat the BBQ. We complained but no one was interested. Would not recommend eating there.,U Paasha Seminyak
570,Awesome stay in a fantastic location,50,October 2019,"We loved our stay at U Paasha and can't wait to get back.

The room was huge and had plenty of space to stretch out. It was perfectly clean and stocked full of anything we needed. Plenty of towels, soaps and shower items. We could have used the hotel products and not taken our own and we would have been satisfied.

The rooftop pool area was a great way to escape the chaos of the Seminyak streets. We were always able to find an umbrella to escape the sun and the staff at the pool were always checking if we needed anything. Their service was impeccable.

Breakfast was included and a great way to start our day. We loved being able to order our eggs cooked as we liked and after a day the staff knew our coffee order and would write up our orders as they saw us coming in to the breakfast area. U Paasha has a great location only steps away from fantastic restaurants in Seminyak. We would go for a walk most morning before the crowds and the heat started and everything that we wanted to see was within a walk from the hotel.

Thanks for a wonderful and safe stay U Paasha. We can't wait to get back and experience all your wonderful hospitality again. Thanks",U Paasha Seminyak
571,Amazing as always !,50,November 2019,"This was our third stay at this hotel, fantastic, wonderful staff, everything is so good. Location, rooms, breakfast, pool area, Brendan, general manager, he’s awesome, he came had a chat with us at breakfast one morning, great guy, made us feel really welcome and knew who we were, the whole hotel is a real credit to him and his team, the staff are the nicest friendliest people and nothing is too much trouble for them, it’s like being at a home away from home! We will always go back and never look anywhere else. The location is perfect, everything is perfect at this hotel.",U Paasha Seminyak
572,Pleasant Stay!,40,November 2019,"We stayed at the U Paasha for 2 nights in Nov 2019. To begin, I was a bit sceptical staying on the main drag of Seminyak but the rooms are pleasantly set back and you barely hear the noise of the hustle and bustle of the town.
The rooms are huge, nicely appointed, large bathroom mirrors and very comfortable bed. The roof top pool now thats something special a little warm for my liking however stunning especially the 2 for 1 cocktails every day from 5-9pm (i think) we're delicious, breakfast was good (not spectacular) however had a good variety.
I would highly recommend this hotel for couples or even a small group of friends (we were a group of 3 girls).
Would stay here again.",U Paasha Seminyak
573,Top spot with friendly service,50,November 2019,"From informative pre-arrival correspondence, cheerful hotel driver greeting us from our delayed midnight flight arrival to efficient housekeeping and warm smiles with my coffee at an extensive yummy buffet breakfast...wish I could stay longer this trip! most certainly will be coming back next year! Thank you U Paasha Seminyak",U Paasha Seminyak
574,"Nicely design & huge room, but noisy",40,November 2019,"(+)
They upgraded our room and gave us the bigger suite. The suite that we booked was already huge by average hotel standard, but this upgraded room is nearly double the size. We're very pleased. They even decorated the bed with rose petals. The bathroom area is so big and there's a walk-in wardrobe too.

The location of the hotel is in the middle of Eat Street so there's plenty of good upscale restaurants around us. There's a convenience store opposite the hotel.

The staffs are lovely, always smiling and eager to assist us. Because we have very early flight, they gave us breakfast boxes to eat on the way to the airport.

(-)
The upgraded room is unfortunately facing the street which gets very noisy around 4pm onwards until midnight because of the taxis horn throughout the night. There's also very loud music from the lobby and restaurants nearby. The hotel room walls are not soundproof. You can hear everything.

Not much of a complaint on the hotel because this is expected staying on this busy street. Just to take note that it's not going to be quiet. Luckily we slept soundly on all nights because we're too tired from the day trips.",U Paasha Seminyak
575,Fantastic stay,50,November 2019,"Exceeded expectations. Clean, friendly staff, beautiful pool. Pool towels provided. Great location - central to everything in Seminyak. Great cafes close by. Only thing I would suggest is to add Gluten Free bread as option for breakfast, and for the staff to be able to recommend restaurants for traditional Indonesian food as we asked, but they did not really have any good recommendations. Other than that, would absolutely return to this hotel.",U Paasha Seminyak
576,Relaxing and in the heart of Seminyak,50,November 2019,"Great location in the heart of Seminyak. Facilities, pool deck view, breakfast and more importantly staff all friendly and wonderful. Highly recommend for future stays and also children friendly. Pool towels provided and you do not have to bring.",U Paasha Seminyak
577,Excellent in every way,50,November 2019,"Photos are accurrate - exceeded our expectations, breakfast amazing! Super comfy beds.. everything was excellent. Staff very helpful and friendly, one security guard stood out with his welcoming and friendliness, special thanks to him. Pool beautiful, cannot fault this place.",U Paasha Seminyak
578,I have been scammed by this Hotel,10,November 2019,"For Mr. Brendan Lane-Mullins General Manager
I have been scammed by this Hotel,
With the darkness they have to make the exit, it is very difficult to see the numbers, but they must see the next morning that they charge you more but they say nothing
As of today, 10 days have passed and I'm still waiting for an answer,
that there has been an error in the charge of the credit card, they do not apologize.
I thought you just had to be careful in Bali in the currency exchange houses, but I was wrong, you also have to keep an eye on the Hotels",U Paasha Seminyak
579,Best location!,50,November 2019,"Fantastic hotel! super clean, spacious rooms, great location. Walking distance to all the best spots in Seminyak. Staff are super polite and very helpful. They provide towels for the pool (don’t have to cart beach towels) which is also a plus. Highly recommend if you’re looking for a hotel stay.",U Paasha Seminyak
580,Delighted by the Service and Friendliness of Staff.,50,November 2019,"We spent 7 nights at the U Paasha Seminyak and it was delightful. From our arrival until our departure we were treated like treasured guests by the staff. Nothing was too much trouble and the service was professional, prompt and passionate. each staff member asked about our stay so far and how they could make it better.

Not having travelled to Bali before I hoped that I had chosen a well located Hotel close to all Seminyak has to offer and the U Paasha ended up being perfectly located along the main shopping strip in Seminyak. although we were close to everything, as soon as you stepped into the hotel the noise and hustle of the busy street faded away and we the atmosphere relaxed and tranquil.

We would definitely stay there again and recommend to others.",U Paasha Seminyak
581,Highly Recommend!!!,50,November 2019,This place is definitely value for money. Location and service is fantastic. Recommend to anyone who wants to stay in the heart of Seminyak. Walking distance to everything. Everyone friendly and accommodating.,U Paasha Seminyak
582,Great location,30,November 2019,"Great location right in the centre of the city & close to all great clubs, great bed & pool faculties but was pretty expensive for the actual room you got. We ordered room service one day and the food was really bad!",U Paasha Seminyak
583,UPaasha,40,November 2019,"Perfectly located for Lots of great restaurants and bars.
Hotel staff are very friendly
The facilities are good and rooftop bar is great
Food is great too
Been there twice now and will be going back again. Top choice",U Paasha Seminyak
584,Great stay at UPaasha,50,November 2019,"Great place, so relaxed with a great pool. Staff really happy and pleased to help. Nice location really close to bars, restaurants and shops. Seminyak is a little busy but UPaasha is a a little haven in the middle.",U Paasha Seminyak
585,Great location for foodies,50,October 2019,"We picked this hotel because of its location- it’s smack bang in the middle of the Main Street in Seminyak called “eat street”, tonnes of restaurants and massage places just at the front door. There are also plenty of pubs and clubs on the street if you want a drink.

The hotel rooms were spacious and clean. Can’t fault them, there were plenty of good channels on the TV too. Beds and pillows were comfy too.

We checked in at 6pm so we got to check out at 6pm. I have never had this at any other hotel and was a bit skeptical at first when we had to wait an hour at 5 for our room to be ready but the 6pm check out is amazing when you’re on a night flight (which most aussies are). Really great idea! And because we had to wait an hour for our room to be ready we got a free meal at the rooftop bar- which was perfect.

Buffett breakfast wasn’t extensive and it was hot as there is no air con in the lobby but that was a minor issue. They made eggs and pancakes fresh which good.

The pool is a sun bakers dream. It gets great morning and arvo sun! And the poo list keep at a temperature where it is nice and cool and refreshing.

We were in 2 rooms and we didn’t have connecting rooms. The front desk staff tried really hard and got us connecting rooms after a couple days which was much appreciated.

I would highly recommend this hotel.",U Paasha Seminyak
586,Awesome place,50,November 2019,"Excellent location, spacious rooms , everything you could find for breakfast .. super star staff! Helped me with phone calls to locate a lost phone - the security guard on the mornings of 04/05 November was so smiley and helpful! He is an asset to your hotel, the first person you see is always an indication ! Happy hour was happy! Pool superb! Will stay again! From Janie Johnstone",U Paasha Seminyak
587,Location Location !,50,October 2019,"This hotel was fantastic, beautiful rooms and facilities and the most friendly staff. The location was probably the best thing about this place, right in the hustle and bustle of Seminyak and close to the most popular restaurants and entertainment/shopping.",U Paasha Seminyak
588,Lovely,40,November 2019,"Great location, nice big rooms and comfortable. Lots of variety for breakfast. Great bbq on the roof at night.
Nice pool area though not much shade even with umbrella. Room was not very dark in the morning though. Really enjoyed my stay.",U Paasha Seminyak
589,In the Heart of Seminyak,50,October 2019,"Great Stay. Awesome location. You can walk right out of reception and into the into the heart of Seminyak energy, but when you get back to your suite or roof top pool, you are in a tranquil and peaceful environment. Great Value to. Highly recommend",U Paasha Seminyak
590,What a find!,50,October 2019,"Our first time in Bali and we feel so lucky to have found U Paasha. I specifically asked for a quiet room and we've been more than happy with 118 on the ground floor near the end of the long and wide corridor. All the staff are delightful. The rooms are really big, well designed and nicely furnished. Bathroom is also large. Breakfast choices were excellent. Sunset cocktails were generous and the pool is brilliant. This hotel is perfectly situated in the middle of eating, drinking, shopping area, which can be a bit overwhelming to newcomers... But the U Paasha is a great haven to return to and relax in. A lovely warm welcome emanates from everyone.",U Paasha Seminyak
591,Great place to stay in Seminyak,50,October 2019,"We loved our stay at U Paasha in Seminyak. Great location close to nice restaurants, coffee, nightlife, and shopping. Loved the breaky and rooftop pool to relax. WiFi was ok, kept going in and out. We would definitely recommend this hotel for couples.",U Paasha Seminyak
592,Excellent,50,October 2019,"Love staying at Upaasha, this is our 4th time staying here and will return when we visit again.
The location is very central to everything.
Staff are extremely friendly and always helpful.
Such a majority of choice for breakfast and very tasteful.
The rooftop swimming pool and bar is my favorite, great views for sunrises and sunsets.",U Paasha Seminyak
593,Comfortable room and best location,40,October 2019,Everything was perfect! I am definitely staying with you guys in my next visit as well. The breakfast was fabulous as well. Plenty of choices. You should have more than one hour for breakfast!Thank you for being a great start to my Bali trip😁👍,U Paasha Seminyak
594,Great hotel,50,October 2019,"This is an awesome hotel in Seminyak, definitively recommend if looking for staying in the area. I travel a lot for work, and this place really is a rare gem - spacious, clean, functional and very comfortable room & bed, all details clearly well thought. Friendly, attentive staff, nice pool & rooftop with a view. Nice breakfast with bit of extras like daily specials. And location is really good, short walk to the beach, and lots of really good restaurants nearby.",U Paasha Seminyak
595,Best location in Seminyak,50,September 2019,"Hard to beat U Paasha - this place has it all.
Great staff who are polite, helpful and ever so friendly, fabulous roof top pool, delicious breakfast, spacious rooms and the most comfortable beds and pillows.",U Paasha Seminyak
596,Excellent Hotel,50,October 2019,"Excellent location, in a heart of Seminyak. Great room with HUGE bed and separate bathroom, air conditioned (which was a bit noisy at night), modern decor with hints of Balinese culture, great open reception area, excellent buffet breakfast, lovely, friendly welcoming staff. No kids club unfortunately.
Great pool :-) Would highly recommend.",U Paasha Seminyak
597,4 nights stay in Seminyak at U Paasha,40,October 2019,"Overall, good hotel with a great location.....hotel does need some upgrading otherwise all good. Excellent friendly and well spoken staff. CEO extremely friendly and very personable. Will highly recommend staying there.",U Paasha Seminyak
598,Perfect location & excellent accomodation,50,October 2019,"I was a guest for 7 nights & found the staff & facilities were extremely good.
Very relaxed & well thought out rooms.
The ability to view both sunrise & sunset from the rooftop pool area was a bonus as the views are fantastic.",U Paasha Seminyak
599,"Great staff, facility and location!",50,October 2019,"This is my first time staying in this hotel and I really love the location. Everything was close and the parking lot was very spacious so it was very easy to park my scooter. The breakfast was awesome! and the room was clean and modern. I stayed in fifth floor and the swimming pool was right upper floor so I can easily access it. Also, the staff name ""Sastrawan"" helped to check quick with great kindness. When I come back to Seminyak, I'd love to stay in this hotel again.:)",U Paasha Seminyak
600,"Attentive, extremely helpful and very kind and hospitable",50,October 2019,"Every staff member we encountered were attentive to our needs and extremely kind.
We are forever grateful to the staff of U Paasha! My friend forgot her phone in the lobby of the hotel and when I rang it a staff member picked up and delivered it all the way to the airport! We are so thankful!
The rooms and facilities and big and well maintained!
The rooftop pool bar is the icing on the cake with amazing views all day and night!",U Paasha Seminyak
601,Great hotel,50,October 2019,"Great hotel, in the perfect location for exploring both Seminyak centre and the beach. Huge bed in a large room with views out to see. Friendly and professional staff and a fantastic pool area, all for a very reasonable price. Would definitely recommend.",U Paasha Seminyak
602,Fantastic,50,October 2019,Amazing staff fantastic location and very clean and well priced would highly recommend. This was our second time staying here and will definitely be returning I have stayed a few different places in Bali but this hands down is the best so far!,U Paasha Seminyak
603,Upaasha the Gem in the heart of seminyak,50,October 2019,"An absolute amazing hotel with the best breaki in seminyak. Beautiful huge clean rooms, amazing staff that will go beyond expectations for you and a rooftop pool with the best sunsets to go with great cocktail happy hours",U Paasha Seminyak
604,Balli addict,50,October 2019,Upasha is in a great location. Staff are friendly and very attentive.the room size is amazing we stayed in two hotels in Seminyak and Upasha was triple the size the other hotel was more modern being less then one year old but we will be going back to Upasha,U Paasha Seminyak
605,Great hotel in a great location!,50,October 2019,"Really lovely hotel. Bigger than we expected but this wasn’t an issue at all. Especially as it meant it had an excellent breakfast spread! The bed was extremely comfortable (one of the comfiest we’ve ever stayed in!!) and the room was lovely and spacious. The rooftop pool was great - especially during the 5-7 happy hour when the sun was setting. The location is ideal (on the main strip). It was close enough to the beach and lots of great restaurants but not noisy at all. Would definitely recommend.

We stayed 4 nights but could have easily stayed for a week or longer!

If we did it again we probably wouldn’t choose the BBQ they offer but we’ll definitely return if we’re back in Seminyak in the future!",U Paasha Seminyak
606,Our happy place!,50,October 2019,"After many visits over the years, and various stays in other hotels in Seminyak (usually when Upaasha is booked out), we are always happy to be back. The sheer size of the rooms, comfort of the beds and awesome rooftop pool is the main reason, with the anywhere, anytime brekkie and 24 hour room (check in the same time you check out) a huge added bonus.

Bang in the middle of Eat Street, with easy access to all the bars/restaurants, this has been our go-to hotel for 6 years and will continue to be for many more to come!",U Paasha Seminyak
607,"Great hotel, nice and clean rooms",50,October 2019,"Really enjoyed my stay at this hotel because of the luxurious and spacious room that I stayed in. The bed, in particular, was extremely comfortable. I also enjoyed the morning breakfasts in the hotel, which was tasty and had a good variety available. Would definitely recommend to others to stay here in future - only problem would be you'd be so tempted to stay in the hotel, you might not want to go out and enjoy Bali!",U Paasha Seminyak
608,Amazing hotel in the heart of Seminyak,50,October 2019,"We absolutely loved our stay at U Paasha. The entire experience from beginning to end was seamless and thoroughly enjoyable. Highlights include:

AIRPORT COLLECTION - our friendly driver was ready and waiting at the airport with cold towels, water and a wifi enabled van

HOTEL - the hotel is in a prime location and although it is positioned on the main street, it's nice and quiet - we couldn't hear any street noise. It's very modern, the rooms are MASSIVE, the staff are extremely friendly and are more than happy to help with any ad-hoc requests or share local knowledge.

POOL - Fab rooftop pool! Huge, with views to the ocean. The free welcome drink was also a nice surprise

BREAKFAST - Great variety inc. hot/cold dishes and western/local dishes. They change the menu daily too. As a vegetarian, I certainly didn't struggle

24 CHECK OUT - This is amazing! They let you check out at the same time you arrive, meaning no long waits at the airport or by the pool.

We would definitaley stay here again.

Thank you U Paasha for such a great experience.",U Paasha Seminyak
609,"Great location, excellent service, incredibly spacious, but .......",40,October 2019,"We were recommended this hotel by more son and daughter in law. As a couple in our sixties, we were looking forward to a little more luxury in Seminyak than our previous six visits to Bali.

First the good points - and there were many.

The location was great - directly opposite one of our favourite restaurants, Cafe Bali. The check in experience was great with a choice of our own soaps and a room ready in minutes even though we were checking in early.

We were blown away with the wide expanses of the hallway and the incredibly large size of the rooms. It sure made it easy to get around.

The bed and pillows were great and the airconditioning was excellent.

Service was of the highest standard. Anything we requested was granted and delivered with a smile. In particular, thanks to Johannes for being so efficient.

The rooftop pool and bar with a great view was great.

The breakfasts were of a very high standard with plenty of variety.

Now for the few negatives -

Room design was could be classed as funky but unfortunately not very practical. In particular the lack of power points, incredibly low lounge and coffee table, shower that failed to drain quickly enough and flowed out past the shower door and toilet that was larger than most bathrooms but could not be sealed separately from the rest of the hotel room.

hand towels and face washers were not provided in the room but on request were quickly provided so this was not a major problem.

All in all though, a great stay and thanks to the excellent staff.",U Paasha Seminyak
610,Great Rooftop Bar,50,March 2019,We were not stay here but visiting their rooftop pool. One of the best rooftop bar in Bali. Great food & ambience. Totally recommend! We might be try to stay there in the future. The concept looks cool.,U Paasha Seminyak
611,Great hotel in central location,50,October 2019,"Hotel was great, rooms are massive and beds comfortable. Surprisingly quiet in the rooms considering the location on the Main Street. Staff are so friendly with Giddy being the happiest person I met and making everyone laugh around the pool whilst providing great service.

Only downsides are coffee service at breakfast is sooo slow and pool can get quite busy so if you don’t time it right no loungers, still people come and go so that only lasts about an hour then loungers become available.",U Paasha Seminyak
612,"Friendly service, big rooms and great location",40,October 2019,"This was our fourth year staying at UPaasha. As usual, the staff were super friendly, rooms big and always clean and breakfast very yummy (one of the best!)
Only downside was one working treadmill in the gym, hopefully the other will be upgraded by next year.",U Paasha Seminyak
613,Holiday with family & friends - August 2019,40,August 2019,"Had a great stay yet again. We've stayed at Upaasha numerous times & have also recommended this property to our family & friends & thankfully never disappoints. Location is perfect & staff are super polite, so friendly & always helpful.The new manager Brendan is lovely & staff by the pool Rika & Gedde we now consider friends. I.definietly recommend this property & love the rooftop pool.The sunsets up at the roof top are incredible. Great place for couples, families & singles. TL",U Paasha Seminyak
614,Close to shops and restaurants in Seminyak,40,October 2019,"This hotel is very convenient if you want to be close to shops and restaurants. The room was spacious, well equipped and you are given a free bottle of water everyday. Breakfast is full buffet and included in your stay, which was excellent! There was a vast array of food available! The staff were really helpful and friendly. Unfortunately, we were placed in a smoker's room (neither of us smoke) and this meant we were on the ground level - right near the open foyer and street. This resulted in a lot of noise and disturbances every night, as guests had to walk past our rooms to get the elevators.

After 3 nights with little sleep, we asked if there would be another room available to change, as we had another couple of nights and were really tired from a lack of sleep. We were contacted late that evening (when already in bed) that a room had become available - it was great the hotel was accommodating, but as it was late, we didn't want to get out of bed, pack up all our gear and move. It was kind of the staff to try to accommodate us, but the excessive noise until 3-4am every morning did put a dampener on our stay. Advice to all - ASK for at least level 2 and down the back of the hotel, away from the road!

Also, the toilet situation is a little interesting. The bathroom is entirely open from the bedroom. There are doors on both the shower and toilet - they are both frosted glass. However, when you close the toilet door, there is a large gap of space at the top near the ceiling - this means that everything you do in the toilet, can be heard by everyone in the room, as there is no way to completely shut off the toilet. There really is no privacy ... I was so glad that neither my best friend or I got 'Bali Belly', as it would have been extremely uncomfortable and awkward when the bathroom is open to the bedroom and everything can be heard. We both agreed that if either of us got sick, the other would leave the room, so as not to make anyone uncomfortable. I looked at the website for the hotel to see what the other rooms looked like, and it appears all the rooms are laid out the same ... so be conscious of this when you book.

This is a decent place to stay though if you want to do Bali on a budget. It's quite a walk to the beach, but only 5 minute walk to Seminyak Square. A mini-mart (convenience store) is literally right across the road from the hotel, so we went and purchased water for each day and then placed it in our bar fridge in the hotel room.",U Paasha Seminyak
615,Lovely hotel in middle of Seminak,50,October 2019,"Had 3 days at U Paasha with friends recently. Lovely stay, location great, in middle of Seminak. Rooms are a generous size. Staff very friendly & attentive. Breakfasts substantial.
Would definitely recommend this hotel
Very nice pool area on rooftop. Great place for sundowners, views look out to ocean.",U Paasha Seminyak
616,Couple Holiday,50,September 2019,"Our stay in the hotel was fantastic. The room was spacious and very clean, the breakfast was very good and the pool was quiet and relaxing. I’d also recommend the BBQ buffet as it’s good value for money with amazing variety and choice",U Paasha Seminyak
617,Great Location. 24 hours check out at no extra cost,40,August 2019,"Booked through booking.com

Location is amazing and close to everything in Seminyak
Toilets were a bit smelly when I was there but the staff said the issue has since been resolved

The way checkout works is whatever time you check in you can check out at the same time. Worked well for me because I didn't check in till 11:30pm meaning I could check out at that time

Breakfast included was good only thing not much variety
Gym facilities need some work
Pool was amazing",U Paasha Seminyak
618,"Beautiful hotel, great location, friendly staff",50,October 2019,"We stayed here for 6 nights and were very happy. The staff were friendly and helpful. The rooms are spacious, buffet breakfast was delicious and a rooftop pool you can sit by all day. We would recommend this hotel!",U Paasha Seminyak
619,good,40,September 2019,"hotel location is good
It's a little far from the beach
but it is a good distance to walk (10~20min)
It smells a little moldy in room
employee is friendly and kind
breakfast is delicious
the convenience store is very close",U Paasha Seminyak
620,Great location in Seminyak!,50,October 2019,"The location was perfect in Seminyak. Walking distance to everything you need.
Rooms are spacious and clean and the bed is really comfortable. Rooftop pool is great and gets lots of sun. Breakfast is good, buffet breakfast (although there are so many amazing breakfast places in Seminyak so we often went out for breakfast).",U Paasha Seminyak
621,Great place to stay on Eat Street,50,September 2019,"Ideally located.
Staff always engaging to ensure everything is to your satisfaction.
The rooftop pool and bar a great place to enjoy the sunset.
Gym is small but is nicely setup to keep the holiday kilo's at bay.
Good breakfast and coffee.
Would stay again.",U Paasha Seminyak
622,U Paasha Hotel Experience,50,October 2019,"Extremely friendly, clean and intimate hotel. They make a point of knowing your name and talking to you. Whatever you ask as a guest is accommodated for. Fantastic breakfast buffet. Pool area is relaxing and a gorgeous setting coupled with excellent pool side bar service for food and drinks. Rooms are very generous in sizing and the bed and pillows make for a comfortable and restful sleep. No hesitations in staying. Right in the heart of Seminyak. See you again next year!",U Paasha Seminyak
623,Relaxing,50,September 2019,"Great location. Very spacious rooms, great breakfast selection with made to order pancakes, waffles, eggs and drinks and great cocktails during happy hour. More shade is needed around pool area though and pool need a good clean.",U Paasha Seminyak
624,Another great stay,50,October 2019,"Have just finished another great 6 nights at the U Paasha in Seminyak. Hotel has such a good location, rooms are big, service is excellent. The breakfast would be one of the best we have ever had. All staff are so welcoming and happy to assist with everything.

Some small tips for improvement. The sport commentary was on during the BBQ dinner on the rooftop with no one watching the game. Really killed any atmosphere for anyone dining.
Also suggest putting an egg item on the buffet that isn’t cooked to order.",U Paasha Seminyak
625,Holiday,50,October 2019,"Great place, central and excellent service. Room we stayed in was really quiet. Breakfast buffet was excellent. Staff extremely helpful and friendly. Definitely stay here again. Traffic is out of control but UPassha is a good central place",U Paasha Seminyak
626,Amazing Stay,50,September 2019,"We stayed for three nights at U Paasha & couldn't fault this hotel. The rooms are huge an beautifully decorated. The beds are so comfortable & pillow selection perfect. The buffet breakfast was the best we had while in Bali. We spent most afternoons at The Roof Top Pool which had views to the water & the pool area & bar is as it looks in the photos on website, stunning!!! We would highly recommend staying at this hotel as the service & amenities are five star & we will only book at U Paasha while in Seminyak.",U Paasha Seminyak
627,Just perfect,50,September 2019,"So we booked this hotel as our final destination in Bali and boy were we impressed.

From the moment we checked in with Detha I knew we had picked the perfect hotel. Detha was so attentive throughout our stay until the moment we checked out 6 days later, he couldn’t do enough for us and was a credit to the hotel as was Prima Dana up by the pool area. Both gentlemen deserve a pat on the back as they really did go above and beyond to make our stay a pleasant one. Prima sings he dances and he definitely puts a smile on your face.

All staff were polite and friendly which is nice to see as manners cost nothing.

The hotel is spacious as are the rooms. The food was very good especially the breakfast selection where I did over indulge but that is because it was too good.

The pool on the top floor meant it was peaceful to sunbathe and relax away from the busy streets of Seminyak.

There is also an underground car par if you decide to hire a bike (great peace of mind). I would suggest a bike as it’s a great way to get about.

A perfect hotel in a perfect location from all amenities including the airport.",U Paasha Seminyak
628,The best hotel in Seminyak!,50,September 2019,"Having stayed at U Paasha previously, there is no way any pool, the service and amenity anywhere else could meet this standard. Its an extremely well located Hotel. Amongst everything you need in Seminyak - the best of Bali is at your front door.",U Paasha Seminyak
629,Pick this hotel for a family reunion,50,September 2019,"Our overall experience at U Paasha hotel was most pleasant. Although it is located in a very busy street, our room was soo quiet and also in the roof top pool and restaurant we didn’t hear any outside noise. The pool is soo beautiful we felt we were in a small resort.",U Paasha Seminyak
630,The Staff are a credit to this hotel.,50,September 2019,"We Stayed in room 505 which was bright airy, & like the entire hotel immaculately clean. Pool area is nice, & the food served there is very good. Breakfast is superb with plenty of choice. The thing that impressed us the most was the wonderful staff they are the best We have ever had on any of our many travels. Nothing is too much trouble, & you are always served with a smile. Definitely recommend this hotel.",U Paasha Seminyak
631,Great hotel in the heart of Seminyak,50,September 2019,"This is a great hotel, right in the heart of eat street Seminyak. The rooms are large and very quiet, the roof top pool gets full sun all day. The staff were always friendly, smiling and wanting to make your stay a good experience. Stand out staff who went the extra mile for us were Novi at breakfast, Rika around the pool and Mulya. The GM Brendan, has a very hands on approach, always walking around speaking to guests and also happy to get you a coffee at breakfast or organise a drink for you by the pool.
Would definitively come back next time we are in Bali.",U Paasha Seminyak
632,Poor house keeping,20,September 2019,"Great location and breakfast and size of room.

Poor house keeping pillows had not pillow protectors and fully stained with yellow brown stains.
Mattress protector with a blood stain and yellow marks
I called room Servise and they did come and changed the pillows but seems that they take not care as my friends in a different room had same problem.

I would definitely stay again if the house keeping lift their game and ensure the pillows have appropriate pillow protector with not stains and under sheets are all clean and hygienic .

Stayed in room 123 and 307 (same problem)

Thank u",U Paasha Seminyak
633,Best Rooftop Pool at U Paasher,50,August 2019,"Excellent location in Seminkak, great amenities. Best Rooftop pool. I swam most days in the rooftop pool which was significantly long and wide enough for me to get a good aerobic workout. U Paasher staff were great. Attentive but unobtrusive. Had a great time.",U Paasha Seminyak
634,Great location and service,40,September 2019,We started our trip at UPasha and we are so glad we did close to lots of great restaurants and a short walk to the beach. Staff were really friendly and helpful. Breakfast was great. Good value for money,U Paasha Seminyak
635,Great Location - Best Breakfast,50,September 2019,"The was our second visit to U Paasha and we were not at all disappointed, even with our very high expectations. Best breakfast you'd get anywhere in the world and was included in our Room rate. Love the Rooftop Bar and particularly like the 2 for 1 Happy Hour from 5pm to 7pm each day. We also enjoyed the BBQ on the Rooftop and was good value. Rooms are excellent and the location is just so easy if you want to be in the middle of all the activity. We will definitely be back.",U Paasha Seminyak
636,Outstanding.,50,September 2019,"The airport collection as professional, friendly and clean. The moist towels and water in the car were most welcome.

The 24h check in/out is game changing. Hope that we can find this on the rest of the trip.

The sunsets by pool were unreal!",U Paasha Seminyak
637,Amazing,50,September 2019,"One word and that is amazing.

We came early in the morning from Canggu, and our room was not ready yet, so they gave us a temporarily room.

The staff are so sweet. They remember your name, are so helpful and always gives a smile.

The breakfast buffet was amazing, the rooms was amazing and the roof top was even more amazing. There are both single sunbeds, double sunbeds. And the best part is that U Paasha is right in the middle of Seminyak on a streets with lots of shopping, bars and restaurants.

We will come back - hopefully next year. U Paasha will be our Bali hotel!",U Paasha Seminyak
638,Best boutique hotel in Seminyak,50,September 2019,"My 2nd time staying in U Paasha with my husband. It's always delightful to stay here becos the rooms are modern & clean, service and the staff are phenomenal, breakfast is the best I have had in Bali, great location and wonderful rooftop pool. Complimentary yoga as well on most nights and happy hour on offer. Highly recommended if you want a comfortable stay right in the middle of Seminyak. The only thing they can improve on is having better amenities, I.e. conditioner and better body lotion.",U Paasha Seminyak
639,Superb visit,50,September 2019,"U Paasha is a top hotel in a very convenient location. All staff are very helpful and try their best to ensure your stay is looked after. I greatly appreciated the way all team members followed up any issues. We had a minor issue with our kettle and all staff were quick to provide feedback after testing and replacement. All restaurants are great. We ordered food on the rooftop, via room service and had breakfast daily and we were impressed with both quality and variety. As for location- it's not right on the beach but is around a 10 minute walk from the best beaches and beach clubs in the area. It's on a busy street, but once in the hotel you feel like you're miles away form the hustle and bustle.

Great boutique hotel. Keep up the great work guys!",U Paasha Seminyak
640,Great spot,50,September 2019,Great spot right in eats st all restaurants and bars in walking distance nice and quiet when inside the hotel and around the pool have good barbaque nights in rooftop bar very good value if you want all the nightlife of Seminyak really good spot to stay in,U Paasha Seminyak
641,Late check in,20,September 2019,After 24 hrs of traveling we were so exhausted and really needed our room. We arrived at 4pm and picked this hotel for the 24hr stay thinking we could sleep in but on arrival they said our room wouldn’t be ready until 5 and there were a bunch on people waiting saying they had been waiting well over an hr. They eventually gave us a room that wasn’t cleaned and had no sheets or towels. Arranging transport was way more difficult then it should be. Though the rooftop pool and breakfast was amazing. So if you don’t mind a really late check in it might be a good choice.,U Paasha Seminyak
