,title,rating,date_of_stay,review,resort_name
57,Great Hotel - Rooms Large & Service Exceptional,50,February 2018,"I stayed at Paragon Hotel for 6 nights in February. My room smelled due to damp coming in from glass cracked in bathroom. Next morning I was given a room that was superb. Although not a large selection the breakfast was excellent. The staff were always friendly & smiling & often checked on me to see if I needed anything else. The main gym equipment was broken but fixed in under 24 hours after pointing out the problem. The pool was larger than what it looked on line and was clean & warm. It is not in the main part of Seminyak of close to the beach but I was 100% happy with the hotel, the restaurant & the way I was treated by the fantastic staff and management. Great Value for Money.",Paragon Hotel Seminyak
58,Just enjoy our stay!,40,January 2018,"We just checked out from this hotel and stayed for 3 nights. The room is clean and the bed is comfy. We love the ricefield view from our balcony. During our stay, we experienced the buffet and ala carte breakfast..but we love buffet the most as we can choose what we want and take an efficient time. The breakfast is good. The location is good, many restaurant near by that you can reach by walk.The down point is, unfriendly staff especially the girls in front office who were seems not really attractive to serve the guest. Anyway, we still enjoy our stay there.",Paragon Hotel Seminyak
59,Great Value!,40,November 2017,"Decided to join last min, for a friend's birthday and this was the hotel next to the villa they had gotten and to my surprise, it was lovely!

Free upgrade because the room wasn't ready (not that I was complaining). 4 pillows on a king size bed! My partner and I didn't have to fight for them.

However, only down side was that our bathroom came with an outdoor shower which could have been cleaner. The standing shower was literally next to the little garden area (that had no grass, but all soil) and there were cigarette butts strewn everywhere, so it wasn't too pleasant for us; especially when bath areas should be kept clean.

It'd be great if the front desk could inform us if we wanted an indoor or outdoor shower. We didn't make a huge deal because it was an free upgrade and we were there only for 2 nights.

Request for rooms not on the ground floor, if they're giving you rooms near the pool. It can get quite noisy especially for the live band and music that's played through the speakers early in the morning.

Otherwise, hotel is great! Clean, staff are friendly and service was impeccable. The welcome drink was really good too!",Paragon Hotel Seminyak
60,Hidden gem with great value,50,November 2017,"Staying here was such a pleasant surprise, i had a very nice deal for two days.
Room was clean, spacey, big balcony facing a rice field next door.
Despite facing the street, it was very quiet and I was able to sleep well.
Location is in great area, only minutes away from main restaurants/cafes (by car).
Definitely worth the money.",Paragon Hotel Seminyak
61,Great hotel,40,January 2017,"The rooms are large, and very well cleaned. Breakfast was good and there was a lot to choose from. Location is good however we really did not enjoy Seminyak -not the hotels fault though. Pool was nice. Staff was very friendly and helpful. The only letdown was the massage we had at the hotel. It was not professional (after a full body mask the masseuse asked if I want to go into shower in my own room or in the massage room. Like would I actually walk through the hotel covered in chocolate from head to toe?) and very expensive for what it was.",Paragon Hotel Seminyak
62,"Fabulous staff, and overwhelming clean room with fantastic breakfast fit for a KING!",50,October 2017,"Love Paragon, Lovely Staff - ALWAYS wanting to help, very clean place and large rooms! Amazing breakfast too. Great great great staff!

I have already recommend to my friends and family.
Affordable price, with amazing service.

I will becoming back here 100%",Paragon Hotel Seminyak
63,Hard to Fault,40,September 2017,"This is my 3rd stay here and it really is hard to fault
Staff are super friendly
Rooms are large considering the cost and are well furnished and maintained
Breakfast is a large selection buffet and again hard to fault
Pool is large and always clean
Overall this property is hard to fault and sets the benchmark for other properties in this price range.
Hotel does cater for Chinese tour groups, but this works well as they leave for the day after breakfast and return late so you have the hotel to yourselves.
Wi fi can be a little patchy but I do know this is being addressed.
I will be staying again and as the title says it is hard to fault",Paragon Hotel Seminyak
64,Great,50,June 2017,"Amazing staff, great location. Cleanest room we had out of 7 hotels in Bali!
Staff couldn't have been more helpful. Great breakfast. Lovely pool. Recommended as it's a short walk from the busy noisy area which is great onion the daytime but lovely to get away from at night!",Paragon Hotel Seminyak
65,Way out of the way,20,June 2017,"The first clue that this was not going to be great was that I had a hard time getting the hotel to book transfers from the airport - they sent emails to a previous guest and repeatedly lost my flight details. I arrived in the middle of the night and was quite disturbed to find that the staff speak very little English. I soon discovered that the hotel caters mostly to travellers from other parts of Asia, which is fine, but it did not make me feel welcome or a valued guest. I did not eat the breakfast but the coffee was terrible. Staff do not change the linen or towels in the room and the level of care taken with things like laundry is very low. It is also very much out of the way, and although some guests may get a 'sea view' the beach is not accessible within walking distance. The pool does not close, so if you do end up booking, don't expect a decent rest, as it is quite noisy. Taxi drivers do not like to drive from this location into the main tourist areas and I was refused service more than once. This is fine in the day time but it is not safe to walk at night. I did not like spending any time at this hotel and would have moved not another hotel if I had not paid in advance. I also became unwell during my stay and could not get the help I needed due to staff not speaking English.",Paragon Hotel Seminyak
66,Not Good Enough,30,May 2017,"When i was checked in into this hotel, there's work construction beside this hotel, so this is really terrible.

The food standard, the staff good, and i think they have a great swimming pool

PS : Please service the elevator.",Paragon Hotel Seminyak
67,Poor hotel,20,April 2017,"Rooms were okay, but that's about it. Terrible food. We had two burgers first evening. We asked for something else, but half of the menu card wasn't available. The burger was really poor made, and the hospitality that we normal meet in Bali didn't exist. Hungry and exited we go next morning for the breakfast. The buffet was only Asian/Middle East buffet. So disappointed:-(

There were no hand towels in the room, apparently that doesn't come with all rooms???? And no handsoap either, so we had to use our own. When we came the sheets were stained and very poor washed, so we asked to get it changed.

Not coming again :-(",Paragon Hotel Seminyak
68,Tranquil new hotel in Seminyak,50,February 2017,"The hotel is located in Batu Belig street of Seminyak. My partner and I have stayed at the Premium Pool Access room. The room is spacious and has private access to the hotel's swimming pool. Seems like this room type is very limited so need to request way in advance. We enjoyed lounging at the pool very much. For those who prefers quiet area within Seminyak, this hotel will be recommended. For Aussies, the hotel always have special promotion on Bintang which is a bonus. If you have your own scooter will be great to ride around the hustle bustle Seminyak. Easy access to the beach and plenty of dining option around the area. The hotel is pretty much new, some areas and quality of service could be better with some improvements. Special thanks to Mr. Ateng Aditya, the hotel's General Manager who has welcomed us upon arrival. Thank you for the enjoyable stay.",Paragon Hotel Seminyak
69,"Not fantastic, but not bad",30,February 2017,"It's 15min to the beach or 15min to the Centre of Seminyak - for me a bit too far, therefore not a single room could offer sea view. Breakfast not worth it. Service was good, the restaurant is an all day dining location but in the evening not a single guest as there is only one menu, the same as 24h room service menu in the room, that was disappointing. No nice bar to have an aperitif or anything.",Paragon Hotel Seminyak
70,nice hotel,40,February 2017,"new hotel, i like the swimming pool view to ricefield and facilities is good. i think i will get room and having a bath tube, but i didnt and not much problem..
i like to live here. soon i will be back if my workshop is around seminyak.",Paragon Hotel Seminyak
71,good place for relaxing,50,February 2017,"I stayed 1 night only but first impression hotel is cozy and warm with open lobby and restaurant area, room is clean and big with nice view from balcony. Unfortunately weather was not good, windy and raining.Thank you to hotel staff who really helpful and friendly. Next visit to Bali i will stay here longer not one night.",Paragon Hotel Seminyak
72,very good,40,February 2017,"More vegetarian variety in breakfast.

for honeymooners uall can provide some complimentary flowers in the room and the bath tub (decoration)

Day trips if uall can also provide it will be great.

a map , navigator.",Paragon Hotel Seminyak
73,recomended for leisure,40,January 2017,"new hotel, clean, good interior, swiming pool quite nice, breakfast satisfied, but the front office staff need more warmer and smile more to visitor, quite but close to famous clubs, resto and bars, recomended",Paragon Hotel Seminyak
74,Potential but a long way to go,20,January 2017,"We came to this hotel because it was offered as a bargain price (thank goodness) and the reviews were quite good on TripAdvisor which has me perplexed as usually the reviews are spot on. Let me start by saying the staff are very sweet and try to be helpful but what holds them back significantly is their generally poor English skills. We had a free 15 minute massage - spa was only open once the whole week we were there and she could fit us in she said - too busy!!
Breakfast - ordinary, tea and coffee was dreadful. We had a free dinner that we left untouched - it was the only disgusting meal we had on the island. Rooms were clean, beds very comfortable, to great and rooom very cool. Housekeeping very sweet but not very good. Never remembered to replace hand towels. Did not replace soap and had to contacted to provide toilet paper (did not replace)!

I feel the reponsibilty of this mediocre hotel lies solely on the shoulders of the owner - poor resourcing, cutting corners and poor staff training. Lots of much better hotels to choose from - don't bother with this one unless there is a huge effort to improve.",Paragon Hotel Seminyak
75,"“Nice place, Nice Service, and Very Friendly Staff!”",50,January 2017,"We stayed for 14 days and The room was comfortable and clean,
Breakfast was generous. Staff was helpful and friendly.
Overall a great stay.
Will recommend to friends and families and will definitely be back again!",Paragon Hotel Seminyak
76,Comfortable and Silent,40,January 2017,"The hotel is really comfortable, but the location actually it's a bit far from the restaurant and the other attraction around Seminyak. The room is always clean and the bed also really comfortable. We couldn't be connected to the wifi but the hotel gave us some modem, we really appreciate that, but unfortunately the modem also didn't work. But overall we like the hotel",Paragon Hotel Seminyak
77,Average..,30,January 2017,"I will give 6 from 9.
Not really big hotel.
Mostly like budget hotel.
Small pool, and small poolside..
Price too high for this type of hotel.
Good location, 5minutes drive to the beach..
But.. Too many trash on the beach.. 😔",Paragon Hotel Seminyak
78,Close to amenities very clean,40,December 2016,"Great place close to many restaurants. Staff helpful, rooms clean, pool a great place to cool down. Would stay again for short stay. restaurant food great had a great lunch after checking in. Pathways quite hard to walk on.",Paragon Hotel Seminyak
79,Awesome Hotel for Bali Vacation,50,December 2016,"Stayed at Paragon for Christmas holidays with our baby boy, wonderful hotel with spacious & clean rooms, staff were brilliant, friendly and attentive.
Even though hotel was fully occupied, breakfast was delicious with lots of choices and were always replenished. Room service was also on point. Pool and gym was great, lots of room for everyone.
The hotel provided baby cot & baby bathtub free of charge which was very thoughtful and helped us a lot.
Location was superb as it was very close to the main shopping & dining area of Seminyak (Kudeta, Potato Head, Seminyak Square, Seminyak Village, Ultimo, etc) but without the noise, traffic & crowd, so we were all able to get a good rest. And also extremely close to the Batu Belig Beach. Thank you Paragon for an amazing holiday! Will definitely stay here when visiting Bali again!",Paragon Hotel Seminyak
80,great value,40,January 2017,"very nice, staff responsive, laundry service super expensive though! last day it rained and water came right in the room though. no hot water, but warm enough for shower. i would recommend. a little north of main seminyak, but taxis readily available",Paragon Hotel Seminyak
81,BEAUTIFUL HOTEL,50,December 2016,"Best breakfast i've ever taste, beautiful hotel overall, chic room, strategic location, lage swimming pool, good service, fast check in and check out, good hospitality. we love it and i'll come back to this hotel. thanks",Paragon Hotel Seminyak
82,Excellent BUT ....,50,November 2016,"We loved staying at the Paragon but one thing to be aware of is that once you have used up your 600,000IDR deposit be careful what is charged to your room. We paid cash or handed the MasterCard over for every single lot of drinks we had & presumed we had paid for everything. On check out we were handed a bill for over 1,000,000.00 IDR, you can imagine my shock .. after 5 minutes of debate they then knocked off the 600,000IDR deposit but we still didn't think we had anything to pay for as we were led to believe that we had paid for everything along the way. In the end I paid as I didn't want to miss our flight and the manager promised to e.mail me once he had looked into it... I am still waiting ! The communication could have been better but on the whole we had a fantastic time.",Paragon Hotel Seminyak
83,Value for money,40,December 2016,"Worth your money, all facilities is there...location is quiet, just the way we like it..just rent a scooter to get around in seminyak and canggu area. About 10 min rides everywhere..definately recommended",Paragon Hotel Seminyak
84,A cozy hotel,40,November 2016,"Location is good, close to Seminyak, where all restaurants, boutiques, clubs and other interesting places. Room was clean, friendly staff and good food. The rate also affordable. Very recommended hotel",Paragon Hotel Seminyak
85,Nice place for your holiday,40,November 2016,"Good place for you and your family to stay. My son and daughter really love this place. Beside it is cozy and have beautiful view, nice swimming pool, it has also many delicious foods that you can choose and eat on breakfast.",Paragon Hotel Seminyak
86,Has Usain Bolt stayed here,40,November 2016,"This hotel is described as being 2 minutes from a pristine beach and the heart of the shopping, Usain Bolt would have difficulty making the beach in 2 minutes and when you do eventually get there it is hardly pristine. As far as being anywhere near the main shopping area, it is if you take a taxi. However that said the hotel is very good for the prices that they charge. The rooms are comfortable and well appointed, the pool area is nice and there is a modern gym. The self service breakfasts are very good and set you up for the day. As long as you arrive not expecting all the amenities to be on your doorstep and are prepared to take a taxi or have a long walk I'd recommend that you book. The taxis to Legian/Kuta are only about £4 so it's hardly worth walking. If you do walk you are literally putting your lives at risk, the pavements when they are there and not 4 foot deep holes are used to park motorcycles, cars, or pile any sort of building material on, meaning that you have to walk in the road with the danger of being run over by one of the taxis who are more intent on blowing their horns at you to try and get your custom rather than avoiding you. Don't let me put you off the hotel is good and a great price.",Paragon Hotel Seminyak
87,Nice stay in Bali Paragon Hotels,40,November 2016,"Locations : Great. Near from Seminyak Area (the happening places in Bali)
Rooms : Nice and clean
Services : Great. Their staff very nice and helpful
Facilities : OK. They have a large pool
Wifi : Poor. We can't access in our room at 3rd floor",Paragon Hotel Seminyak
88,Satisfied!,50,November 2016,"Love the room, love the view from our room, and love the staff, they are sooo kind. The price not so expensive, but the services is nice. Overall, we are so satisfied with Paragon Ayola at Batu Belig.",Paragon Hotel Seminyak
89,week stay,30,March 2016,"it was a little out the way, but if you like the quite then its for you, no taxi drivers knew it by the name only the street, breakfast was limited but thats because we went during a festival, it was good for a cheap price, nothing fancy.",Paragon Hotel Seminyak
90,Great first impression!,50,November 2016,This was the first hotel my wife and i stayed at in bali. It was the most amazing first impression. The staff were beyond helpful and the food and location exceeded our expectations! Nothing bad to say here!,Paragon Hotel Seminyak
91,Wonderfull family holidays at Paragon Seminyak Bali,50,October 2016,"Stay 2 night (29-30 October) at Paragon Seminyak, perfect stay, best price, outdoor bathroom in premiere room, breakfast was good enough, FO was very kind, my little boy get some milk, thanks to Mrs. Olla(if im right).
Once again thanks Paragon Ayola...",Paragon Hotel Seminyak
92,Wonderfull holidays with fam,50,October 2016,"2night stay (29-30 October) at paragon ayola, have a great time with family. My little boy like the swimming pool very much. Breakfast was good with a lot variety. FO Mrs. Olla (if i right)was very kind, my boy get some milk for welcome drink. :). Once again thanks paragon ayola, thanks mrs. Olla...",Paragon Hotel Seminyak
93,Short stay at Paragon,40,November 2016,"It is a very nice hotel with extremely friendly personell. The Bad thing is that you don't her extra pool towels and in your room you only get one towel per person. The hotel is not directly at the beach, it took us two minutes with the scooter to Drive.",Paragon Hotel Seminyak
94,"Nice big room, cosy and friendly staff!",50,October 2016,"Enjoy my stay at Paragon Ayola Seminyak for 2 nights. Definitely will come back again. Worth paid with big room, cosy, pleasant stay here! Friendly staff, hotel nearby food stall, surrounding with pub, club and disco for night entertainment. Visitor can rent a motorbike from hotel so that can mingle around Seminyak town with affordable price offered.",Paragon Hotel Seminyak
95,room service,30,October 2016,"the guest who order F&B from room service should not be charge directly, just need to sign in the bill, the guest will pay, not escape, why should be worry about that??
For the bathroom, should provide movable shower not fix shower, its difficult for kids want to take a shower, for toilet bowl also provide jet shower.
thx for attention",Paragon Hotel Seminyak
96,Perfect hotel & great value for money,50,September 2016,"Located still in the city centre, but outside of the middle of the city, which is busy with lots of traffic. Very modern and new-looking hotel. Rooms are not very spacious, but that was no issue to us. They are clean and luxurious, with an amazing rain shower, and a small balcony. Breakfast includes many options, and both Indonesian as well as Continental. Motorbikes can be rented from out the hotel, and are there upon arrival (when booked before arrival). Staff is very friendly and helpful. When you arrive at the lobby, you feel like you arrive in a five-star resort. Welcome drink is offered and staff is dressed Indonesian-style. Swimming pool is amazing too!!",Paragon Hotel Seminyak
97,nice place behind traffic route,40,October 2016,"Nice and comfort place. Loving the design, especially lobby, i can feel bali in here. Too bad needs lot of effort to get here, since traffic everywhere. But i still recomend this place since it was very cheap.",Paragon Hotel Seminyak
98,Very clean and comfortable,40,September 2016,"Our plane arrived in the early hours of the morning. The taxi company wasn't quite sure where the hotel was from the airport but a screen grab of the location sufficed. We definitely got ripped off for a taxi paying 250000 rupiah to the hotel. We realised after that using a bluebird taxi on a meter is incredibly cheap. The hotel checked us in swiftly and were welcoming. The room was modern spacious and very clean. The air con worked really well, so well in fact we turned it off during the night. There were no bug problems and no sound issues. The hotel is quite a long walk from seminyak centre but taxis are cheap so not a problem jus make sure you try and get a bluebird taxi. There are other companies that look extremely similiar but there are things to look for on the taxi to distinguish bluebird. Everything was fine while we stayed. We didn't eat at the hotel. On check out we asked the reception to book us a taxi to uluwatu with bluebird which they did and arrived on time. (The taxi to uluwatu took an hour and cost 140000 which puts the 20 minute airport taxi in perspective)

Overall the hotel was very good and extremely good value would stay again",Paragon Hotel Seminyak
99,Good service,50,September 2016,As always it was a pleasure to stay at paragon! Very good service and good staff. Although we had a problem with the wifi at first the staff was very accommodating and made sure our stay was ok even if it was a short trip,Paragon Hotel Seminyak
100,BLOWN AWAY BY GENEROSITY,50,August 2016,"Ive been to bali serval times and all trips were wonderful expect for this time i had some unfortunate luck, bags card money phone were stolen, (before i arrived here at paragon) so when i did arrive i really was unsure how i was going to eat survive and me comfortable, i can honestly say the staff blew me away with there generosity, the hotel helped me in anyway possible untill i could get some cash. this honestly happends no where! the rooms are clean and have everything you need, the pool is lovely, and the location is great if you are a keen scooter rider and want the benefits off both canguu and seminyak. i would honestly come back just to give the manger a big hug. thankyou lena walsh xxxxxx",Paragon Hotel Seminyak
101,great place for the money,40,September 2016,"Located a bit more quite side of Seminyak but easy to get around with bike (available to rent) or taxi. Breakfast was great, room comfy and had good wifi. The staff was very friendly. Gym and pool were good size for activities.",Paragon Hotel Seminyak
102,Totally recommended,50,September 2016,"We like the room so much. We thought the room would be small but we actually got spacy room with comfy bed, and the balcony which is very helpful for smoker. The room is clean. Too bad i didnt try the breakfast. Totally worth the price!",Paragon Hotel Seminyak
103,Definitely come back,50,August 2016,"Stayed at this hotel over the weekend. The hotel was close to La Laguna and Finns Club, which is really good (avoiding the Seminyak traffic).
The room was spacious and breakfast was nice with lots of variety of hot food and cold buffet. The pool is nice and the people here are friendly. The only thing is they only give 1 key per room (there were 2 in each room we were staying) but it's not a big deal. This hotel is recommended and will definitely come back next time.",Paragon Hotel Seminyak
104,Good stay.,30,September 2016,"Very modern hotel, clean, spacious and good quality. The room was great, flat screen TV, tea and coffee maker & fridge. Really modern bathroom. The room was cleaned every day, fresh bedding and towels and complimentary water. The breakfast area was very spacious and nice to eat at. Only downfall was that most of the breakfast was served to more of the Chinese tourists such as noodles, rice etc. However there was still a little selection for basic breakfast such as toast, croissants, selection of cereal, juices & tea/ coffee. On an evening they hosted a buffet which you paid extra for all you can eat with a beer included each. Wasn't a massive selection and would prefer have eaten out somewhere for the price. The pool is really big, and had a shallower part for children. Pool was clean and had a few sun lounges with a bar near the pool. The hotel also has a gym which you can use (treadmill, bike) nothing too great. When we arrived at the hotel they give you a voucher for a free 10 minute massage for each person. The location is pretty OK, strawberry fields cafe is across the road 2 minute walk. We rented a moped during our stay and it takes about 5 minutes to get to the beach or nearby cafes/ shops. Massive downfall of the hotel was that the WIFI was shocking! They might as well not have had any, barely worked at all, and when you are travelling and dependant on Wifi connection this was a massive pain as we had to keep going to local cafes if we needed to use wifi.",Paragon Hotel Seminyak
105,No more than a 2star backpackers hotel,10,August 2016,"The staff are very friendly, but not good at English.
The room we had only 2 pillows, (you have to request more), 3 plastic coat hangers, no drawers, stained and dirty pillows, quilt cover, stain coffee cups, VERY badly stained chairs.
You only get one key.
The breakfast is ok if you like all Asian Luke warm food, there is an egg station which is ok, and you can have toast with jam/marmalade if you can get into them.
The pool is very hard to get into and out, very deep steps with nothing to hold on to, no umbrellas for shade.
The cobblestones leading up to the hotel and rooms are very hard to walk on, and the road/footpath outside is totally dangerous.
This hotel is at least 20 minutes from beach, and is not on Seminyak square. You do need to get taxis most every where unless you are very fit.
Food at the restaurant was not good, but restaurant across the road is not bad as is the pizzas on the corner.
We booked out after a few nights (we were booked for a week), last straw a backpacker throwing up outside our door (this is no fault of the hotel).
But the staff are always smiling. 😀

As for BALI GETAWAY, 👎👎👎👎👎👎👎👎 will never book anything through you again.",Paragon Hotel Seminyak
106,Great Value,40,August 2016,"We stayed dor 7 nights and found the staff exceptionally friendly and very welcoming. My only really fault was the location as we needed to get a driver each time we went out and dealing with the traffic was time consuming.
Our room was clean and a good size and again just a little point the towel were changed regularly and the bath mat was change in the time we were there but in saying this I was very happy with the room itself.

Breakfast and the meals were very good.",Paragon Hotel Seminyak
107,Its recomended place in bali,40,August 2016,I went to bali with my family. And stay@paragon ayola hotel. Its not expensive but good place. Room and toilet are clean. Kindly and helpfull staff. I got transport airport to hotel roundtrip.good breakfast. Its recomended hotel when u come to bali.,Paragon Hotel Seminyak
108,"Nice place, nice service, great staff!",50,July 2016,"We stayed here for 2 nights. We were very tired from a long flight from Saigon. But the hotel made us relaxed then. As we entered the hotel, the staff served us with orange juice and this really helped us. This is not much but it show how professional your service is. I really appreciate that.

The room we booked is standard but the facilities was very nice! No complaint! You did really good job!

Staff: friendly, nice and helpful. Especially the receptionists and restaurant manager.

Location: it takes about 30mins from the airport. Sometimes get traffic jam at rush hour. But this doesn't a matter cause the hotel is near the airport. Near the beach, a lot of convenient stores and restaurants around.

Service: hire motobikes from the hotel. 70.000rph/pax!

Everyone who travels to Seminyak should stay here!",Paragon Hotel Seminyak
109,Splendid !!! Amazing !!! Relaxing !!!,50,August 2016,Coming to this hotel was the best choice we ever did. From check in to check out just a wow !!! Me and my wife stayed for atleast 24 days non stop in this splendid yet relaxing hotel. They even managed to get us a bike to rent and vrooomm we can go anywere. Food is good. Pool is clean. Room is amazing. Shower is cool. Staff are amazing. Smile on each staff doesn't fade out. In brief. Your HOME !!!!,Paragon Hotel Seminyak
110,Exceed My expectations,50,April 2016,"NIce warm and welcoming place.

Spent my nights there with my gf and it was just a superb experience. the price was good for the kind of stay. Booked through agoda and they always have the best offers. They should have more offers for people who always come back to stay there like me. It will be our 3rd time coming back to the hotel this september",Paragon Hotel Seminyak
111,Quality-price is perfect,40,August 2016,"We stayed here one Night and we really liked the room as it was big, confortable and clean, the only thing is that bath gel was not fully refilled. Bed was good, quiet location, quite a bit far from everything but if you hire a driver is not a problem. Breakfast is good, enough choices and clean and safe food.
Value for price in our opinion!",Paragon Hotel Seminyak
112,Family friendly hotel,50,July 2016,We stayed for 7 nights with our 2 young kids in adjoining rooms. Beds were comfortable! Tea & coffee making in the room. They top up everyday as well as water bottles. Pool was nice! Breakfast was generous. Staff was helpful and friendly. Good value for money.,Paragon Hotel Seminyak
113,4D3N,30,August 2016,"Friendly and helpful staff, definitely worth the value but I would find that location is quite far without a driver. Cleanliness would be average as the towels weren't very clean but other than that, the room is great. Towels were changed once we placed a phone call.",Paragon Hotel Seminyak
114,Worth the money!,50,August 2016,"During my two week break in Jogjakarta, I planned a last minute trip for three days to Bali, with my family. Got to Bali in the morning and spent the day visiting local attractions. We did not book a hotel in advance and it got to 5pm, so we decided to book this hotel via 'Booking.com' due to its reoccurring good reviews. We mentioned we would be arriving in an hour.

We got to the hotel and we were greeted by concierge. Once we got to reception, we were welcomed with an ice tea, which was a nice touch. As the booking was last minute, check-in did take slightly over half an hour as they couldn't place the reservation, but that's completely understandable.

We were given rooms 2202 and 2203 (which were the last rooms left) - if you would like a room with a nice view from the balcony, I suggest you book in advance, as you can see, we didn't have the best view as it didn't overlook much and was only on the 2nd floor. The room itself was a decent size, the bed was comfortable and the bathroom was a good size.

As for the inclusive breakfast, incredible. There was a lot to choose from; from traditional Indonesian dishes, to fresh fruits, to various pastries. I wasn't expecting the breakfast to be different every morning, but it was! You are also able to request other dishes to the chefs who cook out-front (I believe at an extra cost).

When in Indonesia, I always stay with my family, so this was the first time staying at a hotel and I was thoroughly pleased. Overall, very pleasant staff. Despite the fact that the hotel is very modern, they were still able to capture Balinese culture through small details. It's also very central, which is always a plus. I will definitely be back!",Paragon Hotel Seminyak
115,Beautiful Hotel but terrible service,20,July 2016,Service was extremely bad. Refused to give us cots for free although they messed up the booking. Got locked out of room and it took 3 calls and then for us to walk to reception to get someone to let us in.,Paragon Hotel Seminyak
116,Nice stay in Semyniak,50,July 2016,"We stayed here for 2 nights. The hotel is new, the room is very modern, clean, spacious. It's close to every crucial suppliers that a traveller needs: Circle K, sim card store, gas station, dining places and the beach (Batubelig beach-sunset here is amazing). They also provide bike rental service inside the hotel. The staff is friendly and helpful. We had a bit trouble feaguring out how to turn the hot water on, the staff showed up very quickly to take care of it. In the morning when we were waiting for our bike ready to go around, the Restaurant Manager proactively approached us to say hello and gave us recommendation about the local attractions and some tips to avoid trouble in Bali. Honestly we didn't expect that level of service in such a budget hotel.",Paragon Hotel Seminyak
117,Value for money with good service,40,July 2016,"We had 3D2N staying here, located at Batu belig street, near petitenget, 10 to 15 minutes walk to Batu Belig beach. Chck in doesn't take so long, room is clean and the pool is spacious. Good and worth for money.",Paragon Hotel Seminyak
118,Nice stay,40,July 2016,"Very good experience overall with friendly staff and nice facilities.
One of the highest hotel nearby which provides a better view if high floor. Good location and surrounded by many good places to eat.",Paragon Hotel Seminyak
119,Good Bali hotel,40,July 2016,The hotel staff is very friendly. Any request we made to the staff was followed very promptly. Therooms are spacious and clean. The breakfast is sumptuous. Chef also cooked us a delicious vegetarian dinner on request. I would recommend this hotel.,Paragon Hotel Seminyak
120,Great Hotel!!! :),50,June 2016,"The hotel is excellent, the rooms and beds are very comfortables... and the staff so friendly always willing to help!!! The pool and views are amazing!!! Just 15 min walking to the beach and surrounder by good restaurants as well... 100% Recommendable!!!",Paragon Hotel Seminyak
121,Good Hotel Good Value,40,May 2016,"I stayed at the hotel over weekend with a family and booked at the suite with pool access. The room was spacious and clean and you could jump straight away to the pool from your balcony, which was pretty good, as it was only few people in the pool - we felt like we had an entire pool to ourselves.

Breakfast was a bit busy on saturday morning, we had a hard time finding a seat for a bit but wasn't a big deal. The food was decent, and the staff were  extremely friendly. We were introduced to the GM, which was very friendly and gave us few pointers on what to do/what's happening around. The only thing they could do better is with the wifi, it kept on dropping off every once in a while, which was a bit painful.

Overall, it's a good hotel and totally reccomended.",Paragon Hotel Seminyak
122,Nice hotel.,40,May 2016,"The room is clean. I stayed for three nights at deluxe room. Not many people stayed here, so it is a nice and not noisy place. The staff of this hotel are friendly. The price was okay. Not many food varieties for breakfast but it was okay. We enjoyed our stay.",Paragon Hotel Seminyak
123,"Took poolside booking but NO pool, miles from Seminyak - more like Jimbaran",10,May 2016,"We booked a poolside room and when we arrived late evening, the pool was out of commission. Said we could swim in the hotel 'down the road' pool and they'd take us when we wanted to go!! This hotel knew their pool was out of order, but didn't tell us before we arrived. Finally agreed to send us to another of their 'sister' hotels, said we had to pay more as they were 'better' .. we didn't, but had paid for a poolside room which we didn't get. Told us if we didn't agree to one of their other hotels, we would have to arrange our own transport and accommodation.Went to Ramada Encore, what a con. Miles and miles from anywhere, no poolside room, shuttel half hour from Seminyak and another half hour to Kuta. You want the story on that hotel, see our review. Between the two hotels, it was a nightmare. We ended up booking out and paying to stay at Amadea Resort in Seminyak - that place is absolutely beautiful.",Paragon Hotel Seminyak
124,"Good value for money, but beware",40,May 2016,"Price was okay for the given location although the street outside the hotel suffers from many traffic jam.

The walk to Batu Belig beach is about 700m or 15-20 minutes. Many amenities provided and the hotel staff is very accommodative towards our request daily. They also allowed us to have a late check out at 3pm on our last day.

The cons is that the hotel will ask you if you need a driver to the airport and it will cost 200,000 rupiah, when I told them I can get it for 80,000 rupiah, they counter offered with 130,000rupiah. This made me feel they were not so honest after all.",Paragon Hotel Seminyak
125,Nice hotel,40,May 2016,"We're booking for 2 days and we got upgraded to junior suite. Awesome.
The room is clean and big. But we can't control the air conditioner, it's so cold :)

Menu of breakfast for us is nothing special :)

For us, it's worth it to take a rest in this hotel",Paragon Hotel Seminyak
126,Satisfied customer!,50,April 2016,"I stayed at this hotel over the weekend with my family. We booked at the Junior Suite on the ground floor which somehow opened up to the pool immediately!
The room was very spacious and the bed was super comfortable, which was really good! The hotel is very close to Mozaic Beach Club, where you could go and relax for a drink (if you mentioned you are from the hotel, you get a discount), and not too far from all the restaurants in Seminyak (also less traffic!).
Breakfast was good, staff were very friendly and attentive, limited variety of food however for the price we were paying, it was really good. Then we managed to play in the pool a bit (we just jumped from our ‘balcony’), which was really nice!
Perhaps should consider music playing in the pool area!
Overall we had a really good time staying in the hotel and will definitely come back again!",Paragon Hotel Seminyak
127,Excellent value!,40,April 2016,"I stayed for a couple of nights at this hotel, really liked the size of the room. The restaurant was quite good and the staff extremely helpful! The pool looked nice even if I didn't have the chance to try it (next time!). Location was great to go around in Seminyak, and they can drop you off there if you ask nicely! Would definitely recommend, hard to get better for this kind of price!",Paragon Hotel Seminyak
