,title,rating,date_of_stay,review,resort_name
58,Great stay,50,November 2018,"Was great. Very helpful and friendly staff close to everything. safe place to stay. Yummy food. good value and offers driver and other services pool was lovely
I would recommend to other people and would stay again",Sense Sunset Seminyak
59,Not what we were expecting at all.,20,October 2018,"We stayed here from the 11 to the 23 October, we were expecting a quiet relaxing stay. Boy were we in for a big surprise.

We were given a ground floor garden room initially room 5083. The room was nice enough although very basic, however I agree with other comments that they are small, but strangely there were no wardrobes or drawers so nowhere to unpack, only 3 hangers on a bracket on the wall. So we were living out of our suitcases.

However, the biggest issue was the noise starting daily from 6am it was just terrible. We complained to reception and after some time they moved us to the 5th floor to room 5557 as they said it would be quieter there.

It was marginally better but not much, the issue is the hotels pool which is in the middle and people can go swimming from early morning to late at night and the location of it acts as an amplifier as half the rooms look onto it. Add to this you have the restaurant next to the pool so you get the added noise from breakfast from 6am, plus the hotel is popular with Asian people who are not very quiet and love to bang doors in the middle of the night and like to talk very loudly at all times as well. To add to this the corridors have tiled floors so this compounds the noise levels even more.

We were constantly complaining to reception about this who seemed powerless to do anything about it, there is CCTV everywhere so I find it strange that the noise makers could not be identified and it addressed. There have been many previous reviews on TripAdvisor about the noise levels and they advise this is being addressed but it clearly is not, as the noise was relentless and we were not getting much sleep at all. We were out for most of the day but upon returning in the evening parties of guests/locals with children would be in the pool and noise levels would be very high.

We were out one day and upon our return our room was not made up. We rang reception and asked why, after some confusion we were not getting anywhere so we both went down to find out why. The staff seemed quite amused and were laughing at us, now I have travelled all over the world and in fairness there was a language issue, however I was not very happy that we were the source of the entertainment, 3 or 4 members of staff kept going behind the reception door smirking and laughing. This was making us very annoyed to say the least as we only wanted to find out why they had not made our room up.

A lady called Onka or Ouna (I think) established that the reason the room was not done was that they had decided to move us to another room as we still were unhappy with the noise levels, but completely forgot to tell us so. I was not happy about moving yet again but they said it would be an upgrade to a better room. I asked why we were not told before and she said they had forgot.

The upgrade was very nice but our only concern was about the noise levels, so we viewed the room first. We established that the noise was practically the same but the room was much larger and had a wardrobe and a bath too (which leaked all over the floor as there was a hole at the top!!) so we decided to take advantage of this and packed our stuff up and moved again, this time to room 5365 and finally unpacked our cases.

Strangely the hotel has no 4th floor you go straight from the 3rd to the 5th floor so we were only down one level?

Breakfast was OK, but it is not really suited to western tourists and was very repetitive with no variation at all for the duration of our stay.

It was also difficult to get my porridge which I brought with me heated up due to the issues with the microwave the hotel was having. Also there was a different person each day on the egg station and some days they had no idea on how to cook them, so I was not the only person I saw doing this took over and cooked there own eggs.

All in all we were so disappointed as we expected a calm relaxing and restful stay, which is not what we had at all. In fairness the staff work hard and most are very nice and polite but the photos are not a real accurate reflection of this hotel.

We did not try the Ashok spa as the prices were very high and you only have to walk out of the hotel and there are literally hundreds of spas and massage places much cheaper outside.

The location of the hotel as other reviewers have said is on a very busy main road so if you stay non pool side there is another issue with noise as we spoke to several guests who said this was as bad or worse as the poolside rooms. But we managed to walk to the beach which took around 30 mins and the main tourist area took the same time too, so that was not too bad.

In summary, if you want a nice relaxing and peaceful stay in Bali and a good night sleep, I would suggest not staying at this hotel.",Sense Sunset Seminyak
60,A very pleasant stay,40,September 2018,"I stayed here from September 27 to October 4 and celebrated my birthday in Bali. The reservation supervisors Sita and Ayu are so accomodating when Im doing my reservation via email. I arrived early and so tired of my flight and I was hoping to check in early since ill be checking out early in morning of October 4. Was just a bit disappointed that they still let me pay for early check in. The hotel and place is so good. The buffet breakfast is the best. They upgraded my room to Deluxe room which I am very grateful. Staff are all nice and helpful. I just had a problem first when I arrived because the working table is broken, they have to send someone to repair it so I cant sleep after the flight. Sometimes aircon is not that cool,
and wifi always has issue. But overall this is a very nice hotel and will definitely stay here again. Again, Thank you Sita and Ayu, sorry but I was not able to meet you during my stay.",Sense Sunset Seminyak
61,Good Budget Hotel,40,September 2018,"I stayed here for 5 days with a friend .. Rooms were generality clean and big enough, we had the pool access room. It was really nice, being able to go straight to the pool after a long, hot day in Bali and be able to have an easy access in and out of the room but you have to adjust yourself to the the fact that you could hear EVERYTHING outside, and I mean EVERYTHING, from people chitchatting to waking up early from the sound of forks and knives hitting the plates from the breakfast in the restaurant that was right outside our room. I mean, we could hear the sound of slippers from the people walking outside. As two girls, we did not feel 100% safe at night, most people are drunk and stare a little too much, but as long as we're in our ""locked"" room, we felt safe enough. Would probably come back for the price but otherwise, would probably try something else.",Sense Sunset Seminyak
62,amazing sense,50,October 2018,"we stayed here for 2 nights.the hotel is nice,clean,calm.the staff is super friendly and helpful welcome you with beautiful smile on the faces.swimming pool was complimentary.rooms are so nice and clean breakfast was so tasty and they also had late night meals starts from 11pm-5am it was amazing experience to stay with them..the tour guide cum car driver for our one day trip was so cool and a great photographer too.very nice service.good for families..really thanks to the staff..A++++++ highly recommend",Sense Sunset Seminyak
63,Simple lodging on a busy road,30,October 2018,"Staid here for 2 nights simply because it was within walking distance to a conference I needed to attend. If you are just looking for a relatively cheap room to stay, then it does the job well. However, the hotel is based on a very busy road and the traffic noise is omni-present. The room has all you needed : a double bed, a safe, a mini bar and well functioning shower room. The breakfast was quite extensive but more tailored towards Asian hot breakfasts. There are very few healthy options other than some fresh papaya and watermelon fruit. The bread selection only has refined white flour options and any herbal teas are charged extra. The hotel's guest were mainly domestic travellers and from mainland China. The breakfast area and the lobby can get very busy and noisy at times. The hotel's pool is small and situated in central court of the hotel so no trees or views from the pool. If you are looking for a hotel to relax in, I strongly recommend you book elsewhere",Sense Sunset Seminyak
64,very small rooms ans very poor location,10,October 2018,"we had a group tour to bali from 30th sept to 4th nov and we stayed in this hotel.first the location of this hotel is very bad and it is much far from the main attractions in the city,so every time you have to waste money while travelling.the rooms of this hotel are very small but are clean.the pool size is also very small.the breakfast in this hotel was same for all the 4 days and we really got fed up of the menu.all the other staff was really very good and co operative besides the blad guy on the counter who always kept shouting for none reasons and was not at all co operative.",Sense Sunset Seminyak
65,a city hotel in seminyak,40,September 2018,"room is good, specially pool access room. pool & restaurant is not big, but enough for little family, or lit people to swim there.
restaurant or cafe near hotel is easy to find and walking distance. beach around 15 minutes driving from hotel.",Sense Sunset Seminyak
66,Don't book!,10,October 2018,"Worst experience at a hotel I've had. Nothing to do with staff as they are all friendly but the photos do not show how tired the place is. My parnter and I unfortunately had a room facing the main road (we did not realise this was on a main road) and we could barely sleep between the very noisy traffic and barely working aircon. We had brought up the issue of the aircon as there was 0 relief as we entered the room after being in the heat all day yet nothing was done about it. Other guests of this hotel were also very noisy and had no respect for any other guests, you could hear everything through the walls/doors very clearly. You are better off spending your money elsewhere.",Sense Sunset Seminyak
67,Don’t book this place!,10,September 2018,"I would never stay here again EVER! It was the worst hotel experience I’ve had to date in Bali!!! It had nothing to do with the amazing staff, they were lovely, professional, helpful and were the only reason we did not change hotels after the first night! However, everything else was terrible...
The pictures are deceptive as the rooms are tiny, it is extremely dated and pokey and every bit a budget stay. The other guests (not a place frequented by Aussies) were out of control, up all hours of the night and day being as loud as they pleased with no one in site to stop them, playing music and devices at the breakfast tables as they liked and other distasteful habits. The beds and pillows were seriously uncomfortable and with the noise on top we got no sleep! I also noted, due to having a fake tan on, that the linen is not changed once throughout your stay. The room service food is not suited to western cooking tastes and the breakfast on offer is less than impressive on this front as well, with not even an offer of pancakes it should be considered a continental breakfast of toast and cereal for western tastebuds. It also stated that we were in a non smoking room, however as you walk to the lift from tour room you pass smokers from the other side regularly and people were allowed to smoke in the pool area (right next to breakfast tables) whilst you ate your breakfast, just disgusting! Words do not adequately describe the poor excuse for a holiday this hotel provided!",Sense Sunset Seminyak
68,Nice and convenient location,30,July 2018,This location is very nearby to good hang out places. It is rarely in a traffic too. The hotel is a little bit like 2 star type. Budget hotel. It is famous with tour groups. Usually I can get to get some food or going to minimart within 30 minutes or even walking distance.,Sense Sunset Seminyak
69,Best holiday,50,October 2017,"Such kind beautiful caring people, we loved every moment of our time spent here, all our needs were met, breakfast was brilliant, room was cleaned everyday beds made and changed clean towels everyday and all toiletries supplied, the foid in restaurant at night was very tasty, wish could have stayed forever.",Sense Sunset Seminyak
70,Generally nice hotel,40,August 2018,"I stayed at Sense Sunset Seminyak from the 19th until the 21st of August. The stay was quite nice in general. The pool was beautiful and really relaxed. The staff was quite helpful as well. Personally, I was not a big fan of the restaurant design since I thought it looked a bit dated, but that could my personal view. Furthermore, the food tastes overall good and the prices are fair as well!

The room itself was clean and simple, with all the needed necessities. This hotel is a good option to stay at for a couple of relaxed nights in the Seminyak area!",Sense Sunset Seminyak
71,Value for Money,40,August 2018,"I did read the past reviews but I know the Bali accommodation scene, and what's in the market, and their rates. This property is certainly tired. The usual story of Owners not spending money to upkeep the place leaving the hotel to manage with minimum budget on hand. So hotel staffs do their best with what they've got.
The hotel is located in a very good location, easily accessible to Seminyak, Denpasar and Kuta as it's right on Sunset Road closer to Seminyak side. The hotel isn't dirty, it's just old and worn out hence the appearance of ""dirty"". But for under $30 USD per night including all taxes, how could one really complain when you have an air-conditioned room, free wifi, clean comfortable bed, and a hotel shower, plus a large selection of channels on TV. Oh,,,forgot to mention, they have a pool too. To those complainers, why don't you go pay US$400++ /night at the W Hotel up the road instead?",Sense Sunset Seminyak
72,Very average stay,20,July 2018,"You get what you pay for, our bedsheets were dirty, as well as the bathroom, hotel staff were friendly and helpful, breakfast was ok, and the spa prices are very expensive, I am a travel agent and I sent]d a lot of guests here, but on review I think I will be sending my guests somewhere else.",Sense Sunset Seminyak
73,4-star hotel?,30,June 2018,"Advertised as a 4-star hotel, it was pretty annoying to wait for my room to be ready. I did late-booking, and checked-in later that evening. I was expecting that my room would have been ready soon as I arrived coz I was exhausted. The front officer asked me to wait for awhile, but he didn't mention like how many more minutes awhile was, and he promised to go back to me when done. 45 minutes later, I was still waiting, then I decided to ask him again, and he replied that the room SETTLED ALREADY some time ago. He didn't even bother to let me know tho he promised me before. Disappointing.

Moreover, it was written that the bed was a double bed. But I got a single bed combined which is not comfortable for a solo traveller. When I confirmed this, the front office asked me to upgrade my room for IDR 100K to get a real double bed. Annoying.

However, if you want to chill and get the room, this hotel is perfect. Not so close to the beach but worth money.",Sense Sunset Seminyak
74,Not Recommended-Chose another hotel-Not a 4 star,20,July 2018,"We stayed at this hotel for 4 days(start of July) which advertised themselves as 4 stars.Having travelled the world and stayed in other 4 stars around the world I think they don't have a clue about the star rating as the standard would not have even been a 3 star in other places around the world yet the price doesn't reflect the poor standard.There's no respect to other guests peacefulness,the noise at 2am,banging on doors,screaming in hallway was completely disrespectful.Employees struggled with English.Food standard is very poor-if you come from a western country you might not want to have breakfast over there.We've struggled to see some positives-Not a recommended hotel-Chose another option and check the reviews.The general manager's response to reviews appears to lack willingness to seriously make changes.So once again guys chose another hotel it's too expensive for some random service.We were happy to leave and promised to never stay over there again.",Sense Sunset Seminyak
75,Price shows the quality,20,July 2018,"It’s a good place only for sleeping. Location is just next to the fitness seminyak but it is far from the beach unless you use own transfer. Experience I had was satisfied with the price.. Staff were very nice, but house keepers were not professional as he just entered in my room while I’m in a balcony. What if I was taking a shower? Bed was comfortable king bed, a bath room has hand soaps, shampoo & treatment these are attached to the wall. I’m sure we don’t usually use of them, so I prefer they take them off then put cotton wad, etc.. in stead. Seems 90% of customers were Asian, most of them were locals and Chinese customer while I was there. As I stayed in this hotel just to sleep before the flight, it was Just okay but it’ll be impossible to enjoy the vacation mood. Even I spend my time out of the hotel but still, I prefer the hotels located in the walking distance from the seminyak beach and surrounded full of bars!",Sense Sunset Seminyak
76,Good rooms for good price,50,July 2018,"Staff was very friendly.
The hotel is new and the rooms big enough for staying. The hotel is on the main street and you can reach seminyak centro in 15 minutes walk way. We had a little problem in our room and the staff solved it on the best way. They were helpful and very guestfriendly. Thank you again",Sense Sunset Seminyak
77,Pathetic service,10,July 2018,"Pathetic service.room was very small
.Staff was not good.Only 2 small water bottles were provided and if you ask for extra water bottles,you have to pay .No refrigerator in the room initially but after asking only they installed the fridge.",Sense Sunset Seminyak
78,Very Poor experience,20,July 2018,"Very disappointed!The rooms were small with a balcony but no chairs to sit outside.Complimentary coffee and tea were provided but no milk!! I wished I took a picture of the dirty toilet when we checked but the noise...what can I say!!! Guests mainly from Asia and India were so loud even late at night ,no respect for other guests who needed to sleep..let alone manners which were non- existent!! Some staff at reception didn't understand English and kept looking at each other or getting someone else to answer..honestly the service was very poor.After reading all the reviews where the manager replied that she will address the noise (months ago)..well it was obvious that there were no actions taken as we only left 3 days ago..Will not recommend this hotel to anyone..great pics on the website but very misleading. Christine-New Zealand",Sense Sunset Seminyak
79,Not a recommended hotel,10,June 2018,"Rooms is poor and dirty, no refrigerator, staff not friendly, dirty towels, table there were a lot of ants.Hotel is not worthy as a 4 star hotel.There is no convenient store nearby hotel. The only good thing about this hotel is they have back door to connect to Seminyak area",Sense Sunset Seminyak
80,Not as expected,20,June 2018,"Very gutted! Although the location is relatively good, the condition of the rooms is poor and are not cleaned daily, they only make the bed. We believed our room was cleaned everyday however were given dirty towels and the clean sheets were always marked. They were only replaced when we rung and complained. Lots of inconsiderate other guests who were really noisy, you were able to hear a lot of outside noise which you don’t normally in any other hotel.",Sense Sunset Seminyak
81,Comfortable stay at the mainroad,30,June 2018,"This Hotel is a nice place to stay in Seminyak. The pool is beautiful and they have fitness room with 3 gym maschines. The rooms are clean and the beds are comfortable. My room was on the 5th floor and on the main road side, so it was a little noisy. If you are looking for a quite and romantic place to stay, I would recommend another Hotel. But this one is good for a stop over and it is located nearby good restaurants where you can eat local and international food. The beach can be reached by foot within a 20 mins walk. During my stay I saw a lots of familys staying in that Hotel.",Sense Sunset Seminyak
82,"good location, clean, excellent service, pool right in centre.",40,February 2018,"cleans rooms
excellent service
Host chef very cooperative will cook on your specification for vegetarians
staff very cordial
pool well maintained and clean right in centre of hotels, family can sit in Balcony n view their children in pool
GREAT VALUE for the price.",Sense Sunset Seminyak
83,It has its Pros and Cons,30,May 2018,"Overall, Sense Sunset Seminyak was a good hotel. It has a lot of pros and cons which I will highlight however overall it provided good service and a comfortable bed.

Pros:
SSS (Sense Sunset Seminyak) is close to most tourist attractions in Seminyak (within 2km walk).
It has a great pool, which is the highlight as you walk in.
The staff are very friendly and welcoming, they changed our room for us several times as we were not happy with certain aspects in other rooms i.e. no open window in the Superior room, and one room was too close to the lobby. They helped a lot at breakfast and even used some ingredients we bought from Bali Deli to make our eggs.
Beds are clean and comfortable and I had no trouble sleeping sound in the bed.
The hotel itself is beautiful inside and has all you need for a good stay, the rooms are spacious for two people and the shower is a good large size.

Cons:
The pool is built in an atrium style, which echoes a lot when there are a lot of people, so don’t expect to sleep sound early in the evening if there are a lot of people by the pool. Similarly in the morning if there is a large group leaving for tours.
Breakfast needs to be revised as there is mainly Chinese foods. Maybe more Western foods for other guests.
Cleanliness was good however you need to take a bit more care in the details, like cleaning the shower head and around the basin. A little Caustic acid should do the trick.
WiFi keeps kicking you out, so a quick IT Consultant should help.

Overall, beautiful hotel with good service and minor defects!!! We thoroughly enjoyed our stay and weren’t too disappointed.",Sense Sunset Seminyak
84,Very convenient,40,May 2018,"Good location. Along the main road, sunset road. Room is clean and just nice for 2. The design of the hotel is good. Pool in the middle of the hotel. Receptionist is friendly. Free parking for the guests. Convenient store is just across the road and petrol station is near walking distance from the hotel.",Sense Sunset Seminyak
85,Worst stay in Bali out of 4 hotels,10,May 2018,"I just got here less than 12h ago and i already HATE that place. I asked for a quiet room and but i can hear EVERY SINGLE NOISE going on in the hallway. Doors opening, ppl in the other room. Ppl screaming in the hallway 2 floors below it is absolutely RIDICULOUS. As for the rooms, although they appear nice and spacious it only took a couple of minutes to notice that there was a big lack of maintenance. Basic amenities like SHOWER GEL,TOILET PAPER, shower caps, face cloths were missing. Finaly to add to the horror of staying there, the service at the restaurant was very slow and the food gave me food poisoning. JUST AVOID IT OK?!",Sense Sunset Seminyak
86,Spend a bit more $ on a nicer place,10,May 2018,"Not a great experience. Staff could not explain things- and im talking 5 of them. Hotel definitly needs 2 to 3 staff who can speak english and understand english clearly...this lead to frustrstion as no 1 could explain 1 thing re the booking to me..room - bathroom filthy....so dirty...bins dirty...put me off. Breakfast terrible...stale bread...not suited to a westerner only asian guest...you had to ask for hand towels on request.room service- why call it room service if then you had to go down to restaurant to pay...beds so uncomfortable. Asking for directions to oberoi st- too hard- they didnt know how to explain it..asking for a reciept- again no understanding...too hard..food in restaurant average...poor lil girl wanted icecream- nope- the fridge wasnt working- they were off...not clear to that particular guest..and the noise factor- omg...many japanese guests that were left to be allowed to scream day in day out..10pm at night- they were soooo loud, screaming down the hallways and management did not address this..too bad for other guests..overall its a cheap hotel- in every which way...far out from centre..cabbed it daily- shuttle an issue..dont even bother staying...there are nicer hotels...i booked this by accident...yep not great.",Sense Sunset Seminyak
87,"Better place, better stay",50,May 2018,"I was stay in there 4 days and 3 night.. what a greatfull experiences, because the room is very clean.. the hospitality is very nice.. also the bedroom is nice.. good location because in the middle of city.. 10 minutes to beach by car (depends to the traffic).. next time will be stay in this hotel..👍🏼👍🏼",Sense Sunset Seminyak
88,oh dear,10,May 2018,"where do i start. the location whilst central is on one of the busiest roads in bali.it is a 30 minute walk+ to the beach.the hotel bus only runs twice a day there , not back! there is no 10% discount for drinks as per its advertisement and the driver spoke little or no english so of there was a bar he could not tell us.the staff were sometimes helpful,sometimes not! staff wandered around the hotel during the night,how do we know,they were on their walkie talkies outside our room at 2am! when setting breakfast in the morning at 0630 they were not what you would call quiet and probably woke the hotel up. when called upon to quieten down noisy guests they failed to do so. the chinese / korean ?? guests were obnoxiously loud through the night every night! they took bad manners and disrespect to a new level.the chinese guests , women old enough to know better, arrived at 2am and proceeded to scream the place down with no staff intervention . the design of the hotel is such that ALL noise reverberates and echos throughout the hotel . if you want a quiet hotel do NOT go here !! we upgraded and thank goodness we did as some of the rooms were tiny. the room was tired and not kept to a good standard, mould around the shower, room service was sketchy and bedding was not changed , towels were stained . there was no discount to guests for beer or food.the holiday rep for mercure direct on first meet seemed ok , soon found out different as we had to organise our own trips. there was no furniture on the balcony to sit on ? no complimentary drinks in the fridge. the bathroom was not cleaned properly. thank goodness we had the beach half an hour away walking as no way can you relax here . sadly this is not a hotel i will stay at again",Sense Sunset Seminyak
89,No peace to be found here,10,May 2018,"Image I first arrived it might have been nice it I’d had the features I the hotel explained to me. Where is the restaurant gym and kids club for example? When does the shuttle leave?
I was jet lagged and the kids in the pool screamed and shouted no stop for about three hours which echoed through the building. Did I mention these were 12 year olds?
The guests on my floor who were part of the same group from China were extremely noisy out in the corridors until really late at night. And their Zigaretten smoke cane into my room. I complained so many times but they remained inconsiderate and obnoxious. The hallways are all titles so the sound resonates throughout the hotel. The rooms are also tiled so you can hear everyone’s movements above you.
The room itself is nice but the bathroom has mould in the grout and the towels are old. It doesn’t deserve four stars and I regret using all my gewebt flyer points to stay here. I’m glad I only stayed two days. The location is also very far from town yet they forgot to mention to me when the shuttle bus was. Dont come her unless you’re planning on being out and about and partying a lot because you won’t be able to relax or get much sleep.",Sense Sunset Seminyak
90,Not recomended for any type of visit,10,May 2018,Terrible food with no taste and no variety. All the time there is noise that can keep you awake all night. Especialy when there is group leaving the hotel and everybody is shouting next to your window. Last night we didnt get any water or toilet paper.,Sense Sunset Seminyak
91,"Great value, but a little noisey",50,April 2018,"The hotel, it's facilities and all the staff were Great.
Location wise it was only a short taxi ride from the beach and the lively streets. They do offer a free shuttle but we never used this.
The breakfast was Ok, bit of a mixed bag. But there is an egg chef to keep you happy 👍
Only problem we found was that it could be quite noisey, but after ringing reception things were quickly sorted. Mates away on holiday would be perfect but if looking for peace and quiet maybe find somewhere smaller.
But for the price, this place was great",Sense Sunset Seminyak
92,Terrible Motel on busy Dual Carriageway,20,February 2018,"Booked this place with Mecury Holidays UK ,who advertised it at 4*. It is 2* at best . I will explain . The first night was spent in a supposed De Luxe Room (after travelling 24 hours on 2 flights with KLM). We spent the night lying on top of the bed as air conditioning did not work and there was a window in room but no opener to cool things down .Woken at 6-00am by very noisy Chinese Guests going on their daily tours (This happened every morning for the 14 Nights we spent there). Next morning l insisted on a room change to the De Luxe Room l booked.. We were given the room that we booked but only after demanding to speak to an English speaking Duty Manager. .Now about the food in this place . We booked Full Board with Mecury Direct and that consisted everyday for 14 days,,lunchtime steak and chips(lukewarm) lamb chop and chips or salmon and chips, No starters allowed and no deserts allowed . After 3 days no lamb chop so only steak and chips and salmon and chips afternoon and nightime for the next 11 days .If you wanted an ICE Cream you had to pay for it .It was diabolical really. Would never cross the doors of this place again .",Sense Sunset Seminyak
93,Don’t get a room on the bottom floor,30,April 2018,"Hotel is nice , pool is good for having a refreshing dip. Very well presented. Staff extremely friendly and useful where possible.

Stay would have been fine if it wasn’t for a few bad points.

Room on bottom floor right next to kitchen all you can hear from 7am is Chinese people screaming and banging plates and knives and forks about. That being said though we made reception aware , the reception offered a room change.

There are not enough irons available so take your own unless you want to wear creased clothes most of the time , and if you do manage to get your hands on an iron be careful you don’t kill yourself , see attached pic",Sense Sunset Seminyak
94,Perfect Stay in Bali,50,April 2018,"I arrived late around 9 p.m from the airport, and found this as such lovely hotel. Minimalist designed, but feels like beach inside. There is swimming pool in this affordable hotel, suitable for families, couples or even backpackers.
The bed is so comfort, spacious room and bathroom, full channels TV, and suprisingly hair-dryer and safety box provided.
Unfortunately our room is facing city view, noise from the street can be heard clearly. The location is awesome. There are various restaurants, bars, minimart and spas surround. If you love yoga, you can try yoga class at Prana.",Sense Sunset Seminyak
95,"Yes, don't waste your money",10,March 2018,"I stayed for one night only. I booked this hotel from an apps for last minute booking from 4PM. I arrived at night about 10PM, but my booking was not ready yet, so waiting for about 30 menit. The room (2nd floor) was moist, maybe not getting enough sunlight. I cant closed my bathroom glass door. Its rust and hard to closed. I afraid to force it. So, I guess there's never guest stay at that room until the glass door rusted.
Unfortunately, there's chinese group at that day and they were so noisy. The good thing only the location. There's so many hotel with best value.",Sense Sunset Seminyak
96,Perfect,50,February 2018,"I stayed at Sense Sunset Hotel for 2 nights and it was nice experience during my stay at this hotel, nice room, nice foods with Balinese music at the restaurant. the hotel located in the heart of Seminyak, i can save my time if i want to go somewhere.",Sense Sunset Seminyak
97,Nice place on a busy strip!,50,February 2018,"First, my review is long so I want this in the first line: Budi in the restaurant is wonderful.

The rooms were clean and large enough for me as a solo traveler and probably fine for a couple sharing the same bed. Bathroom was compact but fine. Wonderful fluffy fresh smelling towels. No closet or drawer space in deluxe room but plenty of room to hang my clothes. I got a special deal on Expedia, Breakfast included for under $25 per night during rainy season. So this is not an American 5 Star resort but it was a very comfortable place to launch our Bali adventures from.

They can help you find a reasonably priced driver. Reliable laundry with very reasonable prices. About 1 mile to beach. Lots of restaurants in a 4-5 block radius-we often spent less than $20 for dinner. Massage places nearby are friendly and reasonably priced.

We really loved our free breakfasts! While there was as previously reported a limited cereal selection, my question is why would you eat that when there is a wonderful buffet of Indonesian, Chinese and Indian fare, fresh fruit and tasty coffee. The highlight of our breakfast each morning was our conversations with Budi who works in the restaurant. She is a wonderful welcoming ambassador not only for the hotel, but for Bali. So delightful, helpful and obviously dedicated to the venue. I am not exactly sure what her job title is, but she should be involved managing the place!!!! We will definitely return.",Sense Sunset Seminyak
98,Lovely stay and friendly staff,40,May 2017,"I stayed for about five days at the Swiss-Belinn Seminayak hotel (now known as Sense Sunset Seminyak). I came across it on-line while I was organizing a visit to Bali. The place was simple, but it had everything I needed for a good stay in the city. The staff at the reception desk accommodated me right away even when I arrived way ahead of schedule. Initially I was given a room that looked out to the back part of the hotel, lined up with shops and restaurants. That's why I would usually take the back door to explore the area. The hotel also has a restaurant, which serves lovely typical Indonesian dishes. I stayed in this hotel first for only three days, then I flew to and stayed in Jogjakarta for three days, and then I returned to this hotel again for another two days. During my first stay I was given a room that looked out to the back of the hotel (as I have already mentioned), but when I returned three days after I was given a room that looked out to the pool area inside the hotel. I wouldn't recommend any of the rooms facing the pool area for it tends to be very noisy even when you close the balcony window/door of your room. On the other hand, what I like about this place, aside from the low price of its accommodation, is its location. Shops and restaurants are just behind it. The staff also help you arrange your tours around Bali. The food at the restaurant is also good. I just hope that they could find a way to control the rowdy people in the swimming pool area, especially at night.",Sense Sunset Seminyak
99,DO NOT WASTE YOUR MONEY,10,January 2018,"Well where do i start? Oh yeah, at the driver grom the hotel picking us up from airport 2 hours(!!!!) after we landed!
Dirty rooms and towels and shower horeibly maintenance (read NO maintenance).

Louzy breakfast and located at a very busy road. Checked out next morning and went to better hotel.

Dont do it! Its not worth the 4 stars AT ALL",Sense Sunset Seminyak
100,"Friendly ,Helpful staffs & excellent hospitality",50,January 2018,"I went to Bali for the 1st time & alone to celebrate my B'day. I don't know anyone in there until I met staffs in this hotel.They not just friendly & being helpful to me but they also did excellent jobs with making my B'day memorable & sweet. Thanks a lot to Okta (FO) for the B'day cake 😊,Front office team Ardi, Ginarsa & Ayumina. Housekeeping Arik & Team, Engineering Sutirtajaya & Widha. Thanks a lot to all of U, keep it up the good service & excellent hospitality 👏👏👏😄",Sense Sunset Seminyak
101,value for money but pay for what you get,30,January 2018,"for what we needed Sense sunset was an ideal resort for our stay in Seminyak.

POSITIVES:
- very convenient location, 15minutes walk from Legian (cocoon nightclub) in one direction and then 20minutes walk to the heart of seminyak (eat street). this made it very easy talk walk in either direction exploring new restaurants and markets that were around. Very close to shopping strips, mini marts, markets and eateries.
- we booked a 1 hour massage at the Sense Sunset for 180,000 rupiah, and it was divine. Decent price, very clean rooms, professional service and an outstanding massage
- $64AUD per room per night (including breakfast) for a 1 bedroom + 1 bathroom double room, which is incredibly cheap. Very basic rooms with just a bed, TV and bathroom. Big downside is no bar fridge to store your drinks which i will talk about in the negatives.
- The beds were very comfortable, and i know this may seem like an unusual comment but for certain family members who have trouble sleeping could not praise these beds enough.
- Staff service was A grade the very best. Nothing was too hard for the staff at Sense sunset, arriving within 10 minutes of your call at your room. Supplied bar fridges, extra towels at request for no extra charge, towels, water, international plugs, taxi service organisation.

NEGATIVES:
- the rooms dont come with bar fridge which is quiet strange. No where to store cold waters, drinks and food, limiting the amount of drinks and food that could be brought around the pool during lunch.
- although there was a cooked breakfast, it was very basic and similar each day with not a lot of variety. consisting of mixed rice, noodles, omelette station, roasted potatoes and minimal cereal selection. The breakfast really needs to be improved as it was average and could do with a bit more of a variety (perhaps yogurts, cereals etc.).
- This resort had no facilities apart from a lap pool. Encourages you to walk the streets and get out of the hotel. Had a ""gym"" which consisted of 2 treadmill and that's it, was very below par and needs to be improved as you cannot classify and advertise this as a gym.",Sense Sunset Seminyak
102,very nice hotel near to the airport,40,January 2018,"This hotel is close to a main street but inside you feel like in holidays. it is open but there is no street noise. clean rooms, friendly staff and a nice pool. only the wifi connection in my room is kind of bad. but for Bali it deserves the 4* status.",Sense Sunset Seminyak
103,"Grand deluxe room is good, but superior is not",30,December 2017,"I stayed in grand deluxe room pool side. For traveller who loves to sleep until noon, don’t choose this room because it will be noisy in the morning (the sound from the restaurant and people swimming). I travelled with children so it’s okay, we woke up early in the morning either. Grand deluxe room had chiller & hairdryer but superior not, and my sister got a room with “garden” view (just random garden, trees, not set up garden) in superior room.
The service need to be improved because they cleaned up my room and didn’t change the towels (but they take the dirty towels, happen to me twice), and I need to ask to receptionist twice to get my new towel.

The food was okay. The menu was suitable for family. And no slippers for free, you may buy it in the hotel.",Sense Sunset Seminyak
104,Nice stay & breakfast,40,December 2017,"The hotel ambiance is very good. The vegetarian breakfast served was the beat.

It is approx at 1.2 km to 4 km distance from the La Fevala / Potato Heads and other known clubs/restaurants.

The Seminyak beach is apprx 20-25 mins walking distance.

Overall good hotel.",Sense Sunset Seminyak
