,title,rating,date_of_stay,review,resort_name
470,"Amazing setting, fabulous staff, beautiful hotel...will be difficult to beat!",50,October 2018,"We stayed as a family of 5 in a 2 bedroom (2 bathroom) suite (all rooms are ocean facing). The rooms were immaculate with everything we needed and nothing was too much trouble if we required anything during our stay. All the staff were very friendly and professional (drivers, security, housekeeping,pool attendants, wait staff etc etc). The food was great and well priced for a hotel of The Legian’s standard. The managers, Alain & Hans were very friendly and accessible at all times during our stay. The location is fantastic - just a short walk to the middle of Seminyak and the beach out the front was clean and not ever busy.
We would stay at The Legian again any time and can’t think of another hotel/ resort we’ve stayed in that has had such a high level of personalised service and attention to detail. Thanks from room 334...we’ll be back!!",The Legian Seminyak Bali
471,Good - But.....,40,October 2018,"We stayed at the Legian last week for 5 days. It is a very pleasant relatively small resort style hotel with very efficient service and a beautiful ocean view from the majority of suites. The level of efficiency and attention to detail is obvious with emails received from the hotel the week prior to arrival; and the swift personalised check-in on arrival. The suite we stayed in was spacious and comfortable but dark I.e. needed interior lights on during the day, even on a full-sun day. On one of the days that it was overcast (and there can be many later in the year), the lack of natural light made the room uninviting and a bit depressing. I understand that management are aware of this and are undertaking a project to see how this can be fixed. Staff at the hotel are exceptionally well trained and management is attentive. However, one thing really spoiled that sense of customer service being any more than a set of well trained procedures (greetings and knowing your name) was when we asked for a late check-out and offered to pay - and even move location if our room was specifically required. We were refused. We asked to see the manager but this also was refused, albeit politely. A compromise was given where we could stay an extra hour in our room and use a vacant suite in the hour prior to departure to freshen up. It was a very hot day, so we waited in the lobby for 2 hours and brought forward our departure to the airport. I fully appreciate not being able to have a late check-out if the hotel is completely full. However, when this is not the case and the offer to pay for the room is made, I am at a loss as to why it would be refused. The only thing I can think of is that the hotel is so highly proceduralised, that our request somehow fell between the cracks of some tick-box. Having paid approximately $1,000 per night (including tax), I expect more in customer service. Unfortunately, this experience left a poor impression.",The Legian Seminyak Bali
472,One of the best!,50,October 2018,"This was our first visit to Bali and via own research and recommendations picked The Legian Hotel in Seminyak and in summary this was first class and ensured that we enjoyed a very special holiday.

From the moment that we were met at the airport and following a very personal check-in process we knew we were in a special hotel. Then we entered our 1 bed sea-facing suite which was a real delight. Throughout our stay we experienced real luxury enjoying yoga classes, spa treatments and fab food.

More important however was the genuine friendliness of all staff members and the management should be proud of the team they have!

As a tip, if you can push to a 1 bed, sea-face suite then take the plunge as they are fab! Hope to go back again one day in the not too distant future!!",The Legian Seminyak Bali
473,Magic in a tropical paradise,50,September 2018,"Our bucket list had the Singapore Grand Prix and the island of Bali still unticked, so we managed to combine the two. We chose The Legian Bali after much research to find some R & R after a cruise and Grand Prix package. Our transfer from Densapar Airport was ‘interesting’ as the driver and guide took a shortcut off the busy main road through narrow and dark housing streets. For a few moments it felt as if we were being kidnapped!

Then - we arrived at the resort and immediately, the WOW factor kicked in as we were greeted and checked in with some style and impressive politeness to what was clearly a special place. Better still, we were kindly upgraded to a one bed luxury suite. Our jaws dropped as we entered our suite - it was a large and beautifully furnished apartment, pleasantly decorated with a kitchen, dining area and living room to the side of which was a spacious bedroom with a wide and netted four poster bed, adjoins a fabulous bath room with his and hers separate basins, a large bath, separate shower and we. Beyond the living area, doors slid open to reveal a large and wide balcony with views across immaculate gardens to the Indian Ocean shore.

After a good night’s sleep and a high quality breakfast, we spent the day resting with convivial fellow guests (mostly friendly Australians) beside the largest of three infinity pools, which cascade down to the sandy shore and oceanside. We were pampered and entertained by amazing, charming staff in great comfort in a perfect tropical climate. We stayed for a week and the very pleasant atmosphere, attentive staff, perfect foods continued flawlessly during the whole of our stay. I was struck by the manner in which the resort staff, most of whom spoke good English, met us on level terms rather than kowtowing in any way. It became clear from this and a local walk that the Bali people are lovely. Mostly Balinese Hindus, their way of life combines their religion with their lifestyle and culture in a charming and intelligent way that is very appealing.

In resort, we needed help with onward travel arrangements and were assisted most efficiently by the deputy assistant manager, Anggun for whom nothing was too much trouble. She and the pool area supervisors were interesting to chat with and from whom we learned quite a lot about Bali people and Bali living. Thank you all for making our holiday so perfect. Our week’s stay passed all to quickly.

While at the resort we watched charming Balinese dancers and orchestra perform traditional dancing as we dined and on occasion, by the pools, an enjoyable jazz trio entertaining us at teatime. Teatime is a pleasant moment when sweet delicacies are served from tiered stands accompanied, if you so choose, by delicious Lemongrass and Ginger Tea brewed from fresh ingredients.

Our impressions of this beautiful and well located resort were reinforced by local guides and drivers, who told us we had chosen the best hotel in Seminyak.

If you want a perfect seaside resort, be it for rest and relaxation with subtle pampering or as a base for excursions, The Legian Bali in our experience is a place that should meet your everybody expectation. If you want quality spa treatments, such as a Balinese massage, steam room, hot and cold jacuzzi pools or a sauna, it’s all there for you in house. We hope to return on future breaks en route London to Sydney where we have family.

Thanks again, Legian, for hosting us during a perfect stay.",The Legian Seminyak Bali
474,A complete joy,50,September 2018,"We sadly leave today... a truly amazing stay. Wonderful food, accommodation, grounds, and exceptional staff. There is nothing but praise to give this wonderful hotel and the whole team. Thank you so much.",The Legian Seminyak Bali
475,World Class Experience,50,September 2018,"My fiancé and I stayed there for almost a week, and it was simply not enough time to do all activities that are planned for the guests each evening. We were lucky enough to watch Olive Ridley Turtles run to water at high tide. The three infinity pools invite you to spend the day soaking up the breath taking view of the spotless beaches. I enjoyed looking for geckos, frogs, and wildlife each evening and noticed they upgraded my flashlight to a LED. The staff pays attention to every little detail of your stay, so much so that you are left feeling you are the only guest on the premises. The breakfast was outstanding and the dinner we had their one evening was deliciously prepared. Don’t miss tea time! Special thanks to Anggun, Dewy, Ari, Hans, Allen, Eddie, Romi, Mirah, and everyone whom we had the pleasure of interacting with. You all really made our stay wonderful and a home away from home! We look forward to future stays at The Legian, Bali.",The Legian Seminyak Bali
476,Exceptional quality,50,September 2018,"My partner and I are currently staying at the Legian hotel and we are absolutely loving our time here. It has a fantastic setting on the beach, lovely garden, and lovely features such as the many ponds and koi carp; it is also easy walking distance to many bars and restaurants. Our room overlooks the ocean and the balcony is great to people watch, as so many people are walking along the beach. The breakfast is superb with lots of juices, cereals, pastries and the chefs can cook you a hot breakfast of eggs, bacon and a lot more. However what makes this hotel so wonderful is the service; the room and the hotel is immaculate, and also the staff, everyone is so friendly and helpful, and you are made to feel so welcome. Thank you Alain and the whole team for a great time.",The Legian Seminyak Bali
477,Heavenly Bali,50,September 2018,"First time coming back to Bali in 15 years and certainly won’t be waiting that long to return. The Legian exceeded my expectations. Food, accommodation, we stayed in a one bedroom pool villa, service, location, spa and staff were all amazing. Morning yoga overlooking the beach started the day off perfectly. Highly recommend if your looking for some luxury in a fabulous location.",The Legian Seminyak Bali
478,One Bedroom Villa-Amazing!,50,September 2018,"We just got back from a 5 night stay in a one-bedroom Villa at this lovely resort. All of the 5-Star reviews on this site are very well-earned. Each one of the staff from the guards who stop traffic so you can cross the street, to the wait staff to our amazing private butler offered us exceptional service.

Our villa was private, quiet and so relaxing. It included a complimentary mini bar stocked with snacks and cold drinks. We had our laundry washed and folded each day which was so nice. We also had access to a car which took us to dinner in Seminyak and our pick up was also arranged which was such a nice treat.

We were also able to access happy hour each night at any of the hotel bars (or in our room which we didn't take advantage of). Sitting by the beach having a drink and watching the beautiful Bali sunset each night was amazing! The perfect way to spend the early evening.

On our last day as we were leaving for the airport I was suddenly not feeling well. The very kind hotel nurse interrupted her dinner to see me and give me some anti-nausea pills and offered to get me to see the doctor. It was really helpful and so appreciated, but by the last day of our trip we stopped being surprised by any amazing service we received here as everyone at the hotel continuously out-did themselves.

As a special treat on our last night we were invited down to the beach to be part of the release of the just hatched baby turtles into the ocean. What a beautiful way to end our stay.

Exceptional circumstances aside it would be difficult to find fault with this property. My husband and I have been to some of the nicest places in the world and we are so fortunate to be able to add The Legian Villas to the list. We hope circumstance will allow us to return someday soon.We thank all of the staff and management for making our visit so special.",The Legian Seminyak Bali
479,Love this hotel,50,August 2018,"We felt so welcome here, service is fantastic, nothing a problem. Traveling with my mother who has onset dementia meant we had to stay in the hotel most of the time so she didn’t get confused... We were also grateful for the room upgrade & birthday cake in our room was a lovely surprise!
Vegan food options available yet wish for them to be a little more modernized which will be apparently when they get a new chef.
Will definitely be back to stay another time.",The Legian Seminyak Bali
480,Holiday,50,October 2017,"Great place lotsa good shopping met some great people great beach good food and beer, locals helped us to understand money very honest.we loved walking along here was busy and quite different times of day .",The Legian Seminyak Bali
481,"Class, Elegance and incomparable service.",50,September 2018,"On arrival to the Joglo Club Villa, we couldn't help but feel that we were in for a unique experience. The rooms and surrounding living area are kept in impeccable condition day and night. Your every wish is met by the always on hand staff, and the facilities and amenities are truly world class.

Whether it was lounging in our own private pool, or enjoying the famous Bali sunset at the main pool bar, we couldn't help but immerse ourselves in what must be the best of what Bali & Indonesia has to offer.

This resort is a perfect balance between Modern and Balinese architecture and is situated a few minutes walking distance to the main Seminyak strip but far enough to feel extremely secluded from the beautiful manic that is Bali.",The Legian Seminyak Bali
482,Some hotels get tired and some age with class. This is the layer,50,September 2018,Beautiful setting. In immaculate condition. This is a beach outlook and setting to rival any in the world. The food and service is excellent but the location is the real winner . You can tell it’s not new but it still looks and feels great .pay up its worth it,The Legian Seminyak Bali
483,"Absolutely perfect,the best yet?",50,August 2018,"We spent 8 nights in a 1 bedroom club Villa at the Legian for our honeymoon.For the whole of our stay the Legian was perfect. They truly are blessed with superb staff especially our Butler Agus who was fantastic and thoughtful during the whole stay. Never intrusive but always there, without doubt one of the nicest and most genuine people we have ever met. Every part of the whole resort runs like clockwork and is so well organised but still remaining personal with everybody knowing your name. The resort and accommodation is impeccable, very clean, very tidy, i'm not sure how you could improve. The food is also excellent, the breakfast fantastic and varied, the pool area food again fantastic and of superb quality. The only minor gripe we would have would be the price of the a la carte restaurant onsite, again excellent quality but a little expensive compared to a comparable standard, a minor issue as this tends to be the case with on resort menus at most luxury hotels so was not a surprise. To summarise i would say that this overall this has to be the best resort we have ever stopped at, we have travelled a lot through business and pleasure and would not make these claims lightly! Book it, you will not regret it.",The Legian Seminyak Bali
484,Best Hotel In Seminyak,50,August 2018,"We spent 5 nights at The Legian for our honeymoon. The hotel was a great experience. The place is beautiful, very relaxing and in the perfect location in Seminyak to explore the area. The staff was incredible in every way. We had an issue booking through a 3rd party and Alain the hotel manager came to the rescue in minutes to rectify a complex situation. Also, don’t miss out on the breakfast here. It is top notch! Great overall experience would definitely come back.",The Legian Seminyak Bali
485,Only stayed one night,40,August 2018,"We arrived at The Legian after transferring from The Four Seasons in Ubud. We thought a few nights in the rain forest and then longer at the beach.
Unfortunately it was at the time when the earthquake hit Lombok and we had to run from our hotel in Ubud as our hotel felt the after shocks.
I was a little concerned then transferring to the beach the following day, as i was worried having our 11 year old daughter and any possibilities of tsunami.
We arrived mid afternoon and the hotel reception was impressive with the view on to a glorious pool and then on to the ocean. The sea was really rough, too rough to swim and the red flags were on the beach.
We had light bites to eat next to the ocean that evening and if the sea had been calm, it would have been wonderful.
I’m a bit of a worrier and the rough sea and the previous nights earthquake made it impossible for us to relax, and as we went to bed that evening, there was another tremor, so we phoned our travel agent and requested the next available flight to Singapore, which we had already booked, but left Bali six nights early.
We felt upset to leave the Legian behind and the staff were obviously upset to see us leave early, but we needed to leave.
I’m sure if the earthquake hadn’t erupted then the stay would have been wonderful, as the setting & hotel were lovely and the staff couldn’t do more to make you feel welcome. Sorry we didn’t get to finish our holiday with you!",The Legian Seminyak Bali
486,The best hotel in Seminyak if not Bali,50,August 2018,"It is quite rare these days to find an exceptional hotel that delights in every way. The Legian is such a hotel. To say this hotel is exceptionally good would be to understate it. The accommodation (we stayed in a two bedroom suite), the team, the facilities, the spa and the restaurants are faultless. The team here in particular are so welcoming and nothing is too much for them. Every member of the team knew our name and took time to talk to us, always enquiring if we needed anything. My congratulations to the hotel management.

If we return to Bali in the future, there is no doubt we will stay here.",The Legian Seminyak Bali
487,"Wow, just wow!!! Incredible place.",50,August 2018,"My family (2 kidsm 2 adults) have traveled around the globe and I have to say this is by far the best resort we have ever stayed at. The room was incredible, food impeccable and the staff/service...wow! Can't say enough great things about this place.",The Legian Seminyak Bali
488,The Legian is Legiandary,50,August 2018,"Had a fantastic family 5 night stay in the Sunset Villa at the Legian, Seminyak. The hotel staff were professional, attentive and friendly. This was our first visit to Bali and we really enjoyed our stay at the Legian. Would highly recommend this hotel to others - we will most certainly be back soon...",The Legian Seminyak Bali
489,The best luxury resort in Seminyak,50,August 2018,"My second time at Legian, and I love it. Everyone who is familiar with Seminyak says the same: for a luxury resort, Legian is the best in Seminyak as the other resorts don’t keep the same standard. It’s beautiful for sunset and food is excellent! All rooms have seaview and you hear the sound of the ocean in your room.
The only minus is that the decor in the rooms soon needs to be freshened up. Otherwise all perfect!",The Legian Seminyak Bali
490,Ticks every box,50,August 2018,"Had another special holiday with my family at the Legian. The have excellent 2 bedroom apartments. The location perfect and the food and service can’t be faulted.
Spa and gym also good. Continues to live up to its reputation.",The Legian Seminyak Bali
491,Peaceful and serene. The hidden gem of bali,50,June 2018,"The best hotel i’ve stayed. Not luxurious but it’s very private and a very intimate service by the staff. Everything is so personalized

The spa over there is amazing too, really really worth it.

Will never forget the legian experience.",The Legian Seminyak Bali
492,Outstanding in every way imaginable!,50,April 2018,"Hands down this hotel will provide you with the best service in the world!
From the moment you walk in to the moment you have to leave for the airport, the staff have got you covered. The hotel offers a safe, key location, with great breakfast and room service and not to mention the most incredible sunsets on the island.
Again the service is second to none, being a seasoned traveller their service has never been outdone.",The Legian Seminyak Bali
493,Pure paradise,50,September 2017,"This was by far the best experience we have had in our wordy travels. They operate at a level above and beyond every other luxury resort. The room, food, staff and ambiance are what you would expect for being pampered and having nomcare in the world. We can not recommend this place enough for anyone looking to have a truly wonderful experience.",The Legian Seminyak Bali
494,Amazing. Again.,50,August 2018,"I’ve reviewed the Legian before. I’m pleased to say nothing has diminished my view that this is a great hotel. Location is fantastic, right on the beach. Whilst Seminyak is chaotic the hotel is nicely removed behind a high wall and beautiful gardens. The building is meticulously maintained and stunning, with all suites (there are no “rooms”) bars and the dining room oriented to the water and the pools. The food is excellent and despite eating dinner out a lot at nearby Bambu, La Lucciola and others, we’re always reminded just how good the hotel food is when we do dine in. Breakfast is a three hour event for us (and many others). The staff are remarkable: many have been with the hotel since day one twenty two years ago. The fact that the hotels ownership has never changed must help explain the extraordinary standard of service that has been a consistent feature of my many stays. This year we did experience a first; a earthquake measuring 7 on the nearby Island of Lombok at about 7.45pm. The whole hotel shook for maybe thirty seconds. By the time we made our way outside and accompanied another neighbouring guest downstairs it was as if nothing had happened. The staff were busily serving dinner in the main restaurant, guests had filled the two waterside bars and were ordering drinks and snacks. Shortly after the two managers were on site reassuring guests and staff and before nights end we’d received a note in our room providing information on the situation. We now see repeat guests we’ve come to know over the years, including a Jakarta local that visits EVERY weekend, arriving on the first flight on Saturday and departing last flight Sunday for TEN years; surely that says I’m not alone in thinking the Legian is something special.",The Legian Seminyak Bali
495,OMG why don't they allow 6 stars!,50,June 2018,"First off we stayed at the club in a pool villa so cannot compare to main hotel, that said what an experience. Got a call day before arrival asking why we hadn't booked airport pick up after advising we were already in Bali they said give us the address we will collect you which they promptly did.

Upon arrival we were met by the GM cool towels in car and on arrival cool drinks quick hi anything you need etc then the butler Yoni took us to our villa no check in just showed us everything and once happy we were settled took cc and passport which were returned 15 mins later no fuss.

Room: the villas are stunning well laid out big seated area outside Bali along pool end of pool sunloungers and small lounge inside. Big four poster bed with mosquito net around and Bose sound system in living room and bedroom with iPods 11000 songs downloaded, big walk in shower his and hers wardrobes robes slippers beach bags... mini bar and snacks were excellent skwsts topped up by the ninja butler and a big outdoor coveted bath.

Food: champagne bar was amazing couldn't do enough to serve you even ordered off menu on one occasion which they sorted out no fuss. Cocktail hour seemed to last all night although it's 2 hours and it was always quiet with great views over the beach. Bfast again stunning and on the last day ate at the club and they brought us the smoothie from the main restaurant that we mentioned we liked so much. The food was a 5 out of 5 every meal and the service to, the staff are very well trained there was an incident with a guest in trouble in the pool and the first person in to assist was the waiter who showed he had been trained in lifesaving and then the hotel nurse arrived with a medical bag... never seen this before but wasn't surprised as this hotel couldn't be faulted.

Location: the main hotel is on the beach the villas are directly behind it hidden away like a little private bubble, golf carts to take you back and forth and security to stop traffic when you cross the road. The hotel has 2 level infinity pool over looking the beach and is very tastefully decorated inside and out.

Services: at the villa you have a butler and the rest of the hotel staff seems to know you're in a villa and act accordingly, the service is second to none and no idea what to do with the butler but we found a few things but not much ... left with our holidays clothes washed and pressed and in the case of shirts and a dress either folded on cardboard or hung in a dress cover ... thought of everything.

I'm probably missing out stuff but I will find it with this would of got a 6 if I could give it as it is without doubt the best hotel I've ever stated at for everything I couldn't fault it, actually considered staying an extra 3 nights and losing our paid booking on another hotel it was that good.

Massive thank you to Yoni our butler and Alain the GM, hope to see you again!",The Legian Seminyak Bali
496,Amazing honeymoon! Amazing service :-),50,July 2018,"Wow! The Legian always deliver above expectations. We started our honeymoon here, and we had an amazing stay. The service is on another level at the Legian.

I was here back in 2011 and was afraid that it would be difficult to meet our expectations with a new visit. Especially since we have stayed at some very good resorts in Bali since my last visit here - also new resorts in the Seminyak area. The Legian was amazing back in 2011, but have somehow managed to do it even better now. You will not find a better place to stay in Seminyak - in my opinion. Thank you!

Best regards,
Joakim & Nina",The Legian Seminyak Bali
497,Perfection,50,July 2018,"I couldn't dream of giving this place anything except five stars. It's true it's expensive and it's a big hotel and I don't normally like big hotels but oh my goodness it was wonderful!

We stayed in a one bedroom villa across a small road from the hotel and everything about it was impeccable. The villa was simply beautiful, the pool was warm and inviting, the outdoor bath filled with petals which was waiting for us on arrival was stunning. Our butler, Hendra, could not do enough for us. He was effortlessly charming and worked very hard to ensure we had a good stay - we wish we could have brought him home with us! Cocktails at the villa restaurant each night were tasty, complimentary and came with scrummy canapes.

Sadly we only stayed two nights but in that time we didn't leave the hotel. Normally we are straight out the door and off to see the sights but we couldn't tear ourselves away from the pool, the beautiful beach and the fantastic food. On our first evening there was a Balinese dance display with traditional food in the restaurant - the steamed fish was the best thing that I ate in Bali.

The service at the beach was also impeccable, within moments of arriving a day bed overlooking the ocean was found for us, drinks were brought and face mist was provided to keep us cool in the heat. I took advantage of the beach massage services and can thoroughly recommend them.

Given the price it would have to be a special occasion to bring us back but if we get the opportunity we'll be on the first flight out.",The Legian Seminyak Bali
498,A market leader and a must do (at sunset),50,July 2018,"Have been to the bar at the Legian Hôtel a few times and am always impressed.

Personalized and engaging service.
Topped with an incredible view, what else do you need?

You could say it is expensive, I do not. It is high value as you get what you pay for. Not your typical multinational multi branded chain experience. The team here looks after you with ease, totally naturally and why I keep coming back.

Thank you to the team and the leaders who have guided them over the years. Well done. And please stop refilling my grissini sticks.. once you start you can’t stop!!",The Legian Seminyak Bali
499,Wonderful,40,June 2018,"We spent 10 days in a Club Villa and it was wonderful.

The staff are amazing and the service standard above all other hotels we have stayed at. Nothing was too much trouble and the breakfast variety superb. The security guards were fantastic - especially with my son who went across to the surf beach regularly.

The only disappointing aspect was the butler service. It was fantastic the first couple of days then we were pretty much forgotten. We had a lot of extras included like afternoon tea and cocktails as part of the club package. We were offered this the first couple of days then never saw our heard from our butler nor offered this again - unless we called and organised it ourselves.

We asked our butler if she was busy and she said she wasn’t but we still never saw or heard from her unless we called her. The last day of our stay she offered to pack for us which I was super excited about - but it never happened as she said she would come back to do this but never did!

Given we paid a large premium to stay at the club villas we felt disappointed by this. It was super expensive so this made us question the cost given our butler experience.

Apart from the butler service, the staff were fantastic and we had a wonderful stay. The villas are really beautiful and very quiet.

A very big thank you to Suta who looked after us in the Club lounge and Timotius (Club Manager) who promptly attended to our laundry issues with such professionalism.

Thank you again.",The Legian Seminyak Bali
500,THE only place to stay whilst on Bali,50,July 2018,"We would not normally write review of a hotel until we had reached the end of our stay but on this occasion we feel it necessary to do write it now.
From the moment you step into this place you feel special, the attention to detail is outstanding and everyone, without exception, always greets you with a welcoming smile and nothing is too much trouble. The suites are spacious and clean and all the public areas are kept in immaculate order.
Whilst all this is great the icing on cake, so to speak, is that yesterday I just mentioned in passing that today was my birthday and this morning when our breakfast arrived at our room I was presented with a birthday card from the manager and the team along with a cake with candles. This is just another indication of the attention to detail that is indicative of this place.
We would recommend this hotel to anyone as THE only place to stay when visiting Bali.
Thank you Alain and each and every member of your team for continuing to make our stay one to remember.",The Legian Seminyak Bali
501,The perfect honeymoon destination,50,July 2018,"We stayed at one of the gorgeous villas in the Club at The Legian and had an absolutely fantastic experience. The room, facilities and hotel were simply breathtaking and the service was even better. Upon check in we were given our own Butler named Komang who was super friendly and attentive and made our experience even more special. The food was delicious including room service and the attention to detail across the board was second to none.

Could not recommend enough - it was perfect.",The Legian Seminyak Bali
502,Honeymoon Perfection,50,June 2018,"We have recently returned from a memorable 10 nights at the Legian Bali. Our experience surpassed all of our expectations. The rooms, service, grounds, breakfast, everything is simply excellent here. The hotel has a metronomy, all the staff were friendly and did everything they could to ensure our stay was the best it could be. We felt truly cared for at the Legian. On the days we were not out on excursions we found the grounds and amenities absolute bliss. The sunbeds/daybeds are varied and very comfortable, situated in great locations. The food at the Legian is absolutely stunning. We had breakfast daily, the selection was perfect, all tastes catered for. We had an incredible dining experience on a Tuesday with an Indonesian sampling menu, Balinese dancers moving to the flow of the Gamelan. Our time at the Legian will be fondly remembered, thankyou for such great memories and we hope to see you again.",The Legian Seminyak Bali
503,One of the most amazing hotels,50,July 2018,This hotel is outstanding. They cater to everyone of your needs before you can even think of what you need. For example I was at the pool and one of the pool boys saw me using my computer and propping it up with my knees and immediately brought over a lap desk. Pools are amazing. I had a one bedroom suite ocean view which was amazing. Breakfast was amazing and offered many different types of views. Breakfast overlooked the ocean. Tea time was tea/coffee and 3 little snacks. We had the Indonesian dinner which was pretty good but I wouldn’t say all dishes were amazing but it my own preference. All in all this place goes above expectations and everyone is so friendly. I do not say this easily so you can trust me when I say you will love this place!,The Legian Seminyak Bali
504,Favorite Hotel!,50,June 2018,"The Legian doesn’t really need another stellar review , but here is is anyway! When we arrived after a LONG journey (30+ hours from start to finish) the check in staff offered us cool towels, a nice cold drink, and the statement “we are going to take care of you now...” .and that is what they did! Everyone at the hotel is so lovely, they really do know your name, what you like for breakfast, where you like to sit by the beach. We are not super wealthy luxury travelers but we do make one nice trip annually, and our kids (now teens) both stated this is their favorite hotel in the world. Yes, it is expensive, but it is 100% worth it. Thank you for a wonderful experience!",The Legian Seminyak Bali
505,Luxury! mmm,50,June 2018,"What a lovely resort! Beach front and beautiful gardens. Rooms with magnificent views and service that’s first class. Spacious rooms and a turn down service not many else in Bali offers with attention to detail. When the hotel manger greets you on arrival, chats at breakfast and sees you off when you leave then you know your in a luxury resort. Pay for what you get and this is worth the money. My wife and I will be back again any chance we get (without the kids). Thanks Alan (The Manager) for a great time and well done. It’s the simple things in life that make a difference. Nailed it.",The Legian Seminyak Bali
506,Bali Balance,50,May 2018,"This is a trip of a lifetime. At the Legian you are welcomed with kindness and beauty. The multi level infinity pool adds to a breathtaking landscape. Enjoy outdoor yoga with the sounds of the waves hugging the shore line. The spa will melt away the toxins of everyday life. The chef’s creativity served us decadent delights all week. Walking distance to local shopping, restaurants and tailors (we had custom suits made in two days!).",The Legian Seminyak Bali
507,Short Break,40,July 2018,Had a couple of days spare so thought 2 nights at The Legian would be great - it was excellent but far too many small children with rich parents who don’t want to supervise them. One of the great hotels but my tip is - don’t go in school holidays!,The Legian Seminyak Bali
508,Club villa at The Legian Hotel,50,June 2018,"This was a 4 night stay to relax and recover from the jet lag from our flight from Uk and to prepare ourselves for a hectic schedule when we would join our daughter and family at the Sofitel resort (reviewed later) in Nusa Dua.

We stayed in a 1 bed Villa at the Club which is immediately across the road from the main hotel. The Club has its own very large swimming pool,a bar and dining area besides a smaller pool in the Villa itself. The villa itself is a completely private space.

You could breakfast in your villa,in the club dining area or join the throng at the main hotel.Ditto lunch and dinner.

All the amenities of the villa,spirits,wine beer,snacks were complimentary and refilled daily.

Our personal butler,Bona, was exceptional. I called him our personal Genie, as he was able to grant all our wishes — and we didn’t even have to rub a lamp.

The Club was just perfect for our needs. It was peaceful and quiet. We did venture over to the main hotel a few times. The beach was immaculate and there appeared to be plenty of beds around.

All our meals were of a great standard and service was first class == with a smile!

If you want what we wanted from this holiday,you really couldn’t find anywhere better to stay.",The Legian Seminyak Bali
509,A new benchmark for customer experience!,50,June 2018,"Wow. Just W.O.W. I don't even know where to start with writing this review. We travel to Bali regularly and normally stay at the Padma or The W. Not anymore...because we just found the best hotel in the entire world!

The hotel itself is beautiful. From the arrival area to the stunning infinity pool looking over the ocean, the hotel is visually breathtaking. But its the staff and the simple finishing touches that make this hotel first class. To be called by your name (by every staff member) is such a simple pleasantry, but it sums up the exceptional standard of professionalism that this hotel strives for. From the security team on the front entrance and beach gate, to the staff in The Restaurant and Pool Bar, the service is genuine and non-intrusive. I could list off names but I would take up the entire review with the names of the employees who contributed to our experience. The hotel even has its own lifeguard who gave us tips on body-boarding (the hotel has its own boards you can borrow) and then kept an eye on us as we spent a fun-filled hour taking on the waves out the front of hotel!

The rooms have everything you could wish for. We were in a ""basic"" Studio Suite and honestly, it was a home away from home. From the day bag to take down to the pool to the biscuits and complimentary mini bar and snacks, this hotel doesn't miss a trick.

There is a gym, a spa and yoga classes. The Restaurant is a fine dining experience not to be missed and the snapper cooked in banana leaves is delicious. The breakfast is out of this world (and so are the wonderful team who greet you each morning).

The Legian is a luxury getaway like no other - we're already planning our next trip and cannot wait to return. Thank to the wonderful team at The Legian for making all of your guests feel like family.",The Legian Seminyak Bali
510,5 Star Service,50,June 2018,"A truly 5 star resort hotel with a 5 star service from the minute we arrived to the minute we checked out, everything about this hotel was perfect. Attention to details is second to none with everyone greeting us by our names, which was a nice personal touch.

This is the second time we visited Bali, having stayed at The W Bali previously. The Legian is in a great location on Seminyak beach and less than 5 minute walk from Seminyak Square. We stayed for 7 nights in a 2 bedroom suite, the accommodation was spacious and the master bedroom has a great sea view. The pool area is a great place to relax with plenty of sun loungers and large daybeds during our stay in June, nothing was too much trouble for the pool staff.

I would say The Legian is on par with other luxury 5 star hotels with the likes of Mandarin Oriental and Banyan Tree, and I would definitely recommend this hotel to anyone visiting Bali.",The Legian Seminyak Bali
511,Outstanding service,50,June 2018,"Excellent to see that our favourite hotel hasn't changed a bit, it has even improved with time. My family, including two children aged 8 and 9, and grandparents, were fortunate enough to have an incredible 7-night stay. It felt like we were walking on air when we left. Many thanks to Alain and his wonderful team at the Legian. Truly a gem of a hotel and a very special place. Special thanks to the attentive life guards surveying the beach and the wonderful ladies in the restaurant - some of whom like Kaya have been working there for 22 years!",The Legian Seminyak Bali
512,OUTSTANDING,50,June 2018,"When deciding where to go on your next Bali trip and you want a little bit of luxury I can not recommend this place anymore. My wife and I have had a week here and the service, rooms, meals and amenities are as good as we have experienced. The staff cater for your every need and go out of their way for you. The manager Alain makes a point every day to come and say hello and chases honest feedback. Great location and cant wait to come back.",The Legian Seminyak Bali
