,title,rating,date_of_stay,review,resort_name
89,Horrible Room and breakfast,10,February 2017,"I stayed in this hotel a month ago,
The room was dirty, the bedsheets and the bedroom so dirty, torn towel,
The breakfast was terrible, over cook omelette, not fresh fruits, dirty tables and chairs, luckily I only stayed for one night,,,",The Alea Hotel Seminyak
90,Best Place after Hard Party Night,40,June 2016,"stay in this place after having a hard party night at the Club in Seminyak. the location make the hotel feel so comfy and quiet, perfect for hangover cure. the price is reasonably cheap and the quality is also good. Breakfast is good",The Alea Hotel Seminyak
91,Disappointed,10,February 2017,"I'm sorry to say I checked in on a scoopon deal for $399 in a pool access room and checked the very next day. The whole place needs a good clean. Our bed linen and towels were grey and stained when we moved in and again after the made up the room the next day. Spent a very uncomfortable night in that bed. Don't care about the size of the room .....would just like a clean bed to sleep in. Not sure what was available for breakfast as we couldn't get past the filthy toaster, grubby crockery and bowls of butter, jams, sugar etc with a knife stuck in the middle and all the mess on the breakfast bars. Not even a coffee cup that felt like it was clean. We left and went to the room for coffee.
Agree with what everyone is saying about the staff..........they were all awesome (except for the one who stole a can of drink from the mini bar while the room was being ""cleaned"")
Definitely no complaints about the rest of the beautiful staff.
Sorry Alea we defiantly won't be back. You need to clean up your act and maybe buy a bottle of bleach to clean the stains from the grey and stained sheets, towel and even the bathroom floors.
We were kindly offered a different room but declined as it wasn't going to change the state of the linen or the grotty breakfast presentation. Been to Bali over 20 times during the last 26 years and never saw the need to complain about a hotel or restaurant before.
Ì showed photos to the front office manager at the time of the dirty linen and shower and even he appeared shocked.",The Alea Hotel Seminyak
92,You get what you pay for,30,January 2017,"We stayed there for 9 nights, during Christmas and New Years.
The locations is pretty far, ugly, poor lighting and lots of potholes in the alley where the hotel is located.
The hotel as its self is ok, the staff were very friendly and although young they try be helpful all the time.
We got a room with pool access. The room was much smaller than the pics, poor in storage and very dark. No place to unpack or hang your clothes.
The breakfast was served on the rooftop restaurant, it's was kind of nice but very bad maintained, the sofas that at sometime in there life were white, had a dirty color and appearance.
The buffet had a few western options, and fruits were displayed open air with lots of bugs flying around and without any kind of refrigeration. Like get some ice!!!
If you are looking for budget hotel and are planning to just be there to sleep, It's just fine. Otherwise you'll regret it.",The Alea Hotel Seminyak
93,Lovely place,40,February 2017,"The hotel is not in a fast paced neighborhood, a car might be needed to get places. The hotel is very nicely decorated and the room was small but nice. We slept well. The dinner at the 3rd floor restaurant had the best mushroom cream soup, and the asparagus/crab soup was also delicious. The breakfast buffet was average. The long pools are great if you have a pool access room, which we did. Booked a week but due to issues with a 2nd month visa extension hastened our leave after one night. The staff is incredible! It has an elevator.",The Alea Hotel Seminyak
94,Great for the price,50,February 2017,"The service is great for its price.
The room was not so big, but it's comfy and clean. Everything in the room was good, wifi, air conditioner, hot shower, TV, toilet, water heater, etc worked perfectly. The pool was clean as well, even though it's not a big one. The staffs were really helpful and nice. Would love to go back in the future.",The Alea Hotel Seminyak
95,Budget accomodation budget rates,30,February 2017,"Great customer service and very helpful staff.
Budget rates and budget facilities.
Deluxe room with double bed but no chairs or table to do paperwork.
A small kettle but no microwave, ironing table or iron.
Breakfast include and there is a choice of menus to choose from however if you are here for more than a week it lacks variety in its menu.",The Alea Hotel Seminyak
96,Laid back Trip,50,February 2017,Awesome hotel and friendly staff.. I loved the enviroment. The hotel is next to small paddy field. Its like modern vs traditional. And the villas and hotels along the roads are beautiful too.. Bali style truly are one of the amazing arts i ever seen.,The Alea Hotel Seminyak
97,Nice Hotel for a good price.,40,February 2017,"This hotel is clean, staff is friendly, rooms are small but the price is low compared to other places in that area. It's a good hotel for very reasonable prices. Motorbike rental here is little too expensive compared to other places.",The Alea Hotel Seminyak
98,friendly staff but hotel rooms are dirty and smelly,10,October 2016,"The hotel rooms look nothing like the photos on tripadvisor. The rooms were dirty, with multiple black dirty handprints on the wall and stained curtains, as well as a musty smell and overall general unclean feeling. If you are looking for a cheap stay (eventually left to stay at another hotel that night) without much consideration for high quality rooms, comfort or the best cleanliness, then this is the place for you.",The Alea Hotel Seminyak
99,Very good place,50,December 2016,Very clean and tidy rooms! The people here are very polite and nice! Great hotel! Highly recommended Dewi at D'Bale restaurant is lovely and very friendly and speaks very good English. Would stay again!,The Alea Hotel Seminyak
100,Cheap and a had a good service,40,January 2017,"Near any area at seminyak, hotel is quite good, service is nice, and the best is the hotel is not expensive haha, been here for 5 days and have no regret.

If someone thinks that love and peace is a cliche that must have been left behind in the Sixties, that's his problem. Love and peace are eternal. -lennon",The Alea Hotel Seminyak
101,"Great stay, great hotel with a little of sidenotes.",50,December 2016,"First of all, the hotel was nice enough. Big room, clean, bathroom also clean, hygienic. The bedroom needs more light though, some part of the room is dark enough for you to not to be able to read i.e reading receipts for today's spending.

Also if you're staying on the 1st floor, occasionally there might be bugs that slips under the door gap. They gave me quite a shock sometimes.

The pool was nice, especially if you get a room on the 1st floor (it's right outside your window-door!), there's really nothing wrong with the pool really, I've used it a couple of times during my stay there, except the shape is long & narrow (2 person swimming side to side), so you cant really do proper swimming/workout if there are people (kids) playing in the pool with you.

The location of the hotel is quite far from local attractions, i.e: jl. Kayu Aya. You need transportations to get in/out. (You do not want to walk all the way there)

Hotel staffs were nice, and polite. But sometimes response time from room service can be quite long / or even unclear whether they can fulfill it or not.

Their breakfast is a breakfast we all want to forget. Taste was so-so (not great), food variations were not that great either. But hey, who wants to have breakfast at the hotel when you have cafes all around the area waiting to serve you good breakfast, right?

All-in-all, my stay here was good, i got a good deal for my money, and it's definitely a good place to crash & refresh yourself after a long & awesome day in the island of dreams.

Cheers. =)",The Alea Hotel Seminyak
102,Value for money,40,December 2016,"Great staff! They cater our nees quickly eventhought they are busy. Handling chinese group is a challenge but the manage to handle it professionaly.

The downside will be that they only provide 1 room key, that might be a little troublesome

Kudos goes to krisna for being so friendly during our stay

Overall, i recommend this hotel if you on thight budget",The Alea Hotel Seminyak
103,Quiet hotel great for getaway,40,January 2016,I went here with friends and the hotel was great. Located in the urban area and surrounded by paddy field. Good atmosphere for rest and quiet. I got good sleep here. The staffs were friendly. Not a big room but clean. The pool was in the middle of the hotel. I could see it from my room. Nice hotel.,The Alea Hotel Seminyak
104,"Terrible horrible hotel, avoid at all costs...",20,December 2016,"This would be one of the worst hotels I've ever stayed in, towels are filthy, rooms smell damp, very noisy inside the smallest hotel rooms I've stayed in ever, wifi doesn't work for more than 10 mins per hour - pool hours are 8am-8pm, however when children are screaming and swimming in the pool at 7am nobody does anything about it, last night there was a large group drunk swimming until 11pm.
Rooms are extremely small with 4 coat hangers in the wardrobe, no drawers, we are checking out 7 days early without being able to get a refund and will be checking into another hotel around the corner, I cannot stress enough - DO NOT STAY HERE unless you are paying $30 a night, this is all it's worth. Not the $100 a night we paid plus the $20 additional per night during high season.
They fogged the garden when we were in the room and the chemicals cane flooding in through the door- even though we had the doors shut. So no insulation - which would explain why you can and do hear everything that is happening outside in the pool. All rooms look over the pool so the noise echoes too. The reception is almost overlooking the pool so the staff and management just show they don't care about anything once they have your money.
Breakfast is below average so I wouldn't recommend it, and the restaurant dinner was also very average.
P.s. The first towels we had beside being dirty- one of them had drops of blood on it, the rest of the time the usual white towels are usually a greyish brown colour, if I was to guess all they do is dry them after use.
I mentioned all these items to the staff on check out so I do hope they listen to me as it could be quite a nice budget place to stay.
We have since checked into another hotel
""The Jambuluwuk ocean seminyak, which is great and will review shortly... but in short it's fantastic.",The Alea Hotel Seminyak
105,Value for money,40,December 2016,"My sister and I stayed at the Alea in December for 7 nights, using a scoopon voucher. We had a pool access room. The hotel itself was very nice. There are 2 elevators (only one working). The hotel is only 2 years old, so clean and well looked after. There are 2 lap pools in the centre of the building. The rooftop lounge is very disappointing. The wooden tables and chairs have been ruined by the weather and the lounges are mouldy. These should all be replaced by weatherproof furniture. It would be nice if more pot plants were up there as well. The location is in a built up area, so you have to walk a distance to get anywhere. The road in front of the hotel has many potholes and difficult to walk on. It is about a kilometre from the beach and maybe 2 kilometres to Seminyak square. There is a shuttle from the hotel at 1000hrs, but no return one. It doesn't cost very much to return by taxi. The staff were all very nice and very friendly, especially Putu and Abdul in reception and Ade who is the food and beverage manager. The breakfast was ok, but the food was not hot. The drink and food menu prices are nett, but I think still slightly overpriced, even so. There is a happy hour from 3-6pm (buy 2 and get one free). There are restaurants fairly close by. The spa is very nice but as with all hotel spa's more expensive than outside. They did have a special on the Balinese massage A$17 for 1 hr. It may be worthwhile asking for a discount on other treatments.",The Alea Hotel Seminyak
106,nice quiet place for a holiday,40,December 2016,"It was good that the rooms are non smoking. The rooms are smallish but adequate. The hotel is built in two parallel wings 4 stories high with two lap pools between. The staff are extremely friendly and helpful. The buffet breakfast menu is changed daily, and the food is both tasty and plenty of it, but don't expect 5 star on a budget. The road in front of the hotel is in bad need of repair, but that is not the fault of the hotel. It is an easy walk to town where the shops are plentiful. I would stay here again if I came back to Bali.",The Alea Hotel Seminyak
107,Very uncomfortable,10,December 2016,"I arrived at 5pm with my own car and when i went to the parking lot the space is very small, it was very hard to park my car by my self. Not far from me, there was a security but i saw him that phe was just sit and doing nothing while i was strugling with the parking with the parking thing.

Done with the parking thing then i went to the receptionist to do check in to my room. The staff was very nice. I like the lobby and the view of the pool from there.

Next, i get into the room and i was very shocked. I mean i know this is a budget hotel but of course i expect a clean comfortable place to sleep, that's why i prefer to rent a room at a hotel rather than a guest house. It's like they're never maintaining their hotels. I can see the paint of the wall start to cracking and the table also very dirty. The worse part is i can see black spots on the bed sheets and yellow spots on the pillow cover. It's like they're never changing the linen.

I called the receptionist and ask if it's possible to change into the new room but they said they will send someone to check room. I told the person who came into my room like it's very uncomfortable to sleep in a dirty room like this but she said she will send someone to clean up my room. I wait for half an hour at the lobby and after i came back, they literally only change the bed sheets while i can shee the table and the pillow cover still dirty.",The Alea Hotel Seminyak
108,Great Holiday,40,December 2016,"Just got back today.
We bought a scoopon voucher for myself and my hubby for 10 nights in 2015, unfortunately all of the volcanic ash happened and we had to cancel our trip (we ended up in Vanuatu).
The hotel honoured our voucher and we were able to change the trip to be 2 rooms for 5 nights. We booked an additional 2 rooms at a great rate and ended up taking 9 people, kids, son in law and best friend for a total of 4 rooms.
I cannot recommend this hotel highly enough, they accommodated our large group with no fuss and nothing was too much trouble. Abdul at the reception counter answered any question I had (and there were many) and organised some tours for us at a cheaper rate than anywhere else. Putu would have gladly taken our 6 year old for the day if that was required. The entire staff went out of their way for us for whatever the request was. The hotel was clean,, serviced daily, beds comfy, hot water, cold aircon in the rooms, wonderful food and extremely friendly staff. The breakfast buffet had a great selection of hot dishes, pancakes, muffins, croissants, cereal, tea, coffee and eggs however you liked them cooked.
We had massages and pedicures and the girls in the spa did a great job there as well. Great location as it is off the main drag so its quiet up only a 3 minute walk to Main Street.
I can't think of anything as a negative and would definitely stay there again with my family. Wonderful, wonderful people!",The Alea Hotel Seminyak
109,Budget hotel,30,December 2016,"Nice budget hotel. Quiet location and clean. Staff couldn't be more helpful, they are what make this hotel. Breakfast is boring and the hotel caters to large bus loads of Chinese, who are rude, take over and are noisy and messy. The hot water doesn't always work but when it does its really nice and hot. I would stay here again if you are on a budget.",The Alea Hotel Seminyak
110,nice spot,50,December 2016,"nice spot hotel in between rice paddy field, far away from busy noise in the street & nice price too but we didn't take with the breakfast. very close to Petitenget - Seminyak area, where's a lot of coffee shop into clubs. but quite warm into hot in lobby area cause the ceilings is too low i think.",The Alea Hotel Seminyak
111,Great place to stay,50,November 2016,"Great place to stay with comfortable bed and super nice hot shower. The wifi works great and they have lovely little pool on the grounds too. The rooms air con didn't get super chilled but it was enough to keep you nice and cool as you slept.

The staff are friendly and speak good english.

The walk to the beach is through some dodgy looking alleyways but got there in about 10-15 mins.

If staying here there is tasty local restaurant called the luhron super tasty food and super cheap. Can get main and an iced tea for 25,000. It is o ly 2 minute walk from hotel. If you turn right out of hotel and then left down small dirt road it will be in on your left hand side 50 metres down the lane.",The Alea Hotel Seminyak
112,Recommended!,40,October 2016,The hotel is simply a beatiful.the room are beatiful with comfortable and pool view.the wifi is well. Had great stay and would recommend to any one. Would definitely stay here again.sumply and amazing,The Alea Hotel Seminyak
113,Good value,40,November 2016,We visit this hotel recomended by kilroy in mid november. Very nice staff and good hotel regarding the cost. The pool area is almost empty so we had it for our selves :). We had a plesent stay. Extra much thanks to the girl in the reception who let us use her motorbike to the pharmacy when my girlfriend got sick.,The Alea Hotel Seminyak
114,The right price for a holiday,40,November 2016,"The Alea Hotel is a 5 minute drive to the centre of Seminyak, Situated in a small street and quite area , but in walking distance to a great coffee shop, the Butchers café and a delightful gourmet deli. The opposite direction is a ten minute walk to the beach to sit and day dream or swim in the waves. The accommodation was great with two pools in the centre of the hotel. This hotel caters for a majority of chinese tourists, with a handful of other nationalities. The helpful and ever so friendly staff and cheap accommodation made for a lovely stay.",The Alea Hotel Seminyak
115,Just another hotel really,30,October 2016,"Nothing special about this hotel. It's a room with a bed. The housekeeping needs to step up, the towels were grey, there was lipstick on the mugs in the room and dust everywhere. The pool is a joke, and nobody in his right mind would use that or the pool bar. Various descriptions of the hotel mention that ""the beach is a mere 5 minutes walk away"". Maybe if you run it at marathon speed, otherwise the walk is more 15-20 minutes. The location of this hotel is in the middle of a dead-end street.

Maybe the worst of it all, is that they seem to generate considerable a lot of revenue from Chinese tour groups... the loud and obnoxious kind.

Would not recommend to stay here.",The Alea Hotel Seminyak
116,"Affordable Hotel, pleasantly surprised.",50,October 2016,"Two lap pools. Deluxe room comfortable, serviced daily by wonderful staff. Two free water daily. In room tea & coffee supplied. The Spa too expensive, good decor. Ade the restaurant manager was very helpful, his staff are respectful towards Ade and all tourists. Buffet breakfast, freshly made eggs served any way you like. Thank you",The Alea Hotel Seminyak
117,Good palace,50,October 2016,"Recommended hotel, near seminyak to bar club and beach. Enjoying stay here. Staff very friendly, cleaners hotel, price not expensive. Breakfast variant is good, but pool area is small. Thanks to all staff here.",The Alea Hotel Seminyak
118,"Budget hotel, serves it's purpose.",40,October 2016,"stayed here for one week on. Scoopon deal for which we had paid very little. We got what we paid for. The staff are lovely, always smiling and happy to help. The pool never gets sun except for about one hour per day so you have to head to the beach, which is about a five minute walk away. Bring your own towel as the hotel don't allow you to take pool towels off the property. The rooms are not massive but clean and comfortable. The hotel caters to large groups of Chinese tourists who travel by the coach load and are rude and noisy (not the hotel's fault) and like a swarm of locust at breakfast. We had breakfast included but ate out several times for this reason. The hotel is in a great spot, you're only ten minutes walk from Metis, Merah Putih, Biku etc and a short taxi ride to the rest of Seminyak. There's also a daily shuttle service at 10am to Seminyak Square.",The Alea Hotel Seminyak
119,Great stay,40,October 2016,"Paid a very cheap rate and stayed for 3 weeks. Nice new hotel with friendly staff and 2 great pools. Not far from potato head club with some nice restaurants near by like honey bee. On a quite lane so no traffic noise.
Walking to places in the heat can be a little too much so We hired a scooter for 35,000 (3.50 AUD)a day and went to a lot of places in Seminyak and cangu.
To sum it up we were near the beach for 25 AUD dollars a night included Buffett breakfast for 2
In a nice room the only down fall would be walking to place but nothing I could fault the hotel but if you didn't like this place you must be extremely fussy and should be in Nusa dua",The Alea Hotel Seminyak
120,Bali Holiday,50,October 2016,We are enjoying our stay very much. BBQ Night on Friday nights is good - all you can eat. Had a lovely massage. I cannot speak highly enough of the staff. Everyone is so very friendly and they can't do enough for you to make sure your time with them is both relaxing and enjoyable.,The Alea Hotel Seminyak
121,"Decent Hotel, Warm Hospitality",40,September 2016,"I arrived at the hotel late at night around 10 pm as I had other places to go to that day.
On the way to the location we had to call the hotel for direction as we passed the street to the hotel a couple of times. I already knew it was not located on the main street but I was having slight problem locating the hotel using the google map.
As I got to the hotel, the staff did a breeze check in and led me to my room right away.
The room was as expected, appropriately small but felt enough for me as I travelled alone. The room and the bathroom was clean but the lighting was rather dim for my taste. The amenities were pretty standard: 2 medium sized bottles of mineral water, tea and coffee, hanger, towels.
A hairdryer provided in the room would have been nice, though :)

My room was on the 2nd floor with a pool view. The view to the pool and the size of the pool itself were just as seen in pictures.
I didnt try the breakfast as I booked the room with breakfast excluded.
The next day I checked out around 10am. Again the check out was easy and the staff was friendly in asking me how my stay was and in offering to help me with my luggage.
I chose this hotel because the hotel rate was modest and was in the seminyak area where i needed to do my business in.
In case you didnt book the hotel room with breakfast, you wouldnt need to worry as there's plenty restaurants and cafes you can choose within walking distance to the main street.",The Alea Hotel Seminyak
122,Most memorable,50,October 2016,I would like to say a huge thank you to all the staff at The Alea Hotel for all their help. They were very welcoming and friendly. Thank you to Abdoel for going out of his way to rescue my bank card from Kuta (My Superman) 👍Rooms were tidy and perfect for busy travellers. Breakfast and dinner menu amazing. I highly recommend The Alea as they go the extra mile to help their visitors. See you again soon 😁😚✌✌,The Alea Hotel Seminyak
123,Bali ❤️,50,April 2016,"Best beaches and very safe to travel even alone. Food was very tasty! People are very friendly, welcoming and supportive. Loads of places to chill. Ideal place to visit with friends. Great sceneries. Lovely city!",The Alea Hotel Seminyak
124,Very happy,40,July 2016,"A great value hotel in a good location. All the staff were more than helpful, the rooms were modern and clean, plenty of food choices for breakfast and lots of cafes just down the road. You cant really complain for the rate you pay.",The Alea Hotel Seminyak
125,"Clean, Quiet, and very pleasant stay.",50,September 2016,"Dear The Alea Hotel, first of all I would like to say thank you for you service for us to prepare honeymoon setup it was really nice.. I got deluxe room pool view the room small but enough for us very clean and quiet area it's really recommendation for couple stay in seminyak area..",The Alea Hotel Seminyak
126,Affordable,30,May 2016,Stayed here for a night during a business trip. Room was small. Basic amenities provided. All I could remember was that the hotel had a hot and stuffy ambience. Perhaps of my room's position on the west block. I do remember that they have electric plugs conveniently located by the bed. Perfect for peoplw like me who sleep with their gadgets,The Alea Hotel Seminyak
127,Best bang for your buck!,40,September 2016,"Great location, helpful awesome staff and fantastic room and pool.
Was perfect for my stay at Bali.

It's near to Potato beach club, Butcher house, The Holy Crab, La Favela and many other attractions.

Clean room and a comfy bed.",The Alea Hotel Seminyak
128,Clean Budget accommodation,30,August 2016,"I stayed at the Alea hotel for 10 nights with a scoopon voucher. Great value but you get what you pay for. The room was clean but there were plumbing issues in my room. The toilet stopped filling up with water which they fixed quickly. The shower after a few days only had boiling hot water which made it impossible to shower. They could not fix this so I was offered a room change. There were no more plumbing issues in he room but a little bit of mound in the bathroom.

With the scoopon deal you get vouchers for meals, drinks and massage. The vouchers for the meals do not cover the normal menu and there is a second menu for the vouchers. There were 4 choices on this menu and again it was a complimentary meal so the expectations were not hi.

Clean hotel with friendly staff. Walking distance to supermarkets, restaurants and bars. Complimentary shuttle bus into seminyak. I always hire a motorbike which they arranged a good price so location was not a problem.",The Alea Hotel Seminyak
129,Clean rooms and friendly staff,40,August 2016,"Stayed here for 7 nights. Rooms were clean, staff were friendly.
Breakfast was great, lots of variety and really tasty.
Evening meals - we had 1 a la carte meal - ok but not great
Joined the Friday night BBQ another night, this was better

Room was clean and well maintained
Staff were friendly. Only issue was they forgot to organise return trip to airport for departure. Luckily I was confirming return details that morning so they arranged something straight away so we didn't miss our flight.",The Alea Hotel Seminyak
130,Cheap but not cheerful.,20,September 2016,"We stayed at the Alea hotel for 4 nights before moving onto a homestay in ubud. Staff were very friendly but unfortunately we had problems with the showers twice. The first shower incident there was no pressure and cold water. We had to walk through the restaurant in our towels to shower in another room. The second incident pressure was ok but water was cold. I don't expect a lot from a 3 star but I do expect a hot shower. Breakfast was average. Duvet covers and sheets were not white and looked dirty, there was a whole in the duvet cover. I respected the management team a lot as when I complained about the showers they refunded us for our breakfast as this was not included. Overall I would stay somewhere else next time in seminyak closer to beach and I would not reccomend this hotel.",The Alea Hotel Seminyak
131,Loved this Alea Hote.,50,July 2016,My friend and i stayed here on a scoopon voucher . After reading some of the negative reviews we were a little worried but i can truely say that everything was perfect . Yes the room was a little small but very clean and comfortable and we didnt spend much time in the room anyway. The stuff was always very helpful the massage at the hotel was the best and we very much enjoyed breakfast. We will definitely visit again .,The Alea Hotel Seminyak
132,Holiday,20,July 2016,Great airport transfers very small rooms but comfortable beds ... food not the best but the paw paw at breakfast was yum...and the omlettes. ..The pools are in the shade so not much sun and when we were there the first pool was out of order..we had a pool access room next to the out of order pool..There is 2 seats around each pool so silly..no seating. Staff were nice but we weren't to happy when they brought a guy back to our room from the sports bar up the road... accusing us of not paying our bill! We didn't fall for that one and was surprised the motel security let them in breaching our privacy ...be careful with that maybe some sort of scam going on between the two...otherwise good cheap place to stay and good walking distance to the beach.,The Alea Hotel Seminyak
133,Neni,40,August 2016,"Nice hotel, friendly and helpful staff
Breakfast and dinner was great
Spending the day at pool was great with warm and genuine service from Dewi.
Overalls nice experience to stay.
Recommended to stay in Bali.",The Alea Hotel Seminyak
134,Great Stay,40,August 2016,"I came to Alea Hotel with my friends and stayed for 2 nights here. I booked the hotel via pegipegi.com and its quite cheap (using a credit card promotion) and get approx. $15 or IDR 210k per night.

Its located almost at the end of the Cendrawasih road, and its very quiet at night.
The staffs are very kind and helpful. The room was nice, clean, quite small and has a ""small sofa"" beside the window. I guess there is no connecting room here, because when i requested for connecting room, they said we don't have (i dont know whether there is no available connecting room on that day or they really dont have any) . Aircon worked really well, same as the hot water. They have a parking lot, both car and motorcycle.

Overall, nice stay and great value of money !",The Alea Hotel Seminyak
135,Very value for money,30,August 2016,"I came to the Alea Hotel for my husband birthday vacation. Couple days before I called them to made a surprise welcome when we checking in.

And they did it! Thanks Alea!!

Pros:
-New hotel,
-Location is near Seminyak center,
-Modern building,
-The rate is value for money,
-Service are excellent
-Staffs are helpfull
-Pools are awesome!

Contras:
-Breakfast menus quiet boring
-Shower are weak
-When visitor talk or laugh so loud in the swimming pool area, u can hear them in your room..it's quiet annoying.

Anyway, this hotel could be our choice when we come back to Seminyak area.
Thanks Alea :)",The Alea Hotel Seminyak
136,Scoopon Deal,40,August 2016,"We purchased a Scoopon deal for only $300 or thereabouts for 7 nights. If this deal is the difference between you coming to Bali or not, then its definitely worth taking the deal.

We read a lot of the reviews here prior, and they're pretty spot on. It is out of the way but nothing a quick taxi ride doesn't fix, or a 20 min walk. The breakfast could cater a bit more for Westerners (read Aussies!) but if its included, its a meal to start the day, but don't expect an Aussie quality brekky. The dinner meals were surprisingly ok too!!

The rooms are small, but clean and tidy enough. The bed is comfortable and the pillows are decent enough. I have slept on worse in Australia that's for sure! More importantly there are clean towels and clean sheets and good housekeeping.

The pool is exactly like the website - could do with more day beds/lounges, but we didn't mind that they weren't in full sun all day - didn't fancy sunburn!! Photo attached is my own so you can see its as described.

The staff are really friendly and nothing is too much trouble. Do yourself a favour and use the welcome massage voucher at Alea... its amazing - better than on the streets.

Dewi in the pool bar area gets a special mention for her cocktail making...they were very good and she was very attentive!",The Alea Hotel Seminyak
137,Wonderful experience with fabulous staff.,40,August 2016,My first trip to Bali and what a wonderful experience. I stayed there for 7 nights and the staff made it all worthwhile. The hotel was clean and the food was very nice. The staff were exceptionally friendly and so easy to get along with. They have a shuttle bus that goes to Seminyak Square every day. I would go back because the staff were fabulous.,The Alea Hotel Seminyak
138,You Get What you Pay for.,30,August 2016,"We stayed at the Alea for 10 days on a Scoopon Deal.
Paid to upgrade to a poolside room as all other rooms have no balcony.
The advantages are.-
Low Cost
As part of the deal included is Breakfast,Two either evening or lunch meals,two half hour massages each and afternoon tea
Staff perhaps their greatest asset.
Disadvantages.
Rooms are small and basic
A bit remote from the main areas 10 minute walk to beach through alleyways.
Meals particularly breakfast very basic
Lack of poolside seating.
Pools small and cool due to lack of sunlight.

In saying that we enjoyed our stay knowing what to expect so if you are thinking of going to this hotel be aware it is a budget Hotel.",The Alea Hotel Seminyak
139,Great stay!,50,July 2016,"When we arrived in Bali for the first time we searched a budget hotel and we found this one. It's a very nice, beautiful, clean hotel with two swimming pools in the middle. There is no sunshine at the swimming pool. We left after four days and later we came back because it's such a great place to stay. It is close to the beach as well!
The second time we were there my boyfriend got sick (dengue fever) and the staff helped us so good!
We would definitely recommend this hotel to everybody who's looking for a great, cheap hotel in Seminyak.",The Alea Hotel Seminyak
140,So dispointed with room...,20,August 2016,"When i read a review for alea, all review so really good and alea have a good rating. But i dont know why when i stay at this hotel im so dispoint, room so small and moist. The worst thing was the bathroom, shower leaked and made the bathroom becomes muddy. I told about the bathroom and they not reponse.. thats why im so dispointed. Thats why we check out early, should we stay 3 nights but we only stay 2 nights only because the rooms are very damp.",The Alea Hotel Seminyak
141,Pretty good hotel and location!,40,July 2016,"We booked the hotel for 7 nights and we did a right choice!

Room:
We took a standard room. It was quite small but very compact, nicely furnished, had a lot of shelves and useful surfaces so we could arrange our staff easily.

Hosekeeping:
Rooms were cleaned daily and thoroughly. And they made the most amazing towel swans upon our arrival.

Swimming pool:
Was the only disappointment we faced with in this hotel. The water in the pool was dirty, we gave another try couple of days after - same story - dirty!

Staff:
My warmest regards to the security guards in the parking area. They were always friendly, fun and helpful. Even the front office guys were not that good so far.

Warning:
It is not related to the Alea hotel but I want to share it with hotel's guests or whoever will read this review. There is a laundry shop like 400m away from the hotel. It will be on your left hand side when you exit the hotel and move towards Petitenget street. They offer the same day service. So do not go there! They messed up all my clothes with dark stains plus everything had very chemical odour! I strongly suggest to search for a better place or use the hotel's laundry service.",The Alea Hotel Seminyak
142,Alea Hotel Review,40,August 2016,"My partner and I stayed at the Alea hotel for ten nights on a scoopon deal.
After reading a few reviews I was expecting a few hiccups in regards to breakfast options and pool use. However, I was completely surprised. The breakfast was delicious and stocked up frequently. Our room, although small, was perfect for the two of us. The bed was so comfortable and I slept well every single night. We had no problems with aircon or water and the shower was divine!
All the staff were lovely and often remembered my name and room number when ordering taxis or just saying hello.
For the price you pay - this hotel is fabulous.
Walking to the beach is only a short 10 minute stroll through alleyways. This road is often quiet as not much traffic can move through.
Alea offer a free Seminyak Shuttle that takes you into Seminyak Square every day at 10am. We used this service most days as it was convenient and we saved money on taxis.
Food recommendations: Ultimo Restaurant is a must do, divine Italian food, free breadsticks and cheap prices (approx 300,000 for two adults!!)
Shopping: for Bali, Seminyak is definitely more upmarket so be prepared for higher prices. We had difficulty haggling in Seminyak so did most of our market shopping in Kuta/Legian

The only advice I have is to order a taxi to the lobby for pick up (rather than wait on a busy street corner) - as most of the journeys you take to Legian or Kuta will cover the 30,000 rupiah flag fall.",The Alea Hotel Seminyak
143,Seriously loved it,50,June 2016,"This hotel is amazing for the price and has quite a nice pool, not to mention pretty close to the beach. The rooms are clean, the showers are nice (hot water worked great with the exception of an occasional fluctuation in temp, which was no biggie at all), and the bidet toilets blew my mind lol.

They also offer complimentary coffee, tea, and bottled water which was awesome. There is a scooter rental place up the road from the hotel, which is a tad bit pricier than other places but when you consider the money exchange rate, it was a great price and you have the convenience of being close enough to drop it off and walk back to your room.

The best part of this place though is definitely the staff, they were beyond helpful and so insanely kind. From the start a young gentleman at the front desk helped me with my bag (I wish I could remember his name) and was kind enough later on to drive me to a beach club the following day when he was off of work.

There was also a group of amazing people working in the bar/restaurant area who kept me company and helped me learn their language when I was the only one in there haha (the restaurant/bar is usually pretty quiet). Their customer service was nothing short of perfect.

Thank you Dewi, Adi, Anik, and young gentleman at the front desk. You all made my trip a million times better<3",The Alea Hotel Seminyak
