,title,rating,date_of_stay,review,resort_name
415,"Amazing breakfast, clean rooms, friendly staff, nice pool",50,May 2019,"Stayed here for week. Friendly staff, nice and clean rooms. Great roomservice. Amazing breakfast buffet with both cold and warm dishes, bread, desserts, omelet, bacon, you name it. Big relaxing swimmingpool. The hotel spa and restaurante is also good. All in all a great place to stay.",The Haven Bali Seminyak
416,Enjoyable Stay!,50,May 2019,"It was my first time in Bali and we stayed in this hotel for a total of 3 nights. The check-in was easy and we had no issues in getting our rooms. The family suite that we stayed in was spacious and clean. Furthermore, the beds were comfortable and there was no issue for us getting a good night sleep. However, the bathroom was slightly old, and could do with some better lighting.

On top of that, the breakfast was simple yet delicious and it was in a very quiet and relaxing setting. The hotel was also located in the middle of the tourist shopping district and is within walking distance to Double Six beach. All in all, we had a wonderful stay here.",The Haven Bali Seminyak
417,To be recommended,50,May 2019,"This was my first stay in THE HAVENÜ. I enjoyed it very much. The check in was easy and the included breakfast was also very good.
The staff was very kind and helpful especially Desi of the reception.",The Haven Bali Seminyak
418,Great location,50,May 2019,"We stayed here few nights and it was great! Located in walking distance to one of the best Bali beaches called double six beach. On the street nearby so many restaurants, SPAs and shops, even MCD in 10 min. Hotel staff do job great, room was clean and cozy. We were satisfied 100%.",The Haven Bali Seminyak
419,Amazing,50,May 2019,"This was our 6th time staying in the suites and they did not disappoint, yes bathroom might be slightly dated but you don’t sleep in there, food good, beach club amazing as we spent all 12 days there, pool really nice and relaxing, only thing is staff holding day beds for guest for up to an hour in 1 case 2 and they never came back, spa was really good, frozen daiquiri yum, thank you Eko and staff for another amazing holiday, will be back again.",The Haven Bali Seminyak
420,"Nice Hotel & staff, ruined by NIght Club nearby",30,March 2019,"Hotel is on the main street, plenty to see close by,The Hotel Resturant is very good and reasonable cost if there are evening events.
Nearby are plenty good cheap cafes/restaurants and bars.
Staff were very good, were tidy and well looked after every day.

The BIG let down was a local night club situated very near to us, which played very loud music until 3am, we were NOT warned of this by Booking agent/Travel Company or Hotel, if we had known would have asked to be relocated.

If you are elderly and dont do night clubs, then look elswhere, other than that Hotel was satisfactory",The Haven Bali Seminyak
421,Good hotel and convenient location,40,May 2019,Stayed here recently for 10 nights and was chosen because of the price as well as the option to have a one bedroom suite. It allowed us to put our toddler in the bedroom whilst my husband and I could use the lounge room and kitchen. The rooms were large and spacious and we were happy with them for the price we paid. Both pools were quite cold by Bali standards and found it was quite unsafe for our toddler so we avoided them which was a shame. So instead we used the shuttle every morning to go to the beach and use the hotel’s sun beds which were free. The breakfast was great with a good selection. We tried the restaurant for lunch once and didn’t find it particularly that great so went to other places around the hotel which were within walking distance. Overall a good stay.,The Haven Bali Seminyak
422,"Great service, food, entertainment and rooms.",50,May 2019,"Our hotel pickup was waiting at the airport and provided a cold water for us during the comfortable drive to the hotel. On arrival we were upgraded to a suite :) We indulged in massages on site at the spa during our stay which were great. We enjoyed great food and entertainment at the Egyptian Dinner on Saturday night. Breakfast was excellent, with great service from Sri :)",The Haven Bali Seminyak
423,"Good value, good service, great breakfast",40,April 2019,"My husband and I stayed here as part of our honeymoon for a few nights. We were impressed with the service from start to finish. e did the Thursday night BBQ buffet and entertainment which was nice and good value (although desserts could have been improved). The best part of our stay was the breakfast, they had everything on offer from a traditional Balinese breakfast to good old American pancakes and french toast. The hotel is in a good location and there is a shuttle every couple of hours to take you to the beach. Also, they didn't tell us but we'd seen online, the property have their own 'beach club' so look out for it. They call it a beach club but really its just some sunbeds and fresh towels - still good however and saves you paying for one elsewhere. Good property and worth the money (we paid around US$ 75/80 a night including breakfast for a standard double room). Only downside was that the water from the shower/toilet smelt bad but think this happens often in Bali.",The Haven Bali Seminyak
424,Good Hotel Location price/quality,40,April 2019,"The hotel is well located just in central Seminyak, with walkable distances for shopping, eating, and Spa. The hotel staff is very friendly and helpful, the breakfast is OK, nothing out the blue, but funcional. Rooms are also OK, with a terrace that I loved since I smoke. My only complaint with the hotel is the party night noise, especially during weekends, in my case, I am not really sensitive about the noise, buy my partner is, so it was an issue. Overall, is a good and convenient hotel to stay, is you plan shopping and enjoy the heart of Seminyak.",The Haven Bali Seminyak
425,Fantastic family holiday,50,April 2019,"Thanks very much Hotel Haven and staff for an amazing holiday. Sorting rooms for a group of 27 people was never going to be an easy task however Eko sorted everything for us accomodating all our different room sizes and needs.

I have stayed here before and was welcomed back with friendly familiar faces again. All the staff around the hotel especially those around the suites restaurant are friendly and offer great service.

During our stay they helped with a pirate themed birthday party which will be memorable for years to come.

Having the Bintang supermarket within a 5 mins walk and quality restaurants in the area makes this a perfect place to stay.

We will definitely be back again. Massive thanks to all the staff in the Suites for taking great care of us.

Thanks again",The Haven Bali Seminyak
426,"Pretty average, affordable place to stay",30,April 2019,We stayed here almost a week. The location was great and the staff very friendly. Our room was very run down but it did the trick. We were very upset to find out on the last day of our stay they there was a whole other pool in the back along with another half of the resort unattached to our building. Not a single staff mentioned this and upon further exploring we realized this “back” part of the resort was in much better shape than the front part. Even the pool had better seating etc. We were told after the fact that we had access to this pool all along. Would have nice to have been told this sooner. The level and cost of accommodation in both buildings also appeared to be the same yet we were placed for 6 nights in the most run down part of the hotel. The food was just ok. It was nice to have so much variety for breakfast. Likely wouldn’t return or recommend.,The Haven Bali Seminyak
427,FAVOURITE RESORT IN SEMINYAK,50,March 2019,"When visiting Bali you can't go past The Haven Hotel for great value for money. The hotel has excellent facilities 2 pools one with a bar, restaurant and even its own day spa & its located on ""Legian Road half way between Legain & Seminayk .I choose to stay in the Haven Suites located at the back of the property, which is best suited for a quieter stay.
Breakfast is a buffet with plenty to choose from that being Asian – Western.
Rooms are delightfully spacious and versatile. Bathrooms are becoming a bit tired now and I have to say the shower over the bath is a problem as it’s very hard to get in and out safely without hurting yourself. I would really like to see the baths removed.
I frequented the gym on a daily basis and was pleasantly surprised how clean it was kept with fresh towels and cooled water provided.
The Hotel have allocated beach lounges on the beach in front of the Double 6 hotel ,towels are supplied and if you’re lucky a refreshing cool face towel given out by the hotel beach boy. If you don’t fancy the walk down to the beach, then take the shuttle buggy leaves from the back reception 3 times per day.
We did use the Hotel transport for our departure trip to airport very reasonably priced and much more comfortable than a taxi.
It’s the staff that really makes the Haven so amazing and would like to say a huge thank you to Mr Eko for always looking after my bookings, Febby so very friendly In Guest Relations and the lovely staff in the Spa for making our holiday so great.",The Haven Bali Seminyak
428,Not new but comfortable. Good vibe and value,50,April 2019,"It’s the sort of place that works for a range of folks and families. Relaxed and attentive service, nice pools, well situated ( not near beach but good shuttle and reserved beach area) the rooms are a bit tired but work. It just worked well for the people staying.",The Haven Bali Seminyak
429,Lovely place,50,October 2018,"Used to have breakfast here thinking it would be too expensive too stay , enquired on our next trip and it was very reasonable, stayed in the one bedroom studio , very nice , great location , breakfast great , staff beautiful and have already booked for next trip",The Haven Bali Seminyak
430,Buffet great value,40,April 2019,"First time staying at The Haven , excellent buffet breakfast better than big chain hotels coffee is good and had the BBQ buffet ! Great value Sugi the manager is great and attentive ! All staff in the Pool suite restaurant are extremely friendly ! Husband can’t wait for all you can eat Ribs buffet night",The Haven Bali Seminyak
431,Great One,50,February 2019,"Stayed in one bed room, villa for 3 nights was awesome. Reservation staff very friendly, they provide free pick up at airport for loyal guest who book more than 3 nights. Welcome drinks is so refreshing, the reception is very friendly, Check in very easy and quick,
Room very large with beautiful private pool and the butler service will serve you every day with smile. Breakfast also very fantastic.
They have gym, spa and free shuttle from hotel to the beach. The tour desk was good they provide us the transport to the airport. Will definitely stay again next November.",The Haven Bali Seminyak
432,Passing beer,10,April 2019,"We were greeted by the hostess on what seemed to be a quiet Sunday evening. We were escorted to a nice table on the street front overlooking the fountain. A waiter appeared with the drinks menu, highlighted was their happy hour (6 - 7:30) special of 2 bottled beers for Irp 85. We noticed the small print on a little sign on the table that because the front tables have the best view??? A minimum spend of Rp 185000 was required, we left after 2 rounds (4small bottles) a final bill of Rp 225000. Moral is beware the small print. At around $22 for 4 local beers it is no cheaper than drinking in Melbourne. At this rate Bali will lose its attraction in favour of cheaper destinations such as Vietnam and to a lesser degree Thailand. This would be a shame.",The Haven Bali Seminyak
433,Quiet relaxation,40,April 2019,"On the plane to Bali I read some reviews regarding the haven. I had already booked but was curious what recent visitors had to say. The first three weren’t great and all of a sudden I was wondering if I made the right choice. In a nutshell, I did. The staff were extremely friendly and helpful, the rooms (stayed in one and was upgraded for no reason for other two nights) were comfy, spacious and very clean. The hotel itself has two pools, an amazing restaurant and is close to the beach and most shops. Highly recommend and if I’m ever back in town, I will surely come again.",The Haven Bali Seminyak
434,Great location for a short stay,40,April 2019,"My friend and I stayed here recently for 3 nights. We stayed in a 2 bedroom apartment and it was very comfortable. Centrally located to restaurants, Bintang supermarket and a short walk to the beach for sunset drinks. Breakfast was included and this was great value. All staff were very friendly and extremely helpful. There are several pools so quite often you had the pool to yourself. Highly recommend this accommodation to families and also friends travelling together.",The Haven Bali Seminyak
435,Wish we never booked,10,April 2019,"Wow what a disappointment. From the moment we arrived we were ignored at the reception whilst the staff were laughing amongst themselves. Finally we checked in but no smile from the lady. Not a great start. When shown our room, it was like walking into a room of disappointment! The 2 bedroom suites are very rundown and need urgent maintenance. I can’t believe we paid $270 per night to stay here, it was like a 2 star hotel standards. Black marks all over bathroom floors, mould in sink basin, kitchen bench covered in stains and sticky residue, mirrors peeled. To make our stay worse, our aircon was broken, our room was boiling hot. Hours later after requesting a new room, we were finally moved. The new room was exactly the same, filthy and run down.

This hotel is not good for kids, there is no kids club, the back pool is too cold, the front pool is full of adults who whinge when children are having fun. If you have kids, please do yourself a favour and book somewhere more kid friendly.

Breakfast was the best part of the stay and even then, it was average. Coffee wasn’t great, luckily there is grain cafe across the street.

Would not stay here again, nor would I recommend this resort to anyone. Sorry but there needs to be serious maintenance repairs in the rooms.",The Haven Bali Seminyak
436,Old worn out resort,10,April 2019,"On entry walked for ever to room on entry to room refused to stay advised no cancellation.we booked via last minute deals.
After trouble of finding new hotel and requesting refund ,strongly suggest not to book via last minute or Haven resort .Experience ruined the trip.",The Haven Bali Seminyak
437,Spacious,40,April 2019,"We stayed in a villa. The rest of the family stayed in a suite. The rooms in the villa and suites were so spacious. There was plenty of room for the children to spread out in. The kitchens were very good. The furnishings and decor were lovely. One suite had an issue with hot water, but the others were trouble free. The staff were all very good and courteous. Before we went, we saw a lot of reviews saying the pool was cold. We didn’t find this at all. The breakfast was good. It is in an excellent position, costing only a couple of dollars to go to Kuta by bluebird taxi. The negatives were few. The main one being the slow service in the restaurant, and waiting for staff to fix an issue. After experiencing the slow service in the restaurant we ate out at the restaurants nearby, which there are plenty.",The Haven Bali Seminyak
438,Superb,40,September 2018,Great hotel. Local amenities close by . Staff were very welcoming and couldn’t do enough for us . Room was very clean and price is reasonable. Only ate her one night but the food was great also . Couldn’t fault this place and would return,The Haven Bali Seminyak
439,Third time here and won't return,30,April 2019,"This is our third time staying at this property. Previously we stayed in the one bedroom villa and could not fault it. This time we stayed in the most expensive room time and the service we received certainly did not met the amount we paid for the room.
Check in was basis, no staff even offered to escort us to our room. We were giving a key and told to head to our room when we were ready.
Upon arrival to the villa, it was very tired and in need of some attention and love. On the first night there was a storm and water came in under the doors and flooded a part of the room.
Staff didn't seem like they wanted to be there, not willing to help or go that extra mile.
Disappointing stay.",The Haven Bali Seminyak
440,Sabeen Restaurant,40,March 2019,"We looked around Seminyak for a decent place to eat and this was the best, lovely staff.
We went on 2 nights that had buffet meals, such good price. My husband and I wished we had stayed closer but the walk was good to and from there as where we stayed was through the Haven to other entrance so was nice quick walk once we realised it.",The Haven Bali Seminyak
441,Location and staff are the best bits,30,March 2019,"The location of this hotel is quite spot on but it's definitely showing its age. Those air conditioners helmed in by dirty looking cages, those unwieldy heavy balcony doors and dirty corners in the bathroom are signs things need freshening up and housekeeping standards raised. On my last night, there was a temporary power outage just after dinner time, which is a little unacceptable because there didnt seem to be any emergency lighting for the walkways and corridors. The staff are what prevented me from downgrading this hotel further. Very friendly and attentive. Good selection of food at their breakfast.",The Haven Bali Seminyak
442,Not a Haven at all,30,March 2019,"We stayed in this hotel during our 10 days trip in Bali. We decided to stay in Seminyak during Nyepi celebrations, so we can see the show. The hotel stuff and service is good, however they could have informed us that they have a transport to the beach and that they actually have their own beach club in Double Six Beach. But they never did and we had to pay in the beach for the sunbeds and umbrellas. Later we discovered ourselves that there is a dedicated beach. That was really disappointing.
We took breakfast at the main restaurant one time only, and were not feeling well after that. So in general the experience was not really good.",The Haven Bali Seminyak
443,Worse hotel we have been to.,10,April 2019,"The Worst hotel we have ever stayed. Before booking the hotel I did some research and was pretty satisfied with the reviews and the pictures on Agoda The public areas in the hotel looked exactly the same as the pictures on the website however the nightmare began once we entered our room.
As we entered in to our room, our expectations were completely destroyed. The photos posted on Agoda was misleading. The room floor was disgusting there were liquid stains all over the tiled floor. The bathroom was worse, it was filthy and smelly there were black stains on the floor tiles in the bathroom. Once we complained to the reception they gave two keys and said we could go and choose which ever rooom we want to have. So we had to walk around the hotel for 25 minutes looking for a clean room . The other two rooms were not worse as the first room we were given however it was dirty( the sheets had stains, the curtains had mould on it. The hygiene was zero. Once I showed the pictures to the staff at the reception the respond I was given was “We don’t have any other room available this is what’s available”

It is disgusting how the hotel could expect a paying guess to sleep in a dirty and moldy room. I was extremely disappointed and will never recommend this hotel to anyone.",The Haven Bali Seminyak
444,Price ripoff,10,March 2019,Two glasses of wine which barely covered the bottom of the glass. Paid 23 $ . Bottle in the bottle shop 230$ does not make sense. Do not recommend for value for money. Other places better for wine. Indicated our displeasure but shrugged off as if this is their norm. Won’t go again.,The Haven Bali Seminyak
445,"""The Haven Heaven """,50,March 2019,"After my husband and I have just returned from a 17 day stay in a 1Bedroom Villa at The Haven, we are already anxious and excited about returning again.
We are regular visitors to Bali and this is by far our preferred accomadation. From the moment we arrive to the moment we leave we are made to feel so very welcome. Staff are amazing, it offers great facilities, good clean pools ,its in a good location , it's clean and comfortable and it's all worth visiting the Haven.
The grounds are very well maintained, it offers a shuttle service to the beach(5min) where guest have a dedicated area to the resort, and it's beautiful.
A very big thank you to Riyani, Ayu and Yogi for greeting us each morning with a smile and with excellent service to start our day on such a positive note. To Kaden Suryantini and Ratna for cooking us a delicious breakfast each morning.
And lastly to our beautiful and attentive Marcel, Made and team for not disappointing us once again with your amazing service in our Villa. Everything thing is so detailed ,personalised and you all do such a wonderful job. We have never experienced the service that you do to make us feel so comfortable anywhere that we have stayed whilst travelling.
And lastly to all Management and staff, we can't wait to see you all again in September 2019 for our next 20 days, and also May and November 2020 . You all should be so proud with the service you offer to all your guest staying at the Haven. Well done 10/10",The Haven Bali Seminyak
446,Strategic Location in Bali,50,March 2019,"The Hotel location is strategic, easily accessible from the center of the city the Bali. At night walking, looking for food, shopping is very easy. The Rooms are clean and comfortable, friendly and fast staff respond.",The Haven Bali Seminyak
447,a wonderful place to stay,50,March 2019,"When you enter this hotel you will first see the restaurant in the front position before the lobby. I stayed for 2 nights there. On the first day I stayed in a 2 bedroom villa type with a private swimming pool inside. This type of villa is perfect for staying with friends or family because the rooms are very very spacious. The next day I moved to a 2 bedroom suite type room, this room was no less good than a villa type room. I could see the sun rising from the balcony of the room. And to see the sunset I just need to walk towards the double six beach which is right behind the hotel. The location is very strategic for shopping as well because on each side of the road there are many shops that sell souvenirs. The hotel also has 2 fairly large swimming pools. All staff are very friendly and very helpful. The breakfast menu is quite varied. I will definitely return to this hotel if I vacation in Bali. Thank you The Heaven for very satisfying services and facilities.",The Haven Bali Seminyak
448,Always really love the Haven Seminyak,40,March 2019,"It was my fourth stay in Bali at the Haven Seminyak and as usual I felt right at home there. The staff are really nice and helpful. The location is really great and close to everything in Seminyak. The rooms are nice with good air con and the pools are also lovely. The style of the rooms and the amenities are great, the house keeping there is very good so they are always clean but some general wear and tear about the place is starting to show just a little. The food is ok and people come just for the buffet breakfast but I think the food could be slightly improved. Still it will be my go to hotel again next time I visit Bali. It’s a great hotel all in all and I would highly recommend it.",The Haven Bali Seminyak
449,Average hotel in Seminyak,30,March 2019,"Nice hotel in central Seminyak. Easy to walk to shops and restaurants from here. The Haven Rooms are run down and some TLC is needed. Do not stay in these rooms unless you like to be kept up until 3am with the music from the club across the road. Upgrade to the suite rooms to be away from the noise. The suite rooms also run down and some care is needed. The pool down by the suites is a nice quiet pool, where as the main pool is busy with lots of kids. Breakfast is good with a wide selection of foods. The buffet dinners are pretty average. Overall a good hotel if you are on a budget.",The Haven Bali Seminyak
450,"Central location, great service and helpful Staff!",50,March 2019,"We stayed in one of the Villa suites at The Haven resort and it was sublime. We originally booked a regular room which, when we arrived, seemed a bit worn. When we enquired about upgrade options and they showed us the Villa suite we were blown away! The large private pool, outdoor shower, gorgeous bathroom and tons of space sold us! We moved. The hotel grounds, spa, restaurant, and the amenities were lovely. The Staff at The Haven were all amazing! It's not in the best part of Seminyak, but only about 10 minutes from upscale shopping and restaurants. The Caffeine Coffee Shop is a 5-minute walk and we had our morning coffee there.",The Haven Bali Seminyak
451,Good Option in Seminyak,40,March 2019,"We stayed in a suite here for one week for a ‘budget’ holiday. The hotel is well located for restaurants and bars and a 10 minute walk to the (awful) beach.
The hotel is a little tired but the suites are large and comfortable. The buffet breakfast is good and service very warm and friendly as you expect in Bali.
Overall, a good option without breaking the bank.",The Haven Bali Seminyak
452,Dining,40,March 2019,Atmosphere and food is like a pub so if you’re looking for a restaurant try elsewhere but if looking for a nice relaxed place To watch the world go by them this is it. Food was good quality and cocktails were good.,The Haven Bali Seminyak
453,"Not bad, but not great",30,March 2019,"Friendly and accommodating staff. Room was a bit of a let down, given the price. Pool is lovely and at a refreshing temperature with no shortage of sun beds. ""Doof doof"" music from nearby clubs is hard to sleep through at 3am. Excellent breakfast, lots of variety - but the hotel restaurant is quite pricey by Bali standards.",The Haven Bali Seminyak
454,"The Haven Restaurant, Seminyak, Bali.",40,March 2019,"Had dinner here quite a few times, found to be very good (safe).
Check the days as they have all you can eat buffets two or three times a week which are great value. Around $13.50au each.
I tried the seafood buffet and was suprised at how nice it was, but was expecting after effects the next day (Bali Belly), have to report no sign so was indeed a lovely meal.",The Haven Bali Seminyak
455,Just plain bad...,20,March 2019,"From the outside the hotel is nice. Nice lobby and attractive decor, but once I got into my room I was really unhappy. The room was disgusting. Cracked floors, ants all over the counter and sink, moldy shower, leaking toilet. Pathetic for a “four star hotel.” The room service is also a joke and subpar at best. The only plus of this place is the staff, they’re all very friendly. That being said, I cannot WAIT to check out tomorrow and never come back as I don’t feel comfortable in my room at all...",The Haven Bali Seminyak
456,Bali heaven,50,July 2018,"Beautiful place amazing at sunset, very unusual setting being in a rice field. Incredible food.Service great , people really friendly lovely staff , lots of homewares to look at. Easy to get to via cabs if not staying nearby.",The Haven Bali Seminyak
457,Nice hotel to stay in,40,March 2019,"This hotel was really nice and centrally located within Seminyak. It is close to the local shops and a 5 minute walk from the beach. The only reason it hasn't got 5 stars is because we booked a double bed for our trip and when we arrived, we were given a twin. This was rectified quickly and we were given a double bed the next night.",The Haven Bali Seminyak
458,Great Property in Busy Seminyak,50,November 2018,"I spent two nights in a hotel room at The Haven Bali Seminyak. The room was nice, clean, with a TV and a glass door into the bathroom/shower. The room included a balcony and I had a view of the large hotel pool. The bed was very comfortable and clean. Breakfast is offered in the hotel via a large buffet spread. The hotel is located along a very busy road in Seminyak that has a large offering of shopping, restaurants, and bars and is also a short walk from the beach. I recommend this hotel to anyone looking for a nice, affordable hotel in the heart of Seminyak.",The Haven Bali Seminyak
459,Great place to stay,40,March 2019,"Clean and well appointed rooms, friendly staff, good breakfast buffet offering. Restaurant can be a bit pricey but similar to other hotel restaurants. Central location.. 10 minute stroll to the beach.",The Haven Bali Seminyak
460,great holiday in Seminyak,40,March 2019,"We stayed in The Haven from 02/03 to 09/03/19. The beginning of the stay was not promising, when we arrived we noticed that the fridge was not working, however after one call, the maintenance staff arrived and replaced the fridge. We stayed in the one bedroom suite and we enjoyed the stay there. The food was great, therefore we did not bother to have any meals outside the hotel. The biggest asset to the Hotel are the people who work there. Thank you to Sri, Sugi and Howard, they made our stay in the hotel very special.
We would like to come back. Snezana and Branko",The Haven Bali Seminyak
461,Large hotel in central Seminyak,40,February 2019,"We had a private villa. This was by far the best option. Very private, very roomy, very gorgeous private pool. The villa was sprayed for mossies every night and the bed had a large mosquito net so no problems with them. The bathroom was extra spacious and supplied with crystals, candles and bath spices. The toilet seat rises as you enter automatically. What a hoot. We entertained friends who were also staying in the hotel and this proved to be a great venue to do so.
Breakfast was comprehensive and included European, Indonesian and other cuisines. There are two other sizeable pools in the hotel. The steps down into the courtyard where these pools are can be an obstacle, especially if wet...use the elevators in the hotel to get to this level.",The Haven Bali Seminyak
462,worst hotel so far,10,March 2019,"I was staying with my team work from the office at suite 306-307 during nyepi holiday 6-8 march 2019, then extend my stay with my baby boy until march 11. they gave us room 0012 near the pool, no hot water, no dust bin in the room ( I need to ask for it ), the shower wall leaking and I almost slipped. I complained then they move us to 1018, stil there’s no hot water in the bath room and no dust bin in the bedroom, they didn’t even refill the tissue paper after the housekeeping clean the room. I’m not gonna stay there again and won’t recommend to my friend and family",The Haven Bali Seminyak
463,6 nights at The Haven Feb 2019,50,February 2019,"We booked one of the private villas and i cannot say anything other than it was amazing. From Ougie the smiling and friendly hotel driver who picked us up at the airport to all the amazing hotel staff who made sure we were well looked after. The villa was clean, quiet and spacious. Breakfast was plentiful with lots on offer. I fell in love with Bali and the people and will definately be back. My only gripe ( and this is nothing major) was the lighting in the bathroom. Once it got dark it wasn't easy to put your makeup on however i am sure the lighting reflected the ambience of the hotel...",The Haven Bali Seminyak
464,Great location,50,November 2018,"The 2 bedroom suite was perfect for myself and my 2 sisters. Location great as just a short walk to the beach and shops right outside. Hotel was quiet itself but as soon as you step outside, the amazing hubbub of Bali is on your doorstep. Food was great in the 2 restaurants. Swimming pool lovely and cool.",The Haven Bali Seminyak
465,One of the best hotels in Bali,50,March 2019,"Fantastic hotel with very friendly and attentive staff. Huge pool, clean comfy rooms and the best breakfast buffet! We were here for Nyepi day and it was great, they did a small class to teach how to make the little offerings that Balinese people do everyday which was great. Highly recommend this hotel!",The Haven Bali Seminyak
466,Excellent service.,50,February 2019,"My friend and I stayed here for 5 days in February. I have Expedia VIP, and this was a VIP hotel and it definitely met the standards. We received free breakfast, credit towards the spa, and even a free upgrade. The suite itself was big, the soak in tub was hard for my friend and I to get in and out of. The only thing to complain is the lighting in the room- my friend and I tried doing our make up and it was just hard with the lighting being so low. Also when we were trying to do our hair there was no available outlets near mirrors so we resulted in using our iPads. The service and the staff itself was amazing however. They always greeted us and were available and always wanted to help us in anything that we needed the best service I received in any hotel in a very long time. I definitely would stay again.",The Haven Bali Seminyak
467,"Sugi and Sara, we thank you!",50,March 2019,Really relaxing time and felt very welcome. I highly recommend Sugi and Sara from the Lemon Cello Haven suites for their true and genuine professionalism; nothing was ever too much to do and always with a smile! Thank you to both of you and all the kind staff that made our stay so special. We will come back!,The Haven Bali Seminyak
468,Overall nice stay,40,January 2019,"I stayed here in early January in the Haven room, queen bed, so this is a late review. The room was comfortable and everything worked as it should have. The bathroom could use remodelling, but it was fine. The pool is nice and gets the sun for a good portion of the day. I ate in the restaurant for one supper meal. No complaints.

For Expedia VIP + booking I found they fell short. They provided a one time voucher for 150K IDR for the restaurant and the same for spa services. Other more expensive Expedia hotel VIP bookings regularly provide a room upgrade and free breakfast. This was disappointing and for this reason I would likely book at another VIP hotel instead.",The Haven Bali Seminyak
469,"Would stay here again, but might ask for a room further away from the lobby",40,March 2019,"Lovely hotel, very modern and stylish, my room is great, and I’ve been staying here for a week. The main pool is very nice, it gets the sun all day in various places, and it also has a basketball net at one end which is fun. The breakfast is great - loads of choice, and other food is good but pricey compared to other restaurants around.

Only two minor complaints: being in a room close to reception has its downside as I’ve heard people setting up at 6am onwards out by the pool and in the lobby every morning - it seems to echo along the balconies. Secondly, the laundry service is very expensive here but I found a little laundrette (Adhi Laundry) on the second left turning that’s considerably cheaper as they weigh and price by the kilo. All my clothes came back nicely folded and smelling lovely.",The Haven Bali Seminyak
470,A favourite friend,50,February 2019,"I have been staying here on and off for several years now, and am still pleased with the hotel on each and every visit, the value for money is incredible, and the facilities are better than you would normally get for the price. With such a central location you would think it would be noisy, but once inside the hotel, it is peaceful and relaxing. They are currently renovating the suites and some of the rooms, which I have to admit are in need of a minor spruce up, but this did not affect my stay one bit, and I even got to have a look at one of the finished rooms, which looked simply beautiful.",The Haven Bali Seminyak
471,Winter's Holiday,30,July 2018,"Wow, this hotel was fantastic, there are so many features inside this hotel. But the price is so expensive,so you should keep your money in piggy bank before check in here. But if you have much money, it's okey to check in here.",The Haven Bali Seminyak
472,Very satisfied! 🤩,50,December 2018,"I stayed here for 2 nights with my friends, we were very satisfied to stay here. Nice pool, great location, has balcony, big room and good breakfast too.
They upgraded our room too to the suite without paying any extra! 🤩🤩
Definitely will stay here again when I visit Bali.",The Haven Bali Seminyak
473,Perfect Location to start the Honeymoon,40,February 2019,"We stayed at The Haven to start our honeymoon off before we moved to Ubud. We stayed for 3 days which we felt was more than enough. That is no slight on the hotel just we felt that was enough for Seminyak.
The hotel is everything the website and pictures suggest. We stayed in one of the suites nearer the back of the property away from the hustle and bustle of Seminyak. The Room was massive and had everything we could ask for. We didn’t use much of the pool but having several meant I was more than ideal.
All the staff were very helpful.
Location wise the hotel is ideal for the beach, local bars and shops.",The Haven Bali Seminyak
474,A comfortable stay with great food option,50,February 2019,"I stayed in The Havens Bali Semniyak for 3 nights and 4 days. It’s one of the best properties in Semniyak. I stayed in a superior room, which was huge and very spacious with a balcony and pool side facing. The washroom was very clean and spacious. The staffs are very polite and nice. Swimming pool is big, nice and clean.
The best part of this hotel is their restaurant. They have some amazing Balinese authentic dishes in their menu plus they keep having some nice barbecue nights. Trust me for the 3 nights, I didn’t go anywhere else for dinner and had it in The Havens and the food is cheap.

I would recommend this hotel to everyone. It is well located and connected. You will easily get scooter and taxi from here and a Semniyak beach is walking distance from here.",The Haven Bali Seminyak
475,"Location, Location, Location - Seminyak Sensation",50,December 2018,"This is our 4th time staying at the Haven in Seminyak and we love it. It is so close to everything, including numerous shops, boutiques, the beach, restaurants and bars.
We stay in the suites as they are very spacious and located at the rear of the hotel so it's quieter. This time we stayed in a 1 bedroom suite as it was only the 2 of us...they are large with plenty of room to just hang out and relax. It also has a kitchenette with a full size fridge so we could keep our food, snacks and drinks cold as the Bintang store is only a short stroll away! It's great having a separate lounge and bedroom if someone wants to have a nanna nap in the arvo!
There are 2 restaurants on site where you can have breakfast. The main restaurant Sabeen offers a wider range for breakfast choices, however, can get a little busy and noisy as it is at the front of the hotel...didn't worry us. The other restaurant Lemon Cello is at the back of the hotel, where it is quieter. It also offers breakfast, however, not as many options. It is overlooking the pool and greenery which is really relaxing.
The staff is what makes this hotel. There are so many that we could tell you about however let us tell you a few. There is a very special person we would like to make mention of and her name is Riyani and she works in the restaurants. She is the most wonderful person, always has a smile on her face, willing to assist, oh so friendly and a true gem. We met her in 2016 for the first time and every time we head over we always catch up with her. The other person is Ayu and she also works in the restaurants. Once again always has a smile on her face, loves a chat and always willing to help. Eko at reception is also great and very helpful. We always book direct with the hotel and Eko is always willing to assist with any requests that we may have.
The grounds are very well maintained and there is always plenty of room for all the guests in the pools. There is a shuttle done to the beach where guests have a area dedicated to the resort. There are lounges and towels available here and is only about a 10 minute walk from the hotel.",The Haven Bali Seminyak
