,title,rating,date_of_stay,review,resort_name
420,Take the suite 401,40,January 2016,"The lobby doesn't do justice to the rest of the hotel. Quite plane and dark. However check in was quick and easy.
401 overlooks the pool. Very spacious with huge bathroom and jacuzzi. King size bed also. Free mini bar and other perks come with this room.
The pool is nice and is also one step from the beach. However the beach beds are not park of pelangi so you will have to pay for their use.
For NYE this place was the best. Right amongst he fun.",Pelangi Bali Hotel
421,Step back into 1970's awful....,20,December 2015,"Day 2/5 & cannot wait to leave this hotel. Very outdated, not ""4"" star would give it 2.5/3
Been avoiding spending any time here....

The pool is great, but that's it!
Staff are friendly...
Bad smell in room... Furniture not ""modern"" as it's been described.
Bathroom dirty & spotty towels.
Breakfast very basic - pastries stale Been to 4 star hotels with a much bigger & fresher range)

Feel like I'm stuck in a prison and not on a holiday, avoid booking!!'",Pelangi Bali Hotel
422,GREAT LOCATION,40,August 2015,"Stayed in August 2015. Rooms very clean, pool area small but can manage to get a chair most days. Breakfast was always a good selection, bit of a wait on the omelette station, but fresh. Great people watching as is right on the beach. Pull up a bean bag on the beach at one of the many restaurant's close by. Staff are helpful, friendly and we really enjoyed our stay.",Pelangi Bali Hotel
423,First time visit to Bali,40,November 2015,My room was spacious with a separate sitting area. The bathroom had all I needed and fresh bottled water was provided everyday. All rooms are very adequately airconditioned although the rest of the hotel is not. The lovely pool has a swim up bar and overlooks the beach. Breakfast was provided in the room cost and set us up very well for the day,Pelangi Bali Hotel
424,Soothing Bali,40,November 2015,"We were coming to Bali extremely apprehensive...I was a first timer! And we were going to be ""Poolies"". Our girls stayed further down the beach at Legian, at Schoolies central at Jayakarta...thank God we didn't stay there!! Too many youngens - good for a laugh though.
So back to Pelangi. The staff were very accommodating and friendly. Beautiful smiles and welcomes. The decor and gardens were just lovely. Very Balinese. The sunsets from the pool and the restaurant were incredible...some of the best ever!
The rooms were well appointed, I would however have like a screen on the very small balcony just for fresh air...had air conditioning on the whole time. Didn't want mozzies in the room! Not that there were many, it was just to be sure. The hotel does all it can to protect you from them with plug in mozzie thingo's and weekly spraying too. The bed was very comfortable too.
The hotel is situated close to all the action! You have the cool restaurant/bars along the beach with the bean bags and umbrellas, then out the front a quick walk to the shopping precinct.
All in all, after the initial shock of the lack of road rules, we had a wonderful holiday and Pelangi played a big part! Thank you. xo",Pelangi Bali Hotel
425,our time at pelangi,50,September 2015,My husband and l have stayed here many times its the only place we stay at. The location is perfect the staff are always very friendly and love to have a chat and they go out of their way to make your stay perfect. The rooms are always extremely clean with plenty of space. I cant wait to stay there again in January 2016,Pelangi Bali Hotel
426,amazing staff and location,50,December 2014,"the location was great,clean, friendly staff the morning breakfast was amazing and the spa room, the massages were fantastic. The swimming pool was great close to restaurants shopping and close to the markets",Pelangi Bali Hotel
427,Bali Hi again,40,November 2015,"I decided to try another location this time in Bali. Seminyak is a bit quieter than Kuta but just as much fun. The Pelangi is a great place to relax (a great pool) and so close to the beach. The rooms I had was spacious, clean and the hotel staff were very pleasant, the restaurant staff were great people to talk to (food was superb). Would I come back here again, sure will.",Pelangi Bali Hotel
428,Fantastic time,50,November 2015,"What a great hotel, right by the ocean. Great staff, they are very friendly and helpful, the hotel is very clean and lots of painting and updating of the building going on in preparation for Christmas. Some people say the hotel is a little dated, we have ten in our group who would disagree with the above comment.We loved it here and will all come back again.",Pelangi Bali Hotel
429,Love this place,50,October 2015,"We have stayed here a few times and will always come back. Perfect location, beautiful staff and always someone to meet around the pool. Food is great and breakfast is awesome overlooking the beach. Theres a good selection of everything you need within walking distance and a beach full of music right on your doorstep each night. The hotel is really well kept, the rooms have everything you need, plenty of space and are well maintained. They were grafting some new coloured frangipanis onto the existing trees while we were there this time so we are looking forward to seeing them next trip!!!",Pelangi Bali Hotel
430,Near the beach!,40,November 2015,"Pelangi is a good, mid-range hotel. The room was neat and reasonably spacious, with good linen. The location is great with the beach on the other side of the road. You can watch sunset from the large pool facing the sea and then pop over to the beach to enjoy the evening where people gather under colourful umbrellas and on beanbags to enjoy drinks and dinner. There is live music on the beach and each restaurant is alight with colour.
Breakfast was buffet style with a great selection, for vegans too.

The main tourist shopping area is several blocks away but there is a hotel shuttle you can make use of. We chose to rather stroll around closer to the hotel and found plenty of small shops and restaurants.",Pelangi Bali Hotel
431,PELANGI BALI HOTEL.,40,October 2015,Our stay at pelangi hotel was all we had hoped for.The staff on our arrival and right through our holiday were more than helpful and always friendly.The location was great.Beach out the back and great pool with swim up bar.Lots of great restaurants within walking distance or you could eat at the hotel restaurant which had a great menu and lovely food.Our rooms were of the older style but very clean with a great airconditioning unit.Also on the beach of a night time you could pull up a bean bag and listen to live music while having a nice cold drink.There was three of us on this stay and we all loved it and will return again next year.Good shopping close by too.Everything you need at a very resonable tariff.,Pelangi Bali Hotel
432,Good for the price,30,October 2015,"I spent one night at this hotel at Seminyak and it was fine, but not as nice as I'd hoped from the photos. The pool was a good size, and it was nice to be able to walk right onto the beach from the hotel. The beach was fantastic and there were lots of little bars and restaurants on the beach, and a boardwalk that ran between the hotel and the beach. The restaurant was good and the staff were friendly. The breakfast buffet was a feast! It was nice to have a fridge in the room stocked with some water, beer and pop. I also got a massage at the spa onsite. They were having a half-price promo on spa services, and I wouldn't have paid full price as it was not as nice as some other spas I saw in Bali. If I were staying longer at the beach I would like a room with a slightly better view, and a bit more luxury. The first front desk staff I talked to told me that I should leave at noon to catch my 4:15 pm flight, and then when I arrived at noon for my shuttle the person acted as if I might be late for my flight. In the end it took 25 minutes to get to the airport and the ticket counter wasn't even open yet!",Pelangi Bali Hotel
433,By the Beach if thats what you like,30,October 2015,"This is one for the beach lovers, with the pool and restaurant overlooking the sunset, all you need to do is to turn up. The hotel is a little dated with its decor and as usual in Bali there are always renovations being performed. During our stay the rooftop bar and restaurant was closed. The staff are very polite and helpful however need a little more training in English as they struggled with basic questions at times. Overall a good experience though reasonably priced for the area and close to the usuals, i.e. Seminyak Square and shops, worth a stay.",Pelangi Bali Hotel
434,I always stay here on my first night in Bali,40,October 2015,"The Pelangi is a brilliant first nighter, particularly if you are flying in late which I almost always seem to do. It's traditional in décor, has a comfy bed and clean rooms. The location is pretty sweet and in all honesty, for what you pay for, it's good value. I use it as a launching pad into my Bali holiday.",Pelangi Bali Hotel
435,pelangi Hotel,50,October 2015,"We had 12nights At The Pelangi , This Was Our Second time There And We totally enjoyed Our Holiday, The staff Are friendly And Helpfull, The Rooms Are Nice And Cleaned properly Everday, Breakfast Was Great, All The Food We had At The Hotel Was Great,would recommend This Hotel To everyone, Will definitely Be Going Back To The Pelangi On Our Bext Trip To Bali.",Pelangi Bali Hotel
436,quite old and shabby but good location and nice staff,20,October 2015,"My husband and I spent our last night at the Pelangi before flying out of Bali. I found the hotel quite old, which I had anticipated after reading the comments here on trip advisor before booking. I didn't anticipate the weird smell in our room though. We got put into a ground floor room which smelled like a mix of mould and air freshener. Maybe it also came from the old air con that was on. We tried to air the room out but the bad smell persisted. It was so intense that we decided to ask for a different room, which we got given straight away. The staff at reception didn't seem to be surprised, so I think they are well aware of the mould in the room. The second room they gave us was on the first floor level, and the smell was better. Again, I think the aircon needs to be cleaned. The room was spacious but looked tired, the toilet was very clean but the bathtub and tiles in the bathroom not so much. The linen and towels were very old and had lots of wear and tear marks. Breakfast was ok. Pool would have been nice but a big group of guys was hanging in the pool all day, drinking lots, so the pool seemed a bit crowded. The staff was very friendly, which was the best thing about this hotel. Overall, the hotel and its facilities are old and a bit shabby even the location right across the beach didn't make up for it. I wouldn't stay here again and also wouldn't recommend this place to friends.",Pelangi Bali Hotel
437,fantastic location,40,September 2015,"we are regular travellers to bali with kids , Stayed at the Pelangi first time and can not fault it ,its an older hotel , however its freshly painted interconnecting rooms are clean and very generous in size . Staff are very friendly and helpful and the location is fantastic directly on the double 6 beach with its glittering sand and clean beach , the tide makes it fab for beachcombing and sunset shots and the surf is brilliant . many beanbag resturants directly on the beach great nightlife and resturants in easy walking distance .The hotel has a free shuttle which runs to kuta 4 times a day . the breakfast is great terrific selection . We hire scooters for the week we were there and put two kids with hubby on one and me and daughter on the other , very safe to travel along the beach path all the way to legian and discover and enjoy many yummy hotels and resturants along the way .Also made it very convient to go up the street to bintang supermarket . WILL DEFINATLEY GO BACK great wifi connection in room and outside",Pelangi Bali Hotel
438,Great location - poor service,30,October 2015,"Perfectly located across the road from double six beach. Good pool.

The restaurant serves decent breakfast. Also serves good Indonesian food.

But....

Rooms are quite old. Needs refurbishment. Would rate max 3 stars for comfort eg shower head is blocked. Can be quite noisy too from nearby parties.

Reception service is useless, no customer service and and not helpful at all. Not helpful for booking cabs. Cannot change CHF, after 3 days they send you a reminder of outstanding balance although having a credit card as a guarantee and knowing we are staying for a week.",Pelangi Bali Hotel
439,Great place to stay,50,November 2014,"My stay at the Pelangi was peaceful and rest full great swimming pools bar and restaurant good service and nice staff
It was a great location close to some excellent shopping and restaurants. Night life around the hotel is also great plenty of action if that is what your after.
Ignore the hawkers on the beach and they will ignore you.",Pelangi Bali Hotel
440,Another great stay,50,October 2015,"Had another week in the Pelangi which continues to uphold it's excellent customer service. Add this to the location straight onto the beach for surfing, massages and now night life it has become a central spot to rest and recuperate.",Pelangi Bali Hotel
441,Pelangi,40,October 2015,"Great location right on the beach which is what we love being in Bali. Only complaint I would have is, the towels are very old and once wet actually look dirty and stains can be seen on them. Not changed even when left on the floor just hung back up.",Pelangi Bali Hotel
442,Great pool hotel,40,September 2015,Stayed here for two nights and a day and really enjoyed it. Friendly welcome & staff. Atmosphere good. Lots of rooms. Which are a great size with big bed. Liked being on the ground level for easy access to the pool etc. Pool best part of hotel which was huge with handy pool bar. Great that beach was right next to hotel. Would stay here again.,Pelangi Bali Hotel
443,Awesome value for money,40,October 2015,"Service, staff and accommodation fantastic, just finished an awesome week at the Pelangi. Ideally located, wonderful buffet every morning, great pool, great staff and excellent value for money in Seminyak. Definitely back again next time",Pelangi Bali Hotel
444,Lovely stay by the beach,50,December 2014,"Atmosphere was lovely and laid back, nice interior with wood accent. This hotel is so Bali, and basically close to almost everything. Beach just at the back door, motorbike rental just at the front. 10-15 minutes walk to kuta square thus the shopping place. Friendly staffs, spacious room, lovely view. I love having a quiet and peaceful breakfast here with nice sea view and sound of wave crashing onto the shore.",Pelangi Bali Hotel
445,Amazing stay!!!!,50,September 2015,"When we first arrived at the palangi (at night) it looked beautiful. We were greeted at the door to help with our bags and a complimentary drink.
The hotel is not the most modern but was perfect peace and tranquility. The staff are amazing and will bend over backwards to help you with anything.
The pool and beach are the best part spending many a day having dinner at the pool bar relaxing. The beach is 5 second walk from the pool where you can chill on the bean bags, nice music, a drink and watch the sun set go down.
This hotel is in the perfect location just 5 minutes walk to the main area of seminyak yet still in a very peacefull location. Would deffinetly recommend thos hotel and look forward to retunring again.",Pelangi Bali Hotel
446,"Great, economical beachside location",40,October 2015,"This hotel was chosen purely for its location and price - and it was a good decision. Whilst the hotel itself is a little bit tired the room was more than adequate and very well priced given that it is surrounded by ""higher end"" establishments. The beach location is ideal and starting the day with breakfast overlooking the ocean was a real bonus. There are many restaurants and shops within easy walking distance and Seminyak and Kuta shopping districts are easily accessible, especially if you choose to walk via the beach. If you need total silence to sleep music from the beachside restaurants might be an issue.",Pelangi Bali Hotel
447,Love this place of rainbows,50,August 2015,2nd year we have been back here - 3 weeks this time. Our new home away from home. We love the laid back friendly atmosphere of this hotel. There are always staff available to assist you in any aspect of your holiday.,Pelangi Bali Hotel
448,Pelangi revisited,50,September 2015,"Our visit was all that we expected which ensures our next trip to Bali includes a stay at the Pelangi. Our first night was interrupted by a bunch of drunken guests. The Pelangi management dealt with them quickly, and they were no further problem. A great stay.",Pelangi Bali Hotel
449,Another great stay,40,September 2015,"This was our 3rd time at the Pelangi and once again we thoroughly enjoyed the experience. The hotel is well located for lots of exploring in the surrounding areas. The rooms are adequate although could do with a bit of an update, but really we are only sleeping there. The breakfast offers a wide variety of food and everything we had was very good. The pool area is stunning and as we were there to relax we spent a lot of time on the sunbeds. The view from the pool over the water is still a favourite. The staff are just so friendly, from the front of the hotel to the pool attendants and the waiters and waitresses. Will hopefully be back for visit no 4 in 2016.",Pelangi Bali Hotel
450,Great Location & Setting,40,September 2015,"My husband and I had a group of our wedding guests stay here - the communication before our stay was excellent. It's a great location, breakfast is good and you can walk straight out to the ocean. Great pool and pool bar too! Walking distance to shops/bars/cafes. This is the second time I've stayed here and would definitely stay again if I was staying in the Seminyak area. Good for couples, friends or families.",Pelangi Bali Hotel
451,Good for a long wekend,40,October 2015,"Once we started accessing the pool and beach through the garden rather than the long dark corridors we enjoyed our stay at this hotel. Great beachfront location - poolside lounges overlooking the beach, so could cool off in the sea or the swimming pool. No ocean views from the rooms, but very clean and friendly staff.",Pelangi Bali Hotel
452,Great value on the beach,50,September 2015,This 4th time I have stayed here & the place doesn't change. Very clean & lovely maintained gardens . Friendly staff. Great pool & position overlooking beach. Borders Legian & Seminyak so great spot to visit different areas.Delicious buffet breakfast.,Pelangi Bali Hotel
453,Pelangi Hotel Bali,50,September 2015,"We have stayed at several place in bali but keep coming back to the Pelangi Hotel. We recently completed our 5th time at Pelangi.
Staff are friendly and always willing to assist you.The Service is first class and rooms tidy. The Bar Pool and meals are fantastic.We have no hestitation in recommending the Pelangi to anyone wanting a fantastic holiday and location.",Pelangi Bali Hotel
454,Great beach location!,40,September 2015,"Pelangi Bali Hotel is one of the only resorts on the beach in the Seminyak area that is an affordable price. The pool area is really nice and right across from the beach. It's also right next to a large number of beach bars/restaurant eg the well known La Plancha (bar/restaurant with a multitude of bean bags set up on the beach).

The shops in walking distance are OK - the usual sunnies, sarongs, tshirts etc. I attempted to walk further into the nicer end of Seminyak shops, but it was too hot. We ended up catching taxi's for around $3 (30,000 IDR) to Seminyak Square and Eat Street for more/better food options.

The rooms were fine - nothing flash, fairly basic and no views, but there was nothing wrong with them, clean and met the 4 star standard (without any frills though). Buffet breakfast was good, staff were friendly.

Overall, I'd probably try to find somewhere closer to Eat Street, but still on the beach - dependent on price. If I couldn't find anything closer that was reasonably priced (ie not the W at $$$$$ a night), I'd definitely stay here again due to the beach location and proximity to cool, cheap little beach bars/restaurants, and a great pool & pool bar.",Pelangi Bali Hotel
455,Great Value,40,August 2015,"We had just landed on our honeymoon and this was exactly what we needed.

Location - It is set up beach side. Unfortunately, there's a road between the hotel and the beach, but its still right there. It is also really close to the main strip. This makes it easy to find food or drinks or vendors. Its all really within a short walk.

Rooms - They're pretty standard. Nicer than average but nothing really that provides a 'wow' factor.

Food - Breakfast is provided, or was at least for us. It was again pretty standard. 2 Juices. Instant Coffee. Fruit mix. Pastry/bread bar. Egg bar. Random assortment of local dishes. We didn't have any other meals at the hotel. Beers are around the same price at the bar/restaurant as everywhere else...Just a little pricier.

For the price, I definitely loved the place though...and this was my favorite location overall.",Pelangi Bali Hotel
456,nice and clean,40,September 2015,"good hotel. Close to all amenities. Very close to the beach. Nice pool and staff. Walking distance to shops, beach, restaurants. Had a great stay. Hotel offered great deal with upgrade to nice villa in Nusa Dua.",Pelangi Bali Hotel
457,Great value for money...Very Clean,40,August 2015,"We stayed for 10nights with our 4yr old and had an awesome time. The staff are exceptionally friendly and everyone made us feel so welcome. The pool was fantastic and so clean. The shallow pool was ideal for our child who loved swimming everyday. The breakfast was very good, with a selection of breads, Danish, pancakes, fruit, cereal, egg station and hot buffet of sausages, bacon, rice, noodle etc. The food for lunch in the restaurant was ok and could do with some improvement.
The room was a good size esp as we had an extra bed in the room. Very clean with no sign of insects!
We would deff be back, very friendly crowd of people who were all there to enjoy the sunshine and fun times of Bali...
We also used the babysitting service and Wayan, was FANTASTIC with our child. Thank you :)",Pelangi Bali Hotel
458,Awesome Value For Money,50,November 2014,If you want a nice clean simple room (beds aren't soft) and then a nice pool and pool bar on the beach with great restaurants all around then this place is for you. The foyer is dark but still nice! The pool is what makes it out the back. It is a relaxing place if you aren't looking for a massive resort type of place! I would stay there again.,Pelangi Bali Hotel
459,Not what we expected...,20,August 2015,"From entering the reception area, to walking the long corridor to the room, things just got darker, literally. The foyer area is rather dark and not very inviting. The more than 2 meters tall dark concrete walls surrounding the whole complex gives one a kind of unpleasant feeling. Not at all the pleasant Bali feeling one can see at most other hotels. The outdoor areas really need some renovation. The room was large and clean, but with no pleasant atmosphere. No Bali style here either!
Breakfast was nothing special, but staff were nice and kind.
The pictures on the hotel's website are grossly exaggerating reality. The image of one bedroom surely is not the standard. We had a large DeluxeSuper room, but it was rundown and sterile in style. No modernization to see. The two nice images showing the 2nd floor terrace with a nice view of the beach and sunset, is totally misleading. This terrace is closed for all guests, and only in use for weddings, etc. What a disappointment! Incorrect marketing like that serves no one good.
There is by far not sufficient number of sunbeds available (due to space restraints), and the beds are a few centimeters apart, with no room to slightly move or change the position as the sun moves.
There was live music in the hotel's only restaurant every evening. This musician was pretty good.
This is probably the one hotel on Bali where we have spent as little time as possible on the hotel's property. during the stay..",Pelangi Bali Hotel
460,Totes go back,40,August 2015,"Awesome place. Will go back. Quite, more adults than kids sort of place. Only downside is the breakfast is pretty lame but it's cheap to eat out anyway so who cares. Pool bar rocks! Staff super friendly and awesome",Pelangi Bali Hotel
461,Disappointing,10,October 2014,Stayed at this hotel last year was not impressed At all first of all the foyer was really dark and dreary not a good first impression our room had a bad smell even though it was clean alwAys had a smell when you walked in breakfast very average pool area only had a few beds not that you would want to stay very long no view at all except dirty unkept walls the beach outside the hotel not a nice area to sit we checked out early and went to another hotel same price but so much better I would not recommend this hotel the photos are very deceiving,Pelangi Bali Hotel
462,Pelangi Beach Hotel,40,August 2015,Great position and friendly staff. Rooms big and clean. Mostly Australian visitors. Only downside is the noise from nearby places that sometimes have music that plays until 4am and the windows vibrate…..count that as a sleepless night and should be addressed by the hotel. The upside is the staff are lovely and very accommodating.,Pelangi Bali Hotel
463,Excellent location,40,August 2015,Location of this hotel is fantastic! Walk out of your room and past the beautiful pool area and straight onto the beach! Massive hotel with plenty of rooms. Bed was ok great spa and shower in room. Staff were good and friendly. Only minus was breakfast is too late as it starts at 7am so not too good for those who have excursions planned or early flights but when able to make breakfast it was beautiful. 9/10.,Pelangi Bali Hotel
464,Great location on the Beach,40,June 2015,"Older hotel, without all the bells and whistles. Breakfast was good with a good selection of hot and cold food. Location on the Beach, but far away enough from the huge crowds.Great pool with wet bar. Loads of restaurants and shopping close by. Staff very friendly and able to organize day trips as required.",Pelangi Bali Hotel
465,Another wonderful stay,50,August 2015,"Our second time at Pelangi and it was great again. It is not luxury but the position cannot be beaten for the price. The pool and restaurant overlook the beach and ocean and that is what it's all about. There are warungs straight out on the beach with cheap food and drink and entertainment every night. You can walk a short distance to good restaurants, massages and shopping. The hotel has a traditional Balinese design and feel about it, the staff are wonderful right through from reception to the breakfast staff, the pool towel boys and pool bar. The free wifi works well. The hotel and rooms are clean and well maintained, the pool is always in top condition. You can just kick back and relax at Pelangi.",Pelangi Bali Hotel
466,Back again to the Pelangi,50,August 2015,"This is our third holiday at the Pelangi Bali Hotel..
The hotel is in prime position on beach frontage. It is also an older style hotel with lots of charm. The hotel is clean and the staff are very friendly and always helpful. They always remember the guests by name, even though there are so many people to remember.
The food at the restaurant for breakfast is always very good. There is a very wide selection to choose from.
We also ordered some dinners in room service, and the food presentation and quality was excellent. Actually the best Mie Goreng I had in Bali.
We hope to return in the coming year.
Thank you Pelangi Bali for welcoming us back and making our stay comfortable and enjoyable.",Pelangi Bali Hotel
467,A long weekend getaway,40,August 2015,"We've been to Seminyak 5 times and wanted to stay at the Double Six end for a change...the Pelangi ticks that box..the location is great for the beach, beach bars and Cocoon. Much more shopping choices than Seminyak Square and Eat Street. It's a 20-30 minute walk to the other end but who counts the time on holiday..have a leisurely wander and you'll find things you didn't know were here! It is an older style hotel so wouldn't suit those who find stairs a challenge. Rooms are spacious, clean and have basic facilities which will suit those who want a base rather than a resort. All up, great location and value for money.

To address a couple of issues raised in other reviews:
Bali taxis can't enter the driveway...there's a taxi rank 5 minutes walk away and they can drop you off at security which is a minute from Reception
The lack of room safes makes perfect sense given the resort has open access from the beach and the rooms have glass doors to the gardens. Security deposit boxes are free, locked in a room and you have to sign for access. Not a real hassle for peace of mind",Pelangi Bali Hotel
468,Absolutely amazing,50,August 2015,"Absolutely amazing, gorgeous pool, delicious breakfast, wonderful view, beautiful rooms comfy bed, lovely shower. Thankyou for an amazing stay! And wonderful and amazing Staff that will do anything to make you happy ☺️ Definitely recommend to everyone! ☺️😊",Pelangi Bali Hotel
469,Great place pelagic hotel,50,August 2015,"Just had 4 nights at pelagic hotel great staff ,great location ,great pool ,great food , beautiful beach and night life lots of good restaurants close by heaps of shopping around hotel thank you pelagic hotel will be back for sure",Pelangi Bali Hotel
470,"Great Hotel, great location",40,August 2015,"Pelangi is a fine hotel with one of the best locations. It is not your top end resort, but it also doesn't have that top end price.. It was clean and comfortable, the staff were very friendly. It was a nice swim up bar.. and the back of the hotel is right on the beach. It was the perfect location, wander down to the Beach Hotels and grab a bean bag for the evening, or even walk along the beach to Legion or even Kuta (if you are a walker). Main street of Seminyak is also just around the corner. After looking up so many different hotels prior to leaving, once there, i think we made the best choice.
Wifi worked fine for us at the hotel, a couple of slow or dead spots, but that is technology, can't expect it to get around every nook and cranny. All the Beach Hotels have wifi aswell along with most bars and cafes throughout the area (or you could switch off.. and have a holiday).
Honestly think it was the best value for money. If you are looking for a high end resort then of course go pay the money for one. Pelangi Bali Hotel was great in my opinion, especially if you grab the early bird pricing.
Seminyak location i found was also the best, being out of the hustle of Kuta or Legion, but still close enough to go check it all out. Pelangi offers free shuttle service into Kuta multiple times a day.",Pelangi Bali Hotel
471,My home in Seminyak,50,August 2015,"This was my fifth stay at the Pelangi and it still ticks all the right boxes. Clean, comfortable, on the beach and close to the action in Legion and Kuta without all the hustle. The beachside cafes are a real treat for after dinner with loads of atmosphere and live music to suit all tastes.

I will be back.",Pelangi Bali Hotel
472,One very tired hotel,10,August 2015,We had 8 nights at Pelangi Bali Hotel and won't be back there. Staff were wonderful but the hotel itself needs a big overhaul! Breakfast was ok - can't really go wrong with toast and fruit- but an empty restaurant at lunch and dinner time speaks for itself.... Room ok. But bathroom needed work with cracked or non existent grout and plumbers tape on taps to stop leaks. Bath water couldn't be turned off while shower was running - so not much pressure. Luckily we didn't have to spend a lot of time in our room.,Pelangi Bali Hotel
473,Perfect location,50,May 2015,"Pelangi is on the beach at Seminyak - close to Ku De Ta, La Luchiola etc. Perfect location. Staff are very friendly and helpful. Has a gym. I have been coming here for over 5 years and it doesn't fail to disappoint. Great value for your money.",Pelangi Bali Hotel
474,on the beach,30,October 2014,it was pleasant. hotel is located on the beach so was convenient and walking distance from the shops. they did get our rooms mixed up despite us reconfirming so check in was a bit of a mess. restaurants nearby walking distance.,Pelangi Bali Hotel
475,Pelangi hotel by the beach,40,July 2015,"Good hotel in perfect location, by the beach and a short walk to the shopping and restaurants etc.
Friendly staff and free shuttle bus to Kuta was a good inclusion.
Usual problem with guests leaving towels on pool side lounges, and not monitored by staff though there are signs around the pool area.",Pelangi Bali Hotel
476,Excellent stayed,50,August 2015,"We stayed at the Pelangi Hotel twice on our stay in Bali it was that fantastic,

The first night we got to Bali we stayed in the Pelangi. It was the start of our honeymoon. The hotel picked us up from the hotel which was lovely.

When we arrived at the hotel the service was fantastic . We received a welcome drink on our arrival which was lovely and we were shown to our room.

Our room was lovely. It was a second floor room. It did not have a view but I don't think any of the rooms had a view. The room itself was beautiful and had a huge bed . The shower was fantastic and the best we had in Bali.

Breakfast is a buffet breakfast and each morning there is different dishes available but they had a wide range .

The pool is a lovely pool too and is very relaxing. You can have drinks while in the pool as there is a bar in the pool.

The location of the hotel is simply amazing. Right on the beach. You simply set about 5 feet outside the hotel and your onto the wonderful Seminyak beach .

This hotel is a fantastic hotel and it was made even better by the assistance we received from one of their staff members called ""Dexpool"". Dexpool was fantastic and was constantly trying to help us out and sorted things out for us. With out Dex Pools assistance our stay in Bali would not have been as enjoyable.

Thank you Pelangi for your wonderful friendly service and Dex Pool for all your help.",Pelangi Bali Hotel
477,"Fab location, food & pool",40,July 2015,"We stayed here for a quiet location and that is what we got. Whilst in the quieter area, we still had the option of the bars along the beach which served until 11pm. Large pool from which you can view the sea. Breakfast was amazing as was a complimentary dinner we received. Staff were friendly and helpful. I would stay here again - however - I see that we received quite a good deal online and I wouldn't pay the usual daily rate.",Pelangi Bali Hotel
478,Great Holiday,40,July 2015,We stayed here for 7 nights. Was very comfortable and reasonably clean. The swim up pool bar is fantastic. The location on the beach front allows you access to many of the beach cafes at a moments notice. The usual market shopping is only moments from the front door. I'll come back again.,Pelangi Bali Hotel
479,"Great location, bean bag on the beach a must!",40,July 2015,"Great location across from beach, plenty of places to eat. Grab a bean bag and listen to the music. Quiet, within walking distance of good shopping. Rooms basic, bed great. Breakfast was included and it was fantastic, some days fruit was not very sweet but this was a minor thing. If you need transport you need to organise on the day and not at the front desk, don't arrange the night before as it doesn't happen. If you have changed any details via email be prepared for them to not know about these changes when you book in. At airport on arrival didn't have all travellers details for pickup even though this was confirmed the day before. Bathrooms are very basic and in need of some TLC. Overall great location and the rooms were clean and tidy.",Pelangi Bali Hotel
480,Reasonable for the location and price,40,August 2015,"My partner and I stayed for four nights for approx $570 AUD which we thought was reasonable given the price of some of the other hotels in Seminyak. The hotel is right on the beach with the cool beach bars out the front so location wise it is good and only a short cab ride to eat street (30,000 IDR).

Breakfast is served overlooking the pool and beach. A reasonable buffet spread with eggs cooked on demand. Advice though is order your eggs when you first arrive at breakfast as the egg station can get busy.

Yes hotel is a little dated and fixtures are a bit old.

You need to reserve a sun lounger by about 9am if you want to be guaranteed a spot. They fill up quickly.

We were happy with our stay here.",Pelangi Bali Hotel
481,In the heart of it all!,40,July 2015,"Older style resort, but very clean and tidy. Nothing out of place. Staff were great and extremely friendly. The best part was the position. On the boarder of Seminyak and Legian I would say. Nice breakie which was included in our rate. Stones throw to the beach. Lots of places to drink and eat along the beach front, massages and pedicures on the beach if you wanted them also.
Perfect location for us!",Pelangi Bali Hotel
482,like staying at a haunted hotel,10,August 2015,"The hotel is in a nice location but for its size and former glory it is now very run down. There are no lock boxes the TV is old style the walls are clean but old looking the bed is hard. Not a nice vacation destination. Stay at other hotels nearby, it is a close walk to the beach anyway.",Pelangi Bali Hotel
483,Great location,30,July 2015,"We liked the location, being able to walk directly out onto Seminyak beach was the highlight. Rooms were fine but noise was an issue. The open corridors that run along the complex carry the noise into all the rooms, just people walking was enough to wake me, but we had full on conversations and loud laughing from somewhere in the complex right through the night. And someone moving and scraping the furniture around in the room above us one night nearly drove me insane. Bathrooms need a bit of attention, but otherwise it was comfortable.",Pelangi Bali Hotel
484,Great family complex,50,July 2015,"Good friendly staff and clean and tidy.. Loved the location, beach right out the front and plently to look around in the area.. I did read something about Pelangi being a party resort, but didnt look anything like it while we were there. Very quiet and perfect for families",Pelangi Bali Hotel
485,Mr Stow Melbourne Aust,50,August 2014,Wife i stayed with 2 children last year. Older place. Pool was great. Terrific location being beachside. Walks to nearby shopping. Happy for long walk or cab to Kuta. Older folk happier away from main Kuta Legion. Looking forward to returning next month. Value for money. Breakfasts are sensational. Beds are compfy.,Pelangi Bali Hotel
486,right on the beach in the middle of outdoor beach life.,40,June 2015,we loved the Pelangi. its an older property but the rooms are very Bali our room was huge toilet wouldn't flush when we arrived one call to reception fixed in ten minutes [at 11.30 at night] we loved being right on the beach and used the cafe's beach beds daily massage right at front steps continually. We have stayed at more palatial resorts but we really enjoyed the laid back pace of the Pelangi. if your looking for five star look elsewhere but value for money great location great pool non intrusive staff and access to the nightly fun on the beach then this is your spot. It's not new but it has its own style.,Pelangi Bali Hotel
