,title,rating,date_of_stay,review,resort_name
92,Chilled Out,50,September 2019,"We enjoyed sitting on the veranda amongst the lovely, well kept manicured gardens. Great location for a family or friends holiday away from the hustle n bustle of the beach street. But close enough to enjoy the beautiful sunsets and beach ambience. Deluxe suites featured very spacious bathrooms n king single beds!! Accommodating staff met our needs and were very friendly and welcoming as they had remembered us from a previous visit!! BBQ shack was a highlight especially the Satays and Spring Rolls- quick, delicious food!! Good variety of buffet breakfast food to start our Bali day!! Was lovely to be invited to afternoon tea on the Thursday!!",Puri Saron Seminyak
93,Good value hotel in Seminyak,40,October 2019,Nice big room with good wi-fi. Great pool with plenty of shade and good food on site or nearby. Lovely and helpful staff. Set next to the beach with excellent sunset views from the many eateries. The evening highlighted by the cloured lights and live music and can recommend to all travellers.,Puri Saron Seminyak
94,Best value Hotel in Seminyak!,50,October 2019,"This beautiful hotel right on the beach front at Seminyak would have to be one of the most relaxing well located and best value for money hotels I have ever stayed at. I have travelled extensively experiencing accommodation at all star levels. The staff here are polite, super friendly and always ready to accommodate your wishes. After 4 return visits we do not look for alternatives. While it is older with a 'colonial ' style, it is quiet, free of the brass and glass pretensciousness of new quadruple the price resorts that are often full of noisy 'bogans' . If you are looking for a superbly located hotel for your lover, family and friends, that is spacious with beautiful gardens then try this spot. You wont regret it! Chips : Australia",Puri Saron Seminyak
95,Family trip,50,September 2019,The staff really make you feel at home here... we had a fabulous stay for two weeks they could not be more accommodating to our needs replaced our family together and there was 10 of us ! the hospitality staff are happy to put tables for us outside and book any reservations we required. Alit and staff congratulations on another wonderful holiday.,Puri Saron Seminyak
96,"Thankyou, Puri Saron!!",40,September 2019,"We have recently spent 5nights at Puri Saron in a ground floor Bungalow/Deluxe Chalet. This is an older style hotel, with beautiful gardens & pleasant pool area overlooking the beach. After reading some negative reviews, we were not sure what to expect, but were pleasantly surprised. Our room was large & cleaned to a high standard every day. Staff & guests were friendly. Breakfast was adequate & had plenty of choices. We will stay again for the price.",Puri Saron Seminyak
97,Extremely disappointing!,10,September 2019,"We booked Puri Saron as a beachfront hotel with hopefully average to nice rooms for a budget part of our Honeymoon and we were SO disappointed. The room was extremely small and cave-like, smelt mouldy and damp and the doors didn't even close properly, leaving us feeling very unsafe as the room was on the ground floor and the door led right out to the courtyard. The pool and grounds were unkept-looking, breakfast was dismal and the service was terrible. The hotel was also extremely loud with lots of people constantly yelling and screaming in the courtyard area, which most rooms seem to be located on. The rooms closer to the front might've been quieter, but there was also a convention when we were there and that area was also packed and loud, even late at night. Overall we were so disappointed that we got up the next day and after exploring the hotel further, decided to abandon our reservation for three nights and move to another hotel. Would never go back and would not recommend this as a place to stay in Seminyak. There are SO many better places to stay.",Puri Saron Seminyak
98,Warm welcome,50,September 2019,"I was really impressed with the hotel, the staff treated me so well, and gave me a really warm welcome, i immediately felt comfortable, sometimes when you travel alone you can easily feel lost, but this hotel made sure i had the best time and helped me with everything i needed. Great rooms too, clean and exactly what i was looking for.",Puri Saron Seminyak
99,"Large room, quiet, easy access to beach",40,September 2019,"The room was very comfortable. Breakfast service was very good; good variety too. The grounds and service were very nice, lovely. The only issue, and one I had read about, was the tap water. It is very hard and has a bad taste You have to use bottled water to brush teeth, which I do anyway. Other than that, which others had mentioned in their reviews, this hotel was great. I would definitely stay here again. But note that upon check in, they want to see the actual print out confirmation. I showed them our confirmation in my email but they requested I forward that email to them. Not sure why seeing the confirmation wasn’t good enough. A desk manager over ruled that request. But it was a little odd.",Puri Saron Seminyak
100,Traditional Bali Style,40,September 2019,"We selected this hotel to get away from the more westernised style of resorts popping up around Bali. Low set buildings, pool which actually is in the sun and best of all, 20 metres from the beach. Staff here are very friendly, the rooms are comfortable and I think we will be staying again.",Puri Saron Seminyak
101,"Friendly staff, good location but Old Hotel with that needs updating, lots of European Students!",20,August 2019,"Staff were friendly and very polite.Hotel is well positioned near beach but needs updating.Bed was hard and bathroom taps were rusty.
We paid $50 extra per night for a junior suite,total waste of money as the room pictures were not the room provided,we had a communal patio area with no privacy.Be careful what you book!We were told the hotel was busy and that room wasn't available but they had taken the supplement already.
Also,there is a hotel being built next door...very noisey when near the pool.
The hotel is regularly used by European students,Scandinavians were polite,Germans not so and the French were rather rude,took over the pool area!
Breakfast was average,best thing was the fresh cooked eggs and toast you made yourself, The spa was very expensive and next to noisey pool so didn't use it.",Puri Saron Seminyak
102,Ms Kiona Willis,40,August 2019,"The staff at Puri Saron are wonderful, always greeting with a smile and going that extra mile for visitors.
Alit and his team are more like family to us
It may be a little tied and some renovation needed. But overall as always a beautiful relaxing time.
Can’t wait to bring the rest of the family over",Puri Saron Seminyak
103,"Lovely Hotel , amazing staff",40,August 2019,"Lovely Bali Boutique Hotel , swim up pool bar great pool layout for all ages. well located on Seminyak beach hand to resturants and shopping. Friendly helpful smiling staff nothing a problem. Where you become part of the Puri Saron family.",Puri Saron Seminyak
104,"Gorgeous location, wonderful staff",50,August 2019,"This was our honeymoon trip and we are beyond impressed. The hotel itself is stunning, fishponds everywhere, manicured grounds, swim up bar, huge pool. The breakfast at a hotel is a big deal for us & Puri Saron might be the best we've tried yet. In addition to full hot & cold buffet, the chefs will also whip you up pancakes, eggs any way or omlettes on request! Good location to walk to shops or beaches. Most of all, the staff are genuinely caring, kind & delightful. Special thanks to Wiwik for making sure we knew about all the activities (don't miss fridays balinese dancing), remembering our names & always ensuring we were happy. Arik for his lovely smile & keeping our room clean enough to do surgery in. Finally special thanks to Juni at front desk for her gracious help when we accidentally broke a key! We will definitely be back!",Puri Saron Seminyak
105,Amazing hotel,50,July 2019,We stayed at the puri Saron for about 4nights.. the rooms are decent and spacious.. amazing hospitality received by the management. The staff are too friendly and helpful. Breakfast is amazing too.. I loved the beach.. especially waking up at 6 in the morning and having morning walks there.. at nights we used to chill at la plancha.. amazing vibes. I would definitely come back to this hotel again !! Thanks,Puri Saron Seminyak
106,Underwhelming,30,May 2019,"Old and outdated, the garden area by the pool is overgrown. Pool bar faces the west so it's too hot to sit at to enjoy an afternoon beverage. The throw cushions on the bed smelt really bad, as did the rest of the room. The cushions on the pool chairs were filthy. We had to ask for the breakfast buffet to be replenished on more than one occassion. The staff just weren't on the ball. This place has so much potential to be amazing, but it just isn't.

The only thing that we enjoyed was the location and the BBQ by the pool.

Overall a really disappointing experience.",Puri Saron Seminyak
107,Bali bliss,50,August 2019,Once again at the Puri Saron. The staff greet us with wonderful smiles. It’s is so relaxing and within reach of plenty of eateries. The ocean in right there with it’s refreshing breezes. One can do a lot or nothing at all. Each guest is treated with respect and care. Will we come again..... of course!,Puri Saron Seminyak
108,Third Holiday,50,July 2019,"Puri Saron is a great place to stay. With buffet breakfast, beach and swim up bar. The staff are helpful and rooms are comfortable. If our baby grandson cried they came to the rescue. Well recommended.",Puri Saron Seminyak
109,The pool was great!,30,June 2019,"We were taken to our room near the pool only to find it hidden behind a brick wall. It had slippery tiles which I fell over on when coming from the pool. My partner fell in the bathroom that night on the tiles. I cried in the bathroom as this was NOT the room I saw on the brochure. We were moved upstairs where there was wooden like laminated floors. The shower had to be turned on 10 mins to get hot water and it literally trickled from the shower head. Our friends whom we booked our rooms together were in a room with no bath which gave them a bigger area. I asked and was told that they had the only room with no bath 😳. All the rooms have a different layout which to me is rubbish as you are booking a room the same as the brochure. It DEFINITELY needs a major overhaul and replace the pillows with decent ones. I had to pay after my first night for a neck massage as I had done my neck!
On a plus side the pool was great, the staff very friendly but we will not be back!",Puri Saron Seminyak
110,Average at best!,30,June 2019,"What you see is not what you get! We upgraded to a Super Deluxe room. Disappointing resort - the room was dirty, the sheets were stained, the bathroom smelt of sewage.
If you book this suite, ask for the room with the balcony! It's the best room they have!
Despite being warned by our friends, we still went ahead and tried the breakfast. It was awful! They have limited stations, nothing was fresh, and the two boys at the egg station had no idea what a fried egg was. Hence to say we went for breakfast every morning elsewhere, despite having this included in our package.
Unfortunately the lovely view of the beach from the balcony, and the friendly and kind staff are not enough for us to ever want to come back to this resort. I would rather pay more for a 5 star and feel safe knowing everything is clean, sanitised and hygienic.",Puri Saron Seminyak
111,Five Star Stay,50,June 2019,The staff in this hotel including the amazing manager made our first trip to Seminyak and absolute fiver star experience. The location was perfect food was gorgeous and the pool area was lovely and large with a swim up bar. We had a lovely private villa so we could use both areas. Thank you we will be back :-) Marina and Alistair,Puri Saron Seminyak
112,Great stay ...... again,50,May 2019,"Second visit to Puri Saron and once again it was great. Staff were fabulous, grounds immaculate, pool clean with fresh towels available and buffet breakfast was lovely with great choices.
We noticed a few things had been updated since previous visit which is good.
People say it’s “dated” but if you’re looking for modern there’s plenty of other places to stay !!!
Bedding and towels were changed as requested and we love that we were able to leave our phones charging and no fear of anything being stolen.
We could also arrived prior to checkin and could leave our luggage locked safely to allow us to wander Seminyak
Location is great to our favourite shops and restaurants and right near Double 6 and La Plancha to watch the sunset
My only complaint would be that the bathroom needed a bit of an extra clean but this is minor in the whole scheme of a holiday.
Great value for money and will be back again in 2020",Puri Saron Seminyak
113,Tired and dated,30,June 2019,"This motel has so much potential to be great. Location is perfect, right on the beach with good restaurants out front and a short walk to shops.
Unfortunately, it needs a lot of renovations in the rooms and outside buildings. Our room had multiple electrical issues which staff rectified. The biggest bugbear was the water supply for bath, shower and sink is salt water (desalination broken?) And we often had no hot water. Food was fair. The pool was good with fresh towels supplied daily.
Bed was comfortable and clean but the rooms are old and dated requiring modernizing, especially the tiles and lighting. Wifi was good and so are the staff.
With a bit of effort in sprucing this hotel up, it could be so much better.",Puri Saron Seminyak
114,thanks again Puri Saron,40,May 2019,"Thanks again Puri Saron for another lovely stay, Special thanks to Alit for his help with our booking and assisting with the change to a Villa.
This time we stayed in our usual bungalo but decided to go to a villa for our last few nights. Both rooms were great. Breakfast was lovely and has improved since our last visit. The poolbar was fab as usual. Love this hotel and the close proximity to the beach warangs and great reasurants that are all within walking distance.",Puri Saron Seminyak
115,Great location,40,June 2019,"My second visit to Puri Saron ...... everything is pretty good here .... love the satays around the pool area .... staff are friendly the only bad service this time was the service in the restaurant during the day ... ie wanted a coffee one day & another day a cocktail & a bit later lunch & every time we had to walk up to the bar to get the attention of one of the 8 staff standing behind it talking...... amazing really that they see straight through you!
Great location!
Bathrooms are looking pretty old though ... on the surface they look great just don’t look too closely. Also not sure what they mop the tiles with in the rooms but they are slimy & slippery when wet or the weather is humid!
I requested the same room as I had 2 years ago 1103.....& that seemed a real battle to get & quite a few emails when I was told on checkout to request it & all would be fine ...... funny what they tell you when you’re across the reception desk in person! I want to book 2 rooms next July 2020.... Room numbers 1108 /1110 .... be interesting to see what happens this time!!!!",Puri Saron Seminyak
116,Fabulous Location and amazing Resort,40,May 2019,"This Resort is awesome. The property and gardens are amazing. The pool is absolutely fabulous. Staff in all areas are so friendly and always smiling and willing to help. The location is perfect opposite the beach and close to everything. The beds are so comfortable, however the bathrooms do need a complete renovation, although very clean they are very old. Highly recommend this Resort and would definitely stay here again without hesitation ❤️",Puri Saron Seminyak
117,Rooms are old,20,June 2019,"We booked 3 deluxe rooms for 1 night. Whilst the room is spacious, the floor is sticky, the room smell damp and the bathroom needs a major facelift. Something was wrong with the tap water as it taste salty and muddy. Our hair felt sticky after washing and brushing teeth was hard. We complained and we request for more mineral water to wash our face. We learned that it problem has been ongoing for the past 2 weeks or so. Also the bed was not very comfortable.
The garden and the pool was well maintained and looked beautiful. Breakfast was very good with Western and local varieties. The staff from the reception, restaurant, housekeeping to concierge were very polite and helpful. Location wise, the beach and La Plancha was just 2 min walk away. Potato Head Beach about 25 min by taxi. Shops were 10-15 min walk out and quiet a distance. One of the highlight was the 10 min free massage. It was one of our most relaxing massage in Bali. Overall, I don't think we will come back as we prefer a more central location.",Puri Saron Seminyak
118,Great location!,40,June 2019,"Location - 2 min walk to the beach from within the property and 10 min walk to the main street.

Rooms - as described by them, neat and clean bathrooms.

Food - good options for breakfast, also they have a pizza place within the property.

Staff - smiling and helpful.

Good value for money hotel.",Puri Saron Seminyak
119,Old and horrid,10,June 2019,"This place may have been something 10 years ago but sadly it is now old dirty and horris. The rooms gave several dodgy problems including the wiring and plumbing.
The bed was OK but creeky and pillows made me think twice about actually putting my head on them.

Breakfast is western food mostly, which can be fine but the basic table settings are not clean. :(

Salt water in all taps and pool. This means you can not make a coffee in you room and brushing teeth in salt water is gross. Soap will not come off you skin in salt water making the shower irrelivant.

Positives, the pool is OK. Double 6 beach is right outside. Nothing else.

I would not stay here again.",Puri Saron Seminyak
120,Another great stay,50,May 2019,"So third time we stayed here and again puri still ticks all the boxes , stayed for 8 nights from the 7th May , pool still good , so we stayed at two other resorts as well puri was our first stop , breakfast at the puri was better than the other two resorts . One of the other hotels was 5* as well and the breakfast at the puri was better , ok puri see you next year",Puri Saron Seminyak
121,Balinese style accommodation on Seminyak beach,40,May 2019,"My husband and I have just returned from nine days at Puri Saron, Seminyak. To paraphrase Goldilocks, it was not too large, it was not too small, it was just right.
We decided on this hotel as my husband loves the beach. Walk past the pool, dodge motor bikes while crossing the road, and you are there. For me, the pool was the best part of the facility. The shallow part was perfect for preschoolers. Across the shallow bridge and the water quickly deepens to over two meters. We spent a lot of time here every day.
Our junior suite overlooked the pool and beach. The room was looking a little weary and could have used some renovation. We found some tears in the linen and the bed was a little hard. That aside, our room was spotless. I was a little worried about the noise but the only annoying noise came from the musician who sang on on the beach in front of our hotel each evening. Onday 1 we enjoyed the music. By day 4 we were over it. It wasn't a deal breaker though.
The breakfast food catering to Asian and western tastes was OK, but quality varied. The pool food was much better. We loved the corn and pizzas. All our drinks, and I did have one or two, were great! Prices were reasonable for a resort.
ALL the hotel staff members were exceptional. Everyone from the staff who greeted us when we arrived to the team who looked after our room, to the serving staff in the restaurant and around the pool were faultless. This is the reason we will book Puri Saron again.",Puri Saron Seminyak
122,had to book re other booking cancelled,20,May 2019,"Had half hour to book another hotel 30 mins before flying out from oz.
Villia vue our first accomadation send me a sms saying they were having electricity
problems and cancelled our booking , no help to try and find alternative accommodation. The booking was done 5 months prior through Booking.com,so had a rush design to make in under 30 mins.We booked thru booking .com got confirmation
the room and driver would be available as we were arriving at 10.30 pm and through customs another 2 hours.
We arrived at the room and they said they upgraded us (hate to have seen that room)
room was dirty and damp not a 4 star more like 2. out dated wall paper ants and dead bees every were bath clothed up when having a shower and the towels pretty disgusting. The staff were lovely and garden was beautiful pool bit dirty location is good the spa although run down I had my best massage there.Such a shame a lick of paint and bathroom Reno would be great break was good wouldn't stay there against far to expensive for the state of the rooms",Puri Saron Seminyak
123,Disappointing,30,May 2019,"Good Points: On the beach, close to heaps and staff are friendly BUT needs major overhaul! I was upgraded from the honeymoon suite to a deluxe room so I dread to think what my original room was like. My shower didn’t work for the entire 13 days. The only hot water I had was in the bath and hand basin. My outside light never worked so I had to sit in the dark. None of the remotes worked...just needed new batteries, but really? The room was tacky, cleaned each day but stains on bedding, walls, toilet and floor. Everything is really old, stained, cracked and falling apart. Even scales for weighing luggage were 5kgs out which when travelling and throwing away stuff you didn’t need to is a disaster. Luckily you don’t spend a great deal of time in your room when on holidays but even a warm shower at the end of the day would have been nice...very disappointed!",Puri Saron Seminyak
124,Old and really dirty,10,May 2019,"I stayed here for three nights and hated every minute of it. The hotel is horrible. The rooms are basic and badly in need of renovating. The sun loungers by the pool are old and dirty and a number of them are broken. The tables at breakfast are not cleaned in between guests, dirty dishes and cutlery are removed but glass topped tables are not cleaned. When we were shown our room it smelt really bad, like cat urine. I told the bellboy that the room was too smelly, he agreed and offered room spray! I requested a change of room. I could go on and on about how awful this hotel is. I’d compare it to a backpackers hostel.",Puri Saron Seminyak
125,Great holiday,40,April 2019,"This was our first time staying at the Puri Saron. The location was fantastic, the staff were lovely and the room was big, clean, comfortable and had great aircon. The hotel is on the older side but this added to the charm. The pool was great for kids and the swim up bar was perfect with the best priced beers on the strip. There were great beach bars and restaurants within a stones throw. We will definitely be back.",Puri Saron Seminyak
126,Great Hotel,40,May 2019,"Just spent 12 nights here and would come back again. The rooms are not brand new but they are very clean and everything works. Staff are all very friendly (special shout out to Wiwik).
Great location right on the beach and you can watch the sunset from the hotel grounds while drinking a Bintang.
Good pool and pool bar, pleny of deck chairs. Particularly enjoyed floating around on the pool 'beanbags'!
Good breakfast.
Overall very good value for money.
My one and only complaint regards the music being played at the pool bar however this complaint extends to a vast majority of hotels and restaurants in bali and thailand. Repeats of the same crappy pop songs over and over. Not sure who listens to this crap but it is ubiquitous and soul destroying. With streaming services aplenty and an absolute plethora of good music available there is no excuse for subjecting innocent travellers to this rubbish. Obviously music is subjective and everyones tastes are different but there are plenty of neutral play lists (chill, lounge, buddha bar etc) that would better suit the environment. Perhaps an education program is warranted but i digress, Puri Saron is a great hotel and i fully recommend!",Puri Saron Seminyak
127,Well located,40,April 2019,"Our first night was a little bit difficult, we're in the same level of a student group who were celebrating their graduation. We've talked with the réception and they've informed their manager who was really very professional and asked us if we want to change the room. We mooved to a bungalow it was very confortable and very nice. The hôtel staff was really great with a very good customer service. The breakfast is good, I've tried the SPA it was an excellent expérience. The location of the hôtel is good; near by various restaurants specially the ones on the back not in front of the beach cause they are really very noisy (at least for us) and the food very international.",Puri Saron Seminyak
128,Friendly Staff,40,April 2019,"Traveling with kids can be tricky, but the staff here was incredibly nice and patient for our family. The pool area is perfect for allowing the kids to play, and we love walking to the beach to let the kids run around and burn off some energy before getting something to eat.",Puri Saron Seminyak
129,Best location & staff,40,August 2018,"Love this hotel, have stayed there about 8 times now. Great location, right on the beach. Great pool area and swim up bar. The staff are fantastic, nothing is too much trouble and they are eager to please. Rooms are comfortable and have a beautiful garden setting. Highly recommend Puri Saron, I can't wait to go back.",Puri Saron Seminyak
130,Our second home,50,September 2018,"My wife and I have been coming here since 2014.

Simply the best place to stay in Seminyak, from location to impeccable service and the most amazing staff that make you feel like family.

Can’t wait to come back in May and see the new improvements.

We will be back for years to come.",Puri Saron Seminyak
131,Most Relaxing,50,March 2019,"This is our place to retire... we love the hospitality and have done for a few years now. The staff are always welcoming and friendly, from the gardeners, the guys at the bar the staff at breakfast ... the pool... my favorite place. Mr Gede Alit welcomes us like old friends ,, which we are, we have much respect for him. He really makes you feel at home. Nothing is a problem .",Puri Saron Seminyak
132,Our Bali home,50,April 2019,"My family and I have been coming to Puri Saron for 10 years now...it is our home away from home. The staff are all beautiful and so welcoming to our family.
The location on Seminyak beach is perfect.
Thank you Puri Saron xx",Puri Saron Seminyak
133,Still Wonderful,50,April 2019,"I have been staying at this hotel for 8 years. It is old school. Open air breakfast area and the room are not Nuevo Asian like some hotels. The rooms are clean and service is awesome. Management has been great when I request connecting rooms when I bring my children. The hotel has a big pool, plenty of pool chairs and the place is on the beach. All for an affordable room rate. I think some people give lower ratings on this hotel when they have not stayed at other hotels in the area and how expensive they are. It is not the Ritz Carlton nor do they have a hip DJ spinning by the pool but the do have a friendly, welcoming property to enjoy with the family. I will be back as long as the hotel stays the way it is.",Puri Saron Seminyak
134,Great location,50,March 2019,"Great location and very friendly staff, they are very helpfull when you ask something to them. The do it for you ride a way! Also the breakfast and food at the swimmig pool is very good to. The location nearby everthing the beach,shopping centre,supermarket.
It's a great place to spend your holiday!!",Puri Saron Seminyak
135,Holiday,50,March 2019,"This is another amazing trip here so clean tidy and friendly,close t o all you need and the beach only a couple off steps from the hotel roll on next March can't wait to get back.
Or maybe even sooner made so friends this was my fifth time there.",Puri Saron Seminyak
136,nice place to stay,40,March 2019,"stayed 10 days ,had a great time good location fantastic pool .staff were lovely,.room was a super deluxe balcony room very happy breakfast was not great ,never changed choices ,became boring. needs more fresh food choices,dinner very good staff excellent/had a few problems with water pressure and hot water was a bit hit and miss but was fixed after the 3rd request to fix it.building is in need of updating.but overall the pool and the staff made up for all it shortcomings.gardens were anazing.would stay again",Puri Saron Seminyak
137,Location is great,40,March 2019,"Four stars to the staff of puri saron, it could not have been better, from the manager Alit Mert to Arik our room attendant and every one inbetween. We are an older couple and Our first impression of chalet our room was not good. Noisy and a bit dark and needed some TLC. We took our concerns to the Alit the manager, as we were staying 2 weeks. He could not be more helpful, he recommended that we move to a junior suite near the pool. We paid a little more but it was worth every penny. We were very happy. Nice and spacious bright and large bathroom. The surrounding gargens were beautiful and well kept. Restaurant breakfast had large selection of choices (noodles and rice delicious) made to order eggs anyway you like. The pool is large and swim up bar. And step out the back of hotel and across a small road you are on the beach and amongst all restaurants and bars. We had a great time and Alit and staff checked on us to see if we were ok or needed anything more. Puri Saron is not a swanky hotel but a Balinese hotel and yes it does need some updates in some rooms. Location and staff top class.",Puri Saron Seminyak
138,Convention and vacation,20,February 2019,"I was there for a convention, it's not that bad.Only what bothered me was that i left my sunglasses on my chair went back and offcourse they were gone.Now the organisation found my sunglasses, i was told to pick it up
later but than suddenly it was gone again.Offcourse it's not smart to take
a 200,- euro sunglasses but if it's found it's weird that it' was suddenly gone again after being found .Also i paid for the entrance but i wasn't alowed to get a towell while
some others did but that could just be a misunderstanding.For the rest, i had a bad experience and the glasses had some sentimental value.But for the rest it's a personal experience.If these 2 things din't happen my score would probably be higher",Puri Saron Seminyak
139,An out dated hotel in a Good Location,30,February 2019,"Puri Saron is in need of some TLC as it is quite basic including the rooms, main areas and pool. The hotel grounds were still very beautiful & traditional balinese just rooms are very basic.
The staff were very attentive & overly friendly and the location is perfect !",Puri Saron Seminyak
140,"Friendly staff, good food, unimpressive facilities",30,February 2019,"Was here for a conference and the staff was humble , sweet and extremely helpful. The rooms were unimpressive and the water was terrible. Wish they would do something about the water and put some lights in the room!!",Puri Saron Seminyak
141,"Awful place, friendly staff!",20,February 2019,"This place is the pits. It is rundown in need of basic maintenance, the only saving grace is the friendly staff who seem to keep a smile going knowing that this place is going to the dogs! The mistake was not reading the reviews before I booked. Only myself to blame for booking into Seminyak’s version of guesthouse paradiso (if you don’t get the reference, that was also a dump)",Puri Saron Seminyak
142,Back Again,40,January 2019,"Just returned from a couple of weeks in Bali and again had a week at this Hotel with my wife. We have stayed many times in the past with family and friends. The fact that we keep coming back suggests that we are more than happy with what this Hotel offers. The staff are great. Alit does a great job, Wiwik and the other girls in the restaurant are friendly and happy. The grounds are peaceful and the pool is always good. The location remains a spectacular feature. When you stay at the Hotel you will know what I mean. Right on the beach with bars, restaurants, shopping, laundry, transport and money changers all within easy access. We look forward to going back again.",Puri Saron Seminyak
143,Great Hotel,50,November 2018,"This hotel is right on the beach & just behind a couple of lovely bean bag restaurants.
The rooms are spacious & comfortable. There are also 2 nice bars at the front near the beach with well priced food & drinks. The staff are lovely. Very friendly & accommodating.
The pool is big & has a swim up bar.
Breakfast is included & buffet style & adequate. They also have a day spa on the property.
Beautiful gardens. A very restful place.",Puri Saron Seminyak
144,showing age,30,January 2019,"stayed here 12 months ago, and in that time lack of maintenance is showing,suite was nice but the smell from the sewer was awful had to keep air and fan on 24/7 ,told maintenance man the pan collar was the culprit ,but he just shrugged, its bali . plus smoking is everywhere ,terrible around the pool.",Puri Saron Seminyak
145,Run down,10,January 2019,"My family have been coming to this hotel for many years and to say that after 10 days with my family it will be the last. From day one we had aircon troubles and our grandchildren in the addjoining room their aircon was completely broken , so they had to be moved. They kept trying to fix our aircon to no avail after six days and not much sleep we had to ask for a fan as the temperature was warm to say the least. I had to go to reception and speak to the manager as the situation was unbearable so we were upgrade to a delux room for the last four days which was suitable. My thoughts are not enough maintenance is being done but we pay top dollar",Puri Saron Seminyak
146,Great for family holiday,40,January 2019,"The hotel has a great location near the beach, it takes just a minute to reach the ocean. There is a large swimming pool and private restaurant, where you can enjoy free breakfast from 6am - 10am, but the menu isn’t great, it is very limited and the quality isn’t the best. Near the swimming pool, you can find the Massage Room and the average price is 200,000 IDR ($15) for 1 hour. The only disadvantage is water, it is too salty and applies to swimming pool, showers and sinks. If you are looking for a calm family holiday, this particular hotel will be the perfect choice.",Puri Saron Seminyak
147,Pitential,30,January 2019,"Nicely positioned hotel with a good pool area. Directly across from beach.
Treat it as a value 3 star offering and you’ll be fine. Rooms are simple and fresh enough. Some have a good garden outlook, others pretty much on to a wall. Breakfast pretty good. Overall solid value for what we paid.

Main issues:
- a European tour group took over every lounger around the pool at 8am to reserve for all their friends for the day (most never getting used). Staff do nothing about this despite prior complaints and a very vocal guest argument.
- we had dozens of flying ants come in from the floor. No idea how or why but they all instantly dropped dead so maybe it was property fumigation.

Wouldn’t rush back but again not a bad value base for Seminyak.",Puri Saron Seminyak
148,"Older, simple hotel located on the beach",30,December 2018,"I stayed at the Puri Saron Seminyak Hotel for two nights in December of 2018. I found the hotel room to smell a bit. The air conditioner worked well and the room temperature was good. The hotel breakfast consisted of eggs, noodles, breads, small muffins, and other foods. Also, the hotel offers a welcome drink and a free bar to the restaurant. The hotel was quiet but the door and walls were not very thick, so you could hear people passing through the hallways. The hotel was simple, but it was located right on the beach which was convenient. The pool was nice and clean. I was disappointed with the wifi at the hotel, it kept going in and out. There were also not a lot of plugs/USB ports in the room to charge your phone and electronic devices.",Puri Saron Seminyak
149,Needs to improve.,30,December 2018,"Disappointed we stay here for 4 nights. The rooms are very very easy. Floor from laminate was damaged a lot. So we can’t walk in our room at bare feet’s. No enough light in the room, just a small dusk lights near the bed. Internet was poor. Furniture is outdated. Swimming pool with bar increase the overall value to a 3.",Puri Saron Seminyak
150,Old but clean,30,November 2018,Booked this hotel based on the fact it was reasonably priced and near a villa that we had friends staying at. As others have mentioned this hotel is very old however we found our delux chalet room to be very clean. Swimming pool is clean just looks a bit dirty due to being so old. We did have a look at the newer pool villa rooms and they seemed very nice. Breakfast wasnt great but edible. Staff were friendly and very helpful. Hotel is in a great location near the beach and restaurants. Overall a good cheap alternative if you aren’t planning on spending all your time in the hotel.,Puri Saron Seminyak
151,f,30,November 2018,"Our first impression of this hotel was not good. We had booked a deluxe twin room but there was nothing deluxe about it. The lighting was poor, there was mould on the toliet buttons and the toilet didn't flush properly. The outdoor area was very dismal with uncomfortable chairs and a view of a dirty wall along with no storage space for our clothes. But it did get better. We complained about our room and were upgraded to a bungalow near the restaurant which was much nicer although no hilton! The breakfasts were very ordinary and overall the whole place is old and tired. But in saying this the grounds were well cared for and beautiful and the staff were all very friendly and happy to help in anyway. The location is good right at the beach at the legian end of seminyak.",Puri Saron Seminyak
152,Relaxing Environment,40,November 2018,"Was pleasantly surprised to find that I was upgraded to a VIP room on the second floor, overlooking the garden. Felt very welcome by the friendly staff, flowers, and fruit basket. There was sufficient variety in all the meals too. My only shock was that the tap water tastes saltish. I had to rinse my mouth with bottled water after brushing my teeth. Was it because the hotel was by the beach? No idea.",Puri Saron Seminyak
153,Holiday,20,August 2018,"Check in time was 2pm my room wasnt ready unitl 4ish, we did get a free upgrade to a one bedroom villa which was nice, I asked room service for some ice I was charged $4AUD for a cereal bowl of ice I wouldnt stay there again I found this place over priced its old and needs an upgrade, the buffet breakfast was ordinary as well. Could drink the coffee as it tasted like old water and the fresh water had floaties in it. Music at the swim up bar was very loud and seem to went all night.",Puri Saron Seminyak
154,Good location,40,November 2018,We have stayed in a few places in Bali and this one hasn’t disappointed us the rooms are clean and the staff are friendly a nice big pool and close to the beach we have a room with a view of the beach I was a bit worried about the noise from the restaurant on the beach but shouldn’t have would definitely stay again,Puri Saron Seminyak
